sysTime,serialLOG
6:7:35:43:766215,"OK
"
6:7:35:44:767286,"
"
6:7:35:44:767303,"OK
"
6:7:35:45:768199,"
"
6:7:35:45:768214,"OK
"
6:7:35:46:769318,"
"
6:7:35:46:769318,"OK
"
6:7:35:47:770197,"
"
6:7:35:47:770214,"OK
"
6:7:35:48:771286,"
"
6:7:35:48:771301,"OK
"
6:7:35:49:772214,"
"
6:7:35:49:772229,"OK
"
6:7:35:50:773317,"
"
6:7:35:50:773333,"OK
"
6:7:35:51:774213,"
"
6:7:35:51:774229,"OK
"
6:7:35:52:775301,"
"
6:7:35:52:775317,"OK
"
6:7:35:53:776212,"
"
6:7:35:53:776228,"OK
"
6:7:35:54:777331,"
"
6:7:35:54:777348,"OK
"
6:7:35:55:778228,"
"
6:7:35:55:778244,"OK
"
6:7:35:56:779315,"
"
6:7:35:56:779331,"OK
"
6:7:35:57:780227,"
"
6:7:35:57:780243,"OK
"
6:7:35:58:781331,"
"
6:7:35:58:781347,"OK
"
6:7:35:59:782226,"
"
6:7:35:59:782243,"OK
"
6:7:36:0:783314,"
"
6:7:36:0:783330,"OK
"
6:7:36:1:784241,"
"
6:7:36:1:784258,"OK
"
6:7:36:2:785346,"
"
6:7:36:2:785361,"OK
"
6:7:36:3:786241,"
"
6:7:36:3:786257,"OK
"
6:7:36:4:787329,"
"
6:7:36:4:787344,"OK
"
6:7:36:5:788106,"
"
6:7:36:5:788107,"OK
"
6:7:36:5:788203,"
"
6:7:36:5:788218,"OK
"
6:7:36:6:789226,"
"
6:7:36:6:789227,"OK
"
6:7:36:7:790250,"
"
6:7:36:7:790266,"OK
"
6:7:36:8:791354,"
"
6:7:36:8:791370,"OK
"
6:7:36:9:792249,"
"
6:7:36:9:792265,"OK
"
6:7:36:10:793337,"
"
6:7:36:10:793353,"OK
"
6:7:36:11:794264,"
"
6:7:36:11:794281,"OK
"
6:7:36:12:795369,"
"
6:7:36:12:795384,"OK
"
6:7:36:13:796264,"
"
6:7:36:13:796280,"OK
"
6:7:36:14:797352,"
"
6:7:36:14:797368,"OK
"
6:7:36:15:798264,"
"
6:7:36:15:798279,"OK
"
6:7:36:16:799368,"
"
6:7:36:16:799384,"OK
"
6:7:36:17:800279,"
"
6:7:36:17:800295,"OK
"
6:7:36:18:801350,"
"
6:7:36:18:801367,"OK
"
6:7:36:19:802279,"
"
6:7:36:19:802295,"OK
"
6:7:36:20:803382,"
"
6:7:36:20:803398,"OK
"
6:7:36:21:804278,"
"
6:7:36:21:804294,"OK
"
6:7:36:22:805366,"
"
6:7:36:22:805382,"OK
"
6:7:36:23:806294,"
"
6:7:36:23:806310,"OK
"
6:7:36:24:807413,"
"
6:7:36:24:807429,"OK
"
6:7:36:25:808309,"
"
6:7:36:25:808325,"OK
"
6:7:36:26:809396,"
"
6:7:36:26:809413,"OK
"
6:7:36:27:810324,"
"
6:7:36:27:810340,"OK
"
6:7:36:28:811428,"
"
6:7:36:28:811444,"OK
"
6:7:36:29:812323,"
"
6:7:36:29:812339,"OK
"
6:7:36:30:813412,"
"
6:7:36:30:813428,"OK
"
6:7:36:31:814339,"
"
6:7:36:31:814355,"OK
"
6:7:36:32:815443,"
"
6:7:36:32:815459,"OK
"
6:7:36:33:816339,"
"
6:7:36:33:816355,"OK
"
6:7:36:34:817427,"
"
6:7:36:34:817443,"OK
"
6:7:36:35:818354,"
"
6:7:36:35:818370,"OK
"
6:7:36:36:819458,"
"
6:7:36:37:819474,"OK
"
6:7:36:37:820353,"
"
6:7:36:37:820369,"OK
"
6:7:36:38:821457,"
"
6:7:36:39:821473,"OK
"
6:7:36:39:822368,"
"
6:7:36:39:822385,"OK
"
6:7:36:41:823473,"
"
6:7:36:41:823489,"OK
"
6:7:36:41:824384,"
"
6:7:36:41:824400,"OK
"
6:7:36:42:825472,"
"
6:7:36:43:825488,"OK
"
6:7:36:43:826384,"
"
6:7:36:43:826400,"OK
"
6:7:36:45:827503,"
"
6:7:36:45:827519,"OK
"
6:7:36:45:828398,"
"
6:7:36:45:828415,"OK
"
6:7:36:47:829486,"
"
6:7:36:47:829502,"OK
"
6:7:36:47:830283,"
"
6:7:36:47:830284,"OK
"
6:7:36:47:830379,"
"
6:7:36:47:830380,"OK
"
6:7:36:48:831387,"
"
6:7:36:48:831387,"OK
"
6:7:36:49:832411,"
"
6:7:36:49:832427,"OK
"
6:7:36:51:833531,"
"
6:7:36:51:833547,"OK
"
6:7:36:51:834426,"
"
6:7:36:51:834442,"OK
"
6:7:36:53:835513,"
"
6:7:36:53:835529,"OK
"
6:7:36:53:836442,"
"
6:7:36:53:836457,"OK
"
6:7:36:55:837545,"
"
6:7:36:55:837561,"OK
"
6:7:36:55:838456,"
"
6:7:36:56:838473,"OK
"
6:7:36:57:839529,"
"
6:7:36:57:839545,"OK
"
6:7:36:57:840456,"
"
6:7:36:57:840472,"OK
"
6:7:36:59:841560,"
"
6:7:36:59:841576,"OK
"
6:7:36:59:842472,"
"
6:7:37:0:842488,"OK
"
6:7:37:1:843559,"
"
6:7:37:1:843575,"OK
"
6:7:37:2:844487,"
"
6:7:37:2:844503,"OK
"
6:7:37:3:845590,"
"
6:7:37:3:845607,"OK
"
6:7:37:4:846486,"
"
6:7:37:4:846502,"OK
"
6:7:37:5:847574,"
"
6:7:37:5:847590,"OK
"
6:7:37:6:848502,"
"
6:7:37:6:848517,"OK
"
6:7:37:7:849605,"
"
6:7:37:7:849621,"OK
"
6:7:37:8:850517,"
"
6:7:37:8:850533,"OK
"
6:7:37:9:851605,"
"
6:7:37:9:851621,"OK
"
6:7:37:10:852516,"
"
6:7:37:10:852533,"OK
"
6:7:37:11:853620,"
"
6:7:37:11:853636,"OK
"
6:7:37:12:854532,"
"
6:7:37:12:854548,"OK
"
6:7:37:13:855620,"
"
6:7:37:13:855636,"OK
"
6:7:37:14:856531,"
"
6:7:37:14:856547,"OK
"
6:7:37:15:857651,"
"
6:7:37:15:857667,"OK
"
6:7:37:16:858546,"
"
6:7:37:16:858563,"OK
"
6:7:37:17:859634,"
"
6:7:37:17:859651,"OK
"
6:7:37:18:860562,"
"
6:7:37:18:860578,"OK
"
6:7:37:19:861665,"
"
6:7:37:19:861681,"OK
"
6:7:37:20:862562,"
"
6:7:37:20:862578,"OK
"
6:7:37:21:863649,"
"
6:7:37:21:863665,"OK
"
6:7:37:22:864577,"
"
6:7:37:22:864593,"OK
"
6:7:37:23:865680,"
"
6:7:37:23:865697,"OK
"
6:7:37:24:866593,"
"
6:7:37:24:866609,"OK
"
6:7:37:25:867680,"
"
6:7:37:25:867696,"OK
"
6:7:37:26:868592,"
"
6:7:37:26:868607,"OK
"
6:7:37:27:869712,"
"
6:7:37:27:869728,"OK
"
6:7:37:28:870608,"
"
6:7:37:28:870623,"OK
"
6:7:37:29:871694,"
"
6:7:37:29:871710,"OK
"
6:7:37:30:872491,"
"
6:7:37:30:872492,"OK
"
6:7:37:30:872588,"
"
6:7:37:30:872588,"OK
"
6:7:37:31:873595,"
"
6:7:37:31:873611,"OK
"
6:7:37:32:874635,"
"
6:7:37:32:874651,"OK
"
6:7:37:33:875738,"
"
6:7:37:33:875755,"OK
"
6:7:37:34:876635,"
"
6:7:37:34:876650,"OK
"
6:7:37:35:877722,"
"
6:7:37:35:877738,"OK
"
6:7:37:36:878649,"
"
6:7:37:36:878666,"OK
"
6:7:37:37:879753,"
"
6:7:37:37:879769,"OK
"
6:7:37:38:880649,"
"
6:7:37:38:880665,"OK
"
6:7:37:39:881753,"
"
6:7:37:39:881753,"OK
"
6:7:37:40:882665,"
"
6:7:37:40:882681,"OK
"
6:7:37:41:883784,"
"
6:7:37:41:883800,"OK
"
6:7:37:42:884680,"
"
6:7:37:42:884696,"OK
"
6:7:37:43:885768,"
"
6:7:37:43:885784,"OK
"
6:7:37:44:886696,"
"
6:7:37:44:886712,"OK
"
6:7:37:45:887799,"
"
6:7:37:45:887815,"OK
"
6:7:37:46:888695,"
"
6:7:37:46:888710,"OK
"
6:7:37:47:889782,"
"
6:7:37:47:889798,"OK
"
6:7:37:48:890710,"
"
6:7:37:48:890726,"OK
"
6:7:37:49:891814,"
"
6:7:37:49:891830,"OK
"
6:7:37:50:892726,"
"
6:7:37:50:892742,"OK
"
6:7:37:51:893814,"
"
6:7:37:51:893829,"OK
"
6:7:37:52:894725,"
"
6:7:37:52:894741,"OK
"
6:7:37:53:895844,"
"
6:7:37:53:895860,"OK
"
6:7:37:54:896740,"
"
6:7:37:54:896756,"OK
"
6:7:37:55:897828,"
"
6:7:37:55:897844,"OK
"
6:7:37:56:898739,"
"
6:7:37:56:898755,"OK
"
6:7:37:57:899859,"
"
6:7:37:57:899876,"OK
"
6:7:37:58:900755,"
"
6:7:37:58:900772,"OK
"
6:7:37:59:901843,"
"
6:7:37:59:901859,"OK
"
6:7:38:0:902771,"
"
6:7:38:0:902787,"OK
"
6:7:38:1:903874,"
"
6:7:38:1:903890,"OK
"
6:7:38:2:904786,"
"
6:7:38:2:904786,"OK
"
6:7:38:3:905873,"
"
6:7:38:3:905889,"OK
"
6:7:38:4:906785,"
"
6:7:38:4:906801,"OK
"
6:7:38:5:907905,"
"
6:7:38:5:907921,"OK
"
6:7:38:6:908801,"
"
6:7:38:6:908817,"OK
"
6:7:38:7:909889,"
"
6:7:38:7:909904,"OK
"
6:7:38:8:910800,"
"
6:7:38:8:910816,"OK
"
6:7:38:9:911920,"
"
6:7:38:9:911936,"OK
"
6:7:38:10:912816,"
"
6:7:38:10:912832,"OK
"
6:7:38:11:913903,"
"
6:7:38:11:913919,"OK
"
6:7:38:12:914697,"
"
6:7:38:12:914697,"OK
"
6:7:38:12:914793,"
"
6:7:38:12:914793,"OK
"
6:7:38:13:915801,"
"
6:7:38:13:915817,"OK
"
6:7:38:14:916840,"
"
6:7:38:14:916856,"OK
"
6:7:38:15:917944,"
"
6:7:38:15:917960,"OK
"
6:7:38:16:918840,"
"
6:7:38:16:918856,"OK
"
6:7:38:17:919927,"
"
6:7:38:17:919943,"OK
"
6:7:38:18:920855,"
"
6:7:38:18:920871,"OK
"
6:7:38:19:921959,"
"
6:7:38:19:921975,"OK
"
6:7:38:20:922855,"
"
6:7:38:20:922871,"OK
"
6:7:38:21:923942,"
"
6:7:38:21:923958,"OK
"
6:7:38:22:924870,"
"
6:7:38:22:924886,"OK
"
6:7:38:23:925974,"
"
6:7:38:23:925990,"OK
"
6:7:38:24:926885,"
"
6:7:38:24:926902,"OK
"
6:7:38:25:927973,"
"
6:7:38:25:927989,"OK
"
6:7:38:26:928885,"
"
6:7:38:26:928901,"OK
"
6:7:38:27:930004,"
"
6:7:38:27:930020,"OK
"
6:7:38:28:930900,"
"
6:7:38:28:930917,"OK
"
6:7:38:29:931988,"
"
6:7:38:29:932004,"OK
"
6:7:38:30:932899,"
"
6:7:38:30:932916,"OK
"
6:7:38:31:934020,"
"
6:7:38:31:934036,"OK
"
6:7:38:32:934915,"
"
6:7:38:32:934932,"OK
"
6:7:38:33:936003,"
"
6:7:38:33:936019,"OK
"
6:7:38:34:936931,"
"
6:7:38:34:936946,"OK
"
6:7:38:35:938034,"
"
6:7:38:35:938050,"OK
"
6:7:38:36:938930,"
"
6:7:38:36:938946,"OK
"
6:7:38:37:940018,"
"
6:7:38:37:940034,"OK
"
6:7:38:38:940945,"
"
6:7:38:38:940961,"OK
"
6:7:38:39:942049,"
"
6:7:38:39:942065,"OK
"
6:7:38:40:942961,"
"
6:7:38:40:942977,"OK
"
6:7:38:41:944049,"
"
6:7:38:41:944065,"OK
"
6:7:38:42:944960,"
"
6:7:38:42:944976,"OK
"
6:7:38:43:946080,"
"
6:7:38:43:946080,"OK
"
6:7:38:44:946976,"
"
6:7:38:44:946992,"OK
"
6:7:38:45:948064,"
"
6:7:38:45:948080,"OK
"
6:7:38:46:948975,"
"
6:7:38:46:948992,"OK
"
6:7:38:47:950095,"
"
6:7:38:47:950111,"OK
"
6:7:38:48:950991,"
"
6:7:38:48:951006,"OK
"
6:7:38:49:952078,"
"
6:7:38:49:952094,"OK
"
6:7:38:50:952990,"
"
6:7:38:50:953006,"OK
"
6:7:38:51:954110,"
"
6:7:38:51:954125,"OK
"
6:7:38:52:955005,"
"
6:7:38:52:955022,"OK
"
6:7:38:53:956093,"
"
6:7:38:53:956109,"OK
"
6:7:38:54:956889,"
"
6:7:38:54:956890,"OK
"
6:7:38:54:956986,"
"
6:7:38:54:956986,"OK
"
6:7:38:55:957994,"
"
6:7:38:55:957994,"OK
"
6:7:38:56:959033,"
"
6:7:38:56:959033,"OK
"
6:7:38:57:960136,"
"
6:7:38:57:960152,"OK
"
6:7:38:58:961033,"
"
6:7:38:58:961048,"OK
"
6:7:38:59:962120,"
"
6:7:38:59:962136,"OK
"
6:7:39:0:963048,"
"
6:7:39:0:963064,"OK
"
6:7:39:1:964152,"
"
6:7:39:1:964167,"OK
"
6:7:39:2:965047,"
"
6:7:39:2:965063,"OK
"
6:7:39:3:966135,"
"
6:7:39:3:966151,"OK
"
6:7:39:4:967062,"
"
6:7:39:4:967078,"OK
"
6:7:39:5:968166,"
"
6:7:39:5:968182,"OK
"
6:7:39:6:969078,"
"
6:7:39:6:969094,"OK
"
6:7:39:7:970166,"
"
6:7:39:7:970182,"OK
"
6:7:39:8:971078,"
"
6:7:39:8:971094,"OK
"
6:7:39:9:972197,"
"
6:7:39:9:972213,"OK
"
6:7:39:10:973096,"
"
6:7:39:10:973109,"OK
"
6:7:39:11:974181,"
"
6:7:39:11:974197,"OK
"
6:7:39:12:975108,"
"
6:7:39:12:975124,"OK
"
6:7:39:13:976212,"
"
6:7:39:13:976227,"OK
"
6:7:39:14:977108,"
"
6:7:39:14:977124,"OK
"
6:7:39:15:978195,"
"
6:7:39:15:978211,"OK
"
6:7:39:16:979123,"
"
6:7:39:16:979139,"OK
"
6:7:39:17:980227,"
"
6:7:39:17:980246,"OK
"
6:7:39:18:981139,"
"
6:7:39:18:981154,"OK
"
6:7:39:19:982226,"
"
6:7:39:19:982242,"OK
"
6:7:39:20:983138,"
"
6:7:39:20:983153,"OK
"
6:7:39:21:984258,"
"
6:7:39:21:984274,"OK
"
6:7:39:22:985153,"
"
6:7:39:22:985169,"OK
"
6:7:39:23:986240,"
"
6:7:39:23:986257,"OK
"
6:7:39:24:987173,"
"
6:7:39:24:987184,"OK
"
6:7:39:25:988272,"
"
6:7:39:25:988289,"OK
"
6:7:39:26:989168,"
"
6:7:39:26:989184,"OK
"
6:7:39:27:990272,"
"
6:7:39:27:990288,"OK
"
6:7:39:28:991183,"
"
6:7:39:28:991199,"OK
"
6:7:39:29:992303,"
"
6:7:39:29:992319,"OK
"
6:7:39:30:993199,"
"
6:7:39:30:993215,"OK
"
6:7:39:31:994286,"
"
6:7:39:31:994303,"OK
"
6:7:39:32:995214,"
"
6:7:39:32:995214,"OK
"
6:7:39:33:996317,"
"
6:7:39:33:996334,"OK
"
6:7:39:34:997214,"
"
6:7:39:34:997230,"OK
"
6:7:39:35:998302,"
"
6:7:39:35:998317,"OK
"
6:7:39:36:999100,"
"
6:7:39:36:999100,"OK
"
6:7:39:36:999180,"
"
6:7:39:36:999196,"OK
"
6:7:39:37:1000208,"
"
6:7:39:37:1000208,"OK
"
6:7:39:38:1001244,"
"
6:7:39:38:1001260,"OK
"
6:7:39:39:1002347,"
"
6:7:39:39:1002363,"OK
"
6:7:39:40:1003243,"
"
6:7:39:40:1003259,"OK
"
6:7:39:41:1004330,"
"
6:7:39:41:1004347,"OK
"
6:7:39:42:1005259,"
"
6:7:39:42:1005275,"OK
"
6:7:39:43:1006364,"
"
6:7:39:43:1006378,"OK
"
6:7:39:44:1007257,"
"
6:7:39:44:1007273,"OK
"
6:7:39:45:1008345,"
"
6:7:39:45:1008362,"OK
"
6:7:39:46:1009273,"
"
6:7:39:46:1009289,"OK
"
6:7:39:47:1010376,"
"
6:7:39:47:1010393,"OK
"
6:7:39:48:1011288,"
"
6:7:39:48:1011304,"OK
"
6:7:39:49:1012376,"
"
6:7:39:49:1012392,"OK
"
6:7:39:50:1013288,"
"
6:7:39:50:1013304,"OK
"
6:7:39:51:1014408,"
"
6:7:39:51:1014424,"OK
"
6:7:39:52:1015303,"
"
6:7:39:52:1015319,"OK
"
6:7:39:53:1016391,"
"
6:7:39:53:1016406,"OK
"
6:7:39:54:1017319,"
"
6:7:39:54:1017335,"OK
"
6:7:39:55:1018423,"
"
6:7:39:55:1018439,"OK
"
6:7:39:56:1019318,"
"
6:7:39:56:1019335,"OK
"
6:7:39:57:1020406,"
"
6:7:39:57:1020422,"OK
"
6:7:39:58:1021333,"
"
6:7:39:58:1021349,"OK
"
6:7:39:59:1022437,"
"
6:7:39:59:1022453,"OK
"
6:7:40:0:1023333,"
"
6:7:40:0:1023349,"OK
"
6:7:40:1:1024420,"
"
6:7:40:1:1024437,"OK
"
6:7:40:2:1025348,"
"
6:7:40:2:1025364,"OK
"
6:7:40:3:1026452,"
"
6:7:40:3:1026468,"OK
"
6:7:40:4:1027364,"
"
6:7:40:4:1027380,"OK
"
6:7:40:5:1028451,"
"
6:7:40:5:1028467,"OK
"
6:7:40:6:1029363,"
"
6:7:40:6:1029379,"OK
"
6:7:40:8:1030483,"
"
6:7:40:8:1030498,"OK
"
6:7:40:8:1031378,"
"
6:7:40:8:1031394,"OK
"
6:7:40:9:1032466,"
"
6:7:40:10:1032482,"OK
"
6:7:40:10:1033393,"
"
6:7:40:10:1033409,"OK
"
6:7:40:12:1034497,"
"
6:7:40:12:1034513,"OK
"
6:7:40:12:1035393,"
"
6:7:40:12:1035409,"OK
"
6:7:40:14:1036481,"
"
6:7:40:14:1036497,"OK
"
6:7:40:14:1037409,"
"
6:7:40:14:1037425,"OK
"
6:7:40:16:1038512,"
"
6:7:40:16:1038529,"OK
"
6:7:40:16:1039424,"
"
6:7:40:16:1039440,"OK
"
6:7:40:18:1040512,"
"
6:7:40:18:1040527,"OK
"
6:7:40:18:1041301,"
"
6:7:40:18:1041302,"OK
"
6:7:40:18:1041397,"
"
6:7:40:18:1041397,"OK
"
6:7:40:19:1042405,"
"
6:7:40:19:1042405,"OK
"
6:7:40:20:1043428,"
"
6:7:40:20:1043445,"OK
"
6:7:40:22:1044532,"
"
6:7:40:22:1044549,"OK
"
6:7:40:22:1045444,"
"
6:7:40:22:1045460,"OK
"
6:7:40:24:1046532,"
"
6:7:40:24:1046548,"OK
"
6:7:40:24:1047459,"
"
6:7:40:24:1047460,"OK
"
6:7:40:26:1048563,"
"
6:7:40:26:1048579,"OK
"
6:7:40:26:1049459,"
"
6:7:40:27:1049475,"OK
"
6:7:40:28:1050547,"
"
6:7:40:28:1050563,"OK
"
6:7:40:29:1051474,"
"
6:7:40:29:1051490,"OK
"
6:7:40:30:1052578,"
"
6:7:40:30:1052598,"OK
"
6:7:40:31:1053490,"
"
6:7:40:31:1053506,"OK
"
6:7:40:32:1054577,"
"
6:7:40:32:1054594,"OK
"
6:7:40:33:1055489,"
"
6:7:40:33:1055505,"OK
"
6:7:40:34:1056609,"
"
6:7:40:34:1056625,"OK
"
6:7:40:35:1057504,"
"
6:7:40:35:1057520,"OK
"
6:7:40:36:1058593,"
"
6:7:40:36:1058609,"OK
"
6:7:40:37:1059520,"
"
6:7:40:37:1059536,"OK
"
6:7:40:38:1060623,"
"
6:7:40:38:1060640,"OK
"
6:7:40:39:1061535,"
"
6:7:40:39:1061551,"OK
"
6:7:40:40:1062623,"
"
6:7:40:40:1062639,"OK
"
6:7:40:41:1063535,"
"
6:7:40:41:1063551,"OK
"
6:7:40:42:1064654,"
"
6:7:40:42:1064655,"OK
"
6:7:40:43:1065550,"
"
6:7:40:43:1065567,"OK
"
6:7:40:44:1066638,"
"
6:7:40:44:1066654,"OK
"
6:7:40:45:1067566,"
"
6:7:40:45:1067582,"OK
"
6:7:40:46:1068669,"
"
6:7:40:46:1068685,"OK
"
6:7:40:47:1069565,"
"
6:7:40:47:1069581,"OK
"
6:7:40:48:1070653,"
"
6:7:40:48:1070669,"OK
"
6:7:40:49:1071580,"
"
6:7:40:49:1071596,"OK
"
6:7:40:50:1072684,"
"
6:7:40:50:1072700,"OK
"
6:7:40:51:1073580,"
"
6:7:40:51:1073596,"OK
"
6:7:40:52:1074668,"
"
6:7:40:52:1074683,"OK
"
6:7:40:53:1075596,"
"
6:7:40:53:1075611,"OK
"
6:7:40:54:1076714,"
"
6:7:40:54:1076730,"OK
"
6:7:40:55:1077610,"
"
6:7:40:55:1077626,"OK
"
6:7:40:56:1078698,"
"
6:7:40:56:1078714,"OK
"
6:7:40:57:1079626,"
"
6:7:40:57:1079642,"OK
"
6:7:40:58:1080729,"
"
6:7:40:58:1080745,"OK
"
6:7:40:59:1081642,"
"
6:7:40:59:1081658,"OK
"
6:7:41:0:1082729,"
"
6:7:41:0:1082745,"OK
"
6:7:41:1:1083502,"
"
6:7:41:1:1083502,"OK
"
6:7:41:1:1083614,"
"
6:7:41:1:1083614,"OK
"
6:7:41:2:1084637,"
"
6:7:41:2:1084638,"OK
"
6:7:41:3:1085661,"
"
6:7:41:3:1085677,"OK
"
6:7:41:4:1086764,"
"
6:7:41:4:1086781,"OK
"
6:7:41:5:1087676,"
"
6:7:41:5:1087693,"OK
"
6:7:41:6:1088764,"
"
6:7:41:6:1088764,"OK
"
6:7:41:7:1089676,"
"
6:7:41:7:1089692,"OK
"
6:7:41:8:1090796,"
"
6:7:41:8:1090812,"OK
"
6:7:41:9:1091691,"
"
6:7:41:9:1091707,"OK
"
6:7:41:10:1092779,"
"
6:7:41:10:1092794,"OK
"
6:7:41:11:1093707,"
"
6:7:41:11:1093723,"OK
"
6:7:41:12:1094810,"
"
6:7:41:12:1094826,"OK
"
6:7:41:13:1095706,"
"
6:7:41:13:1095722,"OK
"
6:7:41:14:1096794,"
"
6:7:41:14:1096809,"OK
"
6:7:41:15:1097721,"
"
6:7:41:15:1097737,"OK
"
6:7:41:16:1098825,"
"
6:7:41:16:1098841,"OK
"
6:7:41:17:1099737,"
"
6:7:41:17:1099752,"OK
"
6:7:41:18:1100824,"
"
6:7:41:18:1100840,"OK
"
6:7:41:19:1101736,"
"
6:7:41:19:1101752,"OK
"
6:7:41:20:1102839,"
"
6:7:41:20:1102856,"OK
"
6:7:41:21:1103752,"
"
6:7:41:21:1103768,"OK
"
6:7:41:22:1104839,"
"
6:7:41:22:1104855,"OK
"
6:7:41:23:1105750,"
"
6:7:41:23:1105767,"OK
"
6:7:41:24:1106870,"
"
6:7:41:24:1106886,"OK
"
6:7:41:25:1107766,"
"
6:7:41:25:1107782,"OK
"
6:7:41:26:1108853,"
"
6:7:41:26:1108871,"OK
"
6:7:41:27:1109782,"
"
6:7:41:27:1109798,"OK
"
6:7:41:28:1110885,"
"
6:7:41:28:1110902,"OK
"
6:7:41:29:1111781,"
"
6:7:41:29:1111797,"OK
"
6:7:41:30:1112869,"
"
6:7:41:30:1112885,"OK
"
6:7:41:31:1113797,"
"
6:7:41:31:1113813,"OK
"
6:7:41:32:1114900,"
"
6:7:41:32:1114916,"OK
"
6:7:41:33:1115812,"
"
6:7:41:33:1115828,"OK
"
6:7:41:34:1116900,"
"
6:7:41:34:1116916,"OK
"
6:7:41:35:1117811,"
"
6:7:41:35:1117827,"OK
"
6:7:41:36:1118931,"
"
6:7:41:36:1118947,"OK
"
6:7:41:37:1119826,"
"
6:7:41:37:1119843,"OK
"
6:7:41:38:1120914,"
"
6:7:41:38:1120930,"OK
"
6:7:41:39:1121841,"
"
6:7:41:39:1121858,"OK
"
6:7:41:40:1122946,"
"
6:7:41:40:1122962,"OK
"
6:7:41:41:1123841,"
"
6:7:41:41:1123857,"OK
"
6:7:41:42:1124929,"
"
6:7:41:42:1124945,"OK
"
6:7:41:43:1125710,"
"
6:7:41:43:1125710,"OK
"
6:7:41:43:1125822,"
"
6:7:41:43:1125822,"OK
"
6:7:41:44:1126845,"
"
6:7:41:44:1126845,"OK
"
6:7:41:45:1127837,"
"
6:7:41:45:1127838,"OK
"
6:7:41:45:1128313,"
"
6:7:41:45:1128330,"CONNECT 0001953D04A9
"
6:7:41:46:1128668,"%,2,6,37.2895393,127.0656814,47.40,6,0.06,0.00
"
6:7:41:46:1128670,"%,5,2,381.56,231.76
"
6:7:41:46:1128672,"%,1,6,96.28,-36.46,168.67,-0.63,0.85,-0.11,1.07,1.10
"
6:7:41:46:1128716,"%,1,6,96.74,-35.06,168.07,-0.54,0.82,-0.05,0.98,1.10
"
6:7:41:46:1128814,"%,1,6,98.02,-34.97,167.08,-0.55,0.81,-0.16,0.99,1.01
"
6:7:41:46:1128926,"%,1,6,99.00,-35.23,166.11,-0.57,0.81,-0.11,0.99,0.99
"
6:7:41:46:1129022,"%,1,6,99.62,-36.24,165.60,-0.58,0.81,-0.16,1.01,1.00
"
6:7:41:46:1129102,"%,1,6,99.68,-36.83,165.49,-0.56,0.82,-0.13,1.00,1.00
"
6:7:41:46:1129212,"%,1,6,100.31,-36.46,165.15,-0.58,0.69,-0.26,0.94,0.98
"
6:7:41:46:1129276,"%,3,2,3,1
"
6:7:41:46:1129276,"%,4,1,3
"
6:7:41:47:1129598,"%,2,6,37.2895088,127.0657272,62.20,9,0.39,0.00
"
6:7:41:47:1129613,"%,5,2,382.68,232.54
"
6:7:41:47:1129725,"%,1,6,103.01,-39.84,165.25,-0.66,0.75,-0.18,1.02,0.98
"
6:7:41:47:1129823,"%,1,6,102.89,-39.48,165.18,-0.66,0.79,-0.17,1.04,1.00
"
6:7:41:47:1129918,"%,1,6,102.62,-39.40,165.14,-0.65,0.77,-0.15,1.02,1.02
"
6:7:41:47:1130015,"%,1,6,102.34,-39.32,165.19,-0.64,0.75,-0.15,1.00,1.02
"
6:7:41:47:1130124,"%,1,6,102.53,-39.36,164.81,-0.64,0.77,-0.17,1.02,1.01
"
6:7:41:47:1130221,"%,1,6,102.51,-39.17,164.63,-0.64,0.78,-0.16,1.02,1.01
"
6:7:41:47:1130300,"%,3,2,3,1
"
6:7:41:47:1130300,"%,4,1,3
"
6:7:41:48:1130573,"%,2,6,37.2894935,127.0657424,66.00,10,0.29,0.00
"
6:7:41:48:1130588,"%,5,2,382.83,232.85
"
6:7:41:48:1130622,"%,1,6,103.13,-39.55,163.73,-0.63,0.76,-0.18,1.01,1.02
"
6:7:41:48:1130717,"%,1,6,102.84,-39.51,163.97,-0.63,0.73,-0.15,0.97,1.00
"
6:7:41:48:1130814,"%,1,6,102.46,-40.15,164.26,-0.66,0.74,-0.17,1.00,0.99
"
6:7:41:48:1130910,"%,1,6,101.91,-40.22,164.83,-0.67,0.77,-0.16,1.03,1.00
"
6:7:41:48:1131005,"%,1,6,100.25,-40.39,166.00,-0.67,0.76,-0.15,1.02,1.02
"
6:7:41:48:1131102,"%,1,6,99.61,-40.59,167.12,-0.67,0.75,-0.11,1.01,1.02
"
6:7:41:48:1131213,"%,1,6,99.44,-41.24,167.20,-0.68,0.73,-0.15,1.01,1.01
"
6:7:41:48:1131276,"%,3,2,3,1
"
6:7:41:48:1131276,"%,4,1,3
"
6:7:41:48:1131276,"%,7,1,0
"
6:7:41:49:1131619,"%,2,6,37.2894897,127.0657577,67.10,10,0.33,0.00
"
6:7:41:49:1131621,"%,5,2,383.57,233.04
"
6:7:41:49:1131622,"%,1,6,97.86,-41.70,167.48,-0.68,0.73,-0.09,1.00,1.00
"
6:7:41:49:1131716,"%,1,6,99.64,-42.31,166.93,-0.68,0.72,-0.12,0.99,1.00
"
6:7:41:49:1131825,"%,1,6,102.57,-42.27,164.92,-0.67,0.77,-0.17,1.03,1.01
"
6:7:41:49:1131922,"%,1,6,105.97,-42.44,162.19,-0.65,0.74,-0.21,1.01,1.01
"
