gpsTime,sysTime,Lat,Lng,Alt,speed,course,bearing,dist,ctlangle,isWindCheck,isCheckWind
not defined yet,6:7:42:58:1200606,37.289448,127.065605,81.8,1.19,192.84,232.27,370.4,-169.72,,0
not defined yet,6:7:42:59:1201596,37.289436,127.065605,85.7,1.42,198.81,232.32,370.16,-169.72,,0
not defined yet,6:7:43:0:1202612,37.289425,127.06559,91.0,1.73,198.02,232.52,369.12,-169.72,,0
not defined yet,6:7:43:1:1203613,37.289413,127.065575,96.6,1.86,196.57,232.56,367.24,-169.72,,0
not defined yet,6:7:43:2:1204605,37.289394,127.065575,102.4,1.91,194.9,232.48,365.94,-169.72,,0
not defined yet,6:7:43:3:1205615,37.289375,127.06556,108.0,1.98,194.28,232.83,364.21,-169.72,,0
not defined yet,6:7:43:4:1206634,37.28936,127.06556,113.4,1.92,193.08,233.04,361.53,-169.72,,0
not defined yet,6:7:43:5:1207594,37.289345,127.06555,118.8,1.91,191.91,233.18,360.85,-169.72,,0
not defined yet,6:7:43:6:1208651,37.289326,127.06555,124.1,1.9,188.43,233.41,358.94,-169.72,,0
not defined yet,6:7:43:7:1209616,37.289314,127.06555,129.3,1.3,171.2,233.7,357.59,-169.72,,0
not defined yet,6:7:43:8:1210704,37.28931,127.06556,134.7,0.77,154.24,233.83,357.03,-169.72,,0
not defined yet,6:7:43:10:1212585,37.28931,127.065575,145.2,0.76,73.08,233.99,357.13,-169.72,,0
not defined yet,6:7:43:11:1213613,37.289318,127.065575,150.9,0.94,45.21,234.09,358.34,-169.72,,0
not defined yet,6:7:43:12:1214604,37.289326,127.065575,156.6,1.12,28.03,233.9,359.23,-169.72,,0
not defined yet,6:7:43:13:1215595,37.289333,127.06559,162.3,1.06,17.37,233.87,359.34,-169.72,,0
not defined yet,6:7:43:14:1216602,37.289345,127.065575,168.0,1.18,0.51,233.83,361.22,-169.72,,0
not defined yet,6:7:43:15:1217625,37.289356,127.065575,173.8,1.25,345.72,233.58,360.69,-169.72,,0
not defined yet,6:7:43:16:1218595,37.289364,127.06556,179.8,1.3,329.41,233.36,361.7,-169.72,,0
not defined yet,6:7:43:17:1219623,37.28937,127.06555,185.7,1.38,312.03,233.14,361.07,-169.72,,0
not defined yet,6:7:43:18:1220629,37.28938,127.06554,191.4,1.59,297.49,233.0,360.88,-169.72,,0
not defined yet,6:7:43:19:1221599,37.289383,127.06551,197.1,1.81,284.98,232.63,360.94,-169.72,,0
not defined yet,6:7:43:20:1222645,37.289383,127.06548,202.7,2.11,276.33,232.43,359.33,-169.72,,0
not defined yet,6:7:43:21:1223594,37.289383,127.06546,208.5,2.15,273.99,232.17,357.19,-169.72,,0
not defined yet,6:7:43:22:1224636,37.28939,127.065445,214.1,1.36,285.49,231.97,355.59,-169.72,,0
not defined yet,6:7:43:23:1225637,37.28939,127.06544,219.6,1.4,281.44,231.79,354.76,-169.72,,0
not defined yet,6:7:43:24:1226607,37.28939,127.06541,225.2,1.77,264.35,231.69,354.35,-169.72,,0
not defined yet,6:7:43:25:1227647,37.289387,127.065384,230.8,2.32,260.39,231.44,352.11,-169.72,,0
not defined yet,6:7:43:26:1228627,37.289387,127.06536,234.9,2.57,267.07,231.24,350.52,-169.72,,0
not defined yet,6:7:43:27:1229587,37.28939,127.06533,236.3,2.57,274.6,231.01,349.06,-169.72,,0
not defined yet,6:7:43:28:1230624,37.2894,127.06532,236.4,1.79,292.66,230.75,346.84,-169.72,,0
not defined yet,6:7:43:29:1231693,37.289413,127.06531,236.5,1.8,320.49,230.6,346.68,-169.72,,0
not defined yet,6:7:43:30:1232635,37.289417,127.06532,236.6,0.87,353.22,230.12,347.33,-169.72,,0
not defined yet,6:7:43:32:1234617,37.289413,127.06533,236.4,0.55,74.8,230.24,348.49,-169.72,,0
not defined yet,6:7:43:33:1235646,37.28941,127.06533,236.1,0.54,138.06,230.34,348.89,-169.72,,0
not defined yet,6:7:43:34:1236651,37.289406,127.06532,236.0,0.51,199.71,230.43,348.41,-169.72,,0
not defined yet,6:7:43:35:1237640,37.289406,127.06532,235.9,0.62,251.42,230.46,347.4,-169.72,,0
not defined yet,6:7:43:36:1238636,37.289413,127.06531,236.0,0.75,288.64,230.46,347.4,-169.72,,0
not defined yet,6:7:43:37:1239689,37.289417,127.06531,236.1,0.82,317.91,230.12,347.33,-169.72,,0
not defined yet,6:7:43:38:1240601,37.289425,127.06531,236.3,0.83,343.3,230.12,347.33,-169.72,,0
not defined yet,6:7:43:39:1241613,37.289433,127.06531,236.4,0.78,4.3,230.05,347.7,-169.72,,0
not defined yet,6:7:43:40:1242649,37.289436,127.06532,236.6,0.7,23.27,229.96,348.19,-169.72,,0
not defined yet,6:7:43:41:1243621,37.28944,127.06532,236.8,0.59,40.5,230.03,349.59,-169.72,,0
not defined yet,6:7:43:42:1244662,37.28944,127.06532,237.0,0.47,54.85,229.98,349.83,-169.72,,0
not defined yet,6:7:43:43:1245710,37.28944,127.06533,237.1,0.39,67.83,229.98,349.83,-169.72,,0
not defined yet,6:7:43:44:1246664,37.28944,127.06533,237.1,0.33,83.64,230.08,350.23,-169.72,,0
not defined yet,6:7:43:45:1247624,37.28944,127.06533,237.2,0.26,94.49,230.08,350.23,-169.72,,0
not defined yet,6:7:43:46:1248611,37.289436,127.06533,237.4,0.21,94.49,230.08,350.23,-169.72,,0
not defined yet,6:7:43:47:1249613,37.289436,127.065346,238.6,0.27,95.61,230.12,349.99,-169.72,,0
not defined yet,6:7:43:48:1250586,37.289436,127.065346,240.8,0.01,95.61,230.26,351.02,-169.72,,0
not defined yet,6:7:43:49:1251670,37.289433,127.06533,243.7,0.23,95.61,230.26,351.02,-169.72,,0
not defined yet,6:7:43:50:1252650,37.289433,127.06533,247.1,0.4,200.27,230.17,349.74,-169.72,,0
not defined yet,6:7:43:51:1253616,37.289433,127.06532,250.7,0.46,233.04,230.17,349.74,-169.72,,0
not defined yet,6:7:43:52:1254719,37.289433,127.06532,254.5,0.43,248.92,230.08,349.34,-169.72,,0
not defined yet,6:7:43:53:1255658,37.289433,127.06532,258.5,0.42,257.81,230.08,349.34,-169.72,,0
not defined yet,6:7:43:54:1256701,37.289433,127.06531,261.2,0.58,267.49,230.08,349.34,-169.72,,0
not defined yet,6:7:43:55:1257646,37.289433,127.06531,261.8,0.51,262.34,229.96,348.19,-169.72,,0
not defined yet,6:7:43:56:1258686,37.289433,127.06531,262.1,0.01,262.34,229.96,348.19,-169.72,,0
not defined yet,6:7:43:57:1259632,37.289433,127.06531,262.3,0.32,315.22,229.96,348.19,-169.72,,0
not defined yet,6:7:43:58:1260645,37.289433,127.06531,262.4,0.45,47.3,229.96,348.19,-169.72,,0
not defined yet,6:7:43:59:1261786,37.289433,127.06532,262.5,0.44,78.5,229.96,348.19,-169.72,,0
not defined yet,6:7:44:0:1262611,37.28943,127.06532,262.6,0.43,101.37,230.08,349.34,-169.72,,0
not defined yet,6:7:44:1:1263767,37.289425,127.06532,262.5,0.4,115.44,230.15,348.98,-169.72,,0
not defined yet,6:7:44:2:1264613,37.289425,127.06533,262.2,0.24,115.44,230.17,348.86,-169.72,,0
not defined yet,6:7:44:3:1265639,37.28942,127.06533,256.4,0.53,165.24,230.27,349.26,-169.72,,0
not defined yet,6:7:44:4:1266709,37.28942,127.06533,243.6,1.34,226.78,230.34,348.89,-169.72,,0
not defined yet,6:7:44:5:1267634,37.289417,127.06532,225.5,1.88,244.4,230.34,348.89,-169.72,,0
not defined yet,6:7:44:6:1268622,37.289413,127.06529,213.0,2.65,275.74,230.24,348.49,-169.72,,0
not defined yet,6:7:44:7:1269625,37.289425,127.065254,209.0,3.13,311.13,229.96,346.42,-169.72,,0
not defined yet,6:7:44:8:1270613,37.289433,127.06527,206.8,1.84,358.92,229.52,344.2,-169.72,,0
not defined yet,6:7:44:9:1271650,37.289433,127.06527,206.0,0.94,17.96,229.6,345.6,-169.72,,0
not defined yet,6:7:44:10:1272631,37.289433,127.065285,204.7,0.27,17.96,229.6,345.6,-169.72,,0
not defined yet,6:7:44:11:1273719,37.289433,127.065285,202.8,1.12,82.61,229.72,346.76,-169.72,,0
not defined yet,6:7:44:12:1274605,37.28943,127.06529,201.9,1.08,106.33,229.72,346.76,-169.72,,0
not defined yet,6:7:44:13:1275597,37.28942,127.06529,200.7,0.82,151.59,229.86,346.91,-169.72,,0
not defined yet,6:7:44:14:1276627,37.289413,127.06531,198.6,0.99,158.8,229.96,346.42,-169.72,,0
not defined yet,6:7:44:15:1277626,37.289402,127.06531,197.4,1.68,145.51,230.12,347.33,-169.72,,0
not defined yet,6:7:44:16:1278602,37.28939,127.06531,196.2,1.2,183.57,230.44,345.76,-169.72,,0
not defined yet,6:7:44:17:1279616,37.289383,127.06529,194.5,1.35,195.93,230.54,345.27,-169.72,,0
not defined yet,6:7:44:18:1280675,37.289364,127.06531,192.5,2.67,161.74,230.44,343.99,-169.72,,0
not defined yet,6:7:44:19:1281604,37.28935,127.06531,191.5,1.66,196.07,230.9,343.47,-169.72,,0
not defined yet,6:7:44:20:1282629,37.289337,127.06529,189.8,1.87,214.31,231.12,342.4,-169.72,,0
not defined yet,6:7:44:21:1283617,37.289314,127.065285,187.5,3.26,184.93,231.18,340.39,-169.72,,0
not defined yet,6:7:44:22:1284603,37.28929,127.065285,186.3,2.35,179.43,231.43,338.32,-169.72,,0
not defined yet,6:7:44:23:1285601,37.28927,127.065285,184.9,2.5,190.91,231.74,336.91,-169.72,,0
not defined yet,6:7:44:24:1286618,37.289238,127.065285,183.4,3.63,178.2,232.12,335.16,-169.72,,0
not defined yet,6:7:44:25:1287607,37.289207,127.065285,182.7,3.53,180.66,232.58,333.07,-169.72,,0
not defined yet,6:7:44:26:1288610,37.289177,127.06527,182.0,2.87,190.58,233.08,330.89,-169.72,,0
not defined yet,6:7:44:27:1289621,37.289154,127.06527,180.4,3.18,190.87,233.38,327.88,-169.72,,0
not defined yet,6:7:44:28:1290609,37.289116,127.065254,179.2,4.15,188.58,233.73,326.41,-169.72,,0
not defined yet,6:7:44:29:1291601,37.28909,127.065254,178.0,3.09,197.02,234.16,322.98,-169.72,,0
not defined yet,6:7:44:30:1292611,37.289062,127.06523,176.4,3.14,202.28,234.57,321.32,-169.72,,0
not defined yet,6:7:44:31:1293641,37.28903,127.065216,174.7,4.51,200.93,234.75,318.13,-169.72,,0
not defined yet,6:7:44:32:1294649,37.288998,127.06521,173.6,3.12,208.53,235.28,314.41,-169.72,,0
not defined yet,6:7:44:33:1295646,37.288975,127.06518,172.1,3.24,217.48,235.73,311.92,-169.72,,0
not defined yet,6:7:44:34:1296623,37.28894,127.065155,169.8,4.76,206.3,235.82,308.29,-169.72,,0
not defined yet,6:7:44:35:1298022,37.28891,127.06514,168.7,3.3,203.3,236.17,304.59,-169.72,,0
not defined yet,6:7:44:37:1299633,37.28887,127.06514,164.1,2.84,169.78,236.63,301.37,-169.72,,0
not defined yet,6:7:44:38:1300604,37.288837,127.06514,162.6,3.38,173.64,237.23,299.3,-169.72,,0
not defined yet,6:7:44:39:1301682,37.288815,127.065125,161.1,2.45,200.11,237.88,297.16,-169.72,,0
not defined yet,6:7:44:40:1302609,37.288795,127.06512,158.7,2.71,198.12,238.18,294.61,-169.72,,0
not defined yet,6:7:44:42:1304832,37.288754,127.06512,154.8,0.97,192.88,238.3,293.43,-169.72,,0
not defined yet,6:7:44:43:1305639,37.288757,127.06512,152.4,0.44,164.31,239.19,290.68,-169.72,,0
not defined yet,6:7:44:44:1306675,37.28876,127.065125,150.1,1.88,72.7,239.09,290.97,-169.72,,0
not defined yet,6:7:44:45:1307627,37.28877,127.06514,148.5,1.03,44.75,239.09,291.74,-169.72,,0
not defined yet,6:7:44:46:1308602,37.28878,127.065125,146.3,2.08,329.58,239.1,293.29,-169.72,,0
not defined yet,6:7:44:47:1309614,37.2888,127.0651,143.3,3.04,335.7,238.78,292.72,-169.72,,0
not defined yet,6:7:44:48:1310608,37.288826,127.06509,141.8,3.09,338.0,238.16,292.28,-169.72,,0
not defined yet,6:7:44:49:1311603,37.28884,127.06508,140.1,1.95,317.71,237.45,292.96,-169.72,,0
not defined yet,6:7:44:50:1312628,37.288857,127.06506,137.1,2.32,325.25,237.19,293.0,-169.72,,0
not defined yet,6:7:44:51:1313601,37.288883,127.06505,135.2,3.77,342.96,236.8,292.69,-169.72,,0
not defined yet,6:7:44:52:1314603,37.288906,127.06504,133.5,2.11,338.59,236.25,292.92,-169.72,,0
not defined yet,6:7:44:53:1315615,37.288925,127.065025,131.1,2.57,332.54,235.68,294.06,-169.72,,0
not defined yet,6:7:44:54:1316620,37.288956,127.06501,129.0,3.83,344.82,235.17,294.24,-169.72,,0
not defined yet,6:7:44:55:1317625,37.28898,127.065,127.6,2.46,341.98,234.57,294.77,-169.72,,0
not defined yet,6:7:44:56:1318601,37.288998,127.065,125.6,2.22,342.08,234.13,295.55,-169.72,,0
not defined yet,6:7:44:57:1319619,37.289032,127.065,123.3,3.88,0.15,233.74,297.0,-169.72,,0
not defined yet,6:7:44:58:1320619,37.289055,127.06499,122.1,2.11,349.42,233.1,299.49,-169.72,,0
not defined yet,6:7:44:59:1321596,37.289066,127.06497,120.3,1.68,337.83,232.57,299.9,-169.72,,0
not defined yet,6:7:45:0:1322623,37.28909,127.06497,117.3,3.2,349.67,232.24,299.52,-169.72,,0
not defined yet,6:7:45:1:1323593,37.289116,127.064964,116.1,3.19,348.51,231.81,301.27,-169.72,,0
not defined yet,6:7:45:2:1324599,37.289135,127.06495,114.5,2.0,336.42,231.36,302.27,-169.72,,0
not defined yet,6:7:45:3:1325602,37.289158,127.06493,111.9,2.99,337.15,230.9,302.53,-169.72,,0
not defined yet,6:7:45:4:1326601,37.289192,127.064926,110.8,4.38,347.28,230.32,303.29,-169.72,,0
not defined yet,6:7:45:5:1327623,37.289215,127.06491,109.8,2.53,337.44,229.74,304.96,-169.72,,0
not defined yet,6:7:45:7:1329634,37.289276,127.06487,105.9,5.28,335.07,229.14,305.91,-169.72,,0
not defined yet,6:7:45:8:1330600,37.28931,127.06485,105.4,3.51,324.27,227.77,307.91,-169.72,,0
not defined yet,6:7:45:10:1332599,37.289356,127.064804,101.5,4.33,331.66,227.07,308.59,-169.72,,0
not defined yet,6:7:45:11:1333635,37.289394,127.06478,100.9,4.73,339.21,225.82,309.44,-169.72,,0
not defined yet,6:7:45:12:1334614,37.289425,127.064766,100.2,2.84,329.84,224.98,311.06,-169.72,,0
not defined yet,6:7:45:13:1335611,37.289448,127.06474,98.4,3.15,329.7,224.36,312.54,-169.72,,0
not defined yet,6:7:45:14:1336621,37.289486,127.06473,96.7,4.89,346.39,223.73,313.17,-169.72,,0
not defined yet,6:7:45:15:1337609,37.289516,127.06473,95.6,3.27,359.51,223.08,315.0,-169.72,,0
not defined yet,6:7:45:16:1338597,37.289547,127.06473,94.1,3.26,5.55,222.7,317.22,-169.72,,0
not defined yet,6:7:45:17:1339620,37.28958,127.06474,92.6,4.18,10.18,222.27,319.88,-169.72,,0
not defined yet,6:7:45:18:1340612,37.28961,127.06474,91.8,3.1,2.3,221.99,323.6,-169.72,,0
not defined yet,6:7:45:19:1341602,37.289642,127.06474,90.2,3.25,352.84,221.55,326.43,-169.72,,0
not defined yet,6:7:45:20:1342599,37.28968,127.06474,88.1,4.97,0.34,221.15,328.99,-169.72,,0
not defined yet,6:7:45:21:1343612,37.28972,127.06474,87.0,3.77,8.91,220.72,331.86,-169.72,,0
not defined yet,6:7:45:22:1344605,37.28975,127.06476,85.6,2.76,5.7,220.23,335.18,-169.72,,0
not defined yet,6:7:45:23:1345607,37.28978,127.06476,83.2,4.06,4.78,220.01,338.8,-169.72,,0
not defined yet,6:7:45:24:1346612,37.289818,127.06476,82.1,4.6,8.18,219.71,340.99,-169.72,,0
not defined yet,6:7:45:25:1347609,37.28985,127.064766,80.6,2.87,19.18,219.24,344.35,-169.72,,0
not defined yet,6:7:45:26:1348596,37.289875,127.06478,78.8,3.69,23.25,218.93,347.73,-169.72,,0
not defined yet,6:7:45:27:1349600,37.28991,127.064804,77.4,3.55,20.13,218.8,350.94,-169.72,,0
not defined yet,6:7:45:28:1350616,37.289932,127.064804,75.9,2.74,12.01,218.71,354.87,-169.72,,0
not defined yet,6:7:45:29:1351584,37.289967,127.064804,73.6,3.7,2.75,218.44,356.95,-169.72,,0
not defined yet,6:7:45:30:1352598,37.290005,127.06482,72.9,4.33,4.85,218.04,360.08,-169.72,,0
not defined yet,6:7:45:31:1353654,37.290028,127.06482,71.9,2.14,3.92,217.86,363.75,-169.72,,0
