sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:8:56:52:98373,16.07,-3.67,-122.99,-0.1,0.22,0.89,0.93,1.01
6:8:56:52:98470,15.26,-4.21,-123.14,-0.01,0.33,1.0,1.05,1.01
6:8:56:52:98583,13.61,-5.4,-123.0,-0.03,0.2,0.93,0.95,0.98
6:8:56:53:98967,9.71,-5.08,-123.94,-0.06,0.14,0.88,0.9,0.97
6:8:56:53:99078,9.03,-4.51,-124.31,-0.05,0.16,0.92,0.93,0.93
6:8:56:53:99190,8.4,-4.23,-124.06,-0.08,0.2,0.96,0.98,0.94
6:8:56:53:99286,8.43,-4.13,-123.95,-0.08,0.15,0.91,0.93,0.95
6:8:56:53:99381,8.55,-4.15,-123.95,-0.07,0.12,0.91,0.92,0.94
6:8:56:53:99477,8.59,-4.55,-124.08,-0.08,0.13,1.04,1.05,0.97
6:8:56:53:99588,8.82,-4.48,-124.35,-0.06,0.13,0.99,1.0,0.99
6:8:56:54:100011,5.89,-5.06,-123.56,-0.02,0.13,0.98,0.99,1.01
6:8:56:54:100091,6.44,-5.16,-123.93,-0.04,0.06,1.03,1.03,1.01
6:8:56:54:100204,6.7,-5.0,-124.09,-0.1,0.06,1.03,1.04,1.02
6:8:56:54:100283,6.62,-5.31,-124.05,-0.07,0.02,0.93,0.94,1.0
6:8:56:54:100380,6.61,-5.73,-124.16,-0.08,0.09,1.01,1.02,1.0
6:8:56:54:100476,6.15,-5.72,-124.08,-0.1,0.19,1.16,1.18,1.05
6:8:56:54:100572,6.02,-6.12,-124.12,-0.18,0.04,0.88,0.9,1.03
6:8:56:55:100984,4.91,-7.86,-123.84,-0.06,0.13,0.96,0.97,1.02
6:8:56:55:101095,4.57,-8.1,-123.77,-0.13,0.09,0.96,0.97,0.95
6:8:56:55:101192,4.2,-8.35,-123.81,-0.11,0.12,1.04,1.06,1.0
6:8:56:55:101289,4.17,-8.63,-123.85,-0.26,0.16,0.93,0.98,1.01
6:8:56:55:101383,3.91,-8.76,-123.62,-0.05,0.21,1.11,1.13,1.06
6:8:56:55:101481,3.86,-8.81,-123.47,-0.16,0.09,1.07,1.09,1.07
6:8:56:55:101576,3.46,-8.74,-123.24,-0.13,0.13,1.1,1.11,1.11
6:8:56:56:101993,1.17,-7.22,-124.81,-0.2,0.2,1.06,1.09,1.1
6:8:56:56:102088,1.74,-6.8,-125.35,-0.06,0.0,1.12,1.12,1.11
6:8:56:56:102198,2.26,-6.29,-126.02,0.0,-0.22,1.25,1.27,1.16
6:8:56:56:102294,2.25,-5.37,-125.86,-0.18,0.26,1.0,1.05,1.15
6:8:56:56:102390,3.01,-4.94,-126.19,-0.01,-0.22,1.18,1.2,1.17
6:8:56:56:102488,3.01,-4.31,-125.58,-0.33,0.24,1.13,1.2,1.15
6:8:56:56:102616,3.33,-4.22,-125.5,0.04,-0.14,1.36,1.37,1.25
6:8:56:57:102987,2.82,-3.03,-123.65,-0.21,0.16,1.18,1.21,1.26
6:8:56:57:103101,2.59,-4.2,-122.81,0.08,-0.17,1.31,1.32,1.3
6:8:56:57:103181,1.52,-5.31,-121.52,-0.3,0.37,1.04,1.14,1.22
6:8:56:57:103277,1.83,-6.43,-121.23,0.07,-0.1,1.26,1.26,1.24
6:8:56:57:103373,2.38,-6.33,-121.0,-0.24,0.24,1.14,1.19,1.2
6:8:56:57:103470,3.64,-6.01,-120.94,-0.03,0.06,1.41,1.41,1.29
6:8:56:57:103595,4.66,-5.11,-121.09,-0.17,-0.01,1.03,1.05,1.22
6:8:56:58:103979,4.43,-4.53,-120.06,0.01,-0.11,1.11,1.12,1.19
6:8:56:58:104106,2.75,-3.73,-119.7,-0.33,0.27,0.9,1.0,1.05
6:8:56:58:104186,2.09,-3.82,-119.43,0.03,-0.09,1.07,1.07,1.06
6:8:56:58:104297,1.58,-3.93,-119.06,-0.19,0.15,0.9,0.93,1.0
6:8:56:58:104392,1.87,-4.43,-118.53,-0.06,0.03,1.07,1.07,1.03
6:8:56:58:104490,1.63,-4.33,-118.34,-0.15,0.03,0.96,0.98,0.99
6:8:56:58:104585,1.9,-4.6,-117.99,-0.11,-0.03,0.83,0.84,0.96
6:8:56:59:104978,3.27,-5.79,-118.26,-0.34,0.29,0.93,1.03,0.95
6:8:56:59:105073,4.56,-6.55,-118.62,0.0,-0.11,1.26,1.27,1.05
6:8:56:59:105169,4.92,-6.79,-118.5,-0.17,0.09,1.03,1.05,1.12
6:8:56:59:105296,5.31,-7.54,-118.32,-0.03,-0.01,1.18,1.18,1.17
6:8:56:59:105409,4.91,-7.88,-118.31,0.03,0.0,0.97,0.97,1.07
6:8:56:59:105490,4.59,-7.53,-117.92,-0.07,0.12,1.02,1.03,1.06
6:8:56:59:105601,4.63,-6.98,-118.21,0.02,-0.14,0.89,0.9,0.97
6:8:57:0:105988,5.44,-6.12,-117.9,0.1,-0.19,1.16,1.18,1.04
6:8:57:0:106100,5.54,-5.75,-117.69,-0.18,0.23,0.93,0.97,1.02
6:8:57:0:106197,5.8,-5.64,-117.82,-0.04,-0.0,1.17,1.17,1.11
6:8:57:0:106294,5.52,-5.41,-117.74,-0.07,0.07,0.96,0.97,1.04
6:8:57:0:106374,5.52,-5.33,-117.48,0.02,0.01,1.11,1.11,1.08
6:8:57:0:106517,4.84,-4.9,-117.4,-0.05,-0.07,0.87,0.87,0.98
6:8:57:0:106613,4.31,-4.91,-117.04,-0.11,0.14,0.7,0.72,0.9
6:8:57:1:106995,2.99,-5.14,-116.59,-0.27,0.3,0.79,0.89,0.82
6:8:57:1:107093,3.41,-5.43,-116.52,0.05,-0.02,1.23,1.23,0.94
6:8:57:1:107205,2.96,-4.9,-116.37,-0.08,0.07,1.04,1.04,1.05
6:8:57:1:107268,3.38,-5.48,-116.1,-0.04,0.03,1.06,1.06,1.11
6:8:57:1:107395,3.03,-5.01,-116.38,0.05,-0.04,1.0,1.0,1.03
6:8:57:1:107477,3.08,-4.2,-116.43,-0.12,0.14,0.79,0.82,0.96
6:8:57:1:107588,2.99,-3.4,-116.98,0.09,-0.23,1.02,1.05,0.95
6:8:57:2:107983,2.49,-2.67,-117.49,-0.03,0.05,1.13,1.13,1.0
6:8:57:2:108095,2.59,-2.73,-117.56,0.07,-0.03,1.08,1.08,1.09
6:8:57:2:108177,3.09,-2.72,-117.69,-0.13,0.13,0.88,0.9,1.04
6:8:57:2:108287,3.71,-2.64,-117.81,0.06,-0.16,0.92,0.94,0.97
6:8:57:2:108385,3.73,-2.38,-117.88,-0.17,0.17,0.89,0.92,0.92
6:8:57:2:108481,4.07,-2.58,-117.85,-0.05,-0.1,1.04,1.05,0.97
6:8:57:2:108578,4.03,-2.83,-117.87,-0.12,0.07,1.02,1.03,1.0
6:8:57:3:108998,2.68,-4.18,-117.13,0.04,-0.12,1.05,1.05,1.05
6:8:57:3:109079,2.42,-4.29,-117.19,-0.15,0.13,0.95,0.97,1.02
6:8:57:3:109205,2.42,-4.8,-117.15,0.06,-0.04,1.08,1.08,1.04
6:8:57:3:109270,2.62,-5.06,-117.37,0.03,-0.03,1.04,1.04,1.03
6:8:57:3:109383,3.41,-5.51,-117.4,-0.15,0.07,0.78,0.79,0.97
6:8:57:3:109494,4.33,-5.74,-117.63,0.09,-0.1,0.99,1.0,0.95
6:8:57:3:109574,4.87,-5.49,-117.86,-0.15,0.15,0.8,0.82,0.87
6:8:57:4:109989,6.81,-4.63,-119.23,0.08,-0.08,1.01,1.01,0.95
6:8:57:4:110071,6.46,-3.83,-119.43,-0.14,0.26,0.88,0.93,0.92
6:8:57:4:110199,5.93,-3.56,-120.04,0.03,-0.1,1.0,1.0,0.98
6:8:57:4:110279,4.68,-3.17,-120.1,-0.23,0.26,0.97,1.03,0.99
6:8:57:4:110374,4.2,-3.19,-120.23,0.05,-0.08,1.25,1.25,1.1
6:8:57:4:110487,3.73,-3.25,-120.24,-0.21,0.15,1.02,1.06,1.11
6:8:57:4:110583,4.79,-4.3,-120.11,-0.02,0.03,1.19,1.19,1.17
6:8:57:5:110981,5.36,-4.18,-120.36,-0.22,0.33,0.95,1.03,1.09
6:8:57:5:111079,5.42,-4.25,-120.43,0.04,-0.13,1.21,1.22,1.15
6:8:57:5:111191,5.49,-4.1,-120.3,-0.11,0.22,0.85,0.88,1.04
6:8:57:5:111270,5.94,-4.22,-120.1,0.02,-0.03,1.08,1.08,1.06
6:8:57:5:111397,5.59,-3.72,-120.2,-0.09,0.23,1.02,1.06,1.01
6:8:57:5:111511,5.28,-3.46,-120.09,-0.07,0.03,1.08,1.08,1.07
6:8:57:5:111590,4.88,-2.88,-120.0,0.01,-0.06,1.04,1.04,1.06
6:8:57:6:112000,2.94,-1.82,-119.54,0.08,-0.01,1.03,1.04,1.05
6:8:57:6:112081,2.37,-1.51,-119.13,-0.15,0.05,1.0,1.01,1.03
6:8:57:6:112194,1.97,-1.7,-118.64,-0.02,-0.03,1.09,1.09,1.04
6:8:57:6:112273,0.72,-1.67,-118.32,-0.05,0.03,0.94,0.94,1.01
6:8:57:6:112384,-0.33,-2.1,-117.74,-0.12,0.2,0.77,0.8,0.94
6:8:57:6:112497,-0.86,-2.85,-117.28,-0.01,-0.07,0.88,0.89,0.88
6:8:57:6:112592,-0.55,-3.12,-116.79,-0.15,0.32,0.83,0.9,0.86
6:8:57:7:113015,1.87,-3.19,-116.01,-0.06,0.14,0.97,0.99,0.93
6:8:57:7:113078,2.23,-3.65,-115.7,-0.06,0.06,1.0,1.0,0.96
6:8:57:7:113177,2.88,-3.66,-115.71,0.14,-0.06,1.0,1.01,1.0
6:8:57:7:113286,3.04,-3.54,-115.58,-0.19,0.29,0.91,0.97,0.99
6:8:57:7:113398,3.74,-3.92,-115.51,0.02,-0.06,1.11,1.11,1.03
6:8:57:7:113495,3.45,-3.4,-115.65,-0.13,0.02,0.8,0.81,0.96
6:8:57:7:113575,2.96,-2.95,-115.48,0.02,0.01,1.05,1.05,0.99
6:8:57:8:113987,1.93,-3.5,-115.22,-0.17,0.09,0.97,0.99,0.95
6:8:57:8:114099,1.74,-3.52,-115.12,0.04,-0.08,1.07,1.07,1.04
6:8:57:8:114196,1.4,-3.14,-115.23,-0.11,0.23,1.03,1.06,1.04
6:8:57:8:114292,1.79,-3.38,-115.2,-0.1,-0.02,1.12,1.12,1.08
6:8:57:8:114388,1.74,-3.3,-115.54,-0.01,0.06,0.97,0.97,1.05
6:8:57:8:114484,2.36,-3.57,-115.63,-0.12,0.21,0.88,0.91,1.0
6:8:57:8:114612,2.95,-3.75,-115.95,0.08,-0.02,0.94,0.94,0.94
6:8:57:9:114995,3.5,-5.19,-116.14,-0.04,-0.05,1.01,1.02,0.96
6:8:57:9:115107,2.93,-4.91,-116.25,0.09,-0.08,1.04,1.05,1.0
6:8:57:9:115187,2.64,-4.71,-116.14,-0.03,0.33,0.89,0.95,1.0
6:8:57:9:115282,2.71,-4.68,-116.14,0.02,-0.04,1.08,1.09,1.03
6:8:57:9:115378,2.54,-4.56,-116.36,-0.13,0.16,0.99,1.01,1.02
6:8:57:9:115506,2.46,-4.39,-116.32,-0.08,-0.1,1.12,1.13,1.08
6:8:57:9:115603,1.85,-4.08,-116.36,-0.05,-0.03,1.01,1.02,1.05
6:8:57:10:116009,0.69,-3.33,-116.59,0.03,-0.05,1.14,1.14,1.1
6:8:57:10:116091,0.33,-3.22,-116.84,-0.06,0.07,1.04,1.04,1.07
6:8:57:10:116185,0.73,-3.68,-116.97,-0.03,0.02,1.2,1.2,1.13
6:8:57:10:116295,0.5,-3.56,-117.24,0.01,-0.06,1.09,1.09,1.11
6:8:57:10:116394,0.62,-3.59,-117.34,-0.25,0.16,0.97,1.02,1.1
6:8:57:10:116475,1.1,-3.83,-117.67,0.02,-0.14,0.99,1.0,1.04
6:8:57:10:116602,1.48,-3.65,-117.84,-0.18,0.14,0.91,0.94,0.99
6:8:57:11:116990,3.19,-5.34,-117.45,0.1,-0.12,1.12,1.13,1.02
6:8:57:11:117085,2.93,-4.81,-117.3,-0.24,0.22,1.01,1.06,1.04
6:8:57:11:117181,3.03,-4.75,-117.35,0.07,-0.09,1.09,1.09,1.09
6:8:57:11:117309,2.91,-4.35,-117.65,-0.15,0.14,1.01,1.03,1.06
6:8:57:11:117406,3.57,-4.72,-117.7,-0.03,-0.08,1.18,1.19,1.1
6:8:57:11:117470,2.65,-3.8,-117.88,0.02,0.1,1.09,1.09,1.1
6:8:57:11:117630,2.22,-2.64,-117.87,-0.1,0.04,0.98,0.98,1.09
6:8:57:12:117998,1.32,-2.07,-118.55,-0.2,0.07,0.97,1.0,1.02
6:8:57:12:118089,1.89,-2.48,-118.43,0.01,0.07,1.03,1.03,1.0
6:8:57:12:118201,2.14,-2.87,-118.48,-0.05,0.03,1.06,1.07,1.03
6:8:57:12:118299,2.64,-3.54,-118.22,-0.17,0.12,0.96,0.99,1.03
6:8:57:12:118392,2.59,-3.52,-118.02,0.12,-0.1,0.86,0.88,0.98
6:8:57:12:118489,2.37,-3.21,-117.92,-0.24,0.13,0.86,0.9,0.92
6:8:57:12:118616,2.52,-2.94,-117.99,0.11,0.01,0.98,0.98,0.92
6:8:57:13:118995,1.95,-2.85,-117.88,-0.07,0.1,0.88,0.89,0.92
6:8:57:13:119086,1.83,-3.22,-117.95,0.03,-0.07,0.93,0.93,0.93
6:8:57:13:119230,1.69,-3.59,-117.96,-0.09,0.31,0.86,0.91,0.91
6:8:57:13:119308,1.92,-3.74,-117.91,-0.03,-0.12,1.13,1.13,0.99
6:8:57:13:119389,1.1,-2.97,-118.13,-0.18,0.1,0.97,0.99,1.01
6:8:57:13:119516,1.18,-3.14,-118.25,-0.07,-0.03,1.17,1.17,1.1
6:8:57:13:119597,1.45,-3.8,-118.44,-0.02,-0.01,1.09,1.09,1.08
6:8:57:14:120036,5.31,-6.68,-119.16,0.05,-0.08,0.99,1.0,1.08
6:8:57:14:120086,5.36,-6.09,-119.17,-0.16,0.07,1.05,1.06,1.05
6:8:57:14:120182,5.89,-5.43,-118.93,0.03,0.15,0.94,0.96,1.0
6:8:57:14:120340,5.82,-4.6,-119.15,-0.09,-0.03,1.1,1.11,1.04
6:8:57:14:120390,5.58,-4.25,-119.04,-0.12,0.34,0.99,1.05,1.04
6:8:57:14:120486,5.56,-4.17,-119.13,0.08,-0.04,0.95,0.95,1.04
6:8:57:14:120598,4.79,-3.67,-119.1,-0.11,0.26,0.81,0.86,0.95
6:8:57:15:120985,4.23,-2.75,-119.01,-0.02,-0.08,1.07,1.08,0.96
6:8:57:15:121098,4.16,-2.51,-118.73,-0.11,0.25,0.87,0.91,0.95
6:8:57:15:121211,3.95,-2.18,-118.84,0.05,-0.1,1.1,1.11,1.03
6:8:57:15:121291,3.68,-1.6,-118.76,-0.26,0.18,0.93,0.99,1.0
6:8:57:15:121387,3.39,-1.39,-118.59,0.01,-0.13,1.13,1.14,1.08
6:8:57:15:121514,2.69,-0.97,-118.62,-0.13,0.09,1.07,1.08,1.07
6:8:57:15:121595,2.55,-1.01,-118.22,-0.03,-0.05,1.02,1.03,1.08
6:8:57:16:122017,2.69,-3.14,-117.61,-0.1,0.3,0.91,0.97,1.02
6:8:57:16:122096,3.49,-3.71,-117.56,-0.04,-0.11,1.13,1.14,1.04
6:8:57:16:122191,3.16,-3.46,-117.64,-0.18,0.06,0.99,1.01,1.04
6:8:57:16:122287,4.0,-3.86,-117.72,-0.04,0.05,0.91,0.92,1.02
6:8:57:16:122400,4.63,-4.14,-118.1,-0.01,-0.1,0.98,0.99,0.97
6:8:57:16:122495,4.83,-4.42,-118.09,-0.3,0.38,0.98,1.09,1.0
6:8:57:16:122608,4.89,-4.81,-118.49,0.03,-0.15,1.02,1.04,1.04
6:8:57:17:122989,2.66,-2.94,-118.58,-0.02,0.1,0.94,0.94,1.02
6:8:57:17:123087,1.95,-2.88,-118.7,-0.0,-0.0,0.98,0.98,0.99
6:8:57:17:123198,1.45,-3.08,-118.5,-0.15,0.22,0.8,0.85,0.92
6:8:57:17:123327,1.6,-3.52,-118.56,0.03,0.02,0.99,0.99,0.94
6:8:57:17:123390,1.56,-3.28,-118.59,-0.14,0.1,1.0,1.02,0.95
6:8:57:17:123518,2.53,-2.85,-118.48,-0.11,0.03,1.11,1.12,1.04
6:8:57:17:123631,2.38,-2.21,-118.8,-0.08,0.12,0.86,0.88,1.0
6:8:57:18:123998,5.46,-1.65,-119.02,-0.09,-0.0,1.13,1.13,1.04
6:8:57:18:124102,6.26,-0.55,-118.79,-0.06,0.14,0.95,0.96,0.99
6:8:57:18:124186,7.2,-0.81,-118.5,-0.09,0.07,1.01,1.02,1.04
6:8:57:18:124296,7.25,-1.26,-118.47,0.02,-0.15,0.96,0.97,0.99
6:8:57:18:124392,6.73,-1.86,-118.09,-0.18,0.18,0.95,0.99,0.99
6:8:57:18:124568,6.66,-2.5,-118.03,-0.02,-0.08,0.98,0.98,0.98
6:8:57:18:124600,6.14,-2.51,-117.93,-0.1,0.12,0.95,0.97,0.98
6:8:57:19:124977,5.24,-3.79,-118.04,0.16,0.05,0.88,0.89,0.95
6:8:57:19:125121,4.65,-3.95,-118.04,-0.19,0.24,0.92,0.97,0.94
6:8:57:19:125248,4.82,-4.54,-118.16,0.07,0.0,0.94,0.94,0.94
6:8:57:19:125312,4.44,-3.78,-118.16,-0.13,0.12,1.02,1.04,0.98
6:8:57:19:125393,4.78,-3.49,-118.11,-0.07,0.08,0.85,0.85,0.94
6:8:57:19:125489,4.09,-3.71,-118.42,0.01,-0.07,1.02,1.02,0.97
6:8:57:19:125633,3.75,-4.67,-118.56,0.03,0.31,0.91,0.96,0.94
6:8:57:20:126031,5.22,-2.35,-118.36,-0.09,-0.04,1.06,1.06,1.01
6:8:57:20:126111,4.96,-1.95,-117.87,-0.09,0.27,0.98,1.03,1.02
6:8:57:20:126331,5.02,-1.67,-117.73,0.11,-0.03,0.9,0.91,1.0
6:8:57:20:126333,4.88,-1.58,-117.51,-0.09,0.27,0.96,1.0,0.98
6:8:57:20:126534,4.78,-1.53,-117.42,-0.04,-0.07,1.08,1.08,1.0
6:8:57:20:126536,3.48,-1.5,-117.55,-0.06,0.08,0.79,0.79,0.96
6:8:57:20:126661,3.29,-1.98,-117.44,-0.08,0.01,1.0,1.01,0.96
6:8:57:21:127009,4.12,-0.03,-117.8,-0.07,0.11,1.02,1.03,0.94
6:8:57:21:127090,3.58,0.51,-117.58,-0.05,0.01,1.08,1.08,1.04
6:8:57:21:127203,3.55,1.02,-117.43,0.07,-0.11,1.04,1.05,1.05
6:8:57:21:127377,3.46,1.23,-117.09,-0.06,0.19,0.98,1.0,1.04
6:8:57:21:127394,3.59,1.05,-116.78,0.02,-0.06,1.07,1.08,1.04
6:8:57:21:127554,2.96,1.24,-116.93,-0.08,0.03,1.1,1.1,1.06
6:8:57:21:127602,2.52,0.66,-116.76,0.01,0.15,1.01,1.02,1.07
6:8:57:22:127980,3.38,-1.06,-116.68,-0.12,0.02,0.87,0.88,1.0
6:8:57:22:128076,4.26,-1.84,-116.41,-0.07,-0.01,1.11,1.11,1.0
6:8:57:22:128204,4.91,-2.05,-116.65,0.02,-0.08,1.11,1.12,1.04
6:8:57:22:128315,5.05,-1.94,-116.61,-0.17,0.22,0.94,0.98,1.07
6:8:57:22:128427,5.36,-2.04,-116.75,0.13,-0.01,1.01,1.02,1.04
6:8:57:22:128539,5.13,-1.81,-116.91,-0.06,0.09,1.03,1.03,1.01
6:8:57:22:128665,5.27,-1.67,-116.9,-0.15,-0.04,1.1,1.11,1.06
6:8:57:23:129031,3.91,-0.76,-117.25,-0.22,0.07,0.81,0.85,1.0
6:8:57:23:129110,4.0,-1.97,-117.22,0.1,0.04,1.21,1.21,1.06
6:8:57:23:129223,3.86,-2.48,-117.43,0.03,-0.07,1.14,1.15,1.07
6:8:57:23:129336,3.96,-2.83,-117.4,0.02,0.19,0.96,0.98,1.11
6:8:57:23:129416,4.15,-3.0,-117.72,0.17,0.09,0.99,1.01,1.05
6:8:57:23:129653,4.52,-2.63,-117.62,-0.18,0.26,0.77,0.83,0.94
6:8:57:23:129654,5.52,-2.51,-117.75,0.18,0.04,0.93,0.95,0.93
6:8:57:24:130017,5.06,-2.11,-117.84,-0.16,0.28,0.94,0.99,0.92
6:8:57:24:130147,4.94,-2.4,-118.04,0.01,-0.09,1.09,1.09,1.01
6:8:57:24:130179,4.32,-2.5,-118.25,-0.07,0.21,0.89,0.91,1.0
6:8:57:24:130371,4.51,-2.91,-118.28,-0.12,0.05,1.08,1.09,1.03
6:8:57:24:130402,4.96,-2.59,-118.52,-0.01,-0.03,1.03,1.03,1.01
6:8:57:24:130498,5.1,-2.52,-118.23,0.04,0.34,0.82,0.89,1.0
6:8:57:24:130626,4.53,-2.69,-118.35,0.05,-0.2,0.93,0.95,0.96
6:8:57:25:131063,1.03,-2.62,-117.56,-0.05,0.06,0.95,0.96,0.93
6:8:57:25:131107,0.64,-2.29,-117.86,0.03,-0.15,0.99,1.0,0.97
6:8:57:25:131201,0.44,-2.35,-117.86,-0.21,0.2,0.92,0.97,0.97
6:8:57:25:131297,0.93,-2.95,-118.06,-0.0,-0.13,0.88,0.89,0.95
6:8:57:25:131394,1.06,-3.07,-118.31,-0.13,0.05,0.97,0.98,0.95
6:8:57:25:131490,2.16,-3.6,-118.25,-0.02,0.05,1.11,1.11,0.99
6:8:57:25:131662,2.53,-3.34,-118.58,-0.07,-0.06,0.98,0.98,1.02
6:8:57:26:132019,3.59,-2.58,-119.0,0.04,-0.09,0.97,0.97,1.02
6:8:57:26:132082,2.53,-2.25,-118.96,-0.2,0.03,1.05,1.07,1.01
6:8:57:26:132290,2.18,-2.87,-118.71,-0.04,0.09,0.93,0.93,0.99
6:8:57:26:132322,1.77,-3.23,-118.83,-0.06,0.1,1.06,1.07,1.02
6:8:57:26:132370,1.96,-3.52,-118.48,-0.18,0.13,0.89,0.92,0.97
6:8:57:26:132482,2.35,-3.54,-118.59,0.0,-0.18,0.98,1.0,1.0
6:8:57:26:132594,2.09,-3.48,-118.57,-0.17,0.22,0.79,0.83,0.92
6:8:57:27:132983,1.96,-2.77,-118.72,0.06,0.0,0.84,0.84,0.89
6:8:57:27:133180,2.05,-2.79,-118.58,-0.25,0.18,1.01,1.05,0.91
6:8:57:27:133182,2.43,-3.07,-118.62,0.07,-0.15,1.0,1.01,0.97
6:8:57:27:133276,2.26,-3.05,-118.58,-0.19,0.14,1.0,1.03,1.03
6:8:57:27:133389,2.79,-3.38,-118.49,-0.05,-0.04,1.05,1.06,1.03
6:8:57:27:133500,2.91,-3.04,-118.56,-0.06,0.01,0.98,0.98,1.02
6:8:57:27:133580,3.11,-2.72,-118.33,-0.17,0.01,0.86,0.87,0.97
6:8:57:28:133981,1.79,-2.43,-117.75,0.04,0.06,0.69,0.69,0.85
6:8:57:28:134107,1.7,-2.53,-117.56,-0.23,0.02,0.71,0.75,0.77
6:8:57:28:134202,1.65,-2.82,-117.63,-0.03,-0.12,0.67,0.68,0.71
6:8:57:28:134490,1.66,-2.62,-117.69,-0.03,0.15,0.7,0.72,0.72
6:8:57:28:134491,2.41,-2.41,-117.96,-0.01,-0.06,0.64,0.64,0.68
6:8:57:28:134601,3.21,-1.84,-118.23,-0.08,-0.04,0.67,0.67,0.68
6:8:57:28:134604,3.63,-0.98,-118.33,-0.09,-0.04,0.62,0.62,0.65
6:8:57:29:135243,1.84,0.03,-117.72,-0.12,-0.02,0.65,0.67,0.65
6:8:57:29:135279,1.76,0.39,-117.39,0.0,0.07,0.59,0.59,0.63
6:8:57:29:135281,1.67,0.79,-117.41,0.15,-0.02,0.59,0.61,0.62
6:8:57:29:135343,1.51,1.21,-117.53,0.05,0.14,0.61,0.63,0.61
6:8:57:29:135456,1.65,1.41,-116.9,-0.13,-0.11,0.77,0.79,0.68
6:8:57:29:135472,1.73,1.2,-117.21,-0.08,-0.08,0.77,0.78,0.73
6:8:57:29:135616,1.83,0.92,-117.1,-0.24,0.05,0.78,0.81,0.8
6:8:57:30:136134,1.4,-0.27,-117.79,-0.08,-0.2,0.97,0.99,0.86
6:8:57:30:136137,0.87,-0.33,-117.65,-0.22,0.1,0.76,0.8,0.87
6:8:57:30:136183,0.47,-0.64,-117.73,-0.03,-0.03,1.0,1.0,0.93
6:8:57:30:136359,-0.03,-0.59,-117.69,-0.03,0.06,0.96,0.97,0.92
6:8:57:30:136566,0.02,-0.88,-117.47,-0.04,0.19,0.96,0.98,0.98
6:8:57:30:136569,0.22,-1.02,-117.52,0.05,-0.06,0.89,0.9,0.95
6:8:57:31:136854,0.19,-0.94,-117.14,-0.22,0.2,1.06,1.1,0.99
6:8:57:31:137025,0.61,-0.94,-116.35,-0.01,-0.2,1.14,1.16,1.05
6:8:57:31:137339,0.71,-0.98,-115.97,-0.19,0.1,0.98,1.01,1.09
6:8:57:31:137342,1.17,-1.37,-115.83,0.08,-0.03,1.06,1.06,1.08
6:8:57:31:137371,0.83,-1.18,-115.85,-0.11,-0.06,0.94,0.95,1.01
6:8:57:31:137387,0.96,-1.44,-115.65,0.01,0.21,1.01,1.03,1.01
6:8:57:31:137499,1.56,-1.62,-115.99,0.1,-0.18,1.08,1.1,1.03
6:8:57:31:137595,1.77,-1.39,-115.93,-0.14,0.11,0.88,0.9,1.01
6:8:57:32:138154,1.79,-1.52,-116.17,0.04,-0.2,0.95,0.97,0.99
6:8:57:32:138157,1.41,-1.44,-115.98,-0.1,0.17,0.97,0.99,0.95
6:8:57:32:138186,1.32,-1.84,-116.04,0.05,0.04,0.96,0.97,0.98
6:8:57:32:138298,1.02,-1.43,-116.18,-0.07,-0.03,0.97,0.97,0.98
6:8:57:32:138377,1.07,-1.18,-115.94,-0.12,0.07,0.87,0.88,0.94
6:8:57:32:138522,1.34,-1.27,-116.06,0.0,-0.23,0.98,1.01,0.95
6:8:57:32:138744,1.51,-1.29,-115.99,-0.09,0.16,0.85,0.87,0.92
6:8:57:33:139109,2.25,-1.53,-116.61,0.24,0.04,0.73,0.77,0.88
6:8:57:33:139120,1.94,-1.44,-116.48,-0.06,0.14,0.86,0.88,0.84
6:8:57:33:139281,2.04,-1.63,-116.4,-0.07,-0.11,1.09,1.1,0.91
6:8:57:33:139311,1.71,-1.38,-116.47,-0.03,-0.15,1.03,1.04,1.0
6:8:57:33:139377,1.51,-1.39,-116.14,-0.17,0.16,0.81,0.85,0.99
6:8:57:33:139566,1.59,-1.64,-116.27,0.1,-0.11,1.07,1.08,0.99
6:8:57:33:139598,1.38,-1.48,-116.12,-0.07,0.17,0.86,0.88,0.94
6:8:57:34:140237,2.25,-2.03,-116.63,0.04,-0.14,1.2,1.21,1.06
6:8:57:34:140238,2.3,-1.92,-116.7,-0.2,-0.0,0.87,0.89,0.99
6:8:57:34:140240,2.76,-2.17,-116.84,-0.02,-0.04,0.96,0.96,1.02
6:8:57:34:140284,2.32,-1.97,-116.97,-0.08,-0.02,1.03,1.04,0.96
6:8:57:34:140395,2.06,-2.23,-116.69,-0.2,0.04,0.95,0.97,0.99
6:8:57:34:140477,1.88,-2.33,-116.99,0.0,-0.14,1.2,1.21,1.07
6:8:57:34:140605,1.46,-2.55,-116.84,-0.18,0.17,0.97,1.01,1.06
6:8:57:35:141017,-1.28,-2.33,-116.95,-0.04,-0.19,0.98,1.0,1.07
6:8:57:35:141098,-2.49,-1.29,-116.51,-0.03,0.31,0.8,0.86,0.96
6:8:57:35:141177,-2.55,-0.93,-116.25,0.04,0.01,0.9,0.9,0.92
6:8:57:35:141433,-2.52,-0.64,-116.13,-0.08,-0.01,1.02,1.03,0.93
6:8:57:35:141497,-2.06,-1.1,-115.4,0.02,0.16,1.0,1.01,0.98
6:8:57:35:141561,-2.89,-3.13,-114.86,-0.05,0.0,0.13,0.14,0.73
