sysTime,roll,pitch,yaw,ax,ay,az
4:8:58:1:124677,1.94,-1.54,-105.97,-0.03,-0.15,0.93
4:8:58:1:124772,2.12,-1.55,-106.04,0.04,-0.25,0.89
4:8:58:1:124869,2.34,-1.53,-106.06,-0.02,0.18,0.97
4:8:58:1:125012,2.46,-1.62,-106.07,-0.04,-0.16,0.93
4:8:58:1:125109,2.72,-1.55,-106.16,0.02,-0.1,0.81
4:8:58:2:125188,3.22,-1.44,-106.37,-0.12,0.35,0.95
4:8:58:2:125677,0.97,-4.57,-106.29,0.06,-0.05,1.07
4:8:58:2:125772,-1.65,-6.35,-106.1,0.11,-0.29,1.04
4:8:58:2:125884,-2.83,-7.06,-106.09,-0.03,-0.02,1.23
4:8:58:2:125980,-3.55,-7.19,-106.24,0.06,0.1,1.12
4:8:58:2:126076,-3.65,-7.31,-106.33,-0.04,0.21,1.1
4:8:58:2:126172,-3.24,-6.9,-106.34,-0.1,0.36,0.96
4:8:58:3:126681,2.05,-5.14,-106.42,0,0.26,1.01
4:8:58:3:126777,2.91,-5.22,-106.43,-0.03,0.24,0.99
4:8:58:3:126873,3.07,-5.04,-106.42,0.03,-0.11,1.04
4:8:58:3:126985,2.74,-4.68,-106.48,0.03,-0.36,1.03
4:8:58:3:127081,1.78,-4.28,-106.47,-0.08,-0.01,0.99
4:8:58:3:127177,1.23,-4.27,-106.46,-0.16,0.2,1.17
4:8:58:4:127680,0.43,-3.61,-106.46,-0.06,-0.29,1.09
4:8:58:4:127776,0.28,-3.39,-106.6,-0.09,-0.29,0.97
4:8:58:4:127872,0.42,-3.56,-106.78,-0.1,0.04,1
4:8:58:4:127968,1.16,-3.99,-106.83,-0.15,0.15,0.98
4:8:58:4:128064,1.86,-4.37,-106.86,-0.11,0.31,0.89
4:8:58:4:128175,1.74,-4.43,-106.99,-0.05,-0.01,0.91
4:8:58:5:128700,2.44,-4.63,-107.03,0.01,-0.31,0.88
4:8:58:5:128812,2.27,-4.59,-107.08,-0.04,-0.18,0.85
4:8:58:5:128892,2.24,-4.57,-107.18,-0.03,0.11,0.86
4:8:58:5:128988,2.45,-4.83,-107.23,-0.01,0.2,1.08
4:8:58:5:129084,2.67,-5.09,-107.35,0,-0.05,1.09
4:8:58:6:129180,3.14,-5.25,-107.44,0.03,-0.27,0.91
4:8:58:6:129672,2.32,-4.94,-107.31,0.07,-0.5,1.03
4:8:58:6:129768,2.41,-4.73,-107.41,-0.08,-0.08,0.91
4:8:58:6:129912,2.03,-4.48,-107.53,-0.05,0.22,1
4:8:58:6:129976,2.06,-4.56,-107.65,-0.03,0.02,1.15
4:8:58:6:130135,2.12,-4.72,-107.77,0.03,-0.39,0.97
4:8:58:6:130167,2.42,-4.88,-107.84,-0.09,-0.17,0.91
4:8:58:7:130706,2.57,-5.36,-108.03,-0.12,0.04,1.08
4:8:58:7:130785,2.53,-5.39,-108.06,-0.05,-0.26,1.12
4:8:58:7:130929,2.61,-5.4,-108.09,-0.15,0.11,0.82
4:8:58:7:130993,2.8,-5.37,-108.12,-0.15,0.38,0.79
4:8:58:7:131105,2.64,-5.38,-108.11,0.03,-0.13,0.99
4:8:58:7:131169,2.43,-5.29,-108.13,-0.05,-0.22,0.98
4:8:58:8:131591,2.36,-4.98,-108.52,-0.12,0.36,0.88
4:8:58:8:131685,2.83,-5.07,-108.7,0.07,-0.25,1.04
4:8:58:8:131781,2.77,-5.22,-108.8,-0.13,-0.31,0.92
4:8:58:8:131877,2.36,-5.19,-108.85,-0.31,0.35,0.99
4:8:58:8:131988,2.02,-5.17,-108.95,-0.02,-0.12,1.01
4:8:58:8:132068,1.74,-5.26,-109.09,-0.05,0.07,1.01
4:8:58:9:132197,1.59,-5.32,-109.24,-0.3,0.37,1.03
4:8:58:9:132587,1.2,-5.67,-109.57,0.04,-0.23,1.11
4:8:58:9:132666,1.28,-5.5,-109.51,-0.31,0.18,1
4:8:58:9:132793,1.28,-5.28,-109.51,-0.16,0.26,1.13
4:8:58:9:132889,1.07,-5.23,-109.49,-0.05,-0.12,0.85
4:8:58:9:132985,1.17,-5.18,-109.55,-0.12,0.07,1.07
4:8:58:9:133065,1.06,-4.94,-109.57,-0.06,0.06,1.03
4:8:58:10:133209,1.1,-4.81,-109.75,-0.1,0.05,1
4:8:58:10:133690,0.5,-4.74,-109.33,-0.12,0.37,0.8
4:8:58:10:133770,0.31,-4.56,-109.28,-0.12,-0.24,0.91
4:8:58:10:133866,0.05,-4.52,-109.21,0.01,-0.16,0.97
4:8:58:10:133978,0.29,-4.6,-109.18,-0.07,0.21,0.96
4:8:58:10:134074,0.51,-4.61,-109.16,0.02,-0.1,0.86
4:8:58:11:134218,0.61,-4.44,-109.13,-0.17,0,0.91
4:8:58:11:134707,0.37,-4.75,-108.84,-0.11,0.35,0.92
4:8:58:11:134803,0.4,-4.61,-108.82,-0.03,-0.18,1.06
4:8:58:11:134883,0.7,-4.56,-108.82,-0.01,0,0.98
4:8:58:11:134963,0.97,-4.48,-108.79,-0.09,0.12,1.02
4:8:58:11:135107,0.85,-4.29,-108.7,-0.07,-0.11,0.96
4:8:58:12:135187,0.52,-4.1,-108.64,-0.13,0.3,0.97
4:8:58:12:135693,1.15,-5.04,-108.56,-0.06,-0.07,0.94
4:8:58:12:135789,1.17,-5.2,-108.56,-0.12,0.33,1.08
4:8:58:12:135869,0.91,-5.24,-108.51,0.03,-0.37,0.98
4:8:58:12:135964,1.01,-5.03,-108.52,-0.15,0.29,0.77
4:8:58:12:136076,1.04,-5,-108.49,-0.16,-0.04,0.98
4:8:58:12:136173,1.28,-4.94,-108.44,-0.02,-0.14,1.05
4:8:58:13:136679,1.84,-3.72,-108.28,-0.14,0.44,0.93
4:8:58:13:136775,2.17,-3.63,-108.27,-0.1,-0.13,1.14
4:8:58:13:136871,2.5,-3.61,-108.25,-0.09,0.08,1
4:8:58:13:137000,2.1,-3.39,-108.03,-0.05,0.18,0.96
4:8:58:13:137079,2.36,-3.32,-107.86,-0.06,-0.01,1
4:8:58:14:137191,2.58,-3.46,-107.87,-0.21,-0.04,1.02
4:8:58:14:137704,2.56,-4.27,-108.16,-0.08,-0.09,0.86
4:8:58:14:137832,2.72,-4.37,-108.19,-0.14,-0.18,1.04
4:8:58:14:137880,3.07,-4.43,-108.17,-0.07,0.28,0.99
4:8:58:14:137976,3.12,-4.34,-108.12,-0.04,-0.2,0.92
4:8:58:14:138072,2.75,-4.23,-108.03,0.01,-0.31,0.92
4:8:58:15:138216,2.69,-4.15,-107.97,-0.14,0.47,0.94
4:8:58:15:138614,2.07,-3.74,-107.96,-0.04,-0.16,1.16
4:8:58:15:138692,2.08,-3.78,-107.91,-0.03,-0.03,0.91
4:8:58:15:138804,1.84,-3.78,-107.91,-0.1,0.4,0.99
4:8:58:15:138917,1.99,-3.99,-107.9,-0.1,-0.26,1.01
4:8:58:15:139028,2.2,-4.06,-107.93,0,-0.07,0.75
4:8:58:15:139092,2.18,-4.06,-107.89,-0.18,0.14,1.06
4:8:58:16:139268,1.98,-3.96,-107.85,0,0.13,0.96
4:8:58:16:139711,2.19,-3.96,-108.11,-0.11,-0.03,0.89
4:8:58:16:139727,1.78,-4.1,-108.07,-0.11,0.27,0.9
4:8:58:16:139775,2.32,-4.67,-108.12,0.03,-0.45,1.11
4:8:58:16:139903,2.9,-4.79,-108.14,-0.16,0.28,0.75
4:8:58:16:139968,3.32,-4.82,-108.14,0.03,-0.05,1.01
4:8:58:16:140095,3.19,-4.81,-108.08,-0.12,-0.17,1.12
4:8:58:17:140191,2.98,-4.86,-108.02,-0.11,0.18,1.14
4:8:58:17:140584,2.52,-4.77,-107.81,0.03,-0.2,1.07
4:8:58:17:140677,2.29,-4.47,-107.78,0.02,-0.22,0.84
4:8:58:17:140805,2.01,-4.23,-107.78,0.01,-0.15,0.98
4:8:58:17:140885,1.63,-4.14,-107.75,-0.03,-0.16,0.89
4:8:58:17:140998,1.28,-4.09,-107.71,-0.12,0.18,0.99
4:8:58:17:141078,0.98,-4.14,-107.69,-0.11,0.34,1.07
4:8:58:18:141205,0.84,-4.12,-107.68,-0.03,0.35,0.93
4:8:58:18:141603,2.17,-3.84,-107.72,-0.08,0.11,1.09
4:8:58:18:141727,2.12,-3.63,-107.78,0.01,-0.07,0.93
4:8:58:18:141776,1.84,-3.4,-107.91,0.03,-0.22,0.96
4:8:58:18:141871,1.69,-3.27,-108.02,-0.09,-0.06,0.88
4:8:58:18:141968,1.33,-3.16,-108.14,-0.17,0.38,1.08
4:8:58:18:142079,0.9,-3.23,-108.27,-0.05,-0.12,0.99
4:8:58:19:142223,0.69,-3.38,-108.31,-0.18,-0.14,0.98
4:8:58:19:142647,2.23,-4.52,-108.45,-0.16,0.4,0.81
4:8:58:19:142886,2.2,-4.72,-108.38,-0.12,0.12,1.06
4:8:58:19:142966,2.31,-4.69,-108.28,0.02,-0.29,0.89
4:8:58:19:142998,2.66,-4.59,-108.22,-0.06,0.11,1
4:8:58:19:143029,2.8,-4.52,-108.13,-0.19,0.18,1.02
4:8:58:19:143078,2.78,-4.27,-108.07,0.06,-0.21,0.94
4:8:58:20:143190,2.67,-3.99,-107.94,-0.04,0.11,0.87
4:8:58:20:143609,2.62,-3.54,-108.13,0.03,-0.31,1.07
4:8:58:20:143702,2.9,-3.33,-108.08,-0.19,0.27,0.77
4:8:58:20:143846,3.17,-3.45,-108.09,-0.03,0.31,1.05
4:8:58:20:143880,3.21,-3.61,-108.09,0.03,-0.23,1.05
4:8:58:20:144005,3.22,-3.54,-108.08,-0.07,-0.08,0.93
4:8:58:20:144102,3.29,-3.45,-108.06,0.05,-0.13,0.94
4:8:58:21:144245,3.07,-3.2,-107.91,-0.12,0.04,0.88
4:8:58:21:144627,2.75,-3.21,-108.19,-0.1,-0.02,0.91
4:8:58:21:144690,3,-3.27,-108.19,-0.03,0.33,0.96
4:8:58:21:144834,3.09,-3.24,-108.21,-0.12,0.14,0.96
4:8:58:21:144883,2.86,-3.18,-108.23,0.01,-0.28,1.12
4:8:58:21:144978,2.8,-3.15,-108.19,-0.01,-0.05,0.85
4:8:58:21:145074,2.56,-3.01,-108.18,-0.11,-0.08,1.04
4:8:58:22:145250,2.58,-2.89,-108.18,-0.1,0.41,0.93
4:8:58:22:145603,3.14,-2.88,-108.08,0.05,0.23,0.97
4:8:58:22:145666,3.31,-2.96,-108.03,-0.08,0.19,0.98
4:8:58:22:145794,3.46,-3.03,-108.01,0.05,-0.17,1.08
4:8:58:22:145890,3.48,-2.84,-107.95,-0.06,-0.05,0.82
4:8:58:22:146019,3.47,-2.79,-107.86,0.03,-0.03,0.96
4:8:58:22:146081,3.45,-2.85,-107.89,-0.07,0.13,1.07
4:8:58:23:146209,3.08,-2.82,-107.9,-0.08,0.02,1.1
4:8:58:23:146582,2.02,-2.8,-108.14,-0.1,0.36,0.95
4:8:58:23:146678,2.03,-2.8,-108.05,0.06,-0.3,1.06
4:8:58:23:146805,2.21,-2.91,-108.15,-0.04,-0.11,0.94
4:8:58:23:146934,2.38,-2.8,-108.18,0,-0.01,0.94
4:8:58:23:146997,2.44,-2.63,-108.13,-0.18,0.18,0.96
4:8:58:23:147078,2.38,-2.46,-108.05,-0.06,0.22,1.03
4:8:58:23:147174,2.1,-2.22,-107.92,0.15,-0.3,0.8
4:8:58:24:147601,1.81,-2.04,-107.78,-0.06,0.3,0.89
4:8:58:24:147695,1.82,-2.17,-107.81,-0.05,0.15,1.02
4:8:58:24:147855,1.81,-2.33,-107.81,0.01,-0.32,1.13
4:8:58:24:147871,2.08,-2.46,-107.88,-0.07,-0.11,0.85
4:8:58:24:147999,2.2,-2.52,-107.87,-0.02,-0.04,0.92
4:8:58:24:148079,2.26,-2.77,-107.86,-0.1,0.24,1
4:8:58:24:148175,2.12,-2.82,-107.79,-0.01,0.38,0.96
4:8:58:25:148615,2.72,-2.72,-107.31,-0.02,-0.03,0.93
4:8:58:25:148710,2.6,-2.89,-107.35,0.08,-0.22,1.02
4:8:58:25:148806,3.06,-3.2,-107.38,-0.14,-0.28,0.95
4:8:58:25:148886,3.29,-3.43,-107.39,-0.02,-0.06,1.02
4:8:58:25:149013,3.28,-3.62,-107.37,0,-0.08,0.79
4:8:58:25:149077,3.2,-3.68,-107.41,-0.06,0.03,0.95
4:8:58:26:149269,2.84,-3.59,-107.46,-0.18,0.35,1.07
4:8:58:26:149619,3.75,-3.45,-107.67,-0.1,0.34,0.84
4:8:58:26:149684,3.89,-3.54,-107.79,-0.05,0.13,1.01
4:8:58:26:149780,3.82,-3.43,-107.92,-0.2,0.43,1.03
4:8:58:26:149891,3.67,-3.37,-108.01,0.04,0.28,0.93
4:8:58:26:150003,3.72,-3.25,-108.06,-0.09,0.05,0.91
4:8:58:26:150099,3.57,-3.17,-108.11,-0.09,0.26,1.03
4:8:58:26:150163,3.49,-3.19,-108.14,0.03,0.08,1.04
4:8:58:27:150658,3.92,-3.11,-108.3,-0.05,0.12,0.94
4:8:58:27:150673,3.98,-3.09,-108.26,0.06,0.03,1.04
4:8:58:27:150817,4.24,-3.05,-108.3,0.03,-0.31,1.03
4:8:58:27:150896,4.19,-2.91,-108.36,-0.07,-0.08,1.01
4:8:58:27:151105,3.84,-2.78,-108.42,0.09,-0.23,0.98
4:8:58:27:151137,3.51,-2.79,-108.37,-0.02,-0.19,0.97
4:8:58:28:151200,3.59,-2.82,-108.33,-0.03,-0.12,0.97
4:8:58:28:151591,3.47,-2.64,-108.16,-0.24,0,1.01
4:8:58:28:151703,3.49,-2.62,-108.12,0,-0.16,0.92
4:8:58:28:151783,3.6,-2.5,-108.13,0.07,-0.24,0.96
4:8:58:28:151927,3.95,-2.46,-108.22,-0.05,-0.2,1.04
4:8:58:28:151991,4.2,-2.45,-108.23,-0.1,0.25,0.76
4:8:58:29:152199,4.14,-2.36,-108.23,-0.11,0.44,0.95
4:8:58:29:152215,3.94,-2.43,-108.22,0.04,0.09,0.98
4:8:58:29:152739,3.5,-2.37,-108.1,-0.1,0.26,1.08
4:8:58:29:152739,3.21,-2.29,-108.07,0.05,0.05,0.95
4:8:58:29:152802,3.38,-2.45,-108.03,-0.01,0.14,1.07
4:8:58:29:152914,3.37,-2.49,-108.06,-0.17,0.29,1.01
4:8:58:29:153120,3.32,-2.43,-108.1,-0.06,0.12,0.95
4:8:58:29:153120,3.19,-2.58,-108.09,0.07,-0.03,1.06
4:8:58:29:153169,3.22,-2.81,-108.16,-0.13,-0.25,1.04
4:8:58:30:153633,2.62,-2.87,-108.3,-0.09,0.3,1.04
4:8:58:30:153680,2.56,-3.01,-108.37,-0.09,0.21,1
4:8:58:30:153777,2.48,-2.97,-108.32,-0.14,0.41,1.11
4:8:58:30:153888,2.52,-3.2,-108.17,0.05,-0.04,0.95
4:8:58:30:154001,3.03,-3.16,-108.16,-0.1,-0.17,1.17
4:8:58:30:154081,3.32,-3.2,-108.16,-0.03,-0.19,0.85
4:8:58:30:154176,3.48,-3.05,-108.24,-0.06,0,0.91
4:8:58:31:154723,2.86,-2.96,-108.18,0.01,-0.09,1.02
4:8:58:31:154835,2.79,-2.86,-108.18,-0.2,0.29,0.9
4:8:58:31:154883,3.15,-2.82,-108.17,-0.11,0.47,0.85
4:8:58:31:155107,3.37,-2.78,-108.13,0.03,0.06,0.95
4:8:58:31:155123,3.39,-2.67,-108.15,-0.14,0.34,1.02
4:8:58:31:155171,3.24,-2.66,-108.18,0.08,0.08,1.02
4:8:58:32:155764,4.16,-2.76,-108.36,-0.13,0.36,0.86
4:8:58:32:155796,3.93,-2.56,-108.27,-0.1,0.27,0.92
4:8:58:32:155876,3.95,-2.61,-108.13,-0.12,0.19,0.91
4:8:58:32:156036,3.93,-2.86,-108,-0.2,0.18,0.84
4:8:58:32:156084,4,-3.06,-107.82,-0.1,0.14,0.87
4:8:58:33:156259,4.11,-3.12,-107.73,-0.09,0.02,0.75
4:8:58:33:156726,4.07,-3.37,-107.58,-0.22,0.28,0.69
4:8:58:33:156821,3.93,-3.51,-107.58,-0.01,-0.08,0.73
4:8:58:33:156950,3.92,-3.58,-107.55,-0.08,0.09,0.74
4:8:58:33:157011,4.07,-3.52,-107.52,0.07,-0.1,0.62
4:8:58:33:157012,4.2,-3.36,-107.52,-0.06,-0.01,0.65
4:8:58:33:157123,4.3,-3.4,-107.58,-0.2,0.08,0.86
4:8:58:34:157187,4.38,-3.65,-107.66,-0.12,-0.14,0.75
4:8:58:34:157760,4.73,-4.73,-108.42,-0.23,0.3,0.94
4:8:58:34:157792,4.7,-4.7,-108.43,-0.1,0.1,0.92
4:8:58:34:157936,4.51,-4.67,-108.53,0.13,-0.07,1.1
4:8:58:34:157968,4.3,-4.51,-108.65,0.09,0.03,1
4:8:58:34:158144,4,-4.42,-108.69,-0.07,-0.03,1.04
4:8:58:35:158192,3.79,-4.3,-108.69,-0.1,-0.04,1.07
4:8:58:35:158740,3.13,-4.1,-108.67,0.05,-0.2,0.92
4:8:58:35:158772,3.02,-4.01,-108.61,-0.15,-0.09,0.84
4:8:58:35:158915,3.08,-3.96,-108.59,0.05,-0.17,0.84
4:8:58:35:158980,3.1,-3.78,-108.6,-0.05,0.01,0.93
4:8:58:35:159108,2.91,-3.63,-108.61,-0.12,-0.01,0.93
4:8:58:36:159315,2.84,-3.56,-108.6,0.07,-0.1,0.85
4:8:58:36:159695,2.95,-3.59,-108.31,-0.11,0.08,1.01
4:8:58:36:159806,2.76,-3.43,-108.27,-0.11,0.27,0.98
4:8:58:36:159935,2.67,-3.38,-108.25,0,0.33,0.96
4:8:58:36:160083,2.73,-3.21,-108.22,-0.07,-0.17,0.8
4:8:58:36:160084,2.76,-2.99,-108.18,0.05,-0.21,0.96
4:8:58:37:160227,2.73,-2.94,-108.16,0.12,-0.13,0.98
4:8:58:37:160682,2.98,-2.81,-108.58,-0.07,-0.09,0.88
4:8:58:37:160826,3.12,-2.84,-108.54,-0.1,0.35,0.94
4:8:58:37:160890,3.06,-2.75,-108.59,-0.04,0.15,0.86
4:8:58:37:160986,3.05,-2.76,-108.61,0.03,0.18,1.02
4:8:58:37:161145,3.11,-2.66,-108.57,-0.02,0.03,1.03
4:8:58:38:161210,3.18,-2.6,-108.49,-0.25,0.09,1
4:8:58:38:161677,3.01,-2.6,-108.2,-0.11,0.1,0.86
4:8:58:38:161802,2.97,-2.74,-108.22,0.12,-0.01,0.91
4:8:58:38:161930,2.84,-2.81,-108.26,0.01,0.05,0.86
4:8:58:38:162043,2.61,-2.82,-108.2,0,-0.17,0.95
4:8:58:38:162122,2.59,-2.69,-108.18,-0.1,0.06,1.03
4:8:58:39:162250,2.63,-2.64,-108.22,-0.19,-0.01,1.02
4:8:58:39:162664,2.53,-2.38,-108.06,-0.18,0.16,1.14
4:8:58:39:162839,2.39,-2.51,-108.07,0.08,-0.13,1.19
4:8:58:39:162936,2.48,-2.62,-108.16,-0.21,0.2,1.06
4:8:58:39:162999,2.31,-2.53,-108.21,0.03,0.03,1.03
4:8:58:39:163111,2.3,-2.54,-108.21,-0.08,0,1.19
4:8:58:40:163255,2.43,-2.59,-108.13,-0.1,0.14,1.1
4:8:58:40:163903,2.37,-2.46,-107.42,0,0.25,1.21
4:8:58:40:163935,2.35,-2.52,-107.42,0.03,0.14,1.29
4:8:58:40:163951,2.28,-2.56,-107.39,-0.02,0.24,1.05
4:8:58:40:163999,2.37,-2.71,-107.43,-0.12,0.17,1.06
4:8:58:40:164095,2.38,-2.72,-107.48,-0.16,0.29,1.03
4:8:58:41:164303,2.66,-2.89,-107.54,-0.03,0.2,1.06
4:8:58:42:165715,2.67,-1.88,-107.21,-0.03,0.07,1.16
4:8:58:42:165827,2.57,-1.76,-107.11,-0.13,0.08,1.13
4:8:58:42:166099,2.93,-1.57,-107.03,0.06,-0.23,1.09
4:8:58:43:166259,3.17,-1.54,-107.02,-0.07,0.23,1.04
4:8:58:43:166329,3.58,-1.59,-107.07,-0.05,0.4,1.06
4:8:58:43:166330,3.85,-1.52,-107.09,0.01,0.14,0.96
4:8:58:44:167756,4.48,-1.61,-107.36,-0.03,0.06,0.92
4:8:58:44:167947,4.95,-1.59,-107.24,-0.11,0.15,0.9
4:8:58:44:168124,5.24,-1.66,-107,0,0.09,0.74
4:8:58:45:168269,5.4,-1.86,-106.76,0.1,-0.22,0.74
4:8:58:45:168604,5.49,-2.17,-106.56,-0.14,0.24,0.9
4:8:58:45:168620,5.33,-2.52,-106.45,-0.07,0.2,0.59
4:8:58:45:168930,5.56,-4.12,-106.87,-0.08,0.12,0.72
4:8:58:45:168931,5.56,-4.18,-106.91,0.05,0.17,0.63
4:8:58:45:168961,5.49,-4.29,-107.02,-0.03,-0.3,0.58
4:8:58:45:168993,5.41,-4.36,-107.06,-0.1,0.15,0.79
4:8:58:45:169169,5.37,-4.31,-107.09,0.13,-0.01,0.63
4:8:58:46:169185,5.35,-4.28,-107.13,-0.09,0.06,0.66
4:8:58:46:169748,5.32,-4.61,-108.17,-0.07,0.24,1
4:8:58:46:169892,5.23,-4.39,-108.3,-0.03,0.13,1.09
4:8:58:46:170020,5.08,-4.28,-108.3,0.09,0.02,1.06
4:8:58:46:170035,4.86,-4.09,-108.27,-0.06,-0.08,0.98
4:8:58:46:170100,4.7,-3.94,-108.28,-0.18,-0.03,1
4:8:58:47:170180,4.44,-3.89,-108.23,-0.04,-0.22,0.99
4:8:58:47:170806,4.25,-3.99,-108.44,-0.1,0.08,1.04
4:8:58:47:170870,3.96,-3.75,-108.37,-0.08,0.09,1.01
4:8:58:47:170902,3.81,-3.52,-108.46,-0.02,-0.01,0.93
4:8:58:47:171030,3.78,-3.42,-108.5,-0.36,0.12,0.32
4:8:58:47:171094,8.64,-7.52,-110.05,-0.51,0.06,0.65
4:8:58:48:171302,-13.01,11.64,-103.86,1.19,-3.03,-5.89
4:8:58:49:172833,-19.46,25.01,26.45,-0.1,-0.02,0.06
4:8:58:49:172849,-6.71,27.72,46.69,-0.12,0.05,-0.03
4:8:58:49:172913,8.09,38.52,66.67,-0.11,0.07,-0.16
4:8:58:49:172946,17.14,58.47,90.88,0,0.03,-0.01
4:8:58:49:173057,53.87,69.89,140.22,0.02,0.02,0
4:8:58:49:173074,95.39,64.21,-168.91,0.07,0.03,-0.03
4:8:58:49:173150,28.21,12.19,-173.29,0.03,-0.07,0.14
4:8:58:49:173151,-4.05,-11.89,-172.16,-0.03,-0.26,0.3
4:8:58:49:173151,-30.44,-25.4,-153.27,-0.1,-0.29,0.41
4:8:58:49:173151,-34.86,-18.47,-129.79,0.02,-0.35,0.35
4:8:58:49:173152,-15.4,-12.67,-101.87,0,-0.13,0.44
4:8:58:50:173213,8.45,-20.23,-78.07,-0.19,0.1,0.55
4:8:58:50:173693,9.22,11.3,98.61,-0.21,0.75,4.72
4:8:58:50:173790,29.13,31.59,116.82,0.15,0.13,2.17
4:8:58:50:173917,59.03,36.69,141.86,0.04,0.49,1.35
4:8:58:50:173981,69.61,40.88,163.86,0.22,0.14,0.9
4:8:58:50:174077,79.66,26.29,174.99,0.12,0.17,0.84
4:8:58:51:174204,78.99,7.62,-172.91,0.09,0.33,0.94
4:8:58:51:174681,39.95,-3.43,-72.31,0.28,0.3,1.43
4:8:58:51:174793,38.34,1.67,-62.13,0.26,0.3,1.33
4:8:58:51:174873,37.09,8.48,-56.22,0.27,0.29,1.28
4:8:58:51:174985,34.73,12.86,-54.67,0.22,0.17,0.94
4:8:58:51:175081,31.14,10.85,-57,0.19,0.24,1.01
4:8:58:52:175192,27.33,9.48,-62.05,0.19,0.2,0.95
4:8:58:52:175682,26.62,-17.8,-107.01,0.11,0.21,0.97
4:8:58:52:175810,26.28,-14.41,-120.1,0.12,0.15,0.92
4:8:58:52:175874,30.59,-13.99,-133.58,0.13,0.15,0.93
4:8:58:52:176051,34.62,-9.25,-144.13,0.11,0.17,0.91
4:8:58:53:176210,37.21,-2.55,-152.83,0.1,0.15,0.79
4:8:58:53:176274,36.98,4.04,-160.09,0.12,0.15,0.81
4:8:58:53:176834,26.49,19.86,-158.9,0.34,0.21,0.86
4:8:58:54:177266,16.57,9.76,-152.89,0.1,0.31,0.93
4:8:58:54:177282,3.99,18.85,-154.26,0.17,0.13,0.75
4:8:58:54:177298,6.07,28.12,-145.91,0.25,0.12,0.86
4:8:58:54:177378,20.19,24.2,-127.69,0.2,0.43,0.8
4:8:58:54:177405,14.34,20.8,-119.42,0.33,0.23,1
4:8:58:54:177728,-1.74,-2.27,-72.07,0.2,0.23,0.79
4:8:58:54:177793,-3.22,-2.04,-68.92,0.17,0.23,0.73
4:8:58:54:177937,-3.73,-1.95,-67.17,0.17,0.24,0.73
4:8:58:54:177968,-1.03,1.61,-68.16,0.21,0.3,0.95
4:8:58:55:178288,4.2,9.08,-70.85,0.28,0.26,0.98
4:8:58:55:178304,10.65,11.38,-70.64,0.28,0.35,0.97
4:8:58:55:178944,14.77,5.13,-89.03,0.34,0.39,0.99
4:8:58:55:178976,9.4,1.38,-98.45,0.32,0.38,1.03
4:8:58:55:179008,7.23,-2.51,-108.47,0.31,0.31,0.94
4:8:58:55:179078,10.49,-3.68,-116.48,0.25,0.29,0.83
4:8:58:55:179078,15.19,-3.66,-125.54,0.25,0.26,0.79
4:8:58:56:179222,22.66,-1.4,-132.52,0.23,0.25,0.71
4:8:58:57:180346,32.28,29.28,-155.09,0.37,0.38,1.06
4:8:58:57:180362,31,35.39,-156.17,0.36,0.36,0.9
4:8:58:57:180379,26.82,33.18,-157.67,0.36,0.37,0.98
4:8:58:57:180412,25.41,28.63,-157.44,0.38,0.37,1
4:8:58:57:180413,24.61,21.11,-156.83,0.39,0.34,1.02
4:8:58:57:180413,25.54,9.81,-155.29,0.34,0.4,1.03
4:8:58:57:180681,27.87,2.78,-149.78,0.22,0.26,0.69
4:8:58:57:180809,29.7,4.33,-146.69,0.25,0.28,0.73
4:8:58:57:180921,30.45,3.7,-143.91,0.27,0.34,0.86
4:8:58:57:181161,28.24,6.99,-143.46,0.31,0.38,1.02
4:8:58:58:181193,27.53,14.55,-143.82,0.34,0.38,1.04
4:8:58:58:181209,29.57,23.49,-141.99,0.37,0.4,1.08
4:8:58:58:182011,28.77,32.06,-135.21,0.3,0.34,0.87
4:8:58:58:182011,25.74,26.43,-136.4,0.3,0.3,0.92
4:8:58:58:182011,25.37,20.16,-136.12,0.31,0.34,0.9
4:8:58:58:182012,22.04,12.16,-138.08,0.34,0.37,0.95
4:8:58:58:182091,16.81,1.46,-142,0.32,0.34,0.99
4:8:58:58:182171,14.63,-6.8,-145.35,0.29,0.37,0.97
4:8:58:59:182687,34.77,6.4,-162.55,0.29,0.23,0.73
4:8:58:59:182782,37.53,0.64,-161.18,0.28,0.42,1.01
4:8:58:59:182910,35.37,0.16,-162.13,0.3,0.39,1
4:8:58:59:182991,30.06,4.86,-163.88,0.35,0.4,1.09
4:8:58:59:183102,22.72,9,-166.33,0.41,0.44,1.21
4:8:59:0:183200,14.12,8.3,-169.64,0.36,0.33,1.16
4:8:59:0:183704,11.04,11.2,177.27,0.26,0.3,0.94
4:8:59:0:183784,12.78,13.43,173.87,0.26,0.32,0.92
4:8:59:0:183880,12.79,16.15,169.68,0.28,0.28,0.88
4:8:59:0:183992,12.12,16.37,166.37,0.27,0.32,0.95
4:8:59:0:184088,11.2,17.44,163.37,0.29,0.32,0.97
4:8:59:1:184296,10.36,19.04,161.29,0.3,0.34,0.98
4:8:59:2:186035,2.42,23.32,155.24,0.28,0.29,0.89
4:8:59:2:186131,3.8,24.61,156.28,0.27,0.29,0.87
4:8:59:2:186165,3,26.28,157.31,0.27,0.29,0.85
4:8:59:2:186165,1.63,27.28,158.9,0.27,0.3,0.86
4:8:59:2:186166,-0.55,28.41,160.3,0.26,0.3,0.86
