sysTime,serialLOG
4:11:20:39:31991,"%,7,1,32
"
4:11:20:39:32273,"%,2,6,37.2894744,127.0655899,7.06,12,0.04,222.63
"
4:11:20:39:32289,"%,5,2,370.73,231.86
"
4:11:20:39:32289,"%,8,1,0
"
4:11:20:39:32289,"Distance=370.73
"
4:11:20:39:32289,"velocity_air=0.04
"
4:11:20:39:32310,"velocity_fall=-69.80
"
4:11:20:39:32310,"height=70.60
"
4:11:20:39:32310,"estimate_landing_point=-0.04
"
4:11:20:39:32310,"distance_delta=-370.77
"
4:11:20:39:32358,"%,1,6,151.50,-43.03,157.51,-0.73,0.35,-0.62
"
4:11:20:39:32454,"%,1,6,153.02,-43.77,154.96,-0.71,0.37,-0.61
"
4:11:20:39:32549,"%,1,6,153.94,-45.06,153.25,-0.70,0.34,-0.64
"
4:11:20:39:32662,"%,1,6,154.13,-45.99,153.53,-0.73,0.31,-0.65
"
4:11:20:39:32806,"%,1,6,154.13,-46.67,153.60,-0.77,0.32,-0.65
"
4:11:20:39:32838,"%,1,6,154.23,-47.60,153.78,-0.75,0.28,-0.63
"
4:11:20:40:32995,"%,1,6,153.61,-47.84,153.73,-0.81,0.34,-0.60
"
4:11:20:40:32996,"%,3,2,2,1
"
4:11:20:40:32996,"%,4,1,3
"
4:11:20:40:33266,"%,2,6,37.2894744,127.0655899,7.03,12,0.06,222.63
"
4:11:20:40:33308,"%,5,2,370.73,231.86
"
4:11:20:40:33308,"%,8,1,0
"
4:11:20:40:33308,"Distance=370.73
"
4:11:20:40:33308,"velocity_air=0.06
"
4:11:20:40:33309,"velocity_fall=-69.80
"
4:11:20:40:33309,"height=70.30
"
4:11:20:40:33309,"estimate_landing_point=-0.06
"
4:11:20:40:33340,"distance_delta=-370.79
"
4:11:20:40:33340,"%,1,6,155.90,-45.05,151.19,-0.76,0.30,-0.67
"
4:11:20:40:33436,"%,1,6,154.83,-43.72,152.05,-0.71,0.34,-0.68
"
4:11:20:40:33564,"%,1,6,153.19,-42.69,152.87,-0.62,0.35,-0.65
"
4:11:20:40:33676,"%,1,6,151.44,-43.01,154.58,-0.67,0.40,-0.72
"
4:11:20:40:33740,"%,1,6,152.21,-43.25,155.22,-0.68,0.38,-0.64
"
4:11:20:40:33852,"%,1,6,153.60,-44.02,157.07,-0.73,0.36,-0.62
"
4:11:20:41:33948,"%,1,6,154.12,-43.92,157.90,-0.72,0.31,-0.64
"
4:11:20:41:33964,"%,3,2,2,1
"
4:11:20:41:33964,"%,4,1,3
"
4:11:20:41:34296,"%,2,6,37.2894706,127.0655899,7.11,12,0.07,222.63
"
4:11:20:41:34296,"%,5,2,370.73,231.86
"
4:11:20:41:34296,"%,8,1,0
"
4:11:20:41:34296,"Distance=370.73
"
4:11:20:41:34297,"velocity_air=0.07
"
4:11:20:41:34297,"velocity_fall=-69.80
"
4:11:20:41:34297,"height=71.10
"
4:11:20:41:34298,"estimate_landing_point=-0.07
"
4:11:20:41:34298,"distance_delta=-370.80
"
4:11:20:41:34344,"%,1,6,155.36,-44.42,159.62,-0.75,0.34,-0.65
"
4:11:20:41:34455,"%,1,6,155.19,-44.23,160.01,-0.70,0.32,-0.60
"
4:11:20:41:34536,"%,1,6,155.29,-44.87,159.79,-0.75,0.34,-0.64
"
4:11:20:41:34648,"%,1,6,155.32,-44.73,159.57,-0.74,0.32,-0.62
"
4:11:20:41:34760,"%,1,6,155.07,-44.31,159.58,-0.74,0.37,-0.66
"
4:11:20:41:34839,"%,1,6,154.55,-44.13,159.78,-0.72,0.31,-0.64
"
4:11:20:42:34935,"%,1,6,154.55,-44.10,159.21,-0.70,0.32,-0.63
"
4:11:20:42:34951,"%,3,2,2,1
"
4:11:20:42:34951,"%,4,1,3
"
4:11:20:42:35287,"%,2,6,37.2894706,127.0655899,7.10,12,0.03,222.63
"
4:11:20:42:35313,"%,5,2,370.73,231.86
"
4:11:20:42:35313,"%,8,1,0
"
4:11:20:42:35313,"Distance=370.73
"
4:11:20:42:35313,"velocity_air=0.03
"
4:11:20:42:35314,"velocity_fall=-70.00
"
4:11:20:42:35314,"height=71.00
"
4:11:20:42:35314,"estimate_landing_point=-0.03
"
4:11:20:42:35314,"distance_delta=-370.76
"
4:11:20:42:35345,"%,1,6,151.87,-43.23,159.48,-0.70,0.40,-0.57
"
4:11:20:42:35441,"%,1,6,151.03,-42.12,159.72,-0.68,0.42,-0.65
"
4:11:20:42:35537,"%,1,6,150.67,-41.68,159.54,-0.68,0.43,-0.65
"
4:11:20:42:35634,"%,1,6,150.82,-41.66,159.32,-0.68,0.40,-0.63
"
4:11:20:42:35761,"%,1,6,151.27,-42.01,158.87,-0.70,0.40,-0.64
"
4:11:20:42:35841,"%,1,6,151.26,-42.13,158.64,-0.69,0.38,-0.63
"
4:11:20:43:35952,"%,1,6,150.78,-42.50,158.89,-0.75,0.41,-0.75
"
4:11:20:43:35968,"%,3,2,2,1
"
4:11:20:43:35968,"%,4,1,3
"
4:11:20:43:36270,"%,2,6,37.2894706,127.0655899,7.10,12,0.02,222.63
"
4:11:20:43:36271,"%,5,2,370.73,231.86
"
4:11:20:43:36305,"%,8,1,0
"
4:11:20:43:36306,"Distance=370.73
"
4:11:20:43:36306,"velocity_air=0.02
"
4:11:20:43:36306,"velocity_fall=-70.00
"
4:11:20:43:36306,"height=71.00
"
4:11:20:43:36306,"estimate_landing_point=-0.02
"
4:11:20:43:36307,"distance_delta=-370.75
"
4:11:20:43:36354,"%,1,6,149.71,-43.06,160.53,-0.77,0.41,-0.61
"
4:11:20:43:36450,"%,1,6,150.34,-44.03,160.31,-0.69,0.41,-0.60
"
4:11:20:43:36561,"%,1,6,150.00,-44.81,160.33,-0.72,0.37,-0.61
"
4:11:20:43:36641,"%,1,6,149.08,-45.46,160.16,-0.74,0.42,-0.63
"
4:11:20:43:36753,"%,1,6,147.96,-46.33,159.67,-0.81,0.37,-0.57
"
4:11:20:43:36850,"%,1,6,146.20,-47.64,159.30,-0.75,0.40,-0.59
"
4:11:20:44:36972,"%,1,6,142.71,-51.12,159.31,-0.72,0.32,-0.39
"
4:11:20:44:36972,"%,3,2,2,1
"
4:11:20:44:36972,"%,4,1,3
"
4:11:20:44:36972,"%,7,1,36
"
4:11:20:44:37271,"%,2,6,37.2894706,127.0655899,7.09,12,0.09,222.63
"
4:11:20:44:37286,"%,5,2,370.73,231.86
"
4:11:20:44:37287,"%,8,1,0
"
4:11:20:44:37307,"Distance=370.73
"
4:11:20:44:37308,"velocity_air=0.09
"
4:11:20:44:37308,"velocity_fall=-70.00
"
4:11:20:44:37308,"height=70.90
"
4:11:20:44:37308,"estimate_landing_point=-0.09
"
4:11:20:44:37309,"distance_delta=-370.82
"
4:11:20:44:37340,"%,1,6,59.30,-61.87,-141.75,-0.79,0.33,0.33
"
4:11:20:44:37452,"%,1,6,38.21,-53.06,-125.77,-0.71,0.31,0.60
"
4:11:20:44:37563,"%,1,6,24.83,-42.77,-115.14,-0.71,0.27,0.80
"
4:11:20:44:37660,"%,1,6,15.69,-31.70,-105.66,-0.61,0.24,0.92
"
4:11:20:44:37756,"%,1,6,10.74,-20.81,-98.02,-0.47,0.14,1.03
"
4:11:20:44:37883,"%,1,6,7.69,-12.12,-92.76,-0.37,0.15,1.10
"
4:11:20:45:37947,"%,1,6,4.90,-6.51,-89.57,-0.16,0.14,1.02
"
4:11:20:45:37979,"%,3,2,2,1
"
4:11:20:45:37979,"%,4,1,3
"
4:11:20:45:38295,"%,2,6,37.2894630,127.0655899,7.13,12,0.96,210.66
"
4:11:20:45:38296,"%,5,2,369.44,232.12
"
4:11:20:45:38296,"%,8,1,0
"
4:11:20:45:38316,"Distance=369.44
"
4:11:20:45:38316,"velocity_air=0.96
"
4:11:20:45:38317,"velocity_fall=-69.80
"
4:11:20:45:38317,"height=71.30
"
4:11:20:45:38317,"estimate_landing_point=-0.98
"
4:11:20:45:38317,"distance_delta=-370.42
"
4:11:20:45:38364,"%,1,6,2.04,3.70,-109.35,0.02,0.09,1.20
"
4:11:20:45:38444,"%,1,6,2.79,4.01,-119.62,0.03,0.01,1.03
"
4:11:20:45:38540,"%,1,6,3.38,4.11,-127.00,0.06,-0.03,0.89
"
4:11:20:45:38652,"%,1,6,3.99,4.80,-129.94,0.09,-0.03,0.75
"
4:11:20:45:38748,"%,1,6,5.57,6.64,-129.78,0.06,-0.02,0.82
"
4:11:20:45:38844,"%,1,6,8.51,9.65,-127.97,0.05,-0.04,0.96
"
4:11:20:46:38956,"%,1,6,11.65,11.39,-124.38,0.05,-0.03,1.18
"
4:11:20:46:38988,"%,3,2,2,1
"
4:11:20:46:38988,"%,4,1,3
"
4:11:20:46:39276,"%,2,6,37.2894592,127.0655899,7.07,12,0.55,213.76
"
4:11:20:46:39302,"%,5,2,369.44,232.12
"
4:11:20:46:39302,"%,8,1,0
"
4:11:20:46:39302,"Distance=369.44
"
4:11:20:46:39302,"velocity_air=0.55
"
4:11:20:46:39302,"velocity_fall=-70.00
"
4:11:20:46:39302,"height=70.70
"
4:11:20:46:39303,"estimate_landing_point=-0.56
"
4:11:20:46:39303,"distance_delta=-370.00
"
4:11:20:46:39350,"%,1,6,-0.34,7.24,-100.09,0.04,0.02,1.02
"
4:11:20:46:39446,"%,1,6,-4.96,6.01,-93.95,0.12,0.00,1.10
"
4:11:20:46:39558,"%,1,6,-8.68,6.41,-89.25,0.10,0.02,1.04
"
4:11:20:46:39653,"%,1,6,-9.49,6.14,-86.11,0.06,0.00,0.92
"
4:11:20:46:39750,"%,1,6,-9.75,4.06,-83.06,0.10,-0.04,0.81
"
4:11:20:46:39846,"%,1,6,-8.73,1.75,-80.70,0.09,-0.08,0.77
"
4:11:20:47:39941,"%,1,6,-7.67,-0.11,-76.59,0.08,-0.11,0.85
"
4:11:20:47:40005,"%,3,2,2,1
"
4:11:20:47:40005,"%,4,1,3
"
4:11:20:47:40347,"%,2,6,37.2894554,127.0655746,7.07,12,1.22,245.78
"
4:11:20:47:40348,"%,5,2,368.26,232.01
"
4:11:20:47:40348,"%,8,1,0
"
4:11:20:47:40348,"Distance=368.26
"
4:11:20:47:40348,"velocity_air=1.22
"
4:11:20:47:40348,"velocity_fall=-70.00
"
4:11:20:47:40349,"height=70.70
"
4:11:20:47:40349,"estimate_landing_point=-1.23
"
4:11:20:47:40349,"distance_delta=-369.49
"
4:11:20:47:40350,"%,1,6,-10.14,0.78,-43.58,-0.00,0.00,0.91
"
4:11:20:47:40443,"%,1,6,-12.29,0.10,-29.39,0.03,0.01,0.90
"
4:11:20:47:40539,"%,1,6,-14.74,-1.01,-13.30,0.02,0.05,0.89
"
4:11:20:47:40651,"%,1,6,-17.23,-2.91,1.66,0.01,0.08,0.90
"
4:11:20:47:40747,"%,1,6,-20.61,-5.28,13.89,-0.02,0.09,0.87
"
4:11:20:47:40843,"%,1,6,-24.17,-8.33,24.81,-0.04,0.10,0.87
"
4:11:20:48:40939,"%,1,6,-27.85,-11.52,34.29,-0.06,0.11,0.94
"
4:11:20:48:40955,"%,3,2,2,1
"
4:11:20:48:40987,"%,4,1,3
"
4:11:20:48:41285,"%,2,6,37.2894515,127.0655593,7.02,12,0.58,245.15
"
4:11:20:48:41300,"%,5,2,366.84,231.95
"
4:11:20:48:41300,"%,8,1,0
"
4:11:20:48:41301,"Distance=366.84
"
4:11:20:48:41301,"velocity_air=0.58
"
4:11:20:48:41321,"velocity_fall=-69.60
"
4:11:20:48:41322,"height=70.20
"
4:11:20:48:41322,"estimate_landing_point=-0.58
"
4:11:20:48:41322,"distance_delta=-367.43
"
4:11:20:48:41337,"%,1,6,-33.43,-24.42,59.73,-0.06,-0.03,1.06
"
4:11:20:48:41449,"%,1,6,-36.79,-29.13,64.53,-0.06,-0.03,1.01
"
4:11:20:48:41561,"%,1,6,-35.65,-29.90,66.73,-0.03,0.01,1.01
"
4:11:20:48:41657,"%,1,6,-33.96,-29.75,67.86,-0.05,0.04,1.00
"
4:11:20:48:41753,"%,1,6,-30.97,-29.10,68.11,-0.05,0.04,0.97
"
4:11:20:49:41929,"%,1,6,-27.88,-27.76,69.02,-0.06,0.07,0.98
"
4:11:20:49:41945,"%,1,6,-29.28,-28.46,71.58,-0.18,-0.04,1.08
"
4:11:20:49:41993,"%,3,2,2,1
"
4:11:20:49:41993,"%,4,1,3
"
4:11:20:49:41993,"%,7,1,42
"
4:11:20:49:42316,"%,2,6,37.2894515,127.0655593,7.00,12,0.13,245.15
"
4:11:20:49:42316,"%,5,2,366.84,231.95
"
4:11:20:49:42316,"%,8,1,0
"
4:11:20:49:42316,"Distance=366.84
"
4:11:20:49:42317,"velocity_air=0.13
"
4:11:20:49:42317,"velocity_fall=-69.60
"
4:11:20:49:42317,"height=70.00
"
4:11:20:49:42317,"estimate_landing_point=-0.13
"
4:11:20:49:42317,"distance_delta=-366.97
"
4:11:20:49:42380,"%,1,6,-24.61,-25.67,74.33,0.02,0.07,0.97
"
4:11:20:49:42524,"%,1,6,-22.80,-24.61,75.44,0.02,0.06,0.98
"
4:11:20:49:42540,"%,1,6,-21.43,-23.62,76.88,0.02,0.05,0.98
"
4:11:20:49:42668,"%,1,6,-20.31,-22.63,78.59,0.01,0.06,0.98
"
4:11:20:49:42763,"%,1,6,-19.45,-21.71,80.56,0.01,0.06,0.98
"
4:11:20:49:42843,"%,1,6,-18.81,-20.83,82.80,0.01,0.06,0.98
"
4:11:20:50:43036,"%,1,6,-18.28,-19.96,85.19,0.01,0.06,0.98
"
4:11:20:50:43051,"%,3,2,2,1
"
4:11:20:50:43067,"%,4,1,3
"
4:11:20:50:43290,"%,2,6,37.2894515,127.0655593,6.99,12,0.00,245.15
"
4:11:20:50:43290,"%,5,2,366.84,231.95
"
4:11:20:50:43290,"%,8,1,0
"
4:11:20:50:43291,"Distance=366.84
"
4:11:20:50:43291,"velocity_air=0.00
"
4:11:20:50:43291,"velocity_fall=-69.80
"
4:11:20:50:43291,"height=69.90
"
4:11:20:50:43291,"estimate_landing_point=0.00
"
4:11:20:50:43292,"distance_delta=-366.84
"
4:11:20:50:43370,"%,1,6,-16.93,-16.54,96.46,0.01,0.06,0.98
"
4:11:20:50:43482,"%,1,6,-16.66,-15.67,99.65,0.01,0.06,0.98
"
4:11:20:50:43547,"%,1,6,-16.39,-14.79,102.96,0.01,0.06,0.98
"
4:11:20:50:43674,"%,1,6,-16.13,-13.89,106.35,0.02,0.06,0.98
"
4:11:20:50:43738,"%,1,6,-15.80,-12.98,109.89,0.01,0.06,0.98
"
4:11:20:50:43850,"%,1,6,-15.46,-12.05,113.51,0.02,0.06,0.98
"
4:11:20:51:43962,"%,1,6,-15.07,-11.12,117.20,0.01,0.06,0.98
"
4:11:20:51:43978,"%,3,2,2,1
"
4:11:20:51:43978,"%,4,1,3
"
4:11:20:51:44282,"%,2,6,37.2894515,127.0655593,6.95,12,0.02,245.15
"
4:11:20:51:44282,"%,5,2,366.84,231.95
"
4:11:20:51:44316,"%,8,1,0
"
4:11:20:51:44316,"Distance=366.84
"
4:11:20:51:44316,"velocity_air=0.02
"
4:11:20:51:44317,"velocity_fall=-69.20
"
4:11:20:51:44317,"height=69.50
"
4:11:20:51:44317,"estimate_landing_point=-0.02
"
4:11:20:51:44317,"distance_delta=-366.86
"
4:11:20:51:44396,"%,1,6,-13.01,-7.39,132.44,0.02,0.06,0.98
"
4:11:20:51:44459,"%,1,6,-12.37,-6.52,136.23,0.02,0.06,0.98
"
4:11:20:51:44604,"%,1,6,-11.68,-5.70,139.82,0.02,0.06,0.98
"
4:11:20:51:44652,"%,1,6,-10.91,-4.94,143.32,0.02,0.06,0.98
"
4:11:20:51:44748,"%,1,6,-10.19,-4.22,146.71,0.01,0.06,0.98
"
4:11:20:51:44843,"%,1,6,-9.44,-3.56,149.99,0.01,0.06,0.98
"
4:11:20:52:44940,"%,1,6,-8.70,-2.94,153.20,0.02,0.06,0.98
"
4:11:20:52:44987,"%,3,2,2,1
"
4:11:20:52:45003,"%,4,1,3
"
4:11:20:52:45303,"%,2,6,37.2894515,127.0655593,6.93,12,0.01,245.15
"
4:11:20:52:45303,"%,5,2,366.84,231.95
"
4:11:20:52:45303,"%,8,1,0
"
4:11:20:52:45303,"Distance=366.84
"
4:11:20:52:45304,"velocity_air=0.01
"
4:11:20:52:45304,"velocity_fall=-68.80
"
4:11:20:52:45304,"height=69.30
"
4:11:20:52:45304,"estimate_landing_point=-0.01
"
4:11:20:52:45304,"distance_delta=-366.85
"
4:11:20:52:45350,"%,1,6,-5.86,-0.92,165.02,0.02,0.06,0.98
"
4:11:20:52:45430,"%,1,6,-5.23,-0.52,167.83,0.01,0.06,0.97
"
4:11:20:52:45558,"%,1,6,-4.62,-0.17,170.52,0.02,0.06,0.97
"
4:11:20:52:45654,"%,1,6,-4.02,0.13,173.01,0.01,0.06,0.98
"
4:11:20:52:45750,"%,1,6,-3.44,0.38,175.35,0.01,0.06,0.98
"
4:11:20:52:45846,"%,1,6,-2.88,0.58,177.51,0.02,0.06,0.98
"
4:11:20:53:45957,"%,1,6,-2.37,0.76,179.58,0.01,0.06,0.98
"
4:11:20:53:45973,"%,3,2,2,1
"
4:11:20:53:45974,"%,4,1,3
"
4:11:20:53:46303,"%,2,6,37.2894515,127.0655593,6.87,12,0.01,245.15
"
4:11:20:53:46304,"%,5,2,366.84,231.95
"
4:11:20:53:46304,"%,8,1,0
"
4:11:20:53:46304,"Distance=366.84
"
4:11:20:53:46304,"velocity_air=0.01
"
4:11:20:53:46304,"velocity_fall=-68.80
"
4:11:20:53:46304,"height=68.70
"
4:11:20:53:46305,"estimate_landing_point=-0.01
"
4:11:20:53:46305,"distance_delta=-366.85
"
4:11:20:53:46351,"%,1,6,-0.58,1.19,-173.57,0.02,0.06,0.98
"
4:11:20:53:46448,"%,1,6,-0.21,1.25,-172.14,0.01,0.06,0.97
"
4:11:20:53:46559,"%,1,6,0.12,1.30,-170.82,0.02,0.06,0.98
"
4:11:20:53:46655,"%,1,6,0.43,1.33,-169.57,0.02,0.06,0.98
"
4:11:20:53:46751,"%,1,6,0.73,1.34,-168.46,0.01,0.06,0.98
"
4:11:20:53:46847,"%,1,6,1.00,1.34,-167.43,0.02,0.06,0.97
"
4:11:20:54:46944,"%,1,6,1.25,1.34,-166.51,0.01,0.06,0.98
"
4:11:20:54:46959,"%,3,2,2,1
"
4:11:20:54:46960,"%,4,1,3
"
4:11:20:54:46991,"%,7,1,46
"
4:11:20:54:47303,"%,2,6,37.2894554,127.0655593,6.87,12,0.02,245.15
"
4:11:20:54:47304,"%,5,2,367.08,231.90
"
4:11:20:54:47304,"%,8,1,0
"
4:11:20:54:47304,"Distance=367.08
"
4:11:20:54:47304,"velocity_air=0.02
"
4:11:20:54:47305,"velocity_fall=-68.40
"
4:11:20:54:47305,"height=68.70
"
4:11:20:54:47305,"estimate_landing_point=-0.02
"
4:11:20:54:47305,"distance_delta=-367.10
"
4:11:20:54:47351,"%,1,6,2.03,1.31,-163.40,0.01,0.06,0.97
"
4:11:20:54:47463,"%,1,6,2.18,1.30,-162.76,0.01,0.06,0.98
"
4:11:20:54:47575,"%,1,6,2.32,1.28,-162.17,0.02,0.06,0.98
"
4:11:20:54:47639,"%,1,6,2.46,1.26,-161.65,0.02,0.06,0.98
"
4:11:20:54:47735,"%,1,6,2.56,1.25,-161.12,0.02,0.06,0.98
"
4:11:20:54:47831,"%,1,6,2.67,1.23,-160.68,0.02,0.06,0.97
"
4:11:20:55:47943,"%,1,6,2.77,1.21,-160.27,0.02,0.06,0.97
"
4:11:20:55:47975,"%,3,2,2,1
"
4:11:20:55:47975,"%,4,1,3
"
4:11:20:55:48321,"%,2,6,37.2894554,127.0655593,6.86,12,0.01,245.15
"
4:11:20:55:48349,"%,5,2,367.08,231.90
"
4:11:20:55:48349,"%,8,1,0
"
4:11:20:55:48349,"Distance=367.08
"
4:11:20:55:48349,"velocity_air=0.01
"
4:11:20:55:48349,"velocity_fall=-67.60
"
4:11:20:55:48349,"height=68.60
"
4:11:20:55:48350,"estimate_landing_point=-0.01
"
4:11:20:55:48350,"distance_delta=-367.09
"
4:11:20:55:48365,"%,1,6,3.07,1.16,-158.85,0.01,0.06,0.98
"
4:11:20:55:48444,"%,1,6,3.14,1.14,-158.59,0.02,0.06,0.98
"
4:11:20:55:48557,"%,1,6,3.21,1.12,-158.37,0.02,0.06,0.98
"
4:11:20:55:48652,"%,1,6,3.27,1.11,-158.13,0.02,0.06,0.98
"
4:11:20:55:48748,"%,1,6,3.32,1.09,-157.93,0.02,0.06,0.98
"
4:11:20:55:48860,"%,1,6,3.46,1.05,-157.96,0.02,0.08,0.97
"
4:11:20:56:48955,"%,1,6,3.47,1.04,-157.74,0.02,0.06,0.98
"
4:11:20:56:49004,"%,3,2,2,1
"
4:11:20:56:49004,"%,4,1,3
"
4:11:20:56:49304,"%,2,6,37.2894554,127.0655746,6.86,12,0.02,245.15
"
4:11:20:56:49304,"%,5,2,368.26,232.01
"
4:11:20:56:49304,"%,8,1,0
"
4:11:20:56:49304,"Distance=368.26
"
4:11:20:56:49304,"velocity_air=0.02
"
4:11:20:56:49304,"velocity_fall=-68.00
"
4:11:20:56:49304,"height=68.60
"
4:11:20:56:49305,"estimate_landing_point=-0.02
"
4:11:20:56:49305,"distance_delta=-368.28
"
4:11:20:56:49368,"%,1,6,3.72,0.95,-157.86,0.01,0.06,0.98
"
4:11:20:56:49447,"%,1,6,3.75,0.95,-157.84,0.02,0.06,0.98
"
4:11:20:56:49559,"%,1,6,3.77,0.94,-157.86,0.02,0.06,0.98
"
4:11:20:56:49639,"%,1,6,3.80,0.93,-157.94,0.02,0.06,0.97
"
4:11:20:56:49735,"%,1,6,3.86,0.91,-158.11,0.02,0.06,0.98
"
4:11:20:56:49864,"%,1,6,3.91,0.89,-158.29,0.02,0.06,0.98
"
4:11:20:57:49943,"%,1,6,3.92,0.89,-158.37,0.02,0.06,0.98
"
4:11:20:57:49975,"%,3,2,2,1
"
4:11:20:57:49975,"%,4,1,3
"
4:11:20:57:50299,"%,2,6,37.2894554,127.0655746,6.87,12,0.00,245.15
"
4:11:20:57:50299,"%,5,2,368.26,232.01
"
4:11:20:57:50299,"%,8,1,0
"
4:11:20:57:50300,"Distance=368.26
"
4:11:20:57:50300,"velocity_air=0.00
"
4:11:20:57:50300,"velocity_fall=-68.00
"
4:11:20:57:50300,"height=68.70
"
4:11:20:57:50300,"estimate_landing_point=0.00
"
4:11:20:57:50301,"distance_delta=-368.26
"
4:11:20:57:50379,"%,1,6,3.91,0.88,-158.49,0.02,0.06,0.98
"
4:11:20:57:50443,"%,1,6,3.93,0.87,-158.58,0.02,0.06,0.98
"
4:11:20:57:50555,"%,1,6,3.93,0.88,-158.62,0.02,0.06,0.98
"
4:11:20:57:50699,"%,1,6,3.92,0.88,-158.63,0.02,0.06,0.98
"
4:11:20:57:50747,"%,1,6,3.93,0.88,-158.67,0.02,0.06,0.98
"
4:11:20:57:50843,"%,1,6,3.94,0.88,-158.75,0.02,0.06,0.98
"
4:11:20:58:50987,"%,1,6,3.93,0.88,-158.75,0.02,0.06,0.97
"
4:11:20:58:50987,"%,3,2,2,1
"
4:11:20:58:50987,"%,4,1,3
"
4:11:20:58:51272,"%,2,6,37.2894592,127.0655746,6.87,12,0.01,245.15
"
4:11:20:58:51288,"%,5,2,368.49,231.96
"
4:11:20:58:51288,"%,8,1,0
"
4:11:20:58:51288,"Distance=368.49
"
4:11:20:58:51308,"velocity_air=0.01
"
4:11:20:58:51309,"velocity_fall=-68.00
"
4:11:20:58:51309,"height=68.70
"
4:11:20:58:51309,"estimate_landing_point=-0.01
"
4:11:20:58:51309,"distance_delta=-368.50
"
4:11:20:58:51357,"%,1,6,3.91,0.91,-158.70,0.02,0.08,0.98
"
4:11:20:58:51437,"%,1,6,3.99,0.89,-158.92,0.02,0.06,0.98
"
4:11:20:58:51548,"%,1,6,3.96,0.90,-158.89,0.02,0.07,0.98
"
4:11:20:58:51644,"%,1,6,3.95,0.91,-158.87,0.02,0.06,0.98
"
4:11:20:58:51741,"%,1,6,3.93,0.91,-158.82,0.02,0.06,0.98
"
4:11:20:58:51836,"%,1,6,3.91,0.92,-158.78,0.02,0.06,0.98
"
4:11:20:59:51964,"%,1,6,3.90,0.92,-158.74,0.02,0.06,0.98
"
4:11:20:59:51980,"%,3,2,2,1
"
4:11:20:59:51980,"%,4,1,3
"
4:11:20:59:51980,"%,7,1,50
"
4:11:20:59:52325,"%,2,6,37.2894592,127.0655746,6.87,12,0.01,245.15
"
4:11:20:59:52325,"%,5,2,368.49,231.96
"
4:11:20:59:52325,"%,8,1,0
"
4:11:20:59:52326,"Distance=368.49
"
4:11:20:59:52326,"velocity_air=0.01
"
4:11:20:59:52326,"velocity_fall=-68.00
"
4:11:20:59:52326,"height=68.70
"
4:11:20:59:52327,"estimate_landing_point=-0.01
"
4:11:20:59:52327,"distance_delta=-368.50
"
4:11:20:59:52341,"%,1,6,3.87,0.94,-158.58,0.02,0.06,0.98
"
4:11:20:59:52453,"%,1,6,3.86,0.93,-158.56,0.01,0.05,0.98
"
4:11:20:59:52549,"%,1,6,3.89,0.93,-158.62,0.02,0.07,0.98
"
4:11:20:59:52644,"%,1,6,3.92,0.92,-158.75,0.02,0.06,0.98
"
4:11:20:59:52741,"%,1,6,3.94,0.91,-158.82,0.01,0.06,0.98
"
4:11:20:59:52852,"%,1,6,3.92,0.91,-158.78,0.02,0.06,0.97
"
4:11:21:0:52948,"%,1,6,3.91,0.92,-158.75,0.02,0.06,0.98
"
4:11:21:0:52964,"%,3,2,2,1
"
4:11:21:0:52964,"%,4,1,3
"
4:11:21:0:53274,"%,2,6,37.2894592,127.0655746,6.86,12,0.00,245.15
"
4:11:21:0:53275,"%,5,2,368.49,231.96
"
4:11:21:0:53275,"%,8,1,0
"
4:11:21:0:53275,"Distance=368.49
"
4:11:21:0:53295,"velocity_air=0.00
"
4:11:21:0:53296,"velocity_fall=-68.40
"
4:11:21:0:53296,"height=68.60
"
4:11:21:0:53296,"estimate_landing_point=0.00
"
4:11:21:0:53375,"distance_delta=-368.49
"
4:11:21:0:53376,"%,1,6,3.90,0.93,-158.72,0.02,0.06,0.97
"
4:11:21:0:53455,"%,1,6,3.90,0.93,-158.74,0.01,0.06,0.98
"
4:11:21:0:53551,"%,1,6,3.90,0.93,-158.71,0.02,0.07,0.98
"
4:11:21:0:53647,"%,1,6,3.88,0.93,-158.64,0.02,0.07,0.98
"
4:11:21:0:53743,"%,1,6,3.92,0.92,-158.67,0.03,0.06,0.97
"
4:11:21:0:53839,"%,1,6,3.84,0.96,-158.33,0.02,0.06,0.98
"
4:11:21:1:53951,"%,1,6,3.78,0.98,-158.04,0.02,0.06,0.98
"
4:11:21:1:53967,"%,3,2,2,1
"
4:11:21:1:53967,"%,4,1,3
"
4:11:21:1:54295,"%,2,6,37.2894592,127.0655746,6.85,12,0.01,245.15
"
4:11:21:1:54295,"%,5,2,368.49,231.96
"
4:11:21:1:54295,"%,8,1,0
"
4:11:21:1:54295,"Distance=368.49
"
4:11:21:1:54295,"velocity_air=0.01
"
4:11:21:1:54296,"velocity_fall=-68.00
"
4:11:21:1:54296,"height=68.50
"
4:11:21:1:54296,"estimate_landing_point=-0.01
"
4:11:21:1:54296,"distance_delta=-368.50
"
4:11:21:1:54358,"%,1,6,3.76,0.98,-157.46,0.02,0.06,0.98
"
4:11:21:1:54439,"%,1,6,3.78,0.98,-157.38,0.02,0.06,0.98
"
4:11:21:1:54535,"%,1,6,3.79,0.97,-157.36,0.02,0.06,0.98
"
4:11:21:1:54647,"%,1,6,3.82,0.96,-157.34,0.02,0.06,0.98
"
4:11:21:1:54758,"%,1,6,3.83,0.97,-157.32,0.02,0.06,0.97
"
