sysTime,serialLOG
6:10:11:49:82034,"velocity_fall=-1.40
"
6:10:11:49:82034,"height=1.20
"
6:10:11:49:82035,"estimate_landing_point=-0.03
"
6:10:11:49:82035,"distance_delta=-60.01
"
6:10:11:49:82035,"%,3,2,3,1
"
6:10:11:49:82035,"%,4,1,3
"
6:10:11:49:82035,"%,7,1,0
"
6:10:11:49:82113,"%,1,6,-25.12,-10.11,-123.75,-0.16,-0.42,0.86,0.97,0.97
"
6:10:11:50:82209,"%,1,6,-25.56,-10.48,-123.61,-0.14,-0.42,0.86,0.97,0.97
"
6:10:11:50:82305,"%,1,6,-25.80,-10.35,-123.69,-0.17,-0.42,0.87,0.98,0.97
"
6:10:11:50:82417,"%,1,6,-25.74,-10.59,-123.97,-0.17,-0.42,0.86,0.97,0.98
"
6:10:11:50:82513,"%,1,6,-25.74,-10.79,-123.86,-0.16,-0.45,0.86,0.98,0.98
"
6:10:11:50:82625,"%,1,6,-25.96,-10.73,-123.92,-0.19,-0.42,0.85,0.97,0.98
"
6:10:11:50:83029,"%,2,6,37.2894477,127.0655364,69.50,10,0.05,229.89
"
6:10:11:50:83029,"%,5,2,59.55,317.91
"
6:10:11:50:83029,"%,6,2,88.02,1.00
"
6:10:11:50:83030,"%,8,1,0
"
6:10:11:50:83030,"Distance=59.55
"
6:10:11:50:83030,"velocity_air=0.05
"
6:10:11:50:83030,"velocity_fall=-1.20
"
6:10:11:50:83030,"height=1.00
"
6:10:11:50:83030,"estimate_landing_point=-0.04
"
6:10:11:50:83030,"distance_delta=-59.59
"
6:10:11:50:83031,"%,3,2,3,1
"
6:10:11:50:83031,"%,4,1,3
"
6:10:11:50:83109,"%,1,6,-26.39,-11.50,-124.21,-0.19,-0.42,0.85,0.97,0.97
"
6:10:11:51:83221,"%,1,6,-26.33,-11.41,-124.37,-0.18,-0.42,0.85,0.97,0.97
"
6:10:11:51:83317,"%,1,6,-26.28,-11.19,-124.44,-0.18,-0.42,0.85,0.97,0.97
"
6:10:11:51:83413,"%,1,6,-26.23,-10.96,-124.38,-0.17,-0.45,0.87,1.00,0.98
"
6:10:11:51:83509,"%,1,6,-26.24,-11.01,-124.49,-0.19,-0.44,0.86,0.99,0.99
"
6:10:11:51:83637,"%,1,6,-26.31,-10.99,-124.36,-0.18,-0.43,0.85,0.97,0.98
"
6:10:11:51:84039,"%,2,6,37.2894477,127.0655364,69.10,10,0.01,229.89
"
6:10:11:51:84039,"%,5,2,59.55,317.91
"
6:10:11:51:84039,"%,6,2,88.02,0.60
"
6:10:11:51:84039,"%,8,1,0
"
6:10:11:51:84039,"Distance=59.55
"
6:10:11:51:84039,"velocity_air=0.01
"
6:10:11:51:84040,"velocity_fall=-0.80
"
6:10:11:51:84040,"height=0.60
"
6:10:11:51:84040,"estimate_landing_point=-0.01
"
6:10:11:51:84040,"distance_delta=-59.56
"
6:10:11:51:84040,"%,3,2,3,1
"
6:10:11:51:84040,"%,4,1,3
"
6:10:11:51:84101,"%,1,6,-26.31,-10.56,-125.00,-0.16,-0.45,0.88,1.00,0.98
"
6:10:11:52:84230,"%,1,6,-26.27,-10.54,-125.14,-0.19,-0.42,0.86,0.98,0.99
"
6:10:11:52:84310,"%,1,6,-26.12,-10.56,-125.19,-0.17,-0.41,0.85,0.96,0.97
"
6:10:11:52:84407,"%,1,6,-26.22,-10.49,-125.24,-0.18,-0.42,0.86,0.97,0.96
"
6:10:11:52:84503,"%,1,6,-26.48,-10.54,-125.12,-0.17,-0.44,0.87,0.99,0.98
"
6:10:11:52:84630,"%,1,6,-26.57,-10.63,-125.17,-0.18,-0.44,0.86,0.98,0.99
"
6:10:11:52:85031,"%,3,2,3,1
"
6:10:11:52:85031,"%,4,1,3
"
6:10:11:52:85031,"%,2,6,37.2894477,127.0655364,69.20,10,0.01,229.89
"
6:10:11:52:85031,"%,5,2,59.55,317.91
"
6:10:11:52:85031,"%,6,2,88.02,0.70
"
6:10:11:52:85032,"%,8,1,0
"
6:10:11:52:85032,"Distance=59.55
"
6:10:11:52:85032,"velocity_air=0.01
"
6:10:11:52:85032,"velocity_fall=-0.40
"
6:10:11:52:85032,"height=0.70
"
6:10:11:52:85047,"estimate_landing_point=-0.02
"
6:10:11:52:85047,"distance_delta=-59.57
"
6:10:11:52:85111,"%,1,6,-26.07,-9.93,-125.29,-0.17,-0.42,0.86,0.97,0.98
"
6:10:11:53:85207,"%,1,6,-26.18,-10.24,-125.15,-0.15,-0.44,0.87,0.98,0.98
"
6:10:11:53:85319,"%,1,6,-26.32,-10.41,-125.16,-0.18,-0.42,0.86,0.97,0.98
"
6:10:11:53:85415,"%,1,6,-26.42,-10.52,-125.09,-0.16,-0.43,0.85,0.97,0.97
"
6:10:11:53:85511,"%,1,6,-26.45,-10.47,-125.39,-0.18,-0.43,0.85,0.97,0.97
"
6:10:11:53:85623,"%,1,6,-26.12,-10.35,-125.60,-0.16,-0.43,0.87,0.99,0.97
"
6:10:11:53:85719,"%,1,6,-25.86,-10.16,-125.71,-0.17,-0.43,0.86,0.98,0.98
"
6:10:11:53:86006,"%,3,2,3,1
"
6:10:11:53:86006,"%,4,1,3
"
6:10:11:53:86071,"%,2,6,37.2894477,127.0655364,69.10,10,0.05,229.89
"
6:10:11:53:86072,"%,5,2,59.55,317.91
"
6:10:11:53:86072,"%,6,2,88.02,0.60
"
6:10:11:53:86072,"%,8,1,0
"
6:10:11:53:86072,"Distance=59.55
"
6:10:11:53:86072,"velocity_air=0.05
"
6:10:11:53:86073,"velocity_fall=-0.20
"
6:10:11:53:86073,"height=0.60
"
6:10:11:53:86073,"estimate_landing_point=-0.15
"
6:10:11:53:86073,"distance_delta=-59.70
"
6:10:11:53:86120,"%,1,6,-26.15,-9.84,-125.78,-0.17,-0.42,0.86,0.97,0.98
"
6:10:11:54:86216,"%,1,6,-26.04,-9.66,-125.70,-0.17,-0.43,0.86,0.98,0.97
"
6:10:11:54:86328,"%,1,6,-26.10,-9.50,-125.65,-0.16,-0.44,0.85,0.96,0.97
"
6:10:11:54:86440,"%,1,6,-26.25,-9.33,-125.62,-0.16,-0.42,0.86,0.97,0.97
"
6:10:11:54:86504,"%,1,6,-26.23,-9.19,-125.56,-0.14,-0.43,0.88,0.99,0.98
"
6:10:11:54:86599,"%,1,6,-26.16,-9.11,-125.71,-0.16,-0.44,0.86,0.98,0.98
"
6:10:11:54:86999,"%,3,2,3,1
"
6:10:11:54:86999,"%,4,1,3
"
6:10:11:54:87046,"%,7,1,0
"
6:10:11:54:87046,"%,2,6,37.2894477,127.0655364,69.10,11,0.08,229.89
"
6:10:11:54:87047,"%,5,2,59.55,317.91
"
6:10:11:54:87047,"%,6,2,88.02,0.60
"
6:10:11:54:87047,"%,8,1,0
"
6:10:11:54:87047,"Distance=59.55
"
6:10:11:54:87047,"velocity_air=0.08
"
6:10:11:54:87047,"velocity_fall=0.00
"
6:10:11:54:87047,"height=0.60
"
6:10:11:54:87047,"estimate_landing_point=inf
"
6:10:11:54:87048,"distance_delta=inf
"
6:10:11:54:87048,"threshold_height=0.00
"
6:10:11:54:87048,"turnaround_angle=55.00
"
6:10:11:54:87048,"turnaround_time=10.00
"
6:10:11:54:87109,"%,1,6,-27.42,-9.69,-125.66,-0.16,-0.45,0.85,0.97,0.98
"
6:10:11:55:87223,"%,1,6,-27.75,-9.54,-125.53,-0.16,-0.45,0.86,0.98,0.97
"
6:10:11:55:87318,"%,1,6,-28.08,-9.49,-125.54,-0.16,-0.46,0.84,0.97,0.98
"
6:10:11:55:87446,"%,1,6,-28.18,-9.48,-125.60,-0.15,-0.46,0.84,0.97,0.97
"
6:10:11:55:87526,"%,1,6,-28.23,-9.41,-125.64,-0.16,-0.46,0.84,0.97,0.97
"
6:10:11:55:87622,"%,1,6,-28.39,-9.44,-125.65,-0.15,-0.46,0.85,0.98,0.97
"
6:10:11:55:88025,"%,3,2,3,1
"
6:10:11:55:88025,"%,4,1,3
"
6:10:11:55:88025,"%,2,6,37.2894477,127.0655364,68.90,10,0.16,229.89
"
6:10:11:55:88025,"%,5,2,59.55,317.91
"
6:10:11:55:88026,"%,6,2,88.02,0.40
"
6:10:11:55:88026,"%,8,1,0
"
6:10:11:55:88026,"Distance=59.55
"
6:10:11:55:88026,"velocity_air=0.16
"
6:10:11:55:88026,"velocity_fall=0.00
"
6:10:11:55:88026,"height=0.40
"
6:10:11:55:88026,"estimate_landing_point=inf
"
6:10:11:55:88027,"distance_delta=inf
"
6:10:11:55:88027,"threshold_height=0.00
"
6:10:11:55:88041,"turnaround_angle=55.00
"
6:10:11:55:88041,"turnaround_time=10.00
"
6:10:11:55:88120,"%,1,6,-29.73,-10.19,-124.50,-0.18,-0.49,0.83,0.98,0.98
"
6:10:11:56:88217,"%,1,6,-29.90,-10.41,-124.27,-0.18,-0.48,0.82,0.97,0.98
"
6:10:11:56:88313,"%,1,6,-30.02,-10.69,-124.21,-0.17,-0.48,0.84,0.98,0.97
"
6:10:11:56:88424,"%,1,6,-30.24,-11.05,-124.04,-0.17,-0.50,0.82,0.98,0.98
"
6:10:11:56:88521,"%,1,6,-30.67,-11.07,-123.82,-0.19,-0.49,0.81,0.97,0.97
"
6:10:11:56:88633,"%,1,6,-30.89,-11.33,-123.74,-0.17,-0.47,0.82,0.96,0.97
"
6:10:11:56:88984,"%,3,2,3,1
"
6:10:11:56:88984,"%,4,1,3
"
6:10:11:56:89017,"%,2,6,37.2894515,127.0655364,68.80,12,0.10,229.89
"
6:10:11:56:89051,"%,5,2,59.55,317.91
"
6:10:11:56:89051,"%,6,2,88.02,0.30
"
6:10:11:56:89051,"%,8,1,0
"
6:10:11:56:89051,"Distance=59.55
"
6:10:11:56:89051,"velocity_air=0.10
"
6:10:11:56:89051,"velocity_fall=0.00
"
6:10:11:56:89051,"height=0.30
"
6:10:11:56:89053,"estimate_landing_point=inf
"
6:10:11:56:89053,"distance_delta=inf
"
6:10:11:56:89053,"threshold_height=0.00
"
6:10:11:56:89053,"turnaround_angle=55.00
"
6:10:11:56:89053,"turnaround_time=10.00
"
6:10:11:56:89099,"%,1,6,-31.41,-11.32,-123.84,-0.19,-0.50,0.81,0.97,0.96
"
6:10:11:57:89210,"%,1,6,-31.67,-11.35,-123.94,-0.19,-0.49,0.81,0.97,0.97
"
6:10:11:57:89307,"%,1,6,-31.65,-11.39,-124.03,-0.16,-0.53,0.82,0.99,0.97
"
6:10:11:57:89419,"%,1,6,-31.64,-11.16,-124.06,-0.17,-0.53,0.82,0.99,0.99
"
6:10:11:57:89515,"%,1,6,-31.74,-10.99,-124.09,-0.19,-0.50,0.81,0.97,0.98
"
6:10:11:57:89611,"%,1,6,-31.67,-10.95,-124.26,-0.18,-0.50,0.82,0.98,0.97
"
6:10:11:57:89978,"%,3,2,3,1
"
6:10:11:57:89978,"%,4,1,3
"
6:10:11:57:89995,"%,2,6,37.2894515,127.0655517,68.60,12,0.01,229.89
"
6:10:11:57:90011,"%,5,2,60.47,316.96
"
6:10:11:57:90011,"%,6,2,87.07,0.10
"
6:10:11:57:90011,"%,8,1,0
"
6:10:11:57:90039,"Distance=60.47
"
6:10:11:57:90039,"velocity_air=0.01
"
6:10:11:57:90039,"velocity_fall=0.00
"
6:10:11:57:90039,"height=0.10
"
6:10:11:57:90039,"estimate_landing_point=inf
"
6:10:11:57:90039,"distance_delta=inf
"
6:10:11:57:90040,"threshold_height=0.00
"
6:10:11:57:90071,"turnaround_angle=55.00
"
6:10:11:57:90071,"turnaround_time=10.00
"
6:10:11:57:90119,"%,1,6,-31.77,-10.87,-124.23,-0.18,-0.51,0.81,0.97,0.98
"
6:10:11:58:90215,"%,1,6,-31.91,-10.97,-124.15,-0.18,-0.51,0.80,0.97,0.97
"
6:10:11:58:90310,"%,1,6,-32.07,-11.05,-124.13,-0.17,-0.51,0.81,0.97,0.97
"
6:10:11:58:90422,"%,1,6,-32.05,-10.98,-124.27,-0.18,-0.51,0.82,0.98,0.98
"
6:10:11:58:90518,"%,1,6,-31.85,-10.97,-124.30,-0.19,-0.51,0.82,0.98,0.98
"
6:10:11:58:90614,"%,1,6,-32.03,-10.92,-124.18,-0.18,-0.51,0.81,0.98,0.98
"
6:10:11:58:90997,"%,3,2,3,1
"
6:10:11:58:90997,"%,4,1,3
"
6:10:11:58:91045,"%,2,6,37.2894477,127.0655517,68.80,12,0.04,229.89
"
6:10:11:58:91046,"%,5,2,60.47,316.96
"
6:10:11:58:91046,"%,6,2,87.07,0.30
"
6:10:11:58:91046,"%,8,1,0
"
6:10:11:58:91046,"Distance=60.47
"
6:10:11:58:91046,"velocity_air=0.04
"
6:10:11:58:91047,"velocity_fall=0.00
"
6:10:11:58:91047,"height=0.30
"
6:10:11:58:91047,"estimate_landing_point=inf
"
6:10:11:58:91047,"distance_delta=inf
"
6:10:11:58:91048,"threshold_height=0.00
"
6:10:11:58:91048,"turnaround_angle=55.00
"
6:10:11:58:91048,"turnaround_time=10.00
"
6:10:11:58:91109,"%,1,6,-31.92,-10.52,-124.45,-0.21,-0.49,0.82,0.98,0.98
"
6:10:11:59:91221,"%,1,6,-31.55,-10.81,-124.50,-0.16,-0.52,0.82,0.98,0.98
"
6:10:11:59:91318,"%,1,6,-31.47,-10.90,-124.60,-0.21,-0.50,0.80,0.97,0.98
"
6:10:11:59:91413,"%,1,6,-31.33,-11.10,-124.23,-0.19,-0.48,0.82,0.97,0.97
"
6:10:11:59:91542,"%,1,6,-30.94,-10.95,-123.72,-0.16,-0.51,0.83,0.98,0.97
"
6:10:11:59:91621,"%,1,6,-30.14,-10.55,-123.87,-0.15,-0.52,0.83,0.99,0.99
"
6:10:11:59:91973,"%,3,2,3,1
"
6:10:11:59:91973,"%,4,1,3
"
6:10:11:59:91973,"%,7,1,0
"
6:10:11:59:92010,"%,2,6,37.2894477,127.0655364,68.90,12,0.04,229.89
"
6:10:11:59:92010,"%,5,2,59.55,317.91
"
6:10:11:59:92010,"%,6,2,88.02,0.40
"
6:10:11:59:92010,"%,8,1,0
"
6:10:11:59:92036,"Distance=59.55
"
6:10:11:59:92037,"velocity_air=0.04
"
6:10:11:59:92037,"velocity_fall=0.00
"
6:10:11:59:92037,"height=0.40
"
6:10:11:59:92037,"estimate_landing_point=inf
"
6:10:11:59:92037,"distance_delta=inf
"
6:10:11:59:92037,"threshold_height=0.00
"
6:10:11:59:92038,"turnaround_angle=55.00
"
6:10:11:59:92038,"turnaround_time=10.00
"
6:10:11:59:92101,"%,1,6,-28.15,-8.14,-125.69,-0.15,-0.44,0.84,0.96,0.98
"
6:10:12:0:92213,"%,1,6,-27.52,-7.65,-125.97,-0.12,-0.48,0.85,0.98,0.97
"
6:10:12:0:92325,"%,1,6,-27.51,-7.41,-125.96,-0.10,-0.47,0.84,0.96,0.97
"
6:10:12:0:92405,"%,1,6,-27.73,-6.99,-125.94,-0.10,-0.44,0.86,0.97,0.97
"
6:10:12:0:92517,"%,1,6,-27.81,-6.63,-125.96,-0.12,-0.45,0.86,0.97,0.97
"
6:10:12:0:92628,"%,1,6,-27.59,-6.33,-125.88,-0.11,-0.44,0.86,0.97,0.97
"
6:10:12:0:92964,"%,3,2,3,1
"
6:10:12:0:92964,"%,4,1,3
"
6:10:12:0:93045,"%,2,6,37.2894477,127.0655364,69.00,12,0.02,229.89
"
6:10:12:0:93045,"%,5,2,59.55,317.91
"
6:10:12:0:93045,"%,6,2,88.02,0.50
"
6:10:12:0:93046,"%,8,1,0
"
6:10:12:0:93046,"Distance=59.55
"
6:10:12:0:93046,"velocity_air=0.02
"
6:10:12:0:93046,"velocity_fall=0.00
"
6:10:12:0:93046,"height=0.50
"
6:10:12:0:93047,"estimate_landing_point=inf
"
6:10:12:0:93047,"distance_delta=inf
"
6:10:12:0:93047,"threshold_height=0.00
"
6:10:12:0:93047,"turnaround_angle=55.00
"
6:10:12:0:93047,"turnaround_time=10.00
"
6:10:12:0:93109,"%,1,6,-24.69,-4.55,-126.33,-0.07,-0.39,0.89,0.97,0.97
"
6:10:12:1:93237,"%,1,6,-23.54,-4.10,-126.25,-0.09,-0.35,0.88,0.95,0.97
"
6:10:12:1:93317,"%,1,6,-21.97,-3.76,-126.13,-0.10,-0.34,0.90,0.97,0.96
"
6:10:12:1:93413,"%,1,6,-19.94,-3.71,-126.02,-0.07,-0.33,0.93,0.99,0.97
"
6:10:12:1:93509,"%,1,6,-17.63,-4.06,-126.10,-0.05,-0.31,0.88,0.94,0.97
"
6:10:12:1:93620,"%,1,6,-15.40,-3.96,-126.15,-0.08,-0.30,0.96,1.01,0.96
"
6:10:12:1:93972,"%,3,2,3,1
"
6:10:12:1:93972,"%,4,1,3
"
6:10:12:1:94038,"%,2,6,37.2894477,127.0655364,69.20,12,0.11,229.89
"
6:10:12:1:94039,"%,5,2,59.55,317.91
"
6:10:12:1:94039,"%,6,2,88.02,0.70
"
6:10:12:1:94039,"%,8,1,0
"
6:10:12:1:94039,"Distance=59.55
"
6:10:12:1:94039,"velocity_air=0.11
"
6:10:12:1:94039,"velocity_fall=0.00
"
6:10:12:1:94039,"height=0.70
"
6:10:12:1:94040,"estimate_landing_point=inf
"
6:10:12:1:94040,"distance_delta=inf
"
6:10:12:1:94040,"threshold_height=0.00
"
6:10:12:1:94054,"turnaround_angle=55.00
"
6:10:12:1:94055,"turnaround_time=10.00
"
6:10:12:1:94118,"%,1,6,-12.03,-1.79,-128.65,-0.02,-0.23,0.95,0.98,1.00
"
6:10:12:2:94214,"%,1,6,-10.81,-1.91,-128.66,-0.01,-0.20,0.93,0.96,0.97
"
6:10:12:2:94327,"%,1,6,-9.70,-1.61,-129.08,0.02,-0.18,0.94,0.96,0.96
"
6:10:12:2:94438,"%,1,6,-9.14,-1.27,-129.69,-0.04,-0.18,0.92,0.94,0.96
"
6:10:12:2:94518,"%,1,6,-9.68,-1.10,-129.84,-0.02,-0.18,0.96,0.97,0.95
"
6:10:12:2:94614,"%,1,6,-10.69,-1.37,-129.83,0.03,-0.23,0.96,0.99,0.98
"
6:10:12:2:94966,"%,3,2,3,1
"
6:10:12:2:94966,"%,4,1,3
"
6:10:12:2:95032,"%,2,6,37.2894477,127.0655364,70.10,12,0.02,229.89
"
6:10:12:2:95032,"%,5,2,59.55,317.91
"
6:10:12:2:95032,"%,6,2,88.02,1.60
"
6:10:12:2:95032,"%,8,1,0
"
6:10:12:2:95032,"Distance=59.55
"
6:10:12:2:95033,"velocity_air=0.02
"
6:10:12:2:95033,"velocity_fall=-0.20
"
6:10:12:2:95033,"height=1.60
"
6:10:12:2:95033,"estimate_landing_point=-0.16
"
6:10:12:2:95033,"distance_delta=-59.71
"
6:10:12:2:95128,"%,1,6,-12.45,-1.19,-129.76,-0.05,-0.21,0.91,0.94,0.97
"
6:10:12:3:95240,"%,1,6,-12.48,-1.14,-129.64,-0.04,-0.21,0.96,0.98,0.95
"
6:10:12:3:95304,"%,1,6,-12.21,-1.16,-129.74,0.00,-0.22,0.99,1.01,0.99
"
6:10:12:3:95416,"%,1,6,-11.48,-0.54,-129.52,-0.02,-0.17,1.01,1.02,1.01
"
6:10:12:3:95512,"%,1,6,-10.61,0.49,-129.82,-0.02,-0.14,1.00,1.01,1.02
"
6:10:12:3:95640,"%,1,6,-9.82,0.92,-129.73,-0.03,-0.21,0.97,0.99,1.00
"
6:10:12:3:95944,"%,3,2,3,1
"
6:10:12:3:95944,"%,4,1,3
"
6:10:12:3:96035,"%,2,6,37.2894439,127.0655364,70.30,11,0.04,229.89
"
6:10:12:3:96036,"%,5,2,59.98,318.28
"
6:10:12:3:96036,"%,6,2,88.39,1.80
"
6:10:12:3:96036,"%,8,1,0
"
6:10:12:3:96036,"Distance=59.98
"
6:10:12:3:96036,"velocity_air=0.04
"
6:10:12:3:96036,"velocity_fall=-0.40
"
6:10:12:3:96036,"height=1.80
"
6:10:12:3:96037,"estimate_landing_point=-0.18
"
6:10:12:3:96037,"distance_delta=-60.16
"
6:10:12:3:96115,"%,1,6,-7.63,0.54,-130.85,0.03,-0.15,0.96,0.98,0.99
"
6:10:12:4:96210,"%,1,6,-6.81,1.04,-130.97,-0.04,-0.10,0.90,0.91,0.95
"
6:10:12:4:96322,"%,1,6,-6.18,1.16,-130.50,0.01,-0.13,0.99,1.00,0.94
"
6:10:12:4:96435,"%,1,6,-5.84,1.31,-130.29,0.06,-0.11,0.90,0.91,0.97
"
6:10:12:4:96515,"%,1,6,-5.68,1.58,-130.56,0.09,-0.06,0.94,0.95,0.92
"
6:10:12:4:96627,"%,1,6,-5.26,1.74,-130.71,-0.12,-0.03,0.98,0.99,0.96
"
6:10:12:4:96946,"%,3,2,3,1
"
6:10:12:4:96947,"%,4,1,3
"
6:10:12:4:96947,"%,7,1,0
"
6:10:12:4:97031,"%,2,6,37.2894439,127.0655212,71.20,11,0.04,229.89
"
6:10:12:4:97032,"%,5,2,59.08,319.26
"
6:10:12:4:97032,"%,6,2,89.37,2.70
"
6:10:12:4:97032,"%,8,1,0
"
6:10:12:4:97032,"Distance=59.08
"
6:10:12:4:97032,"velocity_air=0.04
"
6:10:12:4:97032,"velocity_fall=-0.80
"
6:10:12:4:97032,"height=2.70
"
6:10:12:4:97047,"estimate_landing_point=-0.13
"
6:10:12:4:97048,"distance_delta=-59.22
"
6:10:12:4:97111,"%,1,6,-3.07,1.65,-129.49,-0.13,0.11,0.98,0.99,0.99
"
6:10:12:5:97208,"%,1,6,-1.94,1.86,-129.46,0.05,-0.14,0.87,0.88,0.96
"
6:10:12:5:97319,"%,1,6,-0.77,1.90,-129.53,-0.13,0.03,1.00,1.01,0.92
"
6:10:12:5:97416,"%,1,6,0.27,1.62,-130.18,-0.08,0.09,0.97,0.97,1.00
"
6:10:12:5:97527,"%,1,6,0.93,1.44,-131.49,-0.01,0.00,0.93,0.94,0.96
"
6:10:12:5:97624,"%,1,6,1.95,0.34,-132.03,0.16,-0.12,0.93,0.95,0.94
"
6:10:12:5:97943,"%,3,2,3,1
"
6:10:12:5:97943,"%,4,1,3
"
6:10:12:5:98030,"%,2,6,37.2894439,127.0655212,71.40,10,0.07,229.89
"
6:10:12:5:98030,"%,5,2,59.08,319.26
"
6:10:12:5:98030,"%,6,2,89.37,2.90
"
6:10:12:5:98030,"%,8,1,0
"
6:10:12:5:98030,"Distance=59.08
"
6:10:12:5:98030,"velocity_air=0.07
"
6:10:12:5:98031,"velocity_fall=-1.20
"
6:10:12:5:98031,"height=2.90
"
6:10:12:5:98031,"estimate_landing_point=-0.17
"
6:10:12:5:98031,"distance_delta=-59.25
"
6:10:12:5:98142,"%,1,6,0.89,-0.65,-131.85,-0.11,-0.02,1.15,1.16,1.02
"
6:10:12:6:98221,"%,1,6,0.66,-0.91,-131.48,-0.03,-0.01,1.02,1.02,1.11
"
6:10:12:6:98317,"%,1,6,1.13,-2.25,-131.06,0.06,0.06,1.28,1.28,1.11
"
6:10:12:6:98445,"%,1,6,2.12,-2.94,-130.18,-0.05,-0.13,1.13,1.13,1.23
"
6:10:12:6:98525,"%,1,6,1.99,-2.81,-129.40,0.04,-0.09,1.40,1.40,1.22
"
6:10:12:6:98636,"%,1,6,1.37,-2.17,-128.48,-0.03,0.14,1.42,1.43,1.41
"
6:10:12:6:98940,"%,3,2,3,1
"
6:10:12:6:98940,"%,4,1,3
"
6:10:12:6:99047,"%,2,6,37.2894401,127.0655212,72.60,10,0.33,229.89
"
6:10:12:6:99062,"%,5,2,59.52,319.61
"
6:10:12:6:99062,"%,6,2,89.72,4.10
"
6:10:12:6:99062,"%,8,1,0
"
6:10:12:6:99063,"Distance=59.52
"
6:10:12:6:99084,"velocity_air=0.33
"
6:10:12:6:99084,"velocity_fall=-1.80
"
6:10:12:6:99084,"height=4.10
"
6:10:12:6:99084,"estimate_landing_point=-0.75
"
6:10:12:6:99085,"distance_delta=-60.27
"
6:10:12:6:99132,"%,1,6,-0.36,-1.42,-125.29,0.06,0.08,1.22,1.22,1.36
"
6:10:12:7:99228,"%,1,6,-0.39,-1.20,-124.68,-0.01,0.10,1.22,1.22,1.22
"
6:10:12:7:99308,"%,1,6,-0.40,-0.93,-124.92,0.04,-0.37,1.29,1.34,1.26
"
6:10:12:7:99420,"%,1,6,-0.50,-0.77,-124.83,0.11,0.19,1.34,1.36,1.35
"
6:10:12:7:99500,"%,1,6,-0.56,-0.54,-124.71,-0.16,-0.06,1.12,1.13,1.28
"
6:10:12:7:99611,"%,1,6,-0.53,-0.59,-125.26,0.00,-0.29,1.16,1.20,1.15
"
6:10:12:7:99724,"%,1,6,-0.42,-0.21,-125.12,-0.02,0.27,1.35,1.37,1.26
"
6:10:12:7:99948,"%,3,2,3,1
"
6:10:12:7:99948,"%,4,1,3
"
6:10:12:7:100048,"%,2,6,37.2894439,127.0655364,75.80,11,0.79,100.77
"
6:10:12:7:100048,"%,5,2,59.98,318.28
"
6:10:12:7:100048,"%,6,2,-142.49,7.30
"
6:10:12:7:100048,"%,8,1,0
"
6:10:12:7:100048,"Distance=59.98
"
6:10:12:7:100049,"velocity_air=0.79
"
6:10:12:7:100049,"velocity_fall=-3.00
"
6:10:12:7:100049,"height=7.30
"
6:10:12:7:100049,"estimate_landing_point=-1.92
"
6:10:12:7:100050,"distance_delta=-61.90
"
6:10:12:7:100128,"%,1,6,-0.40,-0.69,-127.67,-0.09,-0.41,1.20,1.27,1.34
"
6:10:12:8:100223,"%,1,6,-1.18,-2.80,-127.61,0.06,0.20,1.25,1.27,1.27
"
6:10:12:8:100320,"%,1,6,-2.20,-5.28,-126.98,-0.09,-0.09,0.77,0.78,1.11
"
6:10:12:8:100416,"%,1,6,-2.83,-6.89,-127.25,0.13,-0.18,0.90,0.93,0.83
"
6:10:12:8:100511,"%,1,6,-3.24,-6.38,-126.42,0.14,0.11,0.91,0.92,0.93
"
6:10:12:8:100623,"%,1,6,-2.28,-4.73,-126.20,-0.01,-0.31,0.90,0.95,0.93
"
6:10:12:8:100704,"%,1,6,-1.19,-2.73,-126.24,0.17,0.07,0.83,0.85,0.92
"
6:10:12:8:100943,"%,3,2,3,1
"
6:10:12:8:100943,"%,4,1,3
"
6:10:12:8:101016,"%,2,6,37.2894439,127.0655364,80.80,10,0.58,77.86
"
6:10:12:8:101044,"%,5,2,59.98,318.28
"
6:10:12:8:101045,"%,6,2,-119.58,12.30
"
6:10:12:8:101045,"%,8,1,0
"
6:10:12:8:101045,"Distance=59.98
"
6:10:12:8:101045,"velocity_air=0.58
"
6:10:12:8:101046,"velocity_fall=-5.20
"
6:10:12:8:101046,"height=12.30
"
6:10:12:8:101046,"estimate_landing_point=-1.37
"
6:10:12:8:101046,"distance_delta=-61.35
"
6:10:12:8:101108,"%,1,6,2.76,1.27,-125.77,-0.02,-0.06,0.70,0.70,0.80
"
6:10:12:9:101204,"%,1,6,3.11,1.64,-126.16,0.06,-0.08,0.75,0.76,0.72
"
6:10:12:9:101316,"%,1,6,3.27,1.73,-125.94,-0.02,0.12,0.71,0.72,0.74
"
6:10:12:9:101427,"%,1,6,3.36,1.55,-126.05,-0.15,-0.04,0.75,0.77,0.74
"
6:10:12:9:101525,"%,1,6,3.30,1.48,-126.29,0.05,0.19,0.80,0.83,0.79
"
6:10:12:9:101620,"%,1,6,3.39,1.39,-126.32,-0.11,0.09,0.72,0.73,0.80
"
6:10:12:9:101940,"%,3,2,3,1
"
6:10:12:9:101940,"%,4,1,3
"
6:10:12:9:101940,"%,7,1,0
"
6:10:12:9:102040,"%,2,6,37.2894439,127.0655364,84.30,11,0.27,77.86
"
6:10:12:9:102040,"%,5,2,59.98,318.28
"
6:10:12:9:102041,"%,6,2,-119.58,15.80
"
6:10:12:9:102041,"%,8,1,0
"
6:10:12:9:102041,"Distance=59.98
"
6:10:12:9:102041,"velocity_air=0.27
"
6:10:12:9:102041,"velocity_fall=-7.80
"
