sysTime,roll,pitch,yaw,ax,ay,az
11:22:52:42:633758,-3.42,0.21,-116.08,-0.01,-0.07,0.98
11:22:52:42:633870,-3.77,0.48,-116.12,0.02,-0.07,0.99
11:22:52:42:633949,-3.68,0.53,-116.11,0.03,-0.06,0.95
11:22:52:43:634062,-3.68,0.53,-116.09,0.03,-0.08,0.97
11:22:52:43:634370,-3.57,0.47,-116.11,0.02,-0.06,0.98
11:22:52:43:634450,-3.54,0.42,-116.12,0.03,-0.06,0.98
11:22:52:43:634562,-3.46,0.4,-116.13,0.0,-0.08,0.98
11:22:52:43:634657,-3.49,0.47,-116.13,-0.0,-0.07,1.0
11:22:52:43:634754,-3.51,0.62,-116.15,-0.02,-0.06,0.97
11:22:52:43:634849,-3.55,0.76,-116.17,0.01,-0.07,0.98
11:22:52:43:634946,-3.56,1.02,-116.18,0.03,-0.08,0.98
11:22:52:44:635056,-3.47,1.11,-116.19,0.01,-0.07,0.98
11:22:52:44:635365,-3.17,1.1,-116.33,0.02,-0.07,0.99
11:22:52:44:635464,-3.14,1.16,-116.37,0.01,-0.08,0.99
11:22:52:44:635575,-3.12,1.22,-116.47,0.02,-0.05,0.99
11:22:52:44:635655,-3.08,1.35,-116.57,0.04,-0.05,0.98
11:22:52:44:635751,-3.09,1.45,-116.57,0.04,-0.05,0.97
11:22:52:44:635847,-3.0,1.45,-116.54,0.01,-0.06,0.98
11:22:52:44:635958,-3.07,1.51,-116.47,0.02,-0.06,1.01
11:22:52:44:636038,-2.97,1.44,-116.43,0.03,-0.04,0.97
11:22:52:45:636347,-2.81,1.33,-116.31,0.01,-0.05,0.98
11:22:52:45:636475,-2.72,1.25,-116.26,0.02,-0.04,0.98
11:22:52:45:636539,-2.81,1.31,-116.23,0.05,-0.04,0.96
11:22:52:45:636666,-2.83,1.33,-116.24,0.02,-0.06,0.98
11:22:52:45:636746,-2.9,1.38,-116.21,0.01,-0.06,0.99
11:22:52:45:636858,-2.91,1.42,-116.2,0.01,-0.03,0.99
11:22:52:45:636955,-2.99,1.46,-116.2,0.03,-0.05,0.98
11:22:52:46:637066,-3.01,1.47,-116.18,0.03,-0.06,0.98
11:22:52:46:637366,-2.8,1.35,-116.3,0.04,-0.04,0.96
11:22:52:46:637464,-2.83,1.35,-116.32,0.03,-0.04,0.98
11:22:52:46:637542,-2.88,1.41,-116.31,0.02,-0.07,0.98
11:22:52:46:637638,-3.02,1.56,-116.28,0.02,-0.05,0.99
11:22:52:46:637765,-2.98,1.49,-116.29,0.02,-0.05,0.99
11:22:52:46:637845,-2.98,1.46,-116.31,0.05,-0.05,0.96
11:22:52:46:637959,-2.9,1.42,-116.31,0.02,-0.07,0.98
11:22:52:47:638070,-2.89,1.41,-116.33,0.01,-0.06,1.0
11:22:52:47:638367,-2.63,1.21,-116.43,0.03,-0.05,0.98
11:22:52:47:638447,-2.54,1.19,-116.44,0.01,-0.05,0.99
11:22:52:47:638558,-2.55,1.22,-116.42,0.01,-0.05,1.0
11:22:52:47:638655,-2.53,1.21,-116.43,0.04,-0.04,0.96
11:22:52:47:638751,-2.53,1.19,-116.43,0.03,-0.06,0.99
11:22:52:47:638863,-2.62,1.25,-116.42,0.04,-0.07,0.97
11:22:52:47:638943,-2.67,1.34,-116.42,0.01,-0.06,1.0
11:22:52:47:639055,-2.7,1.35,-116.4,0.03,-0.05,0.98
11:22:52:48:639380,-2.44,1.13,-116.42,-0.0,-0.04,0.99
11:22:52:48:639461,-2.37,1.08,-116.43,0.01,-0.03,0.99
11:22:52:48:639557,-2.37,1.08,-116.43,0.03,-0.04,0.98
11:22:52:48:639653,-2.37,1.06,-116.45,0.02,-0.05,0.98
11:22:52:48:639765,-2.43,1.13,-116.45,0.01,-0.05,0.98
11:22:52:48:639846,-2.57,1.24,-116.43,0.01,-0.05,1.0
11:22:52:48:639941,-2.6,1.29,-116.43,0.04,-0.05,0.96
11:22:52:49:640068,-2.41,1.12,-116.45,0.01,-0.03,0.99
11:22:52:49:640362,-2.57,1.34,-116.5,0.03,-0.04,0.98
11:22:52:49:640455,-2.68,1.42,-116.56,0.05,-0.04,0.96
11:22:52:49:640550,-2.73,1.46,-116.56,0.02,-0.07,0.98
11:22:52:49:640646,-2.78,1.52,-116.55,0.0,-0.04,0.99
11:22:52:49:640743,-2.76,1.5,-116.53,0.02,-0.03,0.99
11:22:52:49:640855,-2.78,1.53,-116.49,0.06,-0.03,0.98
11:22:52:49:640950,-2.74,1.46,-116.47,0.03,-0.05,0.98
11:22:52:49:641046,-2.73,1.45,-116.41,0.01,-0.06,0.98
11:22:52:50:641371,-2.68,1.42,-116.4,0.03,-0.05,0.98
11:22:52:50:641451,-2.7,1.45,-116.4,0.02,-0.06,0.98
11:22:52:50:641546,-2.67,1.47,-116.39,0.01,-0.03,1.0
11:22:52:50:641644,-2.66,1.48,-116.38,0.04,-0.04,0.98
11:22:52:50:641755,-2.75,1.51,-116.39,0.04,-0.05,0.97
11:22:52:50:641852,-2.73,1.52,-116.38,0.02,-0.07,0.98
11:22:52:50:641947,-2.73,1.52,-116.37,0.01,-0.06,1.0
11:22:52:51:642058,-2.78,1.56,-116.36,0.02,-0.04,0.99
11:22:52:51:642362,-3.37,1.97,-116.33,0.03,-0.08,0.97
11:22:52:51:642441,-3.37,1.99,-116.3,0.03,-0.06,0.99
11:22:52:51:642567,-3.45,2.04,-116.24,0.05,-0.06,0.96
11:22:52:51:642663,-3.47,2.05,-116.08,0.04,-0.07,0.98
11:22:52:51:642761,-3.44,2.01,-115.86,0.03,-0.08,0.99
11:22:52:51:642855,-3.36,1.96,-115.62,0.03,-0.05,1.0
11:22:52:51:642952,-3.22,1.83,-115.5,0.04,-0.05,0.97
11:22:52:52:643065,-3.22,1.79,-115.47,0.05,-0.06,0.97
11:22:52:52:643363,-3.15,1.74,-115.54,0.03,-0.05,0.97
11:22:52:52:643459,-3.09,1.69,-115.57,0.04,-0.06,0.98
11:22:52:52:643556,-3.13,1.72,-115.57,0.04,-0.07,0.97
11:22:52:52:643651,-3.08,1.7,-115.55,0.02,-0.06,0.98
11:22:52:52:643749,-3.04,1.66,-115.56,0.03,-0.07,0.99
11:22:52:52:643843,-2.8,1.46,-115.61,0.04,-0.05,0.96
11:22:52:52:643955,-2.51,1.23,-115.59,0.01,-0.06,0.98
11:22:52:52:644051,-1.9,0.88,-115.27,-0.02,-0.01,0.98
11:22:52:53:644344,0.03,0.94,-115.13,0.01,0.02,1.01
11:22:52:53:644441,1.23,1.86,-115.08,0.05,0.07,0.95
11:22:52:53:644553,0.85,1.94,-115.12,0.03,-0.0,1.0
11:22:52:53:644647,0.68,1.64,-114.93,0.04,-0.0,1.01
11:22:52:53:644742,1.63,1.95,-114.58,0.04,0.02,1.0
11:22:52:53:644854,3.97,2.22,-114.28,0.11,0.03,1.02
11:22:52:53:644968,6.22,3.53,-112.47,0.31,-0.07,0.92
11:22:52:54:645061,10.06,-0.05,-109.42,0.1,0.01,0.82
11:22:52:54:645355,10.55,-5.93,-102.31,-0.2,0.36,0.85
11:22:52:54:645451,4.83,-2.15,-101.35,-0.05,0.15,0.69
11:22:52:54:645547,-1.55,-4.72,-103.54,-0.02,0.1,1.06
11:22:52:54:645674,-7.63,-7.1,-103.31,-0.29,-0.06,1.16
11:22:52:54:645754,-11.24,-10.06,-102.9,-0.38,-0.18,1.23
11:22:52:54:645864,-10.43,-12.56,-104.89,-0.27,-0.25,1.17
11:22:52:54:645961,-8.81,-10.58,-106.67,-0.18,-0.21,0.89
11:22:52:55:646057,-7.43,-4.32,-107.12,-0.03,-0.1,0.96
11:22:52:55:646351,-6.13,1.38,-106.41,-0.01,-0.09,0.99
11:22:52:55:646478,-5.77,2.24,-105.47,0.05,-0.13,0.99
11:22:52:55:646557,-5.43,1.75,-105.12,0.0,-0.1,0.98
11:22:52:55:646655,-4.94,0.47,-105.18,-0.04,-0.08,1.01
11:22:52:55:646764,-4.0,-0.16,-105.25,-0.03,-0.06,0.98
11:22:52:55:646847,-3.64,-0.2,-104.95,-0.06,-0.09,1.04
11:22:52:55:646973,-3.56,0.19,-104.7,-0.06,-0.07,1.04
11:22:52:55:647054,-3.97,0.95,-104.21,-0.02,-0.07,0.99
11:22:52:56:647349,-5.52,3.43,-102.78,0.02,-0.1,0.98
11:22:52:56:647460,-5.43,4.16,-102.28,0.08,-0.09,0.96
11:22:52:56:647557,-5.33,4.34,-101.9,0.06,-0.09,0.99
11:22:52:56:647667,-5.18,3.68,-101.76,0.0,-0.1,0.98
11:22:52:56:647764,-5.15,3.58,-101.46,0.04,-0.1,0.98
11:22:52:56:647861,-5.27,3.87,-101.16,0.04,-0.1,0.98
11:22:52:56:647957,-5.52,4.45,-100.8,0.07,-0.09,0.96
11:22:52:56:648052,-5.53,4.55,-100.35,0.05,-0.09,0.97
11:22:52:58:649357,-2.11,1.44,-95.66,-0.04,0.01,1.01
11:22:52:58:649486,-1.88,1.19,-95.15,-0.04,-0.05,1.01
11:22:52:58:649567,-1.87,0.89,-94.53,-0.06,-0.02,1.0
11:22:52:58:649663,-0.39,-0.01,-93.79,-0.07,0.09,0.99
11:22:52:58:649759,0.68,-0.65,-93.19,-0.07,0.04,1.01
11:22:52:58:649870,0.61,-1.22,-92.57,-0.06,0.02,0.97
11:22:52:58:649949,1.07,-1.3,-92.22,-0.09,0.0,1.03
11:22:52:58:650046,1.06,-2.66,-92.18,-0.14,0.05,0.96
11:22:52:59:650346,2.15,-4.14,-91.86,-0.09,0.06,1.05
11:22:52:59:650459,2.61,-4.06,-91.39,-0.15,0.04,1.01
11:22:52:59:650572,3.04,-4.43,-90.86,-0.1,0.1,0.99
11:22:52:59:650652,2.99,-5.3,-90.37,-0.16,0.02,0.99
11:22:52:59:650746,3.59,-5.41,-89.98,-0.14,0.11,1.01
11:22:52:59:650858,3.7,-5.63,-89.51,-0.1,0.11,0.92
11:22:52:59:650953,4.15,-5.09,-89.03,-0.09,0.1,0.98
11:22:52:59:651050,4.15,-7.28,-88.79,-0.26,0.06,1.04
11:22:53:0:651454,4.85,-6.63,-87.52,-0.1,0.04,0.92
11:22:53:0:651551,4.29,-5.63,-87.25,0.01,0.05,0.93
11:22:53:0:651646,3.89,-5.16,-87.18,-0.13,-0.0,1.07
11:22:53:0:651757,3.13,-4.53,-87.19,0.03,-0.04,0.89
11:22:53:0:651853,2.52,-3.71,-87.2,-0.04,-0.02,1.0
11:22:53:0:651950,2.65,-4.27,-87.41,0.02,0.08,0.96
11:22:53:1:652062,2.1,-2.65,-87.51,0.03,-0.08,0.87
11:22:53:2:653355,-1.57,3.33,-89.51,0.03,0.0,1.0
11:22:53:2:653445,-1.21,3.25,-89.28,0.04,0.01,1.03
11:22:53:2:653557,-0.8,2.58,-89.44,-0.02,0.0,1.0
11:22:53:2:653653,-0.7,1.57,-89.51,0.0,0.01,0.95
11:22:53:2:653750,-0.26,1.4,-89.57,0.04,0.05,0.96
11:22:53:2:653862,-0.41,1.72,-89.4,0.07,-0.01,0.96
11:22:53:2:653988,-0.85,2.38,-89.58,0.09,-0.05,0.9
11:22:53:2:654054,-1.47,2.46,-89.83,0.08,-0.12,0.93
11:22:53:4:655470,-3.57,6.33,-93.97,0.11,-0.05,0.97
11:22:53:4:655551,-3.68,6.1,-94.35,0.13,-0.1,0.99
11:22:53:4:655648,-3.61,5.86,-94.83,0.1,-0.04,0.94
11:22:53:4:655743,-3.23,5.57,-95.14,0.06,-0.03,1.06
11:22:53:4:655854,-2.72,5.45,-95.42,0.08,0.0,1.02
11:22:53:4:655949,-2.36,5.27,-95.68,0.07,-0.01,0.97
11:22:53:5:656062,-2.02,4.87,-95.92,0.07,-0.02,0.98
11:22:53:6:657439,2.59,2.91,-90.91,0.03,0.08,0.96
11:22:53:6:657552,2.75,3.06,-90.08,0.03,0.05,1.02
11:22:53:6:657662,2.18,3.41,-89.4,0.06,0.01,0.98
11:22:53:6:657760,2.07,3.71,-88.87,0.0,0.0,0.98
11:22:53:6:657854,1.95,3.64,-88.35,0.08,0.06,0.91
11:22:53:6:657950,2.16,4.36,-87.64,0.06,0.02,1.0
11:22:53:6:658047,1.7,4.95,-86.94,0.12,0.01,1.05
11:22:53:8:659464,1.67,6.99,-77.53,0.08,-0.0,0.99
11:22:53:8:659559,1.4,7.07,-77.09,0.12,-0.01,0.98
11:22:53:8:659655,1.14,6.85,-76.91,0.1,-0.0,0.96
11:22:53:8:659767,0.99,6.51,-77.03,0.07,-0.0,0.97
11:22:53:8:659864,0.7,5.94,-77.44,0.08,-0.0,1.01
11:22:53:8:659961,0.54,5.58,-77.93,0.09,0.0,1.02
11:22:53:9:660056,0.21,5.04,-78.4,0.06,0.0,1.0
11:22:53:10:661474,-0.35,1.93,-85.61,0.03,0.0,0.94
11:22:53:10:661552,0.1,2.89,-86.31,0.14,0.03,0.94
11:22:53:10:661650,0.25,1.91,-86.9,0.07,-0.05,1.0
11:22:53:10:661745,-0.03,2.22,-87.33,0.04,0.02,1.01
11:22:53:10:661841,0.15,2.62,-87.76,0.12,0.05,0.93
11:22:53:10:661954,0.19,2.26,-88.17,0.06,-0.03,1.02
11:22:53:11:662065,0.05,2.07,-88.67,0.08,0.03,0.97
11:22:53:12:663452,0.95,2.81,-90.12,0.07,0.02,1.01
11:22:53:12:663549,0.95,2.78,-90.27,0.05,0.02,1.0
11:22:53:12:663676,0.73,2.91,-90.29,0.05,-0.01,0.94
11:22:53:12:663741,0.67,3.23,-90.3,0.1,-0.02,1.01
11:22:53:12:663869,0.77,2.89,-90.36,0.06,0.01,0.99
11:22:53:12:663964,0.62,3.13,-90.46,0.05,-0.01,1.01
11:22:53:13:664062,0.48,3.44,-90.6,0.12,0.0,0.97
11:22:53:14:665462,0.61,4.31,-89.69,0.07,0.01,0.98
11:22:53:14:665559,0.7,4.62,-89.14,0.1,-0.0,0.99
11:22:53:14:665655,0.65,4.09,-88.88,0.07,0.01,0.95
11:22:53:14:665753,0.71,4.25,-88.95,0.06,-0.01,1.01
11:22:53:14:665847,0.7,3.99,-89.12,0.1,0.03,0.97
11:22:53:14:665960,0.71,3.69,-89.3,0.04,0.01,0.97
11:22:53:14:666039,0.63,3.93,-89.49,0.09,-0.0,1.01
11:22:53:16:667469,-1.19,6.14,-89.16,0.13,-0.03,0.98
11:22:53:16:667551,-1.19,6.03,-88.91,0.11,-0.03,0.96
11:22:53:16:667644,-1.38,5.94,-88.87,0.08,-0.05,1.01
11:22:53:16:667741,-1.47,6.11,-88.58,0.09,-0.03,0.92
11:22:53:16:667853,-1.57,6.33,-88.37,0.13,-0.05,1.0
11:22:53:16:667948,-1.59,6.22,-88.25,0.12,-0.03,0.96
11:22:53:17:668060,-1.6,6.3,-88.0,0.09,-0.05,0.99
11:22:53:18:669465,-0.9,5.44,-85.93,0.07,-0.01,0.92
11:22:53:18:669561,-0.82,5.46,-85.81,0.11,-0.04,1.01
11:22:53:18:669657,-0.93,5.49,-85.51,0.12,-0.03,0.97
11:22:53:18:669753,-1.07,5.88,-85.13,0.05,-0.01,0.96
11:22:53:18:669868,-1.02,5.82,-84.92,0.12,-0.02,1.0
11:22:53:18:669962,-0.83,5.36,-84.88,0.09,-0.04,1.04
11:22:53:19:670073,-0.61,4.95,-84.9,0.03,-0.0,0.98
11:22:53:20:671372,1.24,3.57,-82.84,0.02,0.01,0.98
11:22:53:20:671469,1.3,3.51,-82.87,0.08,0.04,1.02
11:22:53:20:671569,1.26,3.04,-82.94,0.02,0.03,1.0
11:22:53:20:671662,1.35,3.23,-82.95,-0.01,0.02,0.97
11:22:53:20:671758,1.26,3.57,-82.89,0.1,0.03,0.94
11:22:53:20:671852,1.46,3.32,-82.81,0.09,0.02,0.99
11:22:53:20:671964,1.42,3.2,-82.63,0.06,0.04,0.98
11:22:53:21:672062,1.28,3.47,-82.7,0.06,0.03,0.96
11:22:53:22:673442,0.31,2.94,-91.61,-0.0,-0.02,1.0
11:22:53:22:673554,-0.07,2.44,-92.98,0.1,0.0,0.73
11:22:53:22:673650,0.19,3.11,-94.88,0.13,-0.02,1.0
11:22:53:22:673746,0.16,2.89,-95.87,0.13,-0.04,1.13
11:22:53:22:673856,0.24,3.88,-95.76,0.04,0.06,1.11
11:22:53:22:673953,0.02,4.42,-94.22,0.13,-0.03,0.93
11:22:53:22:674050,-0.14,4.51,-93.32,0.15,-0.05,1.01
11:22:53:24:675471,-1.35,6.55,-89.76,0.13,0.0,0.92
11:22:53:24:675568,-1.3,7.47,-88.19,0.09,-0.02,0.94
11:22:53:24:675665,-1.29,7.31,-88.13,0.16,-0.05,0.97
11:22:53:24:675761,-0.93,6.65,-88.24,0.14,-0.01,0.98
11:22:53:24:675873,-0.77,6.55,-88.16,0.11,0.01,0.97
11:22:53:24:675967,-0.56,5.87,-88.58,0.1,0.01,0.92
11:22:53:25:676064,-0.57,5.89,-88.65,0.15,-0.02,0.95
11:22:53:26:677439,0.25,7.4,-84.94,0.13,0.02,0.96
11:22:53:26:677568,0.56,7.03,-85.41,0.14,0.02,1.02
11:22:53:26:677664,0.84,5.86,-86.73,0.11,0.01,0.95
11:22:53:26:677760,0.76,6.26,-87.68,0.16,0.01,0.99
11:22:53:26:677856,0.84,6.42,-87.23,0.14,0.01,1.03
11:22:53:26:677952,0.75,6.56,-86.21,0.08,0.04,1.01
11:22:53:27:678063,0.68,6.83,-87.1,0.12,-0.01,1.01
11:22:53:28:679458,0.84,10.51,-84.88,0.17,-0.0,0.95
11:22:53:28:679570,0.45,11.67,-83.76,0.21,-0.02,0.85
11:22:53:28:679648,0.87,11.51,-83.92,0.17,-0.02,0.95
11:22:53:28:679760,0.13,11.48,-83.38,0.2,-0.03,0.95
11:22:53:28:679855,0.49,11.61,-80.88,0.23,0.01,0.97
11:22:53:28:679968,0.83,11.64,-79.64,0.22,0.01,0.96
11:22:53:29:680064,0.74,11.16,-80.25,0.16,-0.01,1.0
11:22:53:30:681452,1.86,11.72,-68.52,0.15,0.04,0.91
11:22:53:30:681565,1.87,11.63,-67.1,0.19,0.01,1.02
11:22:53:30:681661,1.87,11.13,-66.63,0.16,-0.0,1.3
11:22:53:30:681756,1.73,11.07,-67.0,0.08,0.03,1.22
11:22:53:30:681853,1.5,10.7,-67.63,0.18,-0.1,1.03
11:22:53:30:681964,1.34,10.08,-68.63,0.23,-0.01,0.88
11:22:53:31:682061,1.14,8.53,-70.11,0.18,-0.02,0.91
11:22:53:32:683385,0.07,7.75,-78.58,0.22,-0.04,0.91
11:22:53:32:683479,-0.02,8.62,-77.92,0.26,-0.01,1.02
11:22:53:32:683559,0.29,8.65,-77.39,0.17,0.01,0.98
11:22:53:32:683702,0.14,9.59,-77.02,0.16,-0.03,1.08
11:22:53:32:683765,0.19,9.72,-77.0,0.2,0.01,0.9
11:22:53:32:683847,0.09,9.64,-77.2,0.19,-0.03,1.01
11:22:53:32:683975,0.07,9.56,-77.21,0.18,0.01,0.87
11:22:53:33:684071,0.17,9.33,-77.21,0.14,-0.02,0.71
11:22:53:34:685467,0.8,7.22,-88.43,0.15,-0.0,1.03
11:22:53:34:685564,0.76,7.17,-88.32,0.11,0.0,1.02
11:22:53:34:685659,0.42,7.39,-88.07,0.08,-0.01,1.01
11:22:53:34:685771,0.44,7.23,-88.21,0.09,-0.03,1.0
11:22:53:34:685867,0.37,7.73,-86.69,0.13,-0.02,0.94
11:22:53:34:685964,0.65,7.42,-86.44,0.12,0.01,0.95
11:22:53:35:686060,0.59,7.29,-85.75,0.06,-0.02,0.89
11:22:53:36:687457,-2.73,7.06,-91.92,0.17,-0.11,1.0
11:22:53:36:687553,-2.55,7.41,-90.0,0.16,-0.04,1.01
11:22:53:36:687666,-2.67,7.77,-89.78,0.11,-0.07,1.02
11:22:53:36:687760,-2.51,7.26,-91.03,0.12,-0.04,0.98
11:22:53:36:687857,-2.84,7.83,-90.56,0.14,-0.06,0.92
11:22:53:36:687954,-2.94,8.41,-90.42,0.18,-0.08,0.97
11:22:53:37:688066,-2.97,7.84,-90.98,0.13,-0.07,0.98
11:22:53:38:689358,-1.16,5.36,-98.4,0.12,-0.02,1.0
11:22:53:38:689467,-1.14,5.46,-97.3,0.13,-0.05,1.03
11:22:53:38:689566,-1.07,5.6,-96.39,0.09,-0.03,0.94
11:22:53:38:689661,-1.14,6.13,-95.72,0.12,-0.06,0.96
11:22:53:38:689773,-0.89,6.48,-95.34,0.15,-0.01,0.97
11:22:53:38:689868,-0.88,6.22,-95.62,0.07,-0.01,1.03
11:22:53:38:689964,-0.98,6.66,-95.97,0.13,0.02,0.98
11:22:53:39:690076,-0.9,6.68,-96.22,0.12,-0.04,1.02
11:22:53:40:691450,-3.19,7.41,-98.03,0.13,-0.08,1.02
11:22:53:40:691544,-3.06,8.3,-96.17,0.15,-0.04,0.91
11:22:53:40:691659,-3.01,8.88,-95.15,0.18,-0.1,0.98
11:22:53:40:691753,-3.17,8.97,-93.98,0.18,-0.06,0.93
11:22:53:40:691864,-3.17,9.64,-91.55,0.15,-0.1,0.99
11:22:53:40:691976,-3.58,10.27,-90.55,0.18,-0.08,0.94
11:22:53:40:692042,-3.7,10.64,-90.11,0.14,-0.08,0.88
11:22:53:42:693453,-4.17,11.49,-85.88,0.19,-0.08,0.78
11:22:53:42:693565,-4.34,11.42,-86.45,0.18,-0.07,0.94
11:22:53:42:693660,-3.91,10.95,-86.93,0.23,-0.05,1.04
11:22:53:42:693758,-3.77,9.77,-87.8,0.17,-0.07,1.01
11:22:53:42:693853,-4.12,10.58,-87.81,0.23,-0.06,0.98
11:22:53:42:693964,-4.27,11.04,-87.76,0.19,-0.06,0.91
11:22:53:43:694061,-4.26,11.54,-87.64,0.2,-0.08,0.91
11:22:53:44:695451,-1.57,11.42,-77.78,0.13,0.01,0.8
11:22:53:44:695564,-1.32,11.45,-77.42,0.21,-0.0,0.95
11:22:53:44:695674,-1.46,9.98,-78.16,0.14,-0.01,1.01
11:22:53:44:695755,-1.34,9.33,-79.15,0.15,-0.0,0.99
11:22:53:44:695852,-1.56,8.76,-80.42,0.17,-0.03,0.92
11:22:53:44:695965,-1.68,8.31,-81.72,0.17,-0.03,0.95
11:22:53:45:696075,-1.77,8.13,-82.71,0.18,-0.03,0.93
11:22:53:46:697465,-4.26,12.92,-81.62,0.22,-0.08,1.01
11:22:53:46:697560,-4.54,13.11,-81.31,0.2,-0.08,0.94
11:22:53:46:697656,-4.53,13.19,-81.16,0.21,-0.1,0.95
11:22:53:46:697752,-4.47,13.21,-80.96,0.22,-0.09,0.93
11:22:53:46:697850,-4.47,13.19,-80.86,0.21,-0.09,0.97
11:22:53:46:697945,-4.64,13.35,-80.87,0.23,-0.09,0.98
11:22:53:46:698041,-4.63,13.39,-80.71,0.19,-0.09,0.98
11:22:53:48:699458,-5.42,13.56,-79.23,0.24,-0.11,0.96
11:22:53:48:699555,-5.5,13.42,-79.26,0.23,-0.09,0.97
11:22:53:48:699668,-5.53,13.32,-79.26,0.21,-0.09,0.96
11:22:53:48:699748,-5.69,13.3,-79.36,0.21,-0.1,0.92
11:22:53:48:699845,-5.86,13.43,-79.52,0.23,-0.11,0.92
11:22:53:48:699956,-5.95,13.36,-79.59,0.26,-0.11,0.96
11:22:53:48:700052,-5.92,13.0,-79.85,0.2,-0.09,0.98
11:22:53:50:701441,-4.47,11.21,-86.06,0.24,-0.09,0.97
11:22:53:50:701568,-4.33,10.97,-86.33,0.19,-0.08,0.98
11:22:53:50:701663,-4.31,10.92,-86.6,0.19,-0.07,0.99
11:22:53:50:701761,-4.58,11.27,-86.86,0.22,-0.07,0.94
11:22:53:50:701856,-4.54,11.23,-87.06,0.2,-0.09,0.96
11:22:53:50:701954,-4.58,11.27,-87.21,0.21,-0.09,0.97
11:22:53:50:702048,-4.6,11.48,-87.23,0.21,-0.07,1.0
11:22:53:52:703458,-2.34,13.02,-83.85,0.22,-0.06,1.02
11:22:53:52:703567,-1.81,12.69,-83.53,0.11,0.06,0.89
11:22:53:52:703664,-2.28,13.8,-83.3,0.26,-0.0,0.86
11:22:53:52:703760,-1.48,11.96,-83.25,0.13,0.01,1.12
11:22:53:52:703856,-2.13,12.78,-82.94,0.13,-0.04,0.98
11:22:53:52:703952,-2.28,12.98,-83.07,0.28,-0.11,1.04
11:22:53:53:704062,-2.42,13.12,-82.74,0.22,-0.02,0.92
11:22:53:54:705455,-0.97,10.91,-82.81,0.13,-0.05,0.87
11:22:53:54:705550,-1.18,11.06,-82.78,0.22,-0.03,0.92
11:22:53:54:705660,-1.06,10.63,-82.81,0.24,-0.03,1.1
11:22:53:54:705757,-1.25,9.74,-82.79,0.11,-0.06,0.96
11:22:53:54:705853,-1.55,10.59,-82.83,0.18,-0.07,0.99
11:22:53:54:705966,-1.29,9.92,-82.86,0.22,0.02,0.94
11:22:53:55:706061,-1.37,9.44,-82.95,0.12,-0.05,1.0
11:22:53:56:707358,-1.26,9.92,-85.52,0.19,-0.05,1.07
11:22:53:56:707451,-1.6,10.16,-85.92,0.15,-0.05,0.88
11:22:53:56:707562,-1.93,10.31,-86.26,0.24,-0.07,0.9
11:22:53:56:707658,-1.69,10.15,-86.43,0.24,-0.01,0.98
11:22:53:56:707754,-1.81,9.79,-86.63,0.19,-0.06,0.93
11:22:53:56:707850,-2.22,10.05,-86.88,0.14,-0.04,0.92
11:22:53:56:707945,-2.0,10.22,-86.81,0.13,-0.03,1.07
11:22:53:57:708074,-1.82,10.66,-86.94,0.31,-0.06,1.08
11:22:53:58:709456,-2.02,10.57,-88.49,0.2,-0.06,0.84
11:22:53:58:709553,-1.87,10.97,-88.6,0.2,-0.06,0.93
11:22:53:58:709650,-1.94,11.28,-88.69,0.24,-0.03,0.99
11:22:53:58:709760,-2.12,11.89,-88.86,0.21,-0.06,0.93
11:22:53:58:709874,-2.26,12.27,-88.96,0.26,-0.08,1.01
11:22:53:58:709954,-2.54,12.39,-89.1,0.27,-0.06,1.01
11:22:53:58:710049,-2.29,12.62,-88.68,0.23,-0.06,1.01
11:22:54:0:711359,-4.05,14.79,-88.88,0.28,-0.12,0.95
11:22:54:0:711451,-3.7,14.5,-88.82,0.23,-0.05,1.0
11:22:54:0:711563,-3.9,14.66,-88.81,0.2,-0.05,0.92
11:22:54:0:711659,-4.14,15.06,-88.89,0.25,-0.09,0.91
11:22:54:0:711756,-4.18,14.93,-88.89,0.27,-0.07,0.97
11:22:54:0:711852,-4.25,14.57,-88.83,0.23,-0.07,0.95
11:22:54:0:711947,-4.29,14.89,-88.7,0.23,-0.12,0.91
11:22:54:0:712042,-3.98,14.65,-88.55,0.28,-0.07,0.95
11:22:54:2:713461,-3.62,14.05,-87.46,0.22,-0.06,0.82
11:22:54:2:713558,-3.82,14.15,-87.51,0.28,-0.08,0.92
11:22:54:2:713654,-3.74,14.15,-87.4,0.25,-0.06,1.06
11:22:54:2:713749,-4.04,14.32,-87.33,0.21,-0.08,0.91
11:22:54:2:713860,-4.16,14.63,-87.53,0.25,-0.07,0.76
11:22:54:2:713974,-4.05,14.27,-87.74,0.32,-0.09,1.0
11:22:54:2:714053,-4.05,13.75,-87.9,0.2,-0.05,1.06
11:22:54:4:715467,-3.73,15.17,-87.89,0.29,-0.07,0.93
11:22:54:4:715563,-3.82,14.77,-87.73,0.2,-0.05,0.92
11:22:54:4:715661,-3.8,15.27,-87.19,0.24,-0.07,0.88
11:22:54:4:715757,-3.66,14.99,-87.27,0.27,-0.07,1.0
11:22:54:4:715852,-3.36,14.44,-87.6,0.21,-0.03,0.79
11:22:54:4:715947,-3.28,14.33,-87.59,0.22,-0.08,0.91
11:22:54:4:716044,-3.41,14.3,-87.53,0.25,-0.04,0.97
11:22:54:6:717455,-3.27,14.48,-88.49,0.2,-0.04,0.93
11:22:54:6:717550,-3.65,14.65,-88.56,0.27,-0.04,0.92
