sysTime,serialLOG
11:15:17:29:44770,"%,4,1,0
"
11:15:17:29:44833,"%,1,6,-8.76,-3.85,-77.88,-0.07,-0.15,0.97
"
11:15:17:29:45375,"%,5,2,13204130.00,46.33
"
11:15:17:29:45376,"%,6,2,46.33,-60.00
"
11:15:17:29:45425,"%,1,6,-8.77,-3.85,-77.85,-0.07,-0.15,0.97
"
11:15:17:29:45535,"%,1,6,-8.77,-3.86,-77.89,-0.07,-0.15,0.97
"
11:15:17:30:45631,"%,1,6,-8.76,-3.85,-77.88,-0.06,-0.15,0.97
"
11:15:17:30:45728,"%,1,6,-8.76,-3.86,-77.88,-0.07,-0.15,0.97
"
11:15:17:30:45774,"%,3,1,3
"
11:15:17:30:45774,"%,4,1,0
"
11:15:17:30:45824,"%,1,6,-8.75,-3.85,-77.85,-0.06,-0.15,0.97
"
11:15:17:30:45934,"%,1,6,-8.76,-3.86,-77.86,-0.07,-0.16,0.98
"
11:15:17:30:46031,"%,1,6,-8.76,-3.87,-77.87,-0.07,-0.15,0.97
"
11:15:17:30:46223,"%,5,2,13204130.00,46.33
"
11:15:17:30:46224,"%,6,2,46.33,-60.00
"
11:15:17:30:46333,"%,1,6,-8.76,-3.91,-77.98,-0.07,-0.15,0.97
"
11:15:17:30:46430,"%,1,6,-8.78,-3.92,-78.05,-0.07,-0.14,0.96
"
11:15:17:30:46525,"%,1,6,-8.79,-3.88,-77.96,-0.05,-0.14,0.97
"
11:15:17:31:46622,"%,1,6,-8.79,-3.88,-77.96,-0.07,-0.16,0.97
"
11:15:17:31:46732,"%,1,6,-8.78,-3.90,-77.99,-0.06,-0.16,0.96
"
11:15:17:31:46764,"%,3,1,3
"
11:15:17:31:46765,"%,4,1,0
"
11:15:17:31:46830,"%,1,6,-8.78,-3.89,-78.02,-0.07,-0.15,0.97
"
11:15:17:31:47371,"%,5,2,13204130.00,46.33
"
11:15:17:31:47386,"%,6,2,46.33,-60.00
"
11:15:17:31:47434,"%,1,6,-8.78,-3.89,-78.08,-0.07,-0.15,0.97
"
11:15:17:31:47531,"%,1,6,-8.78,-3.89,-78.12,-0.06,-0.15,0.97
"
11:15:17:32:47628,"%,1,6,-8.78,-3.89,-78.12,-0.07,-0.15,0.97
"
11:15:17:32:47723,"%,1,6,-8.78,-3.89,-78.13,-0.07,-0.16,0.97
"
11:15:17:32:47754,"%,3,1,3
"
11:15:17:32:47755,"%,4,1,0
"
11:15:17:32:47834,"%,1,6,-8.78,-3.88,-78.13,-0.06,-0.15,0.97
"
11:15:17:32:47930,"%,1,6,-8.77,-3.87,-78.13,-0.06,-0.15,0.96
"
11:15:17:32:48027,"%,1,6,-8.78,-3.88,-78.13,-0.07,-0.15,0.97
"
11:15:17:32:48217,"%,5,2,13204130.00,46.33
"
11:15:17:32:48218,"%,6,2,46.33,-60.00
"
11:15:17:32:48331,"%,1,6,-8.78,-3.86,-78.12,-0.07,-0.15,0.96
"
11:15:17:32:48426,"%,1,6,-8.77,-3.86,-78.12,-0.06,-0.15,0.97
"
11:15:17:32:48520,"%,1,6,-8.77,-3.87,-78.14,-0.07,-0.15,0.98
"
11:15:17:33:48632,"%,1,6,-8.77,-3.88,-78.14,-0.07,-0.15,0.97
"
11:15:17:33:48728,"%,1,6,-8.77,-3.88,-78.17,-0.07,-0.15,0.97
"
11:15:17:33:48760,"%,3,1,3
"
11:15:17:33:48760,"%,4,1,0
"
11:15:17:33:48825,"%,1,6,-8.77,-3.87,-78.15,-0.07,-0.15,0.97
"
11:15:17:33:49382,"%,5,2,13204130.00,46.33
"
11:15:17:33:49383,"%,6,2,46.33,-60.00
"
11:15:17:33:49430,"%,1,6,-8.77,-3.86,-78.18,-0.07,-0.15,0.97
"
11:15:17:33:49527,"%,1,6,-8.77,-3.85,-78.17,-0.07,-0.15,0.96
"
11:15:17:34:49622,"%,1,6,-8.77,-3.85,-78.16,-0.07,-0.15,0.97
"
11:15:17:34:49733,"%,1,6,-8.77,-3.85,-78.17,-0.07,-0.15,0.97
"
11:15:17:34:49749,"%,3,1,3
"
11:15:17:34:49749,"%,4,1,0
"
11:15:17:34:49830,"%,1,6,-8.77,-3.84,-78.14,-0.06,-0.16,0.97
"
11:15:17:34:49926,"%,1,6,-8.77,-3.84,-78.14,-0.06,-0.16,0.97
"
11:15:17:34:50022,"%,1,6,-8.78,-3.85,-78.15,-0.07,-0.15,0.97
"
11:15:17:34:50213,"%,5,2,13204130.00,46.33
"
11:15:17:34:50213,"%,6,2,46.33,-60.00
"
11:15:17:34:50325,"%,1,6,-8.77,-3.86,-78.14,-0.07,-0.15,0.97
"
11:15:17:34:50422,"%,1,6,-8.78,-3.88,-78.22,-0.07,-0.15,0.98
"
11:15:17:34:50533,"%,1,6,-8.80,-3.91,-78.30,-0.07,-0.15,0.97
"
11:15:17:35:50629,"%,1,6,-8.81,-3.91,-78.33,-0.07,-0.15,0.96
"
11:15:17:35:50726,"%,1,6,-8.81,-3.92,-78.38,-0.07,-0.15,0.97
"
11:15:17:35:50740,"%,3,1,3
"
11:15:17:35:50740,"%,4,1,0
"
11:15:17:35:50820,"%,1,6,-8.81,-3.92,-78.42,-0.07,-0.15,0.97
"
11:15:17:35:51378,"%,5,2,13204130.00,46.33
"
11:15:17:35:51379,"%,6,2,46.33,-60.00
"
11:15:17:35:51427,"%,1,6,-8.81,-3.90,-78.54,-0.07,-0.15,0.97
"
11:15:17:35:51523,"%,1,6,-8.78,-3.91,-78.59,-0.07,-0.16,0.98
"
11:15:17:36:51634,"%,1,6,-8.78,-3.90,-78.59,-0.07,-0.15,0.97
"
11:15:17:36:51731,"%,1,6,-8.78,-3.90,-78.61,-0.06,-0.15,0.98
"
11:15:17:36:51745,"%,3,1,3
"
11:15:17:36:51746,"%,4,1,0
"
11:15:17:36:51825,"%,1,6,-8.77,-3.90,-78.62,-0.07,-0.15,0.97
"
11:15:17:36:51921,"%,1,6,-8.77,-3.88,-78.63,-0.07,-0.15,0.98
"
11:15:17:36:52032,"%,1,6,-8.77,-3.89,-78.64,-0.07,-0.15,0.97
"
11:15:17:36:52224,"%,5,2,13204130.00,46.33
"
11:15:17:36:52225,"%,6,2,46.33,-60.00
"
11:15:17:36:52320,"%,1,6,-8.78,-3.87,-78.67,-0.06,-0.15,0.97
"
11:15:17:36:52432,"%,1,6,-8.79,-3.87,-78.69,-0.06,-0.15,0.98
"
11:15:17:36:52529,"%,1,6,-8.79,-3.86,-78.67,-0.07,-0.16,0.97
"
11:15:17:37:52623,"%,1,6,-8.79,-3.87,-78.69,-0.07,-0.15,0.97
"
11:15:17:37:52734,"%,1,6,-8.79,-3.87,-78.70,-0.07,-0.16,0.96
"
11:15:17:37:52734,"%,3,1,3
"
11:15:17:37:52735,"%,4,1,0
"
11:15:17:37:52832,"%,1,6,-8.79,-3.87,-78.70,-0.07,-0.15,0.97
"
11:15:17:37:53374,"%,5,2,13204130.00,46.33
"
11:15:17:37:53375,"%,6,2,46.33,-60.00
"
11:15:17:37:53423,"%,1,6,-8.77,-3.88,-78.73,-0.07,-0.15,0.97
"
11:15:17:37:53535,"%,1,6,-8.77,-3.87,-78.74,-0.07,-0.15,0.97
"
11:15:17:38:53629,"%,1,6,-8.77,-3.89,-78.78,-0.07,-0.15,0.97
"
11:15:17:38:53725,"%,1,6,-8.76,-3.85,-78.70,-0.03,-0.15,0.95
"
11:15:17:38:53726,"%,3,1,2
"
11:15:17:38:53726,"%,4,1,0
"
11:15:17:38:53821,"%,1,6,-8.75,-3.84,-78.71,-0.06,-0.16,0.98
"
11:15:17:38:53933,"%,1,6,-8.76,-3.86,-78.72,-0.09,-0.18,0.98
"
11:15:17:38:54028,"%,1,6,-8.76,-3.89,-78.83,-0.06,-0.15,0.96
"
11:15:17:38:54220,"%,5,2,13204130.00,46.33
"
11:15:17:38:54221,"%,6,2,46.33,-60.00
"
11:15:17:38:54334,"%,1,6,-8.77,-3.88,-78.85,-0.06,-0.15,0.97
"
11:15:17:38:54427,"%,1,6,-8.77,-3.89,-78.87,-0.06,-0.14,0.97
"
11:15:17:38:54524,"%,1,6,-8.77,-3.91,-78.95,-0.07,-0.18,0.96
"
11:15:17:39:54634,"%,1,6,-8.76,-3.87,-78.86,-0.07,-0.16,0.98
"
11:15:17:39:54731,"%,1,6,-8.76,-3.86,-78.86,-0.07,-0.15,0.98
"
11:15:17:39:54731,"%,3,1,2
"
11:15:17:39:54731,"%,4,1,0
"
11:15:17:39:54827,"%,1,6,-8.75,-3.87,-78.85,-0.06,-0.15,0.97
"
11:15:17:39:55385,"%,5,2,13204130.00,46.33
"
11:15:17:39:55386,"%,6,2,46.33,-60.00
"
11:15:17:39:55434,"%,1,6,-8.76,-3.85,-78.83,-0.07,-0.15,0.97
"
11:15:17:39:55529,"%,1,6,-8.77,-3.86,-78.83,-0.06,-0.15,0.97
"
11:15:17:40:55625,"%,1,6,-8.77,-3.86,-78.84,-0.06,-0.15,0.97
"
11:15:17:40:55720,"%,3,1,2
"
11:15:17:40:55720,"%,4,1,0
"
11:15:17:40:55721,"%,1,6,-8.77,-3.87,-78.84,-0.07,-0.16,0.98
"
11:15:17:40:55833,"%,1,6,-8.77,-3.86,-78.82,-0.07,-0.15,0.97
"
11:15:17:40:55929,"%,1,6,-8.77,-3.86,-78.83,-0.07,-0.15,0.97
"
11:15:17:40:56025,"%,1,6,-8.76,-3.86,-78.84,-0.06,-0.15,0.97
"
11:15:17:40:56215,"%,5,2,13204130.00,46.33
"
11:15:17:40:56215,"%,6,2,46.33,-60.00
"
11:15:17:40:56329,"%,1,6,-8.77,-3.85,-78.82,-0.06,-0.16,0.96
"
11:15:17:40:56425,"%,1,6,-8.76,-3.86,-78.83,-0.06,-0.15,0.97
"
11:15:17:40:56535,"%,1,6,-8.77,-3.86,-78.83,-0.07,-0.16,0.97
"
11:15:17:41:56631,"%,1,6,-8.77,-3.87,-78.85,-0.07,-0.15,0.97
"
11:15:17:41:56710,"%,3,1,2
"
11:15:17:41:56725,"%,4,1,0
"
11:15:17:41:56728,"%,1,6,-8.77,-3.87,-78.87,-0.06,-0.15,0.96
"
11:15:17:41:56823,"%,1,6,-8.77,-3.86,-78.84,-0.07,-0.16,0.97
"
11:15:17:41:57381,"%,5,2,13204130.00,46.33
"
11:15:17:41:57382,"%,6,2,46.33,-60.00
"
11:15:17:41:57431,"%,1,6,-8.75,-3.85,-78.79,-0.07,-0.15,0.97
"
11:15:17:41:57525,"%,1,6,-8.75,-3.85,-78.77,-0.06,-0.15,0.96
"
11:15:17:42:57621,"%,1,6,-8.76,-3.84,-78.76,-0.06,-0.15,0.97
"
11:15:17:42:57716,"%,3,1,2
"
11:15:17:42:57716,"%,4,1,0
"
11:15:17:42:57732,"%,1,6,-8.76,-3.85,-78.77,-0.07,-0.15,0.97
"
11:15:17:42:57830,"%,1,6,-8.77,-3.85,-78.76,-0.06,-0.15,0.97
"
11:15:17:42:57925,"%,1,6,-8.77,-3.85,-78.76,-0.07,-0.15,0.97
"
11:15:17:42:58035,"%,1,6,-8.77,-3.85,-78.76,-0.07,-0.15,0.97
"
11:15:17:42:58179,"%,5,2,13204130.00,46.33
"
11:15:17:42:58179,"%,6,2,46.33,-60.00
"
11:15:17:42:58228,"%,1,6,-8.78,-3.86,-78.74,-0.08,-0.17,0.98
"
11:15:17:42:58323,"%,1,6,-8.76,-3.91,-78.93,-0.07,-0.15,0.97
"
11:15:17:42:58434,"%,1,6,-8.78,-3.96,-79.10,-0.06,-0.15,0.97
"
11:15:17:42:58531,"%,1,6,-8.79,-3.99,-79.24,-0.07,-0.16,0.97
"
11:15:17:43:58627,"%,1,6,-8.79,-4.01,-79.39,-0.06,-0.16,0.97
"
11:15:17:43:58704,"%,3,1,3
"
11:15:17:43:58705,"%,4,1,0
"
11:15:17:43:58722,"%,1,6,-8.78,-4.01,-79.48,-0.07,-0.15,0.97
"
11:15:17:43:58834,"%,1,6,-8.78,-4.02,-79.58,-0.07,-0.15,0.97
"
11:15:17:43:59376,"%,5,2,13204130.00,46.33
"
11:15:17:43:59392,"%,6,2,46.33,-60.00
"
11:15:17:43:59425,"%,1,6,-8.79,-4.02,-80.13,-0.06,-0.15,0.97
"
11:15:17:43:59520,"%,1,6,-8.79,-4.01,-80.19,-0.07,-0.15,0.97
"
11:15:17:44:59633,"%,1,6,-8.78,-4.01,-80.25,-0.07,-0.15,0.97
"
11:15:17:44:59710,"%,3,1,3
"
11:15:17:44:59711,"%,4,1,0
"
11:15:17:44:59729,"%,1,6,-8.78,-4.00,-80.29,-0.07,-0.15,0.97
"
11:15:17:44:59823,"%,1,6,-8.78,-3.99,-80.35,-0.07,-0.15,0.97
"
11:15:17:44:59935,"%,1,6,-8.78,-3.98,-80.40,-0.07,-0.15,0.97
"
11:15:17:44:60032,"%,1,6,-8.78,-3.98,-80.45,-0.07,-0.15,0.97
"
11:15:17:44:60222,"%,5,2,13204130.00,46.33
"
11:15:17:44:60223,"%,6,2,46.33,-60.00
"
11:15:17:44:60335,"%,1,6,-8.76,-3.96,-80.54,-0.07,-0.15,0.97
"
11:15:17:44:60430,"%,1,6,-8.76,-3.95,-80.56,-0.07,-0.15,0.97
"
11:15:17:44:60526,"%,1,6,-8.76,-3.95,-80.61,-0.07,-0.15,0.97
"
11:15:17:45:60622,"%,1,6,-8.76,-3.93,-80.61,-0.06,-0.15,0.97
"
11:15:17:45:60701,"%,3,1,3
"
11:15:17:45:60701,"%,4,1,0
"
11:15:17:45:60733,"%,1,6,-8.76,-3.94,-80.68,-0.07,-0.16,0.97
"
11:15:17:45:60829,"%,1,6,-8.76,-3.94,-80.72,-0.07,-0.15,0.97
"
11:15:17:45:61386,"%,5,2,13204130.00,46.33
"
11:15:17:45:61387,"%,6,2,46.33,-60.00
"
11:15:17:45:61435,"%,1,6,-8.76,-3.89,-80.82,-0.06,-0.15,0.97
"
11:15:17:45:61531,"%,1,6,-8.75,-3.88,-80.83,-0.06,-0.15,0.97
"
11:15:17:46:61627,"%,1,6,-8.76,-3.89,-80.86,-0.07,-0.16,0.97
"
11:15:17:46:61690,"%,3,1,3
"
11:15:17:46:61690,"%,4,1,0
"
11:15:17:46:61724,"%,1,6,-8.76,-3.89,-80.90,-0.07,-0.15,0.97
"
11:15:17:46:61835,"%,1,6,-8.76,-3.89,-80.90,-0.06,-0.15,0.97
"
11:15:17:46:61930,"%,1,6,-8.71,-3.80,-80.74,-0.09,-0.06,0.97
"
11:15:17:46:62027,"%,1,6,-8.77,-3.80,-80.59,-0.07,-0.15,0.97
"
11:15:17:46:62217,"%,5,2,13204130.00,46.33
"
11:15:17:46:62217,"%,6,2,46.33,-60.00
"
11:15:17:46:62330,"%,1,6,-8.72,-3.66,-80.05,-0.06,-0.15,0.97
"
11:15:17:46:62425,"%,1,6,-8.71,-3.64,-79.89,-0.07,-0.15,0.97
"
11:15:17:46:62521,"%,1,6,-8.70,-3.62,-79.74,-0.06,-0.15,0.97
"
11:15:17:47:62633,"%,1,6,-8.70,-3.62,-79.62,-0.07,-0.15,0.96
"
11:15:17:47:62695,"%,3,1,3
"
11:15:17:47:62696,"%,4,1,0
"
11:15:17:47:62729,"%,1,6,-8.70,-3.61,-79.44,-0.07,-0.15,0.98
"
11:15:17:47:62824,"%,1,6,-8.71,-3.62,-79.29,-0.06,-0.15,0.98
"
11:15:17:47:63383,"%,5,2,13204130.00,46.33
"
11:15:17:47:63384,"%,6,2,46.33,-60.00
"
11:15:17:47:63431,"%,1,6,-8.73,-3.67,-78.62,-0.06,-0.16,0.97
"
11:15:17:47:63527,"%,1,6,-8.74,-3.67,-78.54,-0.07,-0.15,0.98
"
11:15:17:48:63623,"%,1,6,-8.74,-3.68,-78.45,-0.06,-0.15,0.97
"
11:15:17:48:63685,"%,3,1,3
"
11:15:17:48:63685,"%,4,1,0
"
11:15:17:48:63733,"%,1,6,-8.74,-3.69,-78.39,-0.07,-0.15,0.97
"
11:15:17:48:63832,"%,1,6,-8.74,-3.71,-78.32,-0.07,-0.15,0.97
"
11:15:17:48:63926,"%,1,6,-8.74,-3.72,-78.28,-0.07,-0.15,0.97
"
11:15:17:48:64024,"%,1,6,-8.74,-3.73,-78.22,-0.06,-0.15,0.97
"
11:15:17:48:64229,"%,5,2,13204130.00,46.33
"
11:15:17:48:64230,"%,6,2,46.33,-60.00
"
11:15:17:48:64326,"%,1,6,-8.74,-3.74,-78.07,-0.07,-0.16,0.97
"
11:15:17:48:64422,"%,1,6,-8.73,-3.76,-78.06,-0.06,-0.15,0.96
"
11:15:17:48:64534,"%,1,6,-8.74,-3.76,-78.02,-0.07,-0.15,0.97
"
11:15:17:49:64629,"%,1,6,-8.75,-3.77,-77.98,-0.07,-0.15,0.98
"
11:15:17:49:64676,"%,3,1,3
"
11:15:17:49:64676,"%,4,1,0
"
11:15:17:49:64725,"%,1,6,-8.75,-3.77,-77.93,-0.07,-0.15,0.97
"
11:15:17:49:64821,"%,1,6,-8.76,-3.78,-77.92,-0.06,-0.15,0.97
"
11:15:17:49:65027,"%,5,2,13204130.00,46.33
"
11:15:17:49:65027,"%,6,2,46.33,-60.00
"
11:15:17:49:65124,"%,1,6,-8.77,-3.80,-77.88,-0.06,-0.15,0.97
"
11:15:17:49:65235,"%,1,6,-8.77,-3.81,-77.84,-0.07,-0.15,0.97
"
11:15:17:49:65331,"%,1,6,-8.78,-3.81,-77.83,-0.07,-0.15,0.97
"
11:15:17:49:65426,"%,1,6,-8.77,-3.81,-77.79,-0.06,-0.15,0.97
"
11:15:17:49:65522,"%,1,6,-8.77,-3.82,-77.80,-0.07,-0.16,0.97
"
11:15:17:50:65634,"%,1,6,-8.78,-3.82,-77.78,-0.07,-0.15,0.97
"
11:15:17:50:65682,"%,3,1,3
"
11:15:17:50:65683,"%,4,1,0
"
11:15:17:50:65713,"%,5,2,13204130.00,46.33
"
11:15:17:50:65729,"%,6,2,46.33,-60.00
"
11:15:17:50:65827,"%,1,6,-8.79,-3.82,-77.75,-0.06,-0.16,0.98
"
11:15:17:50:65922,"%,1,6,-8.79,-3.82,-77.73,-0.07,-0.15,0.96
"
11:15:17:50:66033,"%,1,6,-8.84,-3.87,-77.82,-0.07,-0.17,0.98
"
11:15:17:50:66130,"%,1,6,-8.82,-3.93,-78.02,-0.06,-0.16,0.97
"
11:15:17:50:66226,"%,1,6,-8.82,-3.98,-78.21,-0.07,-0.15,0.98
"
11:15:17:50:66321,"%,1,6,-8.83,-3.99,-78.34,-0.06,-0.15,0.96
"
11:15:17:50:66417,"%,5,2,13204130.00,46.33
"
11:15:17:50:66417,"%,6,2,46.33,-60.00
"
11:15:17:50:66529,"%,1,6,-8.83,-3.98,-78.46,-0.06,-0.16,0.97
"
11:15:17:51:66624,"%,1,6,-8.82,-3.96,-78.46,-0.07,-0.15,0.98
"
11:15:17:51:66671,"%,3,1,3
"
11:15:17:51:66671,"%,4,1,0
"
11:15:17:51:66722,"%,1,6,-8.81,-3.94,-78.46,-0.06,-0.15,0.98
"
11:15:17:51:66831,"%,1,6,-8.80,-3.94,-78.48,-0.07,-0.15,0.97
"
11:15:17:51:66929,"%,1,6,-8.80,-3.91,-78.48,-0.06,-0.15,0.97
"
11:15:17:51:67025,"%,1,6,-8.80,-3.90,-78.48,-0.06,-0.15,0.97
"
11:15:17:51:67376,"%,5,2,13204130.00,46.33
"
11:15:17:51:67377,"%,6,2,46.33,-60.00
"
11:15:17:51:67423,"%,1,6,-8.79,-3.88,-78.55,-0.07,-0.15,0.97
"
11:15:17:51:67534,"%,1,6,-8.78,-3.87,-78.56,-0.07,-0.15,0.97
"
11:15:17:52:67632,"%,1,6,-8.78,-3.86,-78.56,-0.07,-0.15,0.97
"
11:15:17:52:67662,"%,3,1,3
"
11:15:17:52:67662,"%,4,1,0
"
11:15:17:52:67727,"%,1,6,-8.79,-3.86,-78.56,-0.07,-0.15,0.98
"
11:15:17:52:67823,"%,1,6,-8.79,-3.88,-78.61,-0.06,-0.15,0.97
"
11:15:17:52:67933,"%,1,6,-8.79,-3.87,-78.61,-0.07,-0.15,0.97
"
11:15:17:52:68030,"%,1,6,-8.79,-3.86,-78.58,-0.07,-0.15,0.97
"
11:15:17:52:68222,"%,5,2,13204130.00,46.33
"
11:15:17:52:68223,"%,6,2,46.33,-60.00
"
11:15:17:52:68333,"%,1,6,-8.79,-3.85,-78.60,-0.06,-0.15,0.97
"
11:15:17:52:68429,"%,1,6,-8.79,-3.86,-78.60,-0.07,-0.15,0.97
"
11:15:17:52:68530,"%,1,6,-8.79,-3.86,-78.57,-0.06,-0.15,0.97
"
11:15:17:53:68621,"%,1,6,-8.79,-3.86,-78.56,-0.07,-0.15,0.96
"
11:15:17:53:68668,"%,3,1,3
"
11:15:17:53:68669,"%,4,1,0
"
11:15:17:53:68733,"%,1,6,-8.79,-3.86,-78.59,-0.06,-0.15,0.97
"
11:15:17:53:68829,"%,1,6,-8.79,-3.86,-78.60,-0.06,-0.15,0.97
"
11:15:17:53:69387,"%,5,2,13204130.00,46.33
"
11:15:17:53:69388,"%,6,2,46.33,-60.00
"
11:15:17:53:69421,"%,1,6,-8.82,-3.87,-78.58,-0.06,-0.23,0.98
"
11:15:17:53:69533,"%,1,6,-8.77,-3.85,-78.51,-0.03,-0.10,0.96
"
11:15:17:54:69629,"%,1,6,-8.80,-3.90,-78.66,-0.06,-0.14,0.97
"
11:15:17:54:69660,"%,3,1,3
"
11:15:17:54:69660,"%,4,1,0
"
11:15:17:54:69724,"%,1,6,-8.81,-3.88,-78.65,-0.07,-0.17,0.97
"
11:15:17:54:69835,"%,1,6,-8.81,-3.86,-78.58,-0.07,-0.16,0.97
"
11:15:17:54:69932,"%,1,6,-8.80,-3.83,-78.52,-0.07,-0.16,0.97
"
11:15:17:54:70028,"%,1,6,-8.79,-3.82,-78.47,-0.06,-0.15,0.97
"
11:15:17:54:70219,"%,5,2,13204130.00,46.33
"
11:15:17:54:70219,"%,6,2,46.33,-60.00
"
11:15:17:54:70330,"%,1,6,-8.78,-3.80,-78.35,-0.07,-0.15,0.98
"
11:15:17:54:70427,"%,1,6,-8.77,-3.79,-78.31,-0.06,-0.15,0.97
"
11:15:17:54:70523,"%,1,6,-8.77,-3.79,-78.27,-0.07,-0.15,0.97
"
11:15:17:55:70634,"%,1,6,-8.77,-3.79,-78.23,-0.06,-0.16,0.97
"
11:15:17:55:70650,"%,3,1,3
"
11:15:17:55:70650,"%,4,1,0
"
11:15:17:55:70729,"%,1,6,-8.77,-3.79,-78.20,-0.07,-0.16,0.97
"
11:15:17:55:70826,"%,1,6,-8.77,-3.79,-78.19,-0.07,-0.15,0.97
"
11:15:17:55:71384,"%,5,2,13204130.00,46.33
"
11:15:17:55:71384,"%,6,2,46.33,-60.00
"
11:15:17:55:71432,"%,1,6,-8.78,-3.80,-78.04,-0.07,-0.15,0.97
"
11:15:17:55:71528,"%,1,6,-8.78,-3.81,-78.02,-0.07,-0.16,0.97
"
11:15:17:56:71623,"%,1,6,-8.78,-3.82,-78.02,-0.07,-0.15,0.97
"
11:15:17:56:71656,"%,3,1,3
"
11:15:17:56:71656,"%,4,1,0
"
11:15:17:56:71735,"%,1,6,-8.77,-3.82,-78.01,-0.06,-0.15,0.97
"
11:15:17:56:71831,"%,1,6,-8.77,-3.83,-78.00,-0.07,-0.15,0.97
"
11:15:17:56:71927,"%,1,6,-8.79,-3.82,-78.00,-0.07,-0.16,0.97
"
11:15:17:56:72024,"%,1,6,-8.78,-3.82,-77.97,-0.07,-0.15,0.97
"
11:15:17:56:72230,"%,5,2,13204130.00,46.33
"
11:15:17:56:72230,"%,6,2,46.33,-60.00
"
11:15:17:56:72326,"%,1,6,-8.80,-3.83,-77.96,-0.07,-0.15,0.97
"
11:15:17:56:72422,"%,1,6,-8.79,-3.84,-77.96,-0.06,-0.15,0.98
"
11:15:17:56:72534,"%,1,6,-8.79,-3.85,-77.96,-0.07,-0.15,0.98
"
11:15:17:57:72629,"%,1,6,-8.78,-3.85,-77.94,-0.06,-0.15,0.96
"
11:15:17:57:72645,"%,3,1,3
"
11:15:17:57:72645,"%,4,1,0
"
11:15:17:57:72725,"%,1,6,-8.79,-3.84,-77.92,-0.07,-0.15,0.97
"
11:15:17:57:72822,"%,1,6,-8.79,-3.85,-77.92,-0.07,-0.15,0.97
"
11:15:17:57:73379,"%,5,2,13204130.00,46.33
"
11:15:17:57:73380,"%,6,2,46.33,-60.00
"
11:15:17:57:73428,"%,1,6,-8.79,-3.92,-78.18,-0.07,-0.15,0.97
"
11:15:17:57:73525,"%,1,6,-8.80,-3.90,-78.20,-0.06,-0.16,0.97
"
11:15:17:58:73620,"%,1,6,-8.79,-3.91,-78.26,-0.07,-0.18,0.98
"
11:15:17:58:73635,"%,3,1,3
"
11:15:17:58:73635,"%,4,1,0
"
11:15:17:58:73733,"%,1,6,-8.77,-3.90,-78.22,-0.06,-0.15,0.97
"
11:15:17:58:73829,"%,1,6,-8.77,-3.88,-78.16,-0.07,-0.15,0.97
"
11:15:17:58:73924,"%,1,6,-8.78,-3.88,-78.18,-0.06,-0.15,0.98
"
11:15:17:58:74035,"%,1,6,-8.78,-3.89,-78.22,-0.06,-0.15,0.96
"
11:15:17:58:74227,"%,5,2,13204130.00,46.33
"
11:15:17:58:74227,"%,6,2,46.33,-60.00
"
11:15:17:58:74324,"%,1,6,-8.79,-3.90,-78.32,-0.07,-0.15,0.97
"
11:15:17:58:74434,"%,1,6,-8.79,-3.90,-78.33,-0.07,-0.15,0.97
"
11:15:17:58:74530,"%,1,6,-8.79,-3.90,-78.35,-0.07,-0.16,0.97
"
11:15:17:59:74626,"%,1,6,-8.78,-3.91,-78.39,-0.06,-0.16,0.97
"
11:15:17:59:74642,"%,3,1,3
"
11:15:17:59:74642,"%,4,1,0
"
11:15:17:59:74724,"%,1,6,-8.79,-3.91,-78.42,-0.06,-0.15,0.96
"
11:15:17:59:74833,"%,1,6,-8.78,-3.90,-78.41,-0.07,-0.16,0.96
"
11:15:17:59:75393,"%,5,2,13204130.00,46.33
"
11:15:17:59:75394,"%,6,2,46.33,-60.00
"
11:15:17:59:75425,"%,1,6,-8.78,-3.89,-78.45,-0.07,-0.15,0.97
"
11:15:17:59:75523,"%,1,6,-8.77,-3.88,-78.43,-0.07,-0.15,0.97
"
11:15:18:0:75632,"%,1,6,-8.78,-3.88,-78.45,-0.07,-0.16,0.97
"
11:15:18:0:75632,"%,3,1,3
"
11:15:18:0:75633,"%,4,1,0
"
11:15:18:0:75728,"%,1,6,-8.77,-3.88,-78.45,-0.06,-0.16,0.98
"
11:15:18:0:75824,"%,1,6,-8.78,-3.89,-78.49,-0.07,-0.15,0.98
"
11:15:18:0:75935,"%,1,6,-8.77,-3.88,-78.48,-0.06,-0.16,0.97
"
11:15:18:0:76032,"%,1,6,-8.78,-3.87,-78.48,-0.06,-0.15,0.97
"
11:15:18:0:76225,"%,5,2,13204130.00,46.33
"
11:15:18:0:76226,"%,6,2,46.33,-60.00
"
11:15:18:0:76334,"%,1,6,-8.78,-3.86,-78.48,-0.07,-0.15,0.97
"
11:15:18:0:76430,"%,1,6,-8.78,-3.86,-78.48,-0.06,-0.15,0.97
"
11:15:18:0:76526,"%,1,6,-8.78,-3.86,-78.48,-0.07,-0.15,0.97
"
11:15:18:1:76624,"%,1,6,-8.78,-3.87,-78.49,-0.06,-0.15,0.97
"
11:15:18:1:76624,"%,3,1,3
"
11:15:18:1:76625,"%,4,1,0
"
11:15:18:1:76735,"%,1,6,-8.78,-3.88,-78.50,-0.07,-0.15,0.97
"
11:15:18:1:76829,"%,1,6,-8.79,-3.89,-78.53,-0.07,-0.17,0.97
"
11:15:18:1:77374,"%,5,2,13204130.00,46.33
"
11:15:18:1:77374,"%,6,2,46.33,-60.00
"
