sysTime,serialLOG
4:23:54:16:694757,"%,1,6,91.48,-34.77,156.07,-0.58,0.84,-0.02
"
4:23:54:16:694852,"%,1,6,91.48,-34.77,156.07,-0.58,0.83,-0.02
"
4:23:54:16:694932,"%,3,2,2,1
"
4:23:54:16:694933,"%,4,1,1
"
4:23:54:16:695460,"%,1,6,91.47,-34.78,155.36,-0.58,0.84,-0.02
"
4:23:54:16:695556,"%,1,6,91.46,-34.79,155.18,-0.58,0.84,-0.02
"
4:23:54:16:695652,"%,1,6,91.46,-34.79,155.07,-0.58,0.84,-0.02
"
4:23:54:17:695748,"%,1,6,91.46,-34.78,154.83,-0.58,0.84,-0.02
"
4:23:54:17:695844,"%,1,6,91.45,-34.78,154.60,-0.58,0.83,-0.01
"
4:23:54:17:695940,"%,1,6,91.44,-34.78,154.38,-0.58,0.84,-0.02
"
4:23:54:17:696052,"%,1,6,91.45,-34.78,154.20,-0.58,0.84,-0.02
"
4:23:54:17:696067,"%,3,2,2,1
"
4:23:54:17:696067,"%,4,1,1
"
4:23:54:17:696083,"%,7,1,0
"
4:23:54:17:696259,"%,1,6,91.44,-34.79,153.91,-0.58,0.83,-0.02
"
4:23:54:17:696355,"%,1,6,91.45,-34.79,153.85,-0.58,0.84,-0.02
"
4:23:54:17:696451,"%,1,6,91.47,-34.78,153.94,-0.58,0.84,-0.02
"
4:23:54:17:696547,"%,1,6,91.49,-34.77,154.04,-0.58,0.84,-0.02
"
4:23:54:17:696643,"%,1,6,91.49,-34.76,154.17,-0.58,0.83,-0.01
"
4:23:54:18:696739,"%,1,6,91.50,-34.76,154.25,-0.58,0.84,-0.02
"
4:23:54:18:696851,"%,1,6,91.50,-34.76,154.38,-0.58,0.84,-0.01
"
4:23:54:18:696914,"%,3,2,2,1
"
4:23:54:18:696914,"%,4,1,1
"
4:23:54:18:697458,"%,1,6,91.49,-34.77,154.25,-0.58,0.83,-0.02
"
4:23:54:18:697554,"%,1,6,91.49,-34.77,154.23,-0.58,0.83,-0.02
"
4:23:54:18:697650,"%,1,6,91.49,-34.77,154.26,-0.58,0.84,-0.02
"
4:23:54:19:697746,"%,1,6,91.49,-34.78,154.27,-0.58,0.83,-0.02
"
4:23:54:19:697842,"%,1,6,91.49,-34.78,154.25,-0.58,0.84,-0.02
"
4:23:54:19:697953,"%,1,6,91.48,-34.78,154.22,-0.58,0.84,-0.01
"
4:23:54:19:698050,"%,1,6,91.48,-34.78,154.21,-0.58,0.83,-0.01
"
4:23:54:19:698081,"%,3,2,2,1
"
4:23:54:19:698081,"%,4,1,1
"
4:23:54:19:698242,"%,1,6,91.50,-34.78,154.18,-0.58,0.84,-0.02
"
4:23:54:19:698338,"%,1,6,91.49,-34.78,154.16,-0.58,0.84,-0.02
"
4:23:54:19:698465,"%,1,6,91.50,-34.78,154.14,-0.58,0.84,-0.02
"
4:23:54:19:698562,"%,1,6,91.50,-34.78,154.15,-0.58,0.83,-0.02
"
4:23:54:19:698660,"%,1,6,91.51,-34.78,154.28,-0.57,0.83,-0.01
"
4:23:54:20:698753,"%,1,6,91.52,-34.78,154.30,-0.58,0.84,-0.02
"
4:23:54:20:698850,"%,1,6,91.53,-34.78,154.46,-0.58,0.83,-0.02
"
4:23:54:20:698913,"%,3,2,3,1
"
4:23:54:20:698913,"%,4,1,1
"
4:23:54:20:699457,"%,1,6,91.54,-34.77,155.14,-0.58,0.84,-0.02
"
4:23:54:20:699553,"%,1,6,91.54,-34.76,155.18,-0.58,0.83,-0.02
"
4:23:54:20:699649,"%,1,6,91.55,-34.76,155.25,-0.58,0.84,-0.02
"
4:23:54:21:699745,"%,1,6,91.53,-34.77,155.33,-0.58,0.83,-0.01
"
4:23:54:21:699841,"%,1,6,91.52,-34.77,155.40,-0.58,0.84,-0.02
"
4:23:54:21:699936,"%,1,6,91.53,-34.77,155.47,-0.58,0.84,-0.02
"
4:23:54:21:700033,"%,1,6,91.54,-34.77,155.50,-0.58,0.84,-0.02
"
4:23:54:21:700080,"%,3,2,2,1
"
4:23:54:21:700080,"%,4,1,1
"
4:23:54:21:700240,"%,1,6,91.54,-34.78,155.56,-0.58,0.84,-0.02
"
4:23:54:21:700352,"%,1,6,91.54,-34.78,155.60,-0.58,0.84,-0.01
"
4:23:54:21:700448,"%,1,6,91.54,-34.77,155.64,-0.58,0.83,-0.01
"
4:23:54:21:700544,"%,1,6,91.53,-34.78,155.68,-0.58,0.83,-0.02
"
4:23:54:21:700656,"%,1,6,91.53,-34.78,155.69,-0.58,0.84,-0.02
"
4:23:54:22:700752,"%,1,6,91.53,-34.77,155.71,-0.58,0.84,-0.02
"
4:23:54:22:700848,"%,1,6,91.53,-34.77,155.75,-0.58,0.84,-0.02
"
4:23:54:22:700927,"%,3,2,2,1
"
4:23:54:22:700927,"%,4,1,1
"
4:23:54:22:700927,"%,7,1,0
"
4:23:54:22:701455,"%,1,6,91.51,-34.77,155.81,-0.58,0.84,-0.02
"
4:23:54:22:701551,"%,1,6,91.51,-34.77,155.78,-0.58,0.84,-0.02
"
4:23:54:22:701647,"%,1,6,91.52,-34.77,155.80,-0.58,0.83,-0.02
"
4:23:54:23:701743,"%,1,6,91.52,-34.77,155.87,-0.57,0.88,-0.04
"
4:23:54:23:701839,"%,1,6,91.49,-34.79,155.66,-0.58,0.83,-0.02
"
4:23:54:23:701951,"%,1,6,91.48,-34.79,155.53,-0.58,0.84,-0.02
"
4:23:54:23:702046,"%,1,6,91.47,-34.79,155.40,-0.58,0.84,-0.02
"
4:23:54:23:702078,"%,3,2,2,1
"
4:23:54:23:702078,"%,4,1,1
"
4:23:54:23:702239,"%,1,6,91.48,-34.79,155.24,-0.58,0.84,-0.01
"
4:23:54:23:702351,"%,1,6,91.46,-34.79,155.13,-0.58,0.83,-0.02
"
4:23:54:23:702447,"%,1,6,91.47,-34.79,155.07,-0.58,0.84,-0.02
"
4:23:54:23:702543,"%,1,6,91.47,-34.79,155.02,-0.58,0.84,-0.02
"
4:23:54:23:702655,"%,1,6,91.49,-34.78,154.97,-0.58,0.83,-0.02
"
4:23:54:24:702750,"%,1,6,91.48,-34.79,154.91,-0.58,0.84,-0.02
"
4:23:54:24:702847,"%,1,6,91.48,-34.78,154.86,-0.58,0.84,-0.02
"
4:23:54:24:702925,"%,3,2,2,1
"
4:23:54:24:702926,"%,4,1,1
"
4:23:54:24:703454,"%,1,6,91.49,-34.77,154.59,-0.58,0.84,-0.01
"
4:23:54:24:703550,"%,1,6,91.48,-34.77,154.57,-0.58,0.84,-0.02
"
4:23:54:24:703646,"%,1,6,91.48,-34.77,154.53,-0.58,0.83,-0.01
"
4:23:54:25:703757,"%,1,6,91.48,-34.78,154.50,-0.58,0.84,-0.02
"
4:23:54:25:703854,"%,1,6,91.49,-34.77,154.47,-0.58,0.83,-0.01
"
4:23:54:25:703950,"%,1,6,91.48,-34.77,154.44,-0.57,0.84,-0.02
"
4:23:54:25:704045,"%,1,6,91.49,-34.78,154.38,-0.58,0.84,-0.01
"
4:23:54:25:704077,"%,3,2,2,1
"
4:23:54:25:704077,"%,4,1,1
"
4:23:54:25:704253,"%,1,6,91.51,-34.77,154.53,-0.58,0.84,-0.02
"
4:23:54:25:704349,"%,1,6,91.53,-34.76,154.62,-0.58,0.84,-0.02
"
4:23:54:25:704445,"%,1,6,91.53,-34.76,154.71,-0.58,0.83,-0.02
"
4:23:54:25:704541,"%,1,6,91.53,-34.75,154.78,-0.58,0.84,-0.02
"
4:23:54:25:704638,"%,1,6,91.53,-34.75,154.83,-0.58,0.84,-0.01
"
4:23:54:26:704748,"%,1,6,91.52,-34.75,154.89,-0.58,0.84,-0.02
"
4:23:54:26:704845,"%,1,6,91.52,-34.75,154.94,-0.58,0.84,-0.02
"
4:23:54:26:704908,"%,3,2,2,1
"
4:23:54:26:704908,"%,4,1,1
"
4:23:54:26:705436,"%,1,6,91.54,-34.76,155.17,-0.58,0.84,-0.01
"
4:23:54:26:705564,"%,1,6,91.53,-34.76,155.18,-0.58,0.84,-0.01
"
4:23:54:26:705660,"%,1,6,91.53,-34.77,155.20,-0.58,0.84,-0.02
"
4:23:54:27:705772,"%,1,6,91.51,-34.77,155.21,-0.58,0.83,-0.02
"
4:23:54:27:705852,"%,1,6,91.50,-34.77,155.25,-0.58,0.83,-0.02
"
4:23:54:27:705948,"%,1,6,91.50,-34.77,155.27,-0.58,0.84,-0.02
"
4:23:54:27:706059,"%,1,6,91.50,-34.77,155.29,-0.58,0.83,-0.01
"
4:23:54:27:706075,"%,3,2,3,1
"
4:23:54:27:706075,"%,4,1,1
"
4:23:54:27:706076,"%,7,1,0
"
4:23:54:27:706252,"%,1,6,91.50,-34.78,155.32,-0.58,0.83,-0.02
"
4:23:54:27:706348,"%,1,6,91.49,-34.78,155.32,-0.58,0.83,-0.02
"
4:23:54:27:706444,"%,1,6,91.49,-34.79,155.33,-0.58,0.84,-0.01
"
4:23:54:27:706540,"%,1,6,91.49,-34.79,155.35,-0.58,0.83,-0.02
"
4:23:54:27:706636,"%,1,6,91.50,-34.79,155.44,-0.60,0.84,-0.01
"
4:23:54:28:706747,"%,1,6,91.51,-34.81,155.32,-0.59,0.83,-0.01
"
4:23:54:28:706843,"%,1,6,91.51,-34.81,155.25,-0.58,0.84,-0.02
"
4:23:54:28:706907,"%,3,2,3,1
"
4:23:54:28:706923,"%,4,1,1
"
4:23:54:28:707450,"%,1,6,91.50,-34.80,155.03,-0.58,0.84,-0.02
"
4:23:54:28:707546,"%,1,6,91.50,-34.80,155.00,-0.58,0.84,-0.02
"
4:23:54:28:707659,"%,1,6,91.49,-34.80,154.95,-0.58,0.83,-0.02
"
4:23:54:29:707755,"%,1,6,91.48,-34.80,154.96,-0.58,0.84,-0.02
"
4:23:54:29:707850,"%,1,6,91.48,-34.79,154.90,-0.57,0.84,-0.02
"
4:23:54:29:707962,"%,1,6,91.48,-34.79,154.89,-0.58,0.83,-0.01
"
4:23:54:29:708058,"%,1,6,91.49,-34.79,154.89,-0.58,0.84,-0.01
"
4:23:54:29:708074,"%,3,2,3,1
"
4:23:54:29:708074,"%,4,1,1
"
4:23:54:29:708250,"%,1,6,91.49,-34.79,154.80,-0.58,0.83,-0.02
"
4:23:54:29:708347,"%,1,6,91.48,-34.79,154.76,-0.58,0.84,-0.02
"
4:23:54:29:708442,"%,1,6,91.49,-34.79,154.75,-0.58,0.84,-0.02
"
4:23:54:29:708538,"%,1,6,91.50,-34.79,154.74,-0.58,0.84,-0.02
"
4:23:54:29:708634,"%,1,6,91.49,-34.79,154.74,-0.58,0.84,-0.02
"
4:23:54:30:708746,"%,1,6,91.49,-34.79,154.75,-0.58,0.84,-0.02
"
4:23:54:30:708858,"%,1,6,91.49,-34.79,154.74,-0.58,0.84,-0.02
"
4:23:54:30:708905,"%,3,2,3,1
"
4:23:54:30:708921,"%,4,1,1
"
4:23:54:30:709449,"%,1,6,91.50,-34.79,154.74,-0.58,0.84,-0.02
"
4:23:54:30:709546,"%,1,6,91.50,-34.79,154.75,-0.58,0.83,-0.01
"
4:23:54:30:709641,"%,1,6,91.50,-34.79,154.72,-0.57,0.84,-0.02
"
4:23:54:31:709737,"%,1,6,91.49,-34.79,154.73,-0.58,0.84,-0.02
"
4:23:54:31:709834,"%,1,6,91.49,-34.79,154.75,-0.58,0.84,-0.02
"
4:23:54:31:709945,"%,1,6,91.49,-34.79,154.74,-0.58,0.83,-0.02
"
4:23:54:31:710057,"%,1,6,91.50,-34.79,154.73,-0.58,0.84,-0.02
"
4:23:54:31:710072,"%,3,2,2,1
"
4:23:54:31:710072,"%,4,1,1
"
4:23:54:31:710265,"%,1,6,91.51,-34.79,154.72,-0.58,0.84,-0.02
"
4:23:54:31:710361,"%,1,6,91.52,-34.78,154.74,-0.58,0.83,-0.02
"
4:23:54:31:710457,"%,1,6,91.50,-34.79,154.61,-0.58,0.84,-0.02
"
4:23:54:31:710552,"%,1,6,91.51,-34.79,154.64,-0.58,0.84,-0.02
"
4:23:54:31:710648,"%,1,6,91.51,-34.79,154.74,-0.58,0.83,-0.01
"
4:23:54:32:710760,"%,1,6,91.52,-34.78,154.88,-0.58,0.83,-0.02
"
4:23:54:32:710856,"%,1,6,91.52,-34.79,154.90,-0.58,0.84,-0.02
"
4:23:54:32:710920,"%,3,2,2,1
"
4:23:54:32:710920,"%,4,1,1
"
4:23:54:32:710920,"%,7,1,0
"
4:23:54:32:711464,"%,1,6,91.51,-34.78,155.25,-0.58,0.83,-0.01
"
4:23:54:32:711544,"%,1,6,91.51,-34.78,155.31,-0.58,0.84,-0.02
"
4:23:54:32:711640,"%,1,6,91.50,-34.77,155.33,-0.58,0.83,-0.02
"
4:23:54:33:711751,"%,1,6,91.52,-34.77,155.38,-0.58,0.84,-0.02
"
4:23:54:33:711847,"%,1,6,91.52,-34.78,155.44,-0.58,0.83,-0.02
"
4:23:54:33:711944,"%,1,6,91.52,-34.78,155.45,-0.58,0.83,-0.02
"
4:23:54:33:712039,"%,1,6,91.51,-34.78,155.48,-0.58,0.84,-0.02
"
4:23:54:33:712071,"%,3,2,2,1
"
4:23:54:33:712071,"%,4,1,1
"
4:23:54:33:712247,"%,1,6,91.50,-34.78,155.55,-0.58,0.83,-0.02
"
4:23:54:33:712343,"%,1,6,91.50,-34.77,155.70,-0.58,0.84,-0.02
"
4:23:54:33:712439,"%,1,6,91.50,-34.77,155.72,-0.58,0.84,-0.02
"
4:23:54:33:712535,"%,1,6,91.52,-34.77,155.82,-0.58,0.83,-0.02
"
4:23:54:33:712646,"%,1,6,91.51,-34.78,155.87,-0.58,0.84,-0.02
"
4:23:54:34:712743,"%,1,6,91.53,-34.78,155.91,-0.58,0.83,-0.02
"
4:23:54:34:712855,"%,1,6,91.53,-34.78,155.96,-0.58,0.84,-0.02
"
4:23:54:34:712934,"%,3,2,2,1
"
4:23:54:34:712934,"%,4,1,1
"
4:23:54:34:713446,"%,1,6,91.50,-34.77,156.20,-0.58,0.84,-0.02
"
4:23:54:34:713542,"%,1,6,91.50,-34.77,156.22,-0.58,0.83,-0.02
"
4:23:54:34:713638,"%,1,6,91.51,-34.77,156.26,-0.58,0.84,-0.02
"
4:23:54:35:713734,"%,1,6,91.51,-34.77,156.29,-0.58,0.83,-0.02
"
4:23:54:35:713846,"%,1,6,91.50,-34.78,156.33,-0.58,0.84,-0.02
"
4:23:54:35:713942,"%,1,6,91.50,-34.77,156.37,-0.58,0.83,-0.01
"
4:23:54:35:714054,"%,1,6,91.49,-34.77,156.35,-0.58,0.84,-0.02
"
4:23:54:35:714085,"%,3,2,2,1
"
4:23:54:35:714086,"%,4,1,1
"
4:23:54:35:714246,"%,1,6,91.48,-34.78,156.10,-0.58,0.84,-0.02
"
4:23:54:35:714342,"%,1,6,91.47,-34.78,156.02,-0.58,0.84,-0.02
"
4:23:54:35:714454,"%,1,6,91.47,-34.79,155.97,-0.58,0.84,-0.02
"
4:23:54:35:714549,"%,1,6,91.47,-34.79,155.89,-0.58,0.83,-0.01
"
4:23:54:35:714646,"%,1,6,91.47,-34.79,155.83,-0.58,0.83,-0.02
"
4:23:54:36:714757,"%,1,6,91.47,-34.80,155.76,-0.58,0.84,-0.02
"
4:23:54:36:714853,"%,1,6,91.47,-34.80,155.69,-0.58,0.83,-0.01
"
4:23:54:36:714933,"%,3,2,2,1
"
4:23:54:36:714933,"%,4,1,1
"
4:23:54:36:715445,"%,1,6,91.46,-34.80,155.43,-0.58,0.83,-0.01
"
4:23:54:36:715541,"%,1,6,91.46,-34.80,155.42,-0.58,0.84,-0.02
"
4:23:54:36:715637,"%,1,6,91.46,-34.79,155.40,-0.58,0.84,-0.02
"
4:23:54:37:715764,"%,1,6,91.47,-34.79,155.38,-0.58,0.83,-0.01
"
4:23:54:37:715861,"%,1,6,91.48,-34.79,155.38,-0.58,0.84,-0.01
"
4:23:54:37:715957,"%,1,6,91.49,-34.80,155.34,-0.58,0.84,-0.02
"
4:23:54:37:716052,"%,1,6,91.49,-34.80,155.33,-0.58,0.84,-0.02
"
4:23:54:37:716084,"%,3,2,2,1
"
4:23:54:37:716084,"%,4,1,1
"
4:23:54:37:716084,"%,7,1,0
"
4:23:54:37:716261,"%,1,6,91.49,-34.79,155.28,-0.58,0.84,-0.02
"
4:23:54:37:716340,"%,1,6,91.49,-34.79,155.26,-0.58,0.84,-0.02
"
4:23:54:37:716452,"%,1,6,91.49,-34.79,155.26,-0.57,0.84,-0.02
"
4:23:54:37:716548,"%,1,6,91.48,-34.79,155.28,-0.58,0.83,-0.01
"
4:23:54:37:716660,"%,1,6,91.48,-34.79,155.28,-0.58,0.84,-0.02
"
4:23:54:38:716756,"%,1,6,91.47,-34.80,155.28,-0.58,0.84,-0.01
"
4:23:54:38:716852,"%,1,6,91.47,-34.80,155.29,-0.58,0.83,-0.02
"
4:23:54:38:716931,"%,3,2,2,1
"
4:23:54:38:716932,"%,4,1,1
"
4:23:54:38:717459,"%,1,6,91.50,-34.79,155.23,-0.58,0.84,-0.02
"
4:23:54:38:717555,"%,1,6,91.50,-34.79,155.22,-0.58,0.84,-0.01
"
4:23:54:38:717652,"%,1,6,91.51,-34.79,155.20,-0.58,0.83,-0.01
"
4:23:54:39:717747,"%,1,6,91.49,-34.79,155.22,-0.58,0.84,-0.02
"
4:23:54:39:717843,"%,1,6,91.51,-34.80,155.21,-0.57,0.83,-0.01
"
4:23:54:39:717955,"%,1,6,91.50,-34.80,155.20,-0.59,0.84,-0.01
"
4:23:54:39:718051,"%,1,6,91.51,-34.80,155.25,-0.58,0.84,-0.01
"
4:23:54:39:718066,"%,3,2,2,1
"
4:23:54:39:718066,"%,4,1,1
"
4:23:54:39:718243,"%,1,6,91.51,-34.79,155.43,-0.58,0.83,-0.02
"
4:23:54:39:718339,"%,1,6,91.52,-34.79,155.53,-0.59,0.80,-0.01
"
4:23:54:39:718435,"%,1,6,91.51,-34.80,155.49,-0.58,0.83,-0.02
"
4:23:54:39:718546,"%,1,6,91.48,-34.81,155.37,-0.58,0.84,-0.02
"
4:23:54:39:718643,"%,1,6,91.48,-34.81,155.29,-0.58,0.83,-0.02
"
4:23:54:40:718754,"%,1,6,91.47,-34.81,155.17,-0.58,0.84,-0.01
"
4:23:54:40:718850,"%,1,6,91.46,-34.81,155.05,-0.58,0.84,-0.02
"
4:23:54:40:718930,"%,3,2,2,1
"
4:23:54:40:718930,"%,4,1,1
"
4:23:54:40:719458,"%,1,6,91.48,-34.81,154.62,-0.58,0.84,-0.01
"
4:23:54:40:719554,"%,1,6,91.49,-34.81,154.60,-0.58,0.84,-0.01
"
4:23:54:40:719650,"%,1,6,91.48,-34.81,154.56,-0.58,0.83,-0.02
"
4:23:54:41:719761,"%,1,6,91.49,-34.82,154.55,-0.58,0.84,-0.02
"
4:23:54:41:719858,"%,1,6,91.51,-34.80,154.54,-0.58,0.83,-0.02
"
4:23:54:41:719953,"%,1,6,91.52,-34.81,154.53,-0.58,0.84,-0.02
"
4:23:54:41:720049,"%,1,6,91.53,-34.80,154.54,-0.58,0.84,-0.02
"
4:23:54:41:720081,"%,3,2,2,1
"
4:23:54:41:720081,"%,4,1,1
"
4:23:54:41:720242,"%,1,6,91.52,-34.80,154.53,-0.58,0.84,-0.02
"
4:23:54:41:720353,"%,1,6,91.52,-34.80,154.53,-0.58,0.83,-0.02
"
4:23:54:41:720449,"%,1,6,91.51,-34.80,154.53,-0.58,0.84,-0.02
"
4:23:54:41:720545,"%,1,6,91.52,-34.80,154.55,-0.58,0.83,-0.02
"
4:23:54:41:720641,"%,1,6,91.52,-34.80,154.55,-0.58,0.84,-0.02
"
4:23:54:42:720753,"%,1,6,91.53,-34.79,154.56,-0.58,0.84,-0.01
"
4:23:54:42:720848,"%,1,6,91.54,-34.79,154.58,-0.58,0.83,-0.01
"
4:23:54:42:720928,"%,3,2,3,1
"
4:23:54:42:720928,"%,4,1,1
"
4:23:54:42:720944,"%,7,1,0
"
4:23:54:42:721456,"%,1,6,91.53,-34.80,154.52,-0.58,0.84,-0.02
"
4:23:54:42:721552,"%,1,6,91.52,-34.80,154.52,-0.58,0.84,-0.02
"
4:23:54:42:721664,"%,1,6,91.52,-34.80,154.48,-0.58,0.84,-0.01
"
4:23:54:43:721760,"%,1,6,91.51,-34.80,154.47,-0.58,0.84,-0.02
"
4:23:54:43:721856,"%,1,6,91.51,-34.80,154.50,-0.58,0.84,-0.01
"
4:23:54:43:721952,"%,1,6,91.51,-34.80,154.49,-0.58,0.84,-0.02
"
4:23:54:43:722048,"%,1,6,91.50,-34.80,154.48,-0.58,0.84,-0.02
"
4:23:54:43:722064,"%,3,2,3,1
"
4:23:54:43:722064,"%,4,1,1
"
4:23:54:43:722255,"%,1,6,91.50,-34.80,154.57,-0.58,0.83,-0.01
"
4:23:54:43:722352,"%,1,6,91.48,-34.80,154.45,-0.58,0.84,-0.02
"
4:23:54:43:722448,"%,1,6,91.48,-34.81,154.35,-0.58,0.83,-0.01
"
4:23:54:43:722544,"%,1,6,91.47,-34.80,154.26,-0.58,0.84,-0.02
"
4:23:54:43:722640,"%,1,6,91.46,-34.81,154.15,-0.58,0.83,-0.02
"
4:23:54:44:722751,"%,1,6,91.47,-34.81,154.10,-0.58,0.84,-0.02
"
4:23:54:44:722847,"%,1,6,91.47,-34.81,154.04,-0.58,0.83,-0.02
"
4:23:54:44:722927,"%,3,2,3,1
"
4:23:54:44:722927,"%,4,1,1
"
4:23:54:44:723455,"%,1,6,91.47,-34.79,153.93,-0.58,0.84,-0.02
"
4:23:54:44:723551,"%,1,6,91.49,-34.79,153.93,-0.58,0.83,-0.01
"
4:23:54:44:723647,"%,1,6,91.48,-34.79,153.94,-0.58,0.83,-0.02
"
4:23:54:45:723743,"%,1,6,91.50,-34.79,153.97,-0.58,0.84,-0.02
"
4:23:54:45:723839,"%,1,6,91.50,-34.79,154.00,-0.58,0.83,-0.02
"
4:23:54:45:723935,"%,1,6,91.50,-34.79,154.01,-0.58,0.84,-0.02
"
4:23:54:45:724031,"%,1,6,91.51,-34.79,153.99,-0.58,0.84,-0.02
"
4:23:54:45:724094,"%,3,2,3,1
"
4:23:54:45:724094,"%,4,1,1
"
4:23:54:45:724254,"%,1,6,91.51,-34.79,154.05,-0.58,0.84,-0.02
"
4:23:54:45:724350,"%,1,6,91.51,-34.79,154.06,-0.58,0.84,-0.02
"
4:23:54:45:724446,"%,1,6,91.53,-34.79,154.10,-0.58,0.84,-0.02
"
4:23:54:45:724558,"%,1,6,91.51,-34.79,154.09,-0.58,0.83,-0.02
"
4:23:54:45:724653,"%,1,6,91.51,-34.79,154.10,-0.58,0.83,-0.02
"
4:23:54:46:724750,"%,1,6,91.50,-34.80,154.14,-0.58,0.83,-0.02
"
4:23:54:46:724846,"%,1,6,91.49,-34.80,154.14,-0.58,0.84,-0.02
"
4:23:54:46:724941,"%,3,2,3,1
"
4:23:54:46:724941,"%,4,1,1
"
4:23:54:46:725453,"%,1,6,91.53,-34.78,154.36,-0.58,0.84,-0.02
"
4:23:54:46:725549,"%,1,6,91.57,-34.77,154.62,-0.58,0.84,-0.02
"
4:23:54:46:725646,"%,1,6,91.59,-34.76,154.88,-0.58,0.84,-0.01
"
4:23:54:47:725741,"%,1,6,91.60,-34.76,155.11,-0.58,0.83,-0.02
"
4:23:54:47:725853,"%,1,6,91.61,-34.75,155.35,-0.58,0.83,-0.02
"
4:23:54:47:725949,"%,1,6,91.61,-34.75,155.55,-0.58,0.84,-0.02
"
4:23:54:47:726045,"%,1,6,91.61,-34.75,155.71,-0.58,0.84,-0.02
"
4:23:54:47:726076,"%,3,2,2,1
"
4:23:54:47:726076,"%,4,1,1
"
4:23:54:47:726077,"%,7,1,0
"
4:23:54:47:726253,"%,1,6,91.61,-34.75,156.03,-0.58,0.84,-0.03
"
4:23:54:47:726333,"%,1,6,91.59,-34.75,156.14,-0.58,0.84,-0.01
"
4:23:54:47:726461,"%,1,6,91.59,-34.75,156.29,-0.58,0.83,-0.02
"
4:23:54:47:726557,"%,1,6,91.58,-34.75,156.43,-0.58,0.84,-0.02
"
4:23:54:47:726652,"%,1,6,91.57,-34.75,156.51,-0.58,0.84,-0.02
"
4:23:54:48:726748,"%,1,6,91.56,-34.76,156.57,-0.58,0.84,-0.02
"
4:23:54:48:726844,"%,1,6,91.56,-34.76,156.68,-0.58,0.84,-0.01
"
4:23:54:48:726924,"%,3,2,2,1
"
4:23:54:48:726924,"%,4,1,1
"
4:23:54:48:727452,"%,1,6,91.49,-34.79,156.31,-0.58,0.84,-0.02
"
4:23:54:48:727564,"%,1,6,91.48,-34.80,156.25,-0.58,0.84,-0.02
"
4:23:54:48:727659,"%,1,6,91.48,-34.80,156.17,-0.58,0.83,-0.02
"
4:23:54:49:727740,"%,1,6,91.49,-34.79,156.10,-0.58,0.84,-0.02
"
4:23:54:49:727836,"%,1,6,91.48,-34.80,156.02,-0.58,0.83,-0.01
"
4:23:54:49:727947,"%,1,6,91.48,-34.81,155.93,-0.58,0.84,-0.02
"
4:23:54:49:728059,"%,1,6,91.48,-34.80,155.88,-0.58,0.83,-0.02
"
4:23:54:49:728091,"%,3,2,2,1
"
4:23:54:49:728091,"%,4,1,1
"
4:23:54:49:728251,"%,1,6,91.46,-34.81,155.74,-0.58,0.83,-0.01
"
4:23:54:49:728347,"%,1,6,91.47,-34.81,155.69,-0.58,0.84,-0.02
"
4:23:54:49:728443,"%,1,6,91.48,-34.80,155.67,-0.58,0.84,-0.02
"
4:23:54:49:728555,"%,1,6,91.49,-34.80,155.60,-0.58,0.83,-0.02
"
4:23:54:49:728650,"%,1,6,91.49,-34.80,155.55,-0.58,0.83,-0.02
"
4:23:54:50:728747,"%,1,6,91.48,-34.80,155.52,-0.58,0.84,-0.01
"
4:23:54:50:728843,"%,1,6,91.47,-34.80,155.51,-0.58,0.84,-0.02
"
4:23:54:50:728922,"%,3,2,2,1
"
4:23:54:50:728923,"%,4,1,1
"
4:23:54:50:729466,"%,1,6,91.47,-34.79,155.33,-0.58,0.83,-0.02
"
4:23:54:50:729546,"%,1,6,91.48,-34.79,155.30,-0.58,0.83,-0.02
"
4:23:54:50:729658,"%,1,6,91.48,-34.79,155.30,-0.58,0.84,-0.02
"
4:23:54:51:729755,"%,1,6,91.48,-34.79,155.32,-0.58,0.84,-0.01
"
4:23:54:51:729850,"%,1,6,91.49,-34.79,155.29,-0.58,0.84,-0.02
"
4:23:54:51:729946,"%,1,6,91.48,-34.80,155.30,-0.58,0.83,-0.02
"
4:23:54:51:730042,"%,1,6,91.48,-34.79,155.30,-0.58,0.83,-0.01
"
4:23:54:51:730073,"%,3,2,2,1
"
4:23:54:51:730074,"%,4,1,1
"
4:23:54:51:730249,"%,1,6,91.48,-34.80,155.28,-0.58,0.83,-0.03
"
4:23:54:51:730346,"%,1,6,91.49,-34.80,155.27,-0.58,0.83,-0.02
"
4:23:54:51:730442,"%,1,6,91.50,-34.80,155.27,-0.58,0.84,-0.02
"
4:23:54:51:730538,"%,1,6,91.51,-34.80,155.25,-0.58,0.84,-0.02
"
4:23:54:51:730649,"%,1,6,91.52,-34.80,155.25,-0.58,0.83,-0.02
"
4:23:54:52:730745,"%,1,6,91.52,-34.79,155.23,-0.58,0.84,-0.02
"
4:23:54:52:730857,"%,1,6,91.53,-34.79,155.22,-0.58,0.83,-0.02
"
4:23:54:52:730921,"%,3,2,2,1
"
4:23:54:52:730921,"%,4,1,1
"
4:23:54:52:730921,"%,7,1,0
"
4:23:54:52:731449,"%,1,6,91.50,-34.80,155.17,-0.58,0.83,-0.02
"
4:23:54:52:731545,"%,1,6,91.48,-34.81,155.02,-0.58,0.83,-0.02
"
4:23:54:52:731641,"%,1,6,91.49,-34.81,154.87,-0.58,0.84,-0.02
"
