sysTime,roll,pitch,yaw,ax,ay,az
4:11:21:10:62934,3.78,1.02,-155.5,0.02,0.07,0.98
4:11:21:10:63355,3.83,1.0,-155.21,0.02,0.07,0.97
4:11:21:10:63451,3.83,0.99,-155.13,0.02,0.06,0.97
4:11:21:10:63547,3.83,0.99,-155.08,0.02,0.06,0.97
4:11:21:10:63675,3.84,0.99,-155.03,0.02,0.06,0.98
4:11:21:10:63740,3.99,0.94,-155.33,0.02,0.05,0.98
4:11:21:10:63851,4.05,0.91,-155.58,0.02,0.06,0.97
4:11:21:11:63947,4.09,0.89,-155.79,0.02,0.07,0.98
4:11:21:11:64362,4.22,0.83,-156.85,0.02,0.07,0.98
4:11:21:11:64443,4.18,0.84,-156.87,0.02,0.05,0.97
4:11:21:11:64555,4.17,0.84,-156.98,0.02,0.07,0.98
4:11:21:11:64634,4.14,0.85,-157.03,0.02,0.06,0.98
4:11:21:11:64746,4.12,0.86,-157.07,0.02,0.07,0.98
4:11:21:11:64843,4.1,0.86,-157.11,0.02,0.06,0.97
4:11:21:12:64939,4.1,0.87,-157.17,0.02,0.06,0.98
4:11:21:12:65352,4.06,0.88,-157.34,0.01,0.07,0.98
4:11:21:12:65448,4.04,0.88,-157.37,0.03,0.06,0.98
4:11:21:12:65544,4.03,0.89,-157.37,0.01,0.08,0.97
4:11:21:12:65656,4.03,0.89,-157.39,0.03,0.07,0.96
4:11:21:12:65752,4.03,0.89,-157.43,0.01,0.09,0.97
4:11:21:12:65848,4.03,0.89,-157.46,-0.01,0.09,0.98
4:11:21:13:65944,4.03,0.89,-157.47,-0.0,0.07,0.98
4:11:21:13:66351,4.04,0.81,-157.54,-0.03,0.05,1.0
4:11:21:13:66448,4.05,0.72,-157.56,0.07,0.0,0.99
4:11:21:13:66544,4.03,0.69,-157.56,-0.01,0.08,0.97
4:11:21:13:66639,4.09,0.65,-157.57,0.04,0.12,0.98
4:11:21:13:66735,4.09,0.65,-157.59,0.07,-0.0,0.96
4:11:21:13:66848,4.1,0.62,-157.61,0.07,0.07,0.98
4:11:21:14:66943,4.23,0.52,-157.62,-0.0,0.07,0.98
4:11:21:14:67374,4.23,0.42,-157.56,-0.01,0.06,0.96
4:11:21:14:67438,4.2,0.51,-157.56,-0.03,0.05,0.99
4:11:21:14:67534,4.1,0.52,-157.58,0.03,0.08,0.98
4:11:21:14:67661,4.14,0.6,-157.6,0.05,0.05,0.96
4:11:21:14:67741,4.12,0.68,-157.57,0.0,0.11,0.96
4:11:21:14:67853,3.69,0.45,-157.6,0.04,0.03,0.95
4:11:21:15:67949,3.66,0.37,-157.58,0.05,-0.03,0.96
4:11:21:15:68348,3.09,-0.32,-158.03,-0.01,0.05,1.03
4:11:21:15:68476,2.53,-0.73,-158.15,0.0,-0.03,0.92
4:11:21:15:68556,2.04,-1.0,-158.28,-0.01,0.03,0.95
4:11:21:15:68668,1.74,-1.31,-158.46,0.04,-0.01,0.84
4:11:21:15:68747,1.19,-1.66,-158.82,-0.0,0.02,1.0
4:11:21:15:68844,0.54,-2.05,-159.41,0.07,-0.02,1.07
4:11:21:16:68988,0.09,-2.2,-159.74,-0.06,0.06,0.93
4:11:21:16:69354,-1.29,-1.55,-162.58,0.14,0.05,0.76
4:11:21:16:69450,-1.84,-1.87,-163.0,0.04,0.01,0.98
4:11:21:16:69545,-1.81,-2.2,-163.48,0.11,-0.34,0.97
4:11:21:16:69641,-1.72,-2.15,-164.11,-0.11,-0.16,1.26
4:11:21:16:69737,-1.75,-2.0,-164.7,-0.11,-0.07,0.83
4:11:21:16:69865,-2.39,-1.98,-165.16,-0.14,0.17,1.11
4:11:21:17:69962,-2.87,-2.35,-165.58,0.04,-0.06,1.12
4:11:21:17:70338,-4.98,-2.7,-164.79,0.06,-0.05,0.91
4:11:21:17:70450,-4.82,-3.15,-164.04,-0.33,0.23,1.07
4:11:21:17:70562,-3.83,-3.3,-163.21,-0.14,0.08,1.16
4:11:21:17:70658,-2.39,-2.95,-162.73,-0.45,0.2,1.43
4:11:21:17:70754,-1.39,-1.84,-162.71,-0.15,0.18,1.29
4:11:21:17:70850,-0.66,-0.52,-163.06,-0.26,0.18,1.27
4:11:21:18:70946,0.05,1.13,-163.74,-0.39,0.07,1.23
4:11:21:18:71357,-0.12,1.76,-165.25,0.3,-0.28,0.77
4:11:21:18:71453,-0.45,-0.23,-164.92,-0.05,0.05,1.07
4:11:21:18:71549,-1.34,-1.96,-164.31,-0.38,0.29,1.28
4:11:21:18:71644,-2.19,-3.56,-163.41,-0.27,0.07,1.14
4:11:21:18:71756,-2.93,-4.58,-162.39,-0.48,0.23,1.31
4:11:21:18:71852,-3.21,-4.9,-161.54,0.13,-0.04,1.14
4:11:21:19:71948,-2.88,-4.45,-161.17,0.3,-0.21,0.84
4:11:21:19:72342,-0.7,4.34,-163.37,-0.17,0.12,1.08
4:11:21:19:72454,-0.03,5.96,-164.17,0.02,-0.13,0.85
4:11:21:19:72534,0.09,6.77,-164.97,-0.02,0.02,1.12
4:11:21:19:72630,-0.24,6.63,-165.53,0.03,0.14,1.0
4:11:21:19:72757,-0.59,5.23,-165.78,0.13,-0.21,0.78
4:11:21:19:72854,-0.8,2.76,-165.6,0.22,-0.06,0.82
4:11:21:20:72991,-1.27,0.55,-165.09,-0.12,-0.01,1.05
4:11:21:20:73362,-2.31,-5.18,-161.85,-0.11,-0.04,1.1
4:11:21:20:73442,-1.86,-4.61,-161.35,0.03,-0.1,0.92
4:11:21:20:73538,-1.66,-3.49,-161.0,-0.28,0.25,1.18
4:11:21:20:73634,-1.18,-2.12,-160.82,-0.27,0.16,1.08
4:11:21:20:73746,-0.61,-0.55,-160.92,-0.35,0.12,1.18
4:11:21:20:73842,-0.24,1.13,-161.26,0.14,-0.19,0.83
4:11:21:21:73938,0.1,2.61,-161.72,-0.07,0.03,0.88
4:11:21:21:74343,0.17,3.7,-164.1,-0.01,0.17,0.92
4:11:21:21:74439,-0.23,1.92,-164.44,-0.35,0.4,1.04
4:11:21:21:74550,-0.67,-1.17,-164.43,-0.12,0.23,1.22
4:11:21:21:74663,-1.7,-5.04,-163.76,0.15,0.02,0.98
4:11:21:21:74758,-3.09,-9.37,-162.65,-0.06,-0.23,0.76
4:11:21:21:74854,-4.22,-12.99,-161.22,-0.05,0.24,1.08
4:11:21:22:74950,-4.45,-15.16,-159.58,0.06,-0.02,0.92
4:11:21:22:75355,0.96,-5.63,-157.95,-0.22,0.07,0.97
4:11:21:22:75451,2.12,-1.61,-158.63,-0.23,0.2,0.97
4:11:21:22:75547,2.92,2.03,-159.61,-0.2,-0.11,0.94
4:11:21:22:75658,3.48,4.76,-160.68,-0.59,0.25,1.04
4:11:21:22:75755,3.9,6.85,-161.73,0.04,-0.28,0.75
4:11:21:22:75850,3.53,7.67,-162.45,-0.25,0.0,0.93
4:11:21:23:75947,2.82,6.63,-162.64,-0.18,-0.12,0.53
4:11:21:23:76354,0.82,-3.35,-159.78,-0.31,0.25,0.96
4:11:21:23:76450,1.66,-3.11,-159.27,0.19,-0.38,0.7
4:11:21:23:76546,2.11,-2.42,-158.96,-0.18,0.36,0.86
4:11:21:23:76642,2.4,-1.67,-158.77,-0.1,0.09,1.05
4:11:21:23:76738,2.54,-1.24,-158.67,-0.08,0.29,0.61
4:11:21:23:76850,2.58,-0.87,-158.49,0.11,0.07,1.07
4:11:21:24:76946,2.78,-0.63,-158.3,-0.15,-0.02,0.78
4:11:21:24:77358,3.72,2.45,-158.86,0.1,-0.26,0.6
4:11:21:24:77453,3.43,3.05,-159.26,-0.18,0.01,0.81
4:11:21:24:77550,2.97,3.01,-159.57,0.11,-0.03,1.08
4:11:21:24:77645,2.17,2.11,-159.69,-0.06,-0.12,0.73
4:11:21:24:77741,1.48,0.72,-159.64,-0.42,0.18,0.99
4:11:21:24:77837,0.61,-1.53,-159.29,-0.39,0.08,1.28
4:11:21:25:77949,-0.56,-4.18,-158.62,-0.57,0.39,1.3
4:11:21:25:78349,-1.73,-7.1,-155.91,-0.07,0.23,0.84
4:11:21:25:78445,-0.5,-5.26,-155.76,-0.02,-0.04,0.78
4:11:21:25:78557,0.73,-3.43,-155.82,-0.12,0.32,1.11
4:11:21:25:78653,1.58,-1.88,-155.89,-0.1,-0.0,1.05
4:11:21:25:78749,2.0,-0.62,-156.02,0.03,-0.03,0.89
4:11:21:25:78861,2.04,0.03,-156.2,0.14,-0.24,0.87
4:11:21:26:78972,1.81,0.45,-156.52,0.25,-0.46,0.82
4:11:21:26:79385,0.4,-1.69,-156.18,0.02,0.03,1.11
4:11:21:26:79449,0.68,-2.4,-156.32,-0.42,0.39,1.27
4:11:21:26:79561,0.76,-2.4,-156.14,-0.13,0.15,1.21
4:11:21:26:79657,0.61,-1.76,-156.08,-0.24,0.15,1.17
4:11:21:26:79753,0.62,-1.23,-156.13,-0.05,0.06,0.84
4:11:21:26:79848,1.17,-0.99,-156.25,-0.31,0.29,1.21
4:11:21:27:79945,1.72,-0.75,-156.48,0.05,0.0,0.85
4:11:21:27:80444,1.12,-1.05,-156.92,-0.33,0.03,1.14
4:11:21:27:80525,1.18,-1.22,-156.93,-0.11,0.24,1.26
4:11:21:27:80573,1.1,-1.37,-156.99,-0.12,0.13,1.13
4:11:21:27:80685,1.09,-1.5,-157.22,0.08,0.05,0.86
4:11:21:27:80781,1.27,-1.69,-157.56,0.06,0.11,0.85
4:11:21:27:80877,1.16,-2.13,-157.83,0.09,-0.0,0.88
4:11:21:28:81004,0.87,-2.08,-158.12,0.09,0.03,0.8
4:11:21:28:81350,-0.22,-1.11,-158.66,-0.19,0.04,0.89
4:11:21:28:81446,0.14,-0.87,-158.55,0.17,-0.24,0.84
4:11:21:28:81574,0.6,-1.12,-158.38,-0.55,0.32,1.32
4:11:21:28:81654,0.86,-1.55,-158.3,-0.33,0.33,1.42
4:11:21:28:81734,1.05,-1.64,-158.31,0.07,0.05,0.88
4:11:21:29:81910,1.62,-1.68,-158.11,0.15,-0.04,0.98
4:11:21:29:81958,2.25,-1.83,-157.99,0.08,0.07,0.84
4:11:21:29:82378,-0.09,-1.18,-158.25,-0.08,0.12,1.1
4:11:21:29:82459,-0.19,-1.17,-158.28,-0.18,0.01,1.05
4:11:21:29:82587,0.04,-1.09,-158.32,-0.05,0.02,1.21
4:11:21:29:82651,0.94,-1.29,-158.44,-0.67,0.3,1.27
4:11:21:29:82747,1.48,-1.19,-158.46,-0.32,0.0,0.99
4:11:21:29:82842,1.43,-1.23,-158.42,0.04,-0.19,0.89
4:11:21:30:82954,0.95,-1.05,-158.42,-0.03,0.05,1.0
4:11:21:30:83338,-0.76,-2.04,-159.04,-0.2,-0.09,0.95
4:11:21:30:83434,-1.3,-2.79,-158.98,-0.12,0.01,0.98
4:11:21:30:83562,-1.66,-3.32,-159.09,-0.14,0.14,1.25
4:11:21:30:83658,-2.0,-3.64,-158.9,-0.46,0.19,1.15
4:11:21:30:83754,-1.78,-3.78,-158.88,0.06,-0.06,0.88
4:11:21:30:83850,-1.5,-3.67,-158.92,0.15,-0.1,0.75
4:11:21:31:83946,-1.45,-3.53,-158.91,-0.2,0.17,1.26
4:11:21:31:84438,-2.15,-3.11,-158.66,-0.84,0.43,1.48
4:11:21:31:84567,-1.9,-3.32,-158.64,-0.15,-0.0,1.08
4:11:21:31:84663,-1.61,-3.66,-158.59,0.15,-0.04,0.68
4:11:21:31:84742,-1.63,-4.1,-158.46,0.05,-0.02,0.85
4:11:21:31:84854,-1.6,-4.55,-158.3,-0.17,-0.03,1.08
4:11:21:32:84934,-1.64,-4.61,-158.26,0.18,-0.12,0.93
4:11:21:32:85063,-1.69,-4.15,-158.39,-0.13,-0.14,0.94
4:11:21:32:85354,-1.6,-2.43,-159.01,0.07,-0.05,0.93
4:11:21:32:85464,-1.45,-1.84,-159.32,-0.08,0.05,1.03
4:11:21:32:85560,-1.46,-1.38,-159.31,-0.12,0.21,0.95
4:11:21:32:85656,-1.22,-1.06,-159.38,0.01,-0.05,0.89
4:11:21:32:85753,-0.89,-0.79,-159.6,-0.01,-0.12,0.98
4:11:21:32:85848,-0.73,-0.81,-159.75,-0.2,-0.2,0.8
4:11:21:33:85960,-0.65,-1.39,-159.8,-0.26,0.19,1.09
4:11:21:33:86386,-2.47,-5.99,-158.59,-0.12,0.12,1.08
4:11:21:33:86467,-2.96,-6.73,-158.04,-0.28,0.22,1.27
4:11:21:33:86563,-3.04,-6.92,-157.56,-0.2,0.18,1.2
4:11:21:33:86658,-2.91,-6.71,-157.28,-0.41,0.21,1.13
4:11:21:33:86754,-2.83,-5.9,-157.19,-0.2,0.08,1.08
4:11:21:33:86882,-2.58,-4.8,-157.29,-0.25,0.22,0.99
4:11:21:34:86962,-2.36,-3.46,-157.56,-0.11,0.01,0.89
4:11:21:34:87359,-1.54,0.81,-159.4,-0.62,0.34,1.31
4:11:21:34:87456,-1.1,0.4,-159.74,-0.14,-0.09,1.01
4:11:21:34:87551,-1.0,-0.81,-159.9,-0.34,0.12,1.16
4:11:21:34:87664,-1.27,-2.39,-159.77,0.15,0.05,1.04
4:11:21:34:87760,-1.68,-4.03,-159.41,-0.15,0.19,1.2
4:11:21:34:87855,-2.57,-5.06,-158.91,0.09,-0.03,0.87
4:11:21:35:87968,-2.98,-5.48,-158.4,0.15,-0.04,0.81
4:11:21:35:88346,-1.83,-4.03,-157.49,-0.14,-0.11,1.01
4:11:21:35:88458,-1.52,-3.33,-157.08,0.09,-0.02,1.05
4:11:21:35:88553,-1.14,-2.72,-156.65,-0.18,0.06,1.15
4:11:21:35:88665,-0.83,-2.45,-156.23,0.18,-0.13,0.84
4:11:21:35:88761,-0.72,-2.39,-155.78,0.18,-0.28,0.75
4:11:21:35:88857,-0.91,-2.67,-155.52,-0.12,0.24,1.03
4:11:21:36:88953,-1.33,-2.72,-155.43,-0.36,0.12,1.17
4:11:21:36:89352,-2.47,-1.27,-155.51,-0.21,0.14,1.1
4:11:21:36:89478,-1.93,-1.5,-155.39,-0.21,-0.12,0.93
4:11:21:36:89559,-1.68,-1.92,-155.34,-0.06,-0.15,0.84
4:11:21:36:89654,-1.24,-1.95,-155.8,0.07,-0.19,0.99
4:11:21:36:89767,-0.92,-2.03,-155.69,-0.11,0.04,1.07
4:11:21:36:89862,-0.65,-2.48,-155.11,-0.25,-0.16,1.08
4:11:21:37:89958,-0.37,-3.07,-154.86,0.26,-0.32,0.75
4:11:21:37:90349,-2.08,-2.1,-156.22,0.03,-0.23,0.91
4:11:21:37:90477,-2.23,-1.14,-156.8,-0.14,0.04,1.18
4:11:21:37:90557,-2.14,-0.3,-157.42,-0.06,-0.05,1.09
4:11:21:37:90653,-1.89,-0.22,-158.04,-0.13,0.15,1.08
4:11:21:37:90749,-1.93,-0.52,-158.43,-0.04,-0.05,0.99
4:11:21:37:90860,-1.93,-1.18,-158.6,0.2,-0.29,0.72
4:11:21:38:90956,-1.89,-2.57,-158.26,-0.4,0.09,1.03
4:11:21:38:91367,-4.32,-7.96,-155.25,0.13,-0.15,0.86
4:11:21:38:91463,-3.97,-7.49,-154.94,-0.09,-0.14,0.98
4:11:21:38:91559,-3.5,-6.49,-154.9,-0.19,0.06,1.2
4:11:21:38:91656,-3.17,-5.16,-155.08,-0.02,-0.08,0.74
4:11:21:38:91751,-2.97,-4.0,-155.42,-0.35,0.25,1.2
4:11:21:38:91863,-2.96,-3.34,-155.76,-0.06,-0.05,0.94
4:11:21:39:91960,-2.96,-3.17,-156.03,-0.04,-0.32,0.92
4:11:21:39:92357,-3.21,-4.46,-156.29,-0.19,-0.02,0.95
4:11:21:39:92454,-3.29,-4.19,-156.43,-0.01,-0.22,0.96
4:11:21:39:92550,-3.25,-4.11,-156.5,-0.08,-0.17,0.89
4:11:21:39:92662,-3.24,-3.93,-156.57,-0.05,-0.04,0.92
4:11:21:39:92757,-3.48,-3.86,-156.58,-0.04,-0.12,0.92
4:11:21:39:92854,-3.69,-3.6,-156.55,-0.17,0.06,1.22
4:11:21:40:92965,-3.79,-3.47,-156.48,0.08,-0.11,0.85
4:11:21:40:93366,-1.92,-4.46,-156.43,-0.2,-0.04,0.91
4:11:21:40:93461,-1.5,-4.7,-156.41,-0.35,0.19,1.25
4:11:21:40:93557,-1.1,-4.69,-156.41,-0.17,0.14,1.06
4:11:21:40:93653,-1.03,-4.33,-156.4,-0.14,0.12,0.99
4:11:21:40:93765,-1.28,-3.88,-156.3,-0.17,-0.07,1.19
4:11:21:40:93861,-1.75,-3.35,-156.24,0.17,-0.16,0.75
4:11:21:41:93957,-2.01,-2.72,-156.43,-0.4,0.03,1.01
4:11:21:41:94350,-3.53,-2.09,-157.35,-0.06,0.16,1.06
4:11:21:41:94477,-3.65,-2.5,-157.47,-0.07,-0.14,0.87
4:11:21:41:94557,-3.62,-2.98,-157.48,0.21,-0.21,0.82
4:11:21:41:94669,-3.55,-3.7,-157.09,-0.4,0.1,1.08
4:11:21:41:94766,-3.63,-4.25,-156.54,-0.01,-0.12,0.98
4:11:21:41:94861,-3.88,-4.73,-155.82,0.06,-0.01,1.0
4:11:21:42:94958,-4.2,-4.82,-155.13,-0.03,-0.09,1.03
4:11:21:42:95362,-3.93,-2.57,-154.61,-0.09,-0.05,0.88
4:11:21:42:95458,-3.46,-1.6,-154.85,0.01,-0.23,0.91
4:11:21:42:95553,-2.87,-0.95,-155.05,0.23,-0.21,0.98
4:11:21:42:95634,-2.57,-0.42,-155.23,-0.13,0.04,0.99
4:11:21:42:95762,-2.13,0.0,-155.48,-0.29,0.25,1.26
4:11:21:42:95858,-1.25,0.18,-155.58,0.06,-0.17,0.79
4:11:21:43:95954,-0.69,0.46,-155.84,0.12,-0.28,0.8
4:11:21:43:96361,-1.57,1.02,-156.65,0.14,-0.09,0.93
4:11:21:43:96458,-1.94,1.02,-156.98,-0.05,-0.14,0.94
4:11:21:43:96554,-2.3,0.82,-157.28,-0.36,0.13,1.29
4:11:21:43:96650,-2.59,0.35,-157.48,0.17,-0.23,0.74
4:11:21:43:96745,-3.07,-0.26,-157.49,-0.26,-0.01,1.1
4:11:21:43:96858,-3.49,-0.79,-157.53,-0.24,0.1,1.13
4:11:21:44:96953,-4.08,-1.0,-157.57,0.31,-0.3,0.9
4:11:21:44:97358,-4.75,-1.2,-157.46,-0.22,0.13,1.0
4:11:21:44:97454,-4.53,-1.34,-157.32,-0.02,-0.0,1.11
4:11:21:44:97549,-4.57,-1.16,-157.28,-0.0,-0.17,0.98
4:11:21:44:97662,-4.77,-0.73,-157.27,-0.14,0.07,1.07
4:11:21:44:97758,-4.64,-0.19,-157.41,0.0,0.04,1.01
4:11:21:44:97854,-4.45,0.2,-157.63,-0.32,0.0,1.02
4:11:21:45:97965,-4.27,0.67,-157.9,0.11,-0.05,0.98
4:11:21:45:98359,-2.85,-0.86,-157.63,-0.12,0.21,1.04
4:11:21:45:98440,-2.62,-0.86,-157.45,0.11,-0.24,0.86
4:11:21:45:98551,-2.23,-0.74,-157.45,0.08,-0.17,0.83
4:11:21:45:98631,-2.01,-0.84,-157.42,-0.19,-0.03,0.86
4:11:21:45:98759,-2.22,-0.56,-157.37,-0.03,-0.13,0.96
4:11:21:45:98855,-2.27,-0.16,-157.31,-0.07,-0.0,0.81
4:11:21:46:98951,-1.68,-0.2,-157.22,0.09,-0.25,0.74
4:11:21:46:99361,-1.46,-0.48,-157.43,0.22,-0.26,0.83
4:11:21:46:99457,-1.53,-0.43,-157.46,-0.1,0.16,0.94
4:11:21:46:99553,-1.55,-0.5,-157.47,-0.39,0.15,1.02
4:11:21:46:99633,-1.36,-0.72,-157.46,0.09,-0.02,0.97
4:11:21:46:99777,-1.07,-0.88,-157.43,0.07,-0.16,0.92
4:11:21:46:99856,-0.93,-0.77,-157.26,0.03,0.1,0.87
4:11:21:47:99997,-0.69,-0.96,-156.95,0.11,-0.15,0.78
4:11:21:47:100357,-0.71,-1.68,-155.92,0.15,-0.2,0.8
4:11:21:47:100468,-0.62,-1.79,-155.65,-0.22,0.07,1.01
4:11:21:47:100531,-0.64,-1.86,-155.43,0.02,-0.08,0.86
4:11:21:47:100660,-0.54,-2.06,-155.31,-0.03,0.06,1.04
4:11:21:47:100772,-0.43,-2.07,-155.16,0.07,-0.16,0.8
4:11:21:47:100852,-0.45,-2.08,-155.07,0.07,-0.07,1.0
4:11:21:48:100963,-0.61,-2.11,-154.96,0.17,-0.21,0.93
4:11:21:48:101390,0.11,-2.15,-154.83,0.03,-0.04,0.88
4:11:21:48:101454,0.22,-2.39,-155.04,0.17,-0.1,0.75
4:11:21:48:101549,0.3,-2.62,-155.3,0.0,-0.1,0.78
4:11:21:48:101645,0.36,-2.62,-155.46,-0.08,-0.02,0.73
4:11:21:48:101773,0.53,-2.64,-155.56,-0.1,-0.11,1.0
4:11:21:48:101853,0.64,-2.35,-155.53,-0.1,0.09,0.96
4:11:21:49:101949,0.78,-2.16,-155.43,-0.01,-0.05,0.98
4:11:21:49:102354,1.97,-2.85,-155.16,-0.22,0.08,1.08
4:11:21:49:102450,2.01,-2.96,-155.26,-0.09,-0.1,0.77
4:11:21:49:102546,1.9,-2.95,-155.41,0.05,-0.01,0.97
4:11:21:49:102657,1.89,-3.03,-155.6,0.09,0.04,0.82
4:11:21:49:102753,2.02,-3.11,-155.74,-0.13,-0.05,0.96
4:11:21:49:102866,2.13,-3.12,-155.85,-0.26,0.11,0.98
4:11:21:50:102978,2.14,-3.15,-155.91,0.03,-0.17,0.76
4:11:21:50:103435,1.56,-3.16,-155.24,-0.1,0.25,0.99
4:11:21:50:103563,1.82,-3.3,-155.21,0.02,-0.19,0.74
4:11:21:50:103643,2.07,-3.38,-155.38,-0.07,-0.02,0.92
4:11:21:50:103754,2.14,-3.19,-155.58,0.19,-0.02,0.93
4:11:21:50:103898,1.94,-2.97,-155.78,-0.27,0.06,1.2
4:11:21:51:103963,1.64,-2.7,-155.99,-0.2,0.12,0.92
4:11:21:51:104075,1.34,-2.97,-156.04,0.01,0.03,0.97
4:11:21:51:104442,-3.71,2.65,-153.29,0.25,-0.66,0.02
4:11:21:51:104570,-3.07,4.41,-152.67,0.22,0.03,-0.04
4:11:21:51:104666,-28.16,-3.88,-150.85,0.08,-0.74,0.96
4:11:21:51:104763,-31.22,-5.96,-161.0,-0.01,0.01,-0.01
4:11:21:51:104842,-23.07,-13.12,-167.64,0.01,0.05,-0.06
4:11:21:52:104938,-25.09,-23.4,-165.11,-0.03,0.03,-0.02
4:11:21:52:105050,-30.73,-33.77,-159.45,-0.04,0.0,-0.0
4:11:21:52:105351,-55.92,-6.17,-154.42,-0.01,-0.3,0.1
4:11:21:52:105462,-36.86,24.02,-141.61,-0.0,-0.2,0.0
4:11:21:52:105559,8.87,22.04,-109.79,0.32,0.23,-0.07
4:11:21:52:105638,1.24,-12.66,-94.14,-0.21,0.18,0.79
4:11:21:52:105751,-2.33,-7.96,-92.61,0.06,-0.1,0.36
4:11:21:52:105847,15.57,-16.93,-95.49,-0.1,0.23,0.57
4:11:21:53:105942,9.01,-24.52,-97.7,-0.01,0.1,0.61
4:11:21:53:106332,-9.5,26.63,-15.14,0.23,0.22,1.25
4:11:21:53:106460,-10.36,40.06,-0.97,0.1,0.1,0.87
4:11:21:53:106541,-0.1,44.23,0.85,0.21,0.12,0.52
4:11:21:53:106636,11.04,39.63,0.65,0.08,0.23,0.37
4:11:21:53:106748,2.59,35.01,-12.92,0.08,0.17,0.47
4:11:21:53:106860,-9.82,24.64,-33.77,0.16,0.13,0.8
4:11:21:54:106956,-7.01,-4.57,-67.23,-0.36,0.17,1.45
4:11:21:54:107372,-17.25,12.39,138.66,-0.11,-0.15,0.74
4:11:21:54:107436,-16.53,9.7,135.13,-0.13,-0.01,0.81
4:11:21:54:107548,-17.46,18.78,143.84,-0.09,-0.04,0.81
4:11:21:54:107645,-9.44,25.07,166.51,-0.2,-0.1,0.92
4:11:21:54:107741,5.07,13.23,-166.95,-0.24,-0.0,0.94
4:11:21:54:107868,16.61,6.48,-155.43,-0.2,0.11,0.86
4:11:21:55:107964,16.63,8.51,-157.21,-0.17,0.05,1.29
4:11:21:55:108356,-17.61,-7.59,67.07,-0.58,-0.2,1.3
4:11:21:55:108437,-29.91,-8.02,35.73,-0.17,-0.23,0.8
4:11:21:55:108565,-26.33,-5.36,13.32,0.04,-0.08,0.5
4:11:21:55:108645,-19.44,-15.58,4.67,-0.24,0.01,1.04
4:11:21:55:108757,-22.13,-8.17,2.52,-0.13,-0.03,0.99
4:11:21:55:108853,-15.86,-5.01,-2.32,-0.16,0.05,1.49
4:11:21:56:108964,-2.41,-34.11,-21.05,-0.56,0.12,1.09
4:11:21:56:109359,14.65,2.14,-155.81,-0.51,0.05,1.32
4:11:21:56:109439,0.77,24.01,-169.06,-0.08,-0.11,0.83
4:11:21:56:109551,-4.87,34.12,-177.18,0.0,-0.16,0.87
4:11:21:56:109646,12.97,29.48,-176.85,-0.15,0.08,1.05
4:11:21:56:109743,21.39,26.6,-168.33,-0.14,0.03,1.06
4:11:21:56:109838,25.7,27.4,-163.02,-0.0,0.03,1.05
4:11:21:57:109934,31.35,26.58,-177.36,-0.16,0.12,1.18
4:11:21:57:110350,-21.95,-8.84,-0.12,-0.33,-0.03,1.11
4:11:21:57:110446,-10.78,-23.15,-57.83,-0.33,-0.13,1.11
4:11:21:57:110542,4.52,-19.56,-107.3,-0.26,-0.07,1.09
4:11:21:57:110669,4.08,-4.71,-135.88,-0.1,-0.08,1.03
4:11:21:57:110750,-1.01,6.76,-151.15,-0.14,-0.16,0.96
4:11:21:57:110845,3.64,13.53,-155.66,-0.18,-0.07,1.04
4:11:21:58:110974,12.81,19.23,-154.97,-0.1,0.09,1.21
4:11:21:58:111357,-13.37,12.61,105.98,-0.4,0.05,0.95
4:11:21:58:111435,-23.41,-2.0,60.29,-0.16,-0.02,1.06
4:11:21:58:111547,-19.2,-21.88,13.16,-0.41,-0.11,1.0
4:11:21:58:111644,-9.19,-22.82,-32.9,-0.23,-0.07,0.98
4:11:21:58:111739,-4.57,-19.6,-64.46,-0.16,-0.1,1.0
4:11:21:58:111851,1.51,-12.97,-85.83,-0.16,-0.11,0.99
4:11:21:59:111995,7.0,-9.52,-96.05,-0.22,0.03,1.0
4:11:21:59:112361,13.48,8.63,-167.24,-0.3,0.01,0.97
4:11:21:59:112455,3.82,16.05,152.87,-0.3,-0.01,1.0
4:11:21:59:112567,-10.68,12.43,110.91,-0.23,-0.08,1.13
4:11:21:59:112648,-17.08,-0.72,73.44,-0.35,-0.04,1.05
4:11:21:59:112743,-24.68,-3.71,41.17,-0.12,-0.11,1.06
4:11:21:59:112840,-24.22,-10.82,16.87,-0.24,-0.08,1.26
4:11:22:0:112935,-18.18,-12.3,-5.06,-0.11,-0.04,1.11
4:11:22:0:113358,126.7,5.89,-18.24,-0.34,-0.28,0.0
4:11:22:0:113437,149.78,-33.35,38.55,-0.79,0.8,-0.52
4:11:22:0:113549,23.63,-19.98,134.11,0.25,-0.0,0.02
4:11:22:0:113661,-20.19,-22.64,114.89,-0.41,-0.55,0.39
4:11:22:0:113757,-53.51,-55.34,146.69,-1.25,-0.12,-0.1
4:11:22:0:113853,-77.58,-57.64,175.07,-0.91,-0.12,-0.08
4:11:22:1:113949,-73.26,-58.64,170.37,-1.05,-0.11,-0.03
4:11:22:1:114447,-89.3,-73.05,-173.71,-1.0,-0.12,-0.02
4:11:22:1:114559,-92.23,-74.39,-170.76,-1.01,-0.12,-0.02
4:11:22:1:114655,-94.7,-75.44,-168.28,-1.01,-0.12,-0.02
4:11:22:1:114751,-96.83,-76.24,-166.12,-1.01,-0.11,-0.02
4:11:22:1:114847,-98.5,-76.84,-164.41,-1.01,-0.11,-0.02
