sysTime,serialLOG
10:19:29:4:101749,"%,1,6,-8.87,-5.17,-92.98,-0.09,-0.16,0.97
"
10:19:29:4:101843,"%,1,6,-8.87,-5.17,-92.99,-0.09,-0.15,0.97
"
10:19:29:4:101938,"%,1,6,-8.87,-5.17,-93.01,-0.09,-0.15,0.96
"
10:19:29:4:102033,"%,1,6,-8.86,-5.17,-93.03,-0.09,-0.15,0.97
"
10:19:29:4:102129,"%,1,6,-8.86,-5.17,-93.02,-0.08,-0.16,0.97
"
10:19:29:5:102338,"%,1,6,-8.87,-5.17,-93.02,-0.09,-0.16,0.97
"
10:19:29:5:102433,"%,1,6,-8.86,-5.18,-93.03,-0.09,-0.15,0.97
"
10:19:29:5:102529,"%,1,6,-8.86,-5.18,-93.03,-0.09,-0.15,0.96
"
10:19:29:5:102625,"%,1,6,-8.87,-5.18,-93.03,-0.09,-0.16,0.97
"
10:19:29:5:102639,"%,3,1,4
"
10:19:29:5:102640,"%,4,1,1
"
10:19:29:5:102752,"%,1,6,-8.86,-5.19,-93.04,-0.09,-0.15,0.97
"
10:19:29:5:102835,"%,1,6,-8.86,-5.19,-93.03,-0.09,-0.15,0.96
"
10:19:29:5:102928,"%,1,6,-8.86,-5.18,-93.02,-0.09,-0.15,0.97
"
10:19:29:6:103550,"%,1,6,-8.87,-5.18,-93.01,-0.08,-0.15,0.96
"
10:19:29:6:103645,"%,3,1,4
"
10:19:29:6:103645,"%,4,1,1
"
10:19:29:6:103647,"%,1,6,-8.87,-5.18,-93.00,-0.09,-0.16,0.97
"
10:19:29:6:103743,"%,1,6,-8.86,-5.18,-93.01,-0.09,-0.16,0.96
"
10:19:29:6:103838,"%,1,6,-8.86,-5.18,-93.02,-0.09,-0.16,0.97
"
10:19:29:6:103934,"%,1,6,-8.87,-5.18,-93.01,-0.09,-0.15,0.96
"
10:19:29:6:104047,"%,1,6,-8.86,-5.19,-93.03,-0.09,-0.15,0.97
"
10:19:29:6:104143,"%,1,6,-8.87,-5.19,-93.06,-0.09,-0.16,0.97
"
10:19:29:7:104350,"%,1,6,-8.86,-5.18,-93.05,-0.09,-0.16,0.97
"
10:19:29:7:104444,"%,1,6,-8.85,-5.19,-93.06,-0.09,-0.15,0.97
"
10:19:29:7:104556,"%,1,6,-8.86,-5.19,-93.07,-0.09,-0.15,0.97
"
10:19:29:7:104652,"%,3,1,4
"
10:19:29:7:104652,"%,4,1,1
"
10:19:29:7:104653,"%,1,6,-8.86,-5.19,-93.08,-0.09,-0.16,0.97
"
10:19:29:7:104748,"%,1,6,-8.86,-5.19,-93.05,-0.09,-0.15,0.97
"
10:19:29:7:104844,"%,1,6,-8.87,-5.18,-93.04,-0.09,-0.16,0.97
"
10:19:29:7:104940,"%,1,6,-8.87,-5.19,-93.04,-0.08,-0.15,0.97
"
10:19:29:8:105531,"%,1,6,-8.88,-5.18,-93.02,-0.09,-0.15,0.96
"
10:19:29:8:105641,"%,3,1,4
"
10:19:29:8:105642,"%,4,1,1
"
10:19:29:8:105643,"%,1,6,-8.88,-5.17,-93.01,-0.09,-0.15,0.96
"
10:19:29:8:105756,"%,1,6,-8.88,-5.16,-92.99,-0.09,-0.16,0.97
"
10:19:29:8:105834,"%,1,6,-8.88,-5.17,-93.01,-0.09,-0.15,0.97
"
10:19:29:8:105947,"%,1,6,-8.87,-5.17,-92.99,-0.09,-0.15,0.97
"
10:19:29:8:106057,"%,1,6,-8.88,-5.17,-92.99,-0.09,-0.16,0.96
"
10:19:29:8:106138,"%,1,6,-8.88,-5.17,-92.98,-0.09,-0.15,0.97
"
10:19:29:9:106346,"%,1,6,-8.89,-5.18,-93.00,-0.09,-0.16,0.97
"
10:19:29:9:106425,"%,1,6,-8.88,-5.18,-92.99,-0.09,-0.16,0.96
"
10:19:29:9:106553,"%,1,6,-8.88,-5.18,-92.99,-0.09,-0.16,0.97
"
10:19:29:9:106616,"%,3,1,4
"
10:19:29:9:106617,"%,4,1,1
"
10:19:29:9:106632,"%,1,6,-8.87,-5.19,-92.99,-0.09,-0.15,0.97
"
10:19:29:9:106743,"%,1,6,-8.87,-5.19,-92.99,-0.09,-0.16,0.97
"
10:19:29:9:106842,"%,1,6,-8.87,-5.19,-93.00,-0.09,-0.16,0.97
"
10:19:29:9:106937,"%,1,6,-8.87,-5.19,-93.00,-0.09,-0.15,0.97
"
10:19:29:10:107542,"%,1,6,-8.89,-5.18,-93.00,-0.09,-0.15,0.97
"
10:19:29:10:107621,"%,3,1,4
"
10:19:29:10:107622,"%,4,1,1
"
10:19:29:10:107639,"%,1,6,-8.88,-5.18,-93.00,-0.08,-0.15,0.97
"
10:19:29:10:107735,"%,1,6,-8.87,-5.19,-93.03,-0.09,-0.15,0.97
"
10:19:29:10:107834,"%,1,6,-8.87,-5.19,-93.01,-0.09,-0.16,0.97
"
10:19:29:10:107927,"%,1,6,-8.87,-5.18,-93.00,-0.09,-0.15,0.97
"
10:19:29:10:108054,"%,1,6,-8.87,-5.19,-93.03,-0.09,-0.15,0.97
"
10:19:29:10:108150,"%,1,6,-8.87,-5.20,-93.05,-0.09,-0.15,0.97
"
10:19:29:11:108357,"%,1,6,-8.87,-5.20,-93.08,-0.09,-0.15,0.97
"
10:19:29:11:108437,"%,1,6,-8.88,-5.20,-93.06,-0.09,-0.15,0.97
"
10:19:29:11:108549,"%,1,6,-8.88,-5.19,-93.05,-0.09,-0.16,0.97
"
10:19:29:11:108596,"%,3,1,4
"
10:19:29:11:108597,"%,4,1,1
"
10:19:29:11:108645,"%,1,6,-8.88,-5.19,-93.05,-0.09,-0.16,0.97
"
10:19:29:11:108743,"%,1,6,-8.88,-5.18,-93.05,-0.09,-0.16,0.97
"
10:19:29:11:108851,"%,1,6,-8.88,-5.18,-93.04,-0.09,-0.15,0.97
"
10:19:29:11:108947,"%,1,6,-8.87,-5.18,-93.05,-0.09,-0.15,0.97
"
10:19:29:12:109554,"%,1,6,-8.87,-5.18,-93.05,-0.09,-0.15,0.96
"
10:19:29:12:109617,"%,3,1,4
"
10:19:29:12:109618,"%,4,1,1
"
10:19:29:12:109649,"%,1,6,-8.87,-5.17,-93.05,-0.09,-0.15,0.97
"
10:19:29:12:109731,"%,1,6,-8.87,-5.18,-93.05,-0.09,-0.16,0.97
"
10:19:29:12:109826,"%,1,6,-8.87,-5.17,-93.04,-0.09,-0.15,0.96
"
10:19:29:12:109937,"%,1,6,-8.87,-5.19,-93.06,-0.09,-0.15,0.96
"
10:19:29:12:110033,"%,1,6,-8.87,-5.18,-93.08,-0.09,-0.16,0.97
"
10:19:29:12:110147,"%,1,6,-8.88,-5.18,-93.07,-0.09,-0.16,0.97
"
10:19:29:13:110352,"%,1,6,-8.88,-5.18,-93.06,-0.09,-0.15,0.97
"
10:19:29:13:110448,"%,1,6,-8.88,-5.17,-93.06,-0.09,-0.15,0.97
"
10:19:29:13:110545,"%,1,6,-8.88,-5.17,-93.05,-0.09,-0.16,0.96
"
10:19:29:13:110591,"%,3,1,4
"
10:19:29:13:110591,"%,4,1,1
"
10:19:29:13:110641,"%,1,6,-8.88,-5.17,-93.04,-0.09,-0.16,0.97
"
10:19:29:13:110736,"%,1,6,-8.88,-5.17,-93.04,-0.09,-0.16,0.97
"
10:19:29:13:110832,"%,1,6,-8.88,-5.17,-93.04,-0.09,-0.16,0.97
"
10:19:29:13:110927,"%,1,6,-8.89,-5.17,-93.01,-0.09,-0.15,0.97
"
10:19:29:14:111549,"%,1,6,-8.86,-5.17,-93.03,-0.09,-0.15,0.97
"
10:19:29:14:111612,"%,3,1,4
"
10:19:29:14:111613,"%,4,1,1
"
10:19:29:14:111646,"%,1,6,-8.87,-5.18,-93.03,-0.09,-0.15,0.96
"
10:19:29:14:111759,"%,1,6,-8.87,-5.18,-93.02,-0.09,-0.15,0.97
"
10:19:29:14:111836,"%,1,6,-8.88,-5.19,-93.04,-0.09,-0.15,0.96
"
10:19:29:14:111965,"%,1,6,-8.87,-5.18,-93.01,-0.09,-0.15,0.96
"
10:19:29:14:112045,"%,1,6,-8.88,-5.17,-92.98,-0.09,-0.16,0.97
"
10:19:29:14:112141,"%,1,6,-8.87,-5.17,-92.99,-0.09,-0.16,0.97
"
10:19:29:15:112333,"%,1,6,-8.87,-5.18,-93.01,-0.09,-0.15,0.97
"
10:19:29:15:112444,"%,1,6,-8.86,-5.18,-93.01,-0.09,-0.15,0.97
"
10:19:29:15:112556,"%,1,6,-8.86,-5.18,-93.02,-0.09,-0.15,0.97
"
10:19:29:15:112603,"%,3,1,4
"
10:19:29:15:112603,"%,4,1,1
"
10:19:29:15:112636,"%,1,6,-8.86,-5.18,-93.03,-0.09,-0.15,0.97
"
10:19:29:15:112731,"%,1,6,-8.86,-5.18,-93.03,-0.09,-0.16,0.97
"
10:19:29:15:112828,"%,1,6,-8.85,-5.19,-93.04,-0.09,-0.15,0.97
"
10:19:29:15:112938,"%,1,6,-8.85,-5.18,-93.04,-0.09,-0.16,0.97
"
10:19:29:16:113546,"%,1,6,-8.84,-5.19,-93.01,-0.09,-0.16,0.97
"
10:19:29:16:113577,"%,3,1,4
"
10:19:29:16:113592,"%,4,1,1
"
10:19:29:16:113657,"%,1,6,-8.83,-5.20,-93.02,-0.09,-0.15,0.96
"
10:19:29:16:113754,"%,1,6,-8.84,-5.20,-93.02,-0.09,-0.15,0.97
"
10:19:29:16:113848,"%,1,6,-8.84,-5.20,-93.02,-0.09,-0.15,0.97
"
10:19:29:16:113946,"%,1,6,-8.83,-5.21,-93.02,-0.09,-0.15,0.97
"
10:19:29:16:114041,"%,1,6,-8.84,-5.20,-93.02,-0.09,-0.16,0.96
"
10:19:29:16:114136,"%,1,6,-8.85,-5.20,-93.01,-0.09,-0.15,0.96
"
10:19:29:17:114345,"%,1,6,-8.85,-5.20,-93.01,-0.09,-0.15,0.97
"
10:19:29:17:114439,"%,1,6,-8.84,-5.19,-93.00,-0.09,-0.15,0.96
"
10:19:29:17:114535,"%,1,6,-8.85,-5.19,-93.00,-0.09,-0.15,0.97
"
10:19:29:17:114583,"%,3,1,4
"
10:19:29:17:114598,"%,4,1,1
"
10:19:29:17:114632,"%,1,6,-8.85,-5.20,-93.01,-0.09,-0.16,0.97
"
10:19:29:17:114743,"%,1,6,-8.85,-5.20,-93.00,-0.09,-0.15,0.97
"
10:19:29:17:114855,"%,1,6,-8.85,-5.20,-92.99,-0.09,-0.16,0.97
"
