sysTime,roll,pitch,yaw,ax,ay,az
4:23:57:5:864652,26.28,-32.18,-125.26,-0.59,0.35,0.85
4:23:57:6:864748,25.0,-32.22,-125.61,-0.65,0.23,0.8
4:23:57:6:864844,21.63,-32.01,-125.53,-0.43,0.32,0.8
4:23:57:6:864955,21.8,-32.25,-129.94,-0.55,0.32,0.78
4:23:57:6:865051,22.16,-31.47,-134.04,-0.53,0.22,0.79
4:23:57:6:865147,23.49,-31.25,-138.32,-0.51,0.38,0.76
4:23:57:6:865643,30.6,-19.65,-148.68,-0.23,0.49,0.81
4:23:57:7:865739,31.92,-15.18,-149.37,-0.27,0.61,0.82
4:23:57:7:865835,32.16,-13.6,-147.05,-0.36,0.48,0.81
4:23:57:7:865963,35.02,-13.52,-144.57,-0.22,0.49,0.73
4:23:57:7:866059,39.65,-12.69,-144.12,-0.24,0.54,0.66
4:23:57:7:866155,43.84,-12.12,-142.1,-0.17,0.73,0.54
4:23:57:7:866251,48.39,-9.62,-139.99,-0.15,0.92,0.73
4:23:57:7:866554,52.02,7.99,-116.35,0.27,0.71,0.55
4:23:57:7:866650,52.81,12.16,-105.88,0.32,0.72,0.53
4:23:57:8:866746,53.56,16.51,-96.36,0.31,0.79,0.52
4:23:57:8:866842,56.1,20.64,-86.37,0.4,0.77,0.38
4:23:57:8:866938,59.21,20.74,-75.74,0.45,0.86,0.47
4:23:57:8:867049,59.71,20.11,-68.69,0.38,0.83,0.48
4:23:57:8:867146,58.99,19.18,-63.63,0.39,0.76,0.46
4:23:57:8:867658,54.46,21.55,-42.29,0.52,0.85,0.52
4:23:57:9:867753,54.51,21.97,-39.44,0.45,0.69,0.45
4:23:57:9:867849,55.25,19.66,-37.14,0.12,0.81,0.43
4:23:57:9:867945,52.72,20.72,-35.9,0.21,0.66,0.52
4:23:57:9:868057,49.19,20.93,-37.81,0.19,0.66,0.61
4:23:57:9:868169,46.33,20.97,-42.97,0.34,0.74,0.79
4:23:57:9:868233,44.66,21.59,-50.24,0.25,0.66,0.75
4:23:57:9:868537,47.87,25.77,-59.78,0.22,0.75,0.49
4:23:57:9:868649,51.47,26.53,-58.41,0.36,0.79,0.53
4:23:57:10:868761,54.56,26.43,-55.58,0.36,0.78,0.54
4:23:57:10:868856,56.82,25.68,-52.0,0.39,0.98,0.6
4:23:57:10:868937,57.24,26.71,-49.62,0.45,0.8,0.41
4:23:57:10:869048,58.05,25.06,-47.97,0.37,0.72,0.45
4:23:57:10:869145,57.23,24.59,-46.85,0.3,0.68,0.47
4:23:57:10:869656,50.58,19.66,-71.6,0.24,0.64,0.6
4:23:57:11:869752,50.92,20.89,-74.28,0.18,0.54,0.47
4:23:57:11:869848,53.05,22.34,-75.25,0.31,0.69,0.53
4:23:57:11:869944,54.46,22.87,-78.49,0.4,0.86,0.54
4:23:57:11:870040,54.19,21.65,-85.78,0.35,0.89,0.63
4:23:57:11:870135,53.8,23.12,-92.2,0.5,0.81,0.45
4:23:57:11:870263,56.1,20.78,-97.29,0.33,0.86,0.49
4:23:57:11:870551,58.73,17.09,-114.49,0.37,0.88,0.46
4:23:57:11:870647,58.04,16.03,-121.55,0.47,0.76,0.49
4:23:57:12:870743,58.93,12.11,-130.64,0.33,0.72,0.67
4:23:57:12:870855,63.6,8.31,-138.52,0.16,0.93,0.36
4:23:57:12:870951,65.04,7.59,-144.86,0.2,0.72,0.35
4:23:57:12:871047,63.69,8.0,-150.61,0.23,0.74,0.43
4:23:57:12:871143,63.93,10.97,-152.11,0.4,0.81,0.39
4:23:57:12:871654,67.31,14.36,-148.78,0.38,0.87,0.34
4:23:57:13:871750,65.88,16.1,-151.92,0.47,0.79,0.46
4:23:57:13:871846,66.67,13.85,-154.61,0.54,0.91,0.53
4:23:57:13:871942,68.02,12.03,-157.0,0.59,0.8,0.36
4:23:57:13:872038,65.96,12.6,-163.25,0.4,0.65,0.6
4:23:57:13:872165,66.38,9.94,-165.46,0.49,0.61,0.45
4:23:57:13:872262,67.68,7.28,-166.05,0.42,0.7,0.47
4:23:57:13:872565,69.14,10.13,-160.11,0.63,0.75,0.57
4:23:57:13:872662,70.91,11.48,-161.93,0.44,0.7,0.57
4:23:57:14:872758,74.64,13.02,-164.0,0.74,0.67,0.4
4:23:57:14:872854,76.62,16.33,-171.24,0.61,0.44,0.46
4:23:57:14:872949,80.83,16.37,-178.86,0.62,0.59,0.43
4:23:57:14:873045,83.76,20.3,171.0,0.65,0.52,0.4
4:23:57:14:873157,89.19,24.18,161.89,0.61,0.67,0.26
4:23:57:14:873637,92.35,45.76,129.83,0.74,0.54,0.39
4:23:57:15:873748,94.67,44.19,133.93,0.83,0.62,0.32
4:23:57:15:873845,94.3,43.14,135.31,0.71,0.49,0.31
4:23:57:15:873956,103.44,37.37,144.2,0.91,0.59,0.08
4:23:57:15:874053,109.21,31.49,151.39,0.83,0.63,-0.01
4:23:57:15:874148,108.32,30.46,156.44,0.86,0.54,-0.08
4:23:57:15:874260,106.13,31.56,158.62,0.84,0.53,-0.07
4:23:57:15:874548,100.88,29.34,161.16,0.81,0.56,-0.08
4:23:57:15:874644,99.08,28.63,160.83,1.18,0.23,-0.25
4:23:57:16:874756,99.09,26.15,161.72,0.84,0.56,-0.13
4:23:57:16:874851,97.39,25.02,162.75,0.74,0.64,-0.1
4:23:57:16:874948,94.19,29.39,163.76,0.85,0.5,-0.06
4:23:57:16:875044,93.22,29.98,163.16,0.8,0.57,-0.02
4:23:57:16:875150,93.66,27.01,162.48,0.75,0.59,-0.04
4:23:57:16:875646,96.73,24.51,157.68,0.72,0.67,-0.07
4:23:57:17:875758,94.22,24.56,156.64,0.71,0.62,-0.01
4:23:57:17:875854,91.5,23.09,156.58,0.72,0.72,0.05
4:23:57:17:875934,91.56,21.36,155.5,0.68,0.72,0.01
4:23:57:17:876046,91.7,19.77,153.83,0.62,0.79,0.03
4:23:57:17:876158,91.41,20.08,153.52,0.64,0.76,0.05
4:23:57:17:876254,91.2,19.97,153.4,0.6,0.8,0.03
4:23:57:17:876541,90.5,20.01,154.05,0.6,0.83,0.07
4:23:57:17:876654,90.87,21.58,154.24,0.59,0.79,0.06
4:23:57:18:876750,91.1,22.08,154.27,0.59,0.8,0.06
4:23:57:18:876845,91.17,21.68,154.28,0.57,0.81,0.07
4:23:57:18:876957,91.13,20.27,154.64,0.53,0.84,0.09
4:23:57:18:877053,91.21,19.72,154.86,0.51,0.85,0.08
4:23:57:18:877149,91.19,20.19,154.99,0.52,0.85,0.06
4:23:57:18:877645,91.43,20.83,155.44,0.51,0.86,0.03
4:23:57:19:877741,91.45,20.7,155.49,0.51,0.86,0.08
4:23:57:19:877852,91.44,20.87,155.52,0.52,0.85,0.06
4:23:57:19:877933,91.41,21.08,155.56,0.51,0.86,0.07
4:23:57:19:878044,91.27,21.15,155.53,0.51,0.86,0.06
4:23:57:19:878141,91.2,21.32,155.5,0.51,0.86,0.06
4:23:57:19:878252,91.19,21.45,155.49,0.51,0.86,0.06
4:23:57:19:878540,91.16,21.63,155.46,0.51,0.86,0.06
4:23:57:19:878636,91.21,21.51,155.48,0.5,0.86,0.06
4:23:57:20:878764,91.27,21.55,155.52,0.5,0.85,0.06
4:23:57:20:878844,91.26,21.52,155.5,0.5,0.86,0.06
4:23:57:20:878940,91.26,21.59,155.5,0.51,0.86,0.06
4:23:57:20:879036,91.17,21.64,155.44,0.51,0.86,0.07
4:23:57:20:879643,91.3,21.19,155.43,0.5,0.86,0.07
4:23:57:21:879755,91.34,21.24,155.46,0.5,0.86,0.06
4:23:57:21:879852,91.22,21.22,155.43,0.5,0.86,0.06
4:23:57:21:879931,91.12,21.24,155.45,0.49,0.86,0.06
4:23:57:21:880059,91.04,21.06,155.49,0.49,0.87,0.06
4:23:57:21:880155,91.0,21.03,155.51,0.49,0.86,0.06
4:23:57:21:880251,90.98,20.85,155.58,0.49,0.87,0.06
4:23:57:21:880555,90.98,20.69,155.68,0.48,0.87,0.06
4:23:57:21:880651,90.92,20.71,155.66,0.48,0.87,0.06
4:23:57:22:880747,90.92,20.79,155.66,0.48,0.87,0.07
4:23:57:22:880842,90.96,20.86,155.69,0.48,0.87,0.06
4:23:57:22:880939,91.05,21.01,155.75,0.48,0.87,0.06
4:23:57:22:881050,90.99,21.2,155.76,0.48,0.87,0.06
4:23:57:22:881642,90.01,22.25,155.3,0.48,0.87,0.06
4:23:57:23:881738,89.98,22.21,155.3,0.47,0.87,0.06
4:23:57:23:881834,89.85,22.22,155.25,0.47,0.88,0.06
4:23:57:23:881946,89.81,22.16,155.28,0.47,0.88,0.05
4:23:57:23:882057,89.81,22.08,155.32,0.47,0.88,0.04
4:23:57:23:882154,89.8,22.18,155.34,0.47,0.88,0.06
4:23:57:23:882250,89.68,22.15,155.3,0.47,0.88,0.06
4:23:57:23:882553,89.62,22.12,155.33,0.47,0.88,0.06
4:23:57:23:882649,89.67,22.1,155.36,0.46,0.88,0.06
4:23:57:24:882746,89.65,22.11,155.35,0.46,0.88,0.06
4:23:57:24:882841,89.72,21.93,155.38,0.46,0.88,0.06
4:23:57:24:882937,89.66,21.99,155.34,0.46,0.89,0.06
4:23:57:24:883065,89.66,22.08,155.33,0.46,0.88,0.06
4:23:57:24:883656,89.6,21.93,155.22,0.46,0.88,0.06
4:23:57:25:883767,89.58,21.92,155.21,0.45,0.88,0.06
4:23:57:25:883848,89.54,21.91,155.2,0.45,0.88,0.06
4:23:57:25:883959,89.51,21.78,155.2,0.45,0.89,0.06
4:23:57:25:884056,89.48,21.64,155.19,0.45,0.89,0.06
4:23:57:25:884152,89.54,21.7,155.22,0.45,0.89,0.05
4:23:57:25:884248,89.5,21.77,155.19,0.45,0.89,0.06
4:23:57:25:884551,89.55,21.87,155.17,0.45,0.89,0.06
4:23:57:25:884647,89.51,21.85,155.14,0.46,0.88,0.06
4:23:57:26:884744,89.6,21.86,155.17,0.46,0.89,0.06
4:23:57:26:884839,89.61,21.82,155.15,0.45,0.89,0.06
4:23:57:26:884951,89.63,21.78,155.15,0.45,0.89,0.06
4:23:57:26:885047,89.6,21.89,155.12,0.45,0.89,0.06
4:23:57:26:885159,89.52,21.94,155.07,0.45,0.89,0.06
4:23:57:26:885639,89.73,20.39,155.88,0.33,0.95,0.04
4:23:57:27:885750,89.53,18.32,158.19,0.42,0.88,0.06
4:23:57:27:885862,89.8,12.34,160.85,0.2,1.1,-0.04
4:23:57:27:885958,90.45,11.03,161.81,0.29,0.95,-0.01
4:23:57:27:886054,91.57,7.22,158.02,0.06,1.18,0.13
4:23:57:27:886150,92.01,6.19,157.12,0.24,1.08,0.07
4:23:57:27:886246,93.17,5.72,158.71,0.21,1.0,-0.12
4:23:57:27:886550,90.27,-1.4,156.52,-0.01,1.24,0.18
4:23:57:27:886646,85.6,-4.98,158.44,0.02,1.13,0.3
4:23:57:28:886742,84.35,-9.2,159.28,-0.08,1.0,0.31
4:23:57:28:886838,80.92,-12.41,161.09,-0.1,0.92,0.42
4:23:57:28:886934,79.24,-13.96,163.64,-0.05,0.74,0.33
4:23:57:28:887046,79.77,-13.66,162.83,-0.2,0.82,0.33
4:23:57:28:887653,67.98,1.23,144.81,-0.24,0.66,0.63
4:23:57:29:887749,67.46,-0.95,150.44,-0.18,0.68,0.61
4:23:57:29:887845,65.88,-2.08,153.12,-0.15,0.69,0.7
4:23:57:29:887941,65.7,-2.41,154.12,-0.18,0.73,0.8
4:23:57:29:888037,69.67,-0.59,155.54,-0.16,0.8,0.72
4:23:57:29:888133,71.57,-2.78,160.24,-0.16,0.71,0.74
4:23:57:29:888245,76.61,-3.16,165.09,-0.19,0.73,0.59
4:23:57:29:888533,79.77,4.2,169.05,0.21,0.78,0.68
4:23:57:29:888661,75.49,8.39,174.9,0.32,0.7,0.51
4:23:57:30:888740,69.81,8.32,175.54,0.1,0.65,0.74
4:23:57:30:888852,65.37,9.01,177.16,0.18,0.62,0.73
4:23:57:30:888948,63.07,10.0,177.47,0.16,0.64,0.76
4:23:57:30:889044,60.3,6.97,178.61,0.17,0.56,0.72
4:23:57:30:889652,88.69,6.06,176.55,-0.06,0.66,0.56
4:23:57:31:889748,85.88,7.97,173.63,-0.12,0.75,0.63
4:23:57:31:889859,79.16,8.31,168.92,0.04,0.76,0.6
4:23:57:31:889955,74.12,11.16,163.33,0.23,0.68,0.57
4:23:57:31:890051,68.13,13.55,156.64,0.27,0.61,0.64
4:23:57:31:890147,59.74,15.25,152.5,0.28,0.6,0.88
4:23:57:31:890243,59.02,14.3,156.01,0.21,0.58,1.03
4:23:57:31:890563,64.29,-2.05,162.11,-0.14,0.57,0.79
4:23:57:31:890643,68.31,-11.06,167.05,-0.48,0.57,0.73
4:23:57:32:890755,72.02,-13.32,166.76,-0.25,0.39,0.69
4:23:57:32:890851,70.14,-9.28,171.84,-0.37,0.45,0.68
4:23:57:32:890947,58.95,-8.7,-179.74,-0.22,0.42,0.86
4:23:57:32:891047,46.74,-5.24,-173.3,-0.09,0.37,0.97
4:23:57:32:891650,18.77,-2.38,-148.24,0.02,0.08,0.97
4:23:57:33:891746,15.8,0.13,-145.85,0.06,0.04,0.93
4:23:57:33:891842,11.56,0.54,-146.35,-0.16,-0.34,0.55
4:23:57:33:891938,11.71,-3.17,-140.71,0.05,-0.05,1.01
4:23:57:33:892050,10.45,-1.85,-137.98,-0.12,0.01,1.08
4:23:57:33:892162,10.17,-4.33,-137.46,0.02,0.01,0.95
4:23:57:33:892258,8.87,-4.17,-134.81,0.0,0.01,0.96
4:23:57:33:892546,5.09,-3.61,-131.91,-0.04,0.01,0.98
4:23:57:33:892642,4.27,-3.34,-131.1,-0.04,0.01,0.98
4:23:57:34:892737,3.58,-3.12,-130.38,-0.04,0.0,0.98
4:23:57:34:892850,3.14,-2.85,-129.71,-0.07,-0.01,0.99
4:23:57:34:892945,2.75,-2.66,-129.13,-0.03,0.01,0.98
4:23:57:34:893057,2.23,-2.66,-128.6,-0.06,-0.01,0.99
4:23:57:34:893153,2.07,-2.43,-128.14,-0.04,-0.01,0.99
4:23:57:34:893648,1.2,-2.18,-126.46,-0.04,0.01,0.98
4:23:57:35:893745,1.14,-2.14,-126.22,-0.02,-0.01,0.99
4:23:57:35:893841,1.04,-2.17,-126.01,-0.03,0.01,0.98
4:23:57:35:893936,0.86,-2.28,-125.83,-0.09,-0.01,0.98
4:23:57:35:894064,0.79,-2.3,-125.66,-0.04,0.0,0.98
4:23:57:35:894144,0.76,-2.28,-125.48,-0.03,0.01,0.98
4:23:57:35:894257,0.73,-2.27,-125.3,-0.03,0.01,0.97
4:23:57:35:894544,0.68,-2.27,-124.92,-0.05,0.0,0.98
4:23:57:35:894640,0.66,-2.25,-124.82,-0.03,-0.0,0.98
4:23:57:36:894736,0.66,-2.26,-124.75,-0.03,0.0,0.98
4:23:57:36:894863,0.66,-2.26,-124.66,-0.04,0.01,0.98
4:23:57:36:894959,0.78,-2.12,-124.68,-0.05,0.03,0.99
4:23:57:36:895055,0.57,-2.31,-124.79,-0.05,0.01,0.98
4:23:57:36:895647,0.78,-2.15,-124.4,-0.04,0.01,0.98
4:23:57:37:895743,0.8,-2.13,-124.36,-0.04,0.01,0.98
4:23:57:37:895839,0.55,-2.39,-124.2,-0.04,-0.02,1.0
4:23:57:37:895935,0.75,-2.41,-123.52,-0.06,0.14,0.98
4:23:57:37:896046,0.75,-2.47,-124.03,-0.04,0.01,0.98
4:23:57:37:896159,0.73,-2.43,-124.0,-0.03,0.0,0.98
4:23:57:37:896255,0.72,-2.39,-123.95,-0.05,0.0,0.98
4:23:57:37:896559,0.54,-2.32,-119.94,0.11,-0.24,0.98
4:23:57:37:896654,-1.1,-1.49,-121.88,-0.1,-0.09,1.16
4:23:57:38:896750,-21.45,4.45,-122.51,0.02,-0.36,0.89
4:23:57:38:896846,-52.51,12.9,-128.91,0.09,-0.48,0.59
4:23:57:38:896958,-77.8,13.96,-142.63,0.12,-0.79,0.11
4:23:57:38:897054,-85.24,6.41,-148.85,0.04,-1.01,-0.04
4:23:57:38:897646,-90.6,-21.63,-138.25,-0.43,-0.91,0.03
4:23:57:39:897742,-86.36,-21.13,-140.74,-0.28,-0.92,0.09
4:23:57:39:897853,-89.08,-22.49,-139.23,-1.28,-2.34,0.71
4:23:57:39:897965,-88.96,-26.19,-135.43,-0.43,-0.92,0.03
4:23:57:39:898061,-88.99,-27.07,-134.5,-0.48,-0.89,0.05
4:23:57:39:898157,-89.06,-26.96,-134.51,-0.5,-0.87,0.06
4:23:57:39:898253,-89.27,-25.89,-134.24,-0.46,-0.88,-0.02
4:23:57:39:898557,-89.93,-18.89,-133.97,-0.36,-0.94,0.02
4:23:57:39:898653,-90.3,-15.46,-134.0,-0.32,-0.95,0.01
4:23:57:40:898749,-91.68,-7.01,-134.24,-0.12,-1.94,-0.3
4:23:57:40:898845,-91.36,-5.11,-135.53,-0.05,-0.96,-0.02
4:23:57:40:898941,-91.17,-6.96,-136.29,-0.07,-0.95,-0.01
4:23:57:40:899052,-90.95,-7.35,-136.55,-0.18,-1.01,-0.02
4:23:57:40:899660,-90.58,-7.68,-137.32,-0.13,-0.99,-0.03
4:23:57:41:899756,-90.56,-7.7,-137.42,-0.13,-0.98,-0.03
4:23:57:41:899852,-90.55,-7.7,-137.52,-0.12,-0.98,-0.02
4:23:57:41:899964,-90.55,-7.71,-137.62,-0.12,-0.99,-0.03
4:23:57:41:900060,-90.55,-7.7,-137.71,-0.12,-0.99,-0.02
4:23:57:41:900156,-90.55,-7.71,-137.8,-0.13,-0.98,-0.02
4:23:57:41:900267,-90.57,-7.69,-137.87,-0.13,-0.99,-0.03
4:23:57:41:900540,-90.58,-7.67,-138.12,-0.12,-0.98,-0.02
4:23:57:41:900651,-90.58,-7.67,-138.21,-0.13,-0.99,-0.02
4:23:57:42:900747,-90.58,-7.67,-138.29,-0.12,-0.98,-0.02
4:23:57:42:900843,-90.59,-7.66,-138.37,-0.12,-0.99,-0.02
4:23:57:42:900939,-90.59,-7.66,-138.45,-0.13,-0.99,-0.03
4:23:57:42:901067,-90.61,-7.65,-138.52,-0.12,-0.98,-0.03
4:23:57:42:901659,-90.66,-7.61,-138.93,-0.12,-0.98,-0.02
4:23:57:43:901755,-90.66,-7.61,-139.0,-0.13,-0.98,-0.03
4:23:57:43:901850,-90.68,-7.6,-139.06,-0.13,-0.98,-0.03
4:23:57:43:901962,-90.66,-7.6,-139.13,-0.13,-0.99,-0.02
4:23:57:43:902058,-90.68,-7.59,-139.19,-0.12,-0.98,-0.03
4:23:57:43:902155,-90.7,-7.57,-139.24,-0.12,-0.98,-0.03
4:23:57:43:902250,-90.7,-7.56,-139.29,-0.12,-0.99,-0.02
4:23:57:43:902554,-90.72,-7.56,-139.48,-0.13,-0.99,-0.02
4:23:57:43:902650,-90.73,-7.55,-139.53,-0.12,-0.98,-0.03
4:23:57:44:902746,-90.72,-7.55,-139.59,-0.13,-0.99,-0.03
4:23:57:44:902842,-90.73,-7.55,-139.65,-0.12,-0.98,-0.02
4:23:57:44:902938,-90.74,-7.54,-139.7,-0.12,-0.98,-0.03
4:23:57:44:903049,-90.75,-7.54,-139.76,-0.12,-0.98,-0.03
4:23:57:44:903641,-90.77,-7.5,-140.05,-0.12,-0.99,-0.02
4:23:57:45:903752,-90.78,-7.5,-140.09,-0.13,-0.98,-0.02
4:23:57:45:903849,-90.78,-7.49,-140.13,-0.12,-0.98,-0.03
4:23:57:45:903945,-90.79,-7.48,-140.17,-0.12,-0.99,-0.02
4:23:57:45:904041,-90.79,-7.48,-140.21,-0.13,-0.98,-0.03
4:23:57:45:904153,-90.8,-7.47,-140.25,-0.13,-0.98,-0.03
4:23:57:45:904265,-90.79,-7.49,-140.32,-0.12,-0.99,-0.02
4:23:57:45:904537,-90.92,-7.38,-140.32,-0.12,-0.98,-0.02
4:23:57:45:904648,-90.97,-7.34,-140.29,-0.12,-0.98,-0.03
4:23:57:46:904760,-91.01,-7.32,-140.27,-0.13,-0.99,-0.03
4:23:57:46:904856,-91.03,-7.3,-140.28,-0.13,-0.98,-0.03
4:23:57:46:904952,-91.03,-7.29,-140.28,-0.13,-0.99,-0.02
4:23:57:46:905048,-91.04,-7.28,-140.28,-0.12,-0.98,-0.03
4:23:57:46:905656,-91.1,-7.24,-140.26,-0.12,-0.99,-0.03
4:23:57:47:905751,-91.09,-7.25,-140.27,-0.12,-0.98,-0.02
4:23:57:47:905847,-91.09,-7.25,-140.27,-0.12,-0.98,-0.02
4:23:57:47:905943,-91.08,-7.26,-140.28,-0.13,-0.99,-0.02
4:23:57:47:906055,-91.1,-7.25,-140.28,-0.13,-0.98,-0.02
4:23:57:47:906151,-91.1,-7.26,-140.28,-0.12,-0.98,-0.03
4:23:57:47:906247,-91.12,-7.24,-140.26,-0.12,-0.99,-0.02
4:23:57:47:906551,-91.12,-7.25,-140.26,-0.12,-0.98,-0.03
4:23:57:47:906647,-91.12,-7.25,-140.25,-0.12,-0.98,-0.03
4:23:57:48:906743,-91.11,-7.25,-140.25,-0.13,-0.99,-0.02
4:23:57:48:906855,-91.11,-7.25,-140.26,-0.12,-0.98,-0.03
4:23:57:48:906935,-91.08,-7.27,-140.28,-0.13,-0.98,-0.03
4:23:57:48:907046,-91.08,-7.28,-140.29,-0.13,-0.98,-0.03
4:23:57:48:907169,-91.1,-7.27,-140.28,-0.13,-0.99,-0.03
4:23:57:48:907648,-91.06,-7.28,-140.33,-0.12,-0.99,-0.02
4:23:57:49:907744,-91.05,-7.28,-140.34,-0.12,-0.99,-0.02
4:23:57:49:907840,-91.06,-7.27,-140.33,-0.13,-0.98,-0.02
4:23:57:49:907951,-91.08,-7.27,-140.33,-0.13,-0.99,-0.03
4:23:57:49:908047,-91.1,-7.26,-140.32,-0.13,-0.99,-0.03
4:23:57:49:908160,-91.08,-7.28,-140.34,-0.12,-0.99,-0.02
4:23:57:49:908256,-91.09,-7.26,-140.34,-0.13,-0.99,-0.02
4:23:57:49:908559,-91.11,-7.27,-140.35,-0.13,-0.98,-0.02
4:23:57:49:908655,-91.12,-7.25,-140.34,-0.13,-0.98,-0.02
4:23:57:50:908767,-91.11,-7.25,-140.35,-0.15,-0.96,-0.03
4:23:57:50:908863,-91.12,-7.24,-140.34,-0.13,-0.99,-0.03
4:23:57:50:908959,-91.13,-7.25,-140.33,-0.13,-0.98,-0.03
4:23:57:50:909055,-91.11,-7.24,-140.34,-0.12,-0.98,-0.03
4:23:57:50:909647,-91.17,-7.2,-140.27,-0.12,-0.99,-0.03
4:23:57:51:909759,-91.15,-7.21,-140.28,-0.12,-0.99,-0.03
4:23:57:51:909854,-91.15,-7.22,-140.28,-0.13,-0.98,-0.03
4:23:57:51:909951,-91.1,-7.26,-140.33,-0.12,-0.99,-0.03
4:23:57:51:910062,-91.02,-7.31,-140.4,-0.12,-0.99,-0.03
4:23:57:51:910158,-90.99,-7.33,-140.44,-0.13,-0.98,-0.03
4:23:57:51:910254,-90.97,-7.35,-140.48,-0.12,-0.98,-0.02
4:23:57:51:910542,-90.95,-7.38,-140.6,-0.13,-0.98,-0.03
4:23:57:51:910654,-90.94,-7.38,-140.64,-0.12,-0.98,-0.03
4:23:57:52:910750,-90.92,-7.4,-140.69,-0.13,-0.98,-0.02
4:23:57:52:910846,-90.93,-7.4,-140.72,-0.13,-0.99,-0.03
4:23:57:52:910942,-90.94,-7.4,-140.75,-0.13,-0.98,-0.03
4:23:57:52:911054,-90.93,-7.4,-140.78,-0.13,-0.98,-0.03
4:23:57:52:911645,-90.93,-7.4,-140.96,-0.13,-0.98,-0.03
4:23:57:53:911757,-90.93,-7.39,-140.99,-0.12,-0.98,-0.03
4:23:57:53:911853,-90.94,-7.38,-141.01,-0.13,-0.99,-0.02
4:23:57:53:911965,-90.94,-7.38,-141.04,-0.12,-0.98,-0.02
4:23:57:53:912061,-90.95,-7.37,-141.06,-0.13,-0.99,-0.02
4:23:57:53:912157,-90.95,-7.35,-141.07,-0.13,-0.99,-0.02
4:23:57:53:912252,-90.98,-7.34,-141.08,-0.13,-0.98,-0.02
4:23:57:53:912556,-91.0,-7.34,-141.13,-0.12,-0.98,-0.03
4:23:57:53:912637,-90.99,-7.34,-141.16,-0.13,-0.98,-0.03
4:23:57:54:912764,-90.99,-7.34,-141.17,-0.12,-0.99,-0.03
4:23:57:54:912860,-90.98,-7.35,-141.2,-0.13,-0.98,-0.03
4:23:57:54:912956,-90.99,-7.35,-141.22,-0.12,-0.99,-0.03
4:23:57:54:913068,-91.0,-7.35,-141.24,-0.13,-0.98,-0.02
4:23:57:54:913147,-90.98,-7.35,-141.27,-0.12,-0.98,-0.03
4:23:57:54:913658,-91.28,-7.12,-140.94,-0.12,-0.99,-0.02
4:23:57:55:913754,-91.28,-7.12,-140.92,-0.12,-0.99,-0.03
4:23:57:55:913851,-91.28,-7.11,-140.89,-0.13,-0.98,-0.02
4:23:57:55:913962,-91.29,-7.11,-140.86,-0.12,-0.99,-0.03
4:23:57:55:914058,-91.29,-7.11,-140.84,-0.12,-0.98,-0.03
4:23:57:55:914154,-91.29,-7.11,-140.81,-0.12,-0.99,-0.03
4:23:57:55:914250,-91.31,-7.09,-140.76,-0.12,-0.98,-0.03
4:23:57:55:914554,-91.23,-7.15,-140.78,-0.12,-0.99,-0.03
4:23:57:55:914650,-91.23,-7.16,-140.78,-0.12,-0.99,-0.03
4:23:57:56:914762,-91.24,-7.16,-140.76,-0.12,-0.99,-0.03
4:23:57:56:914858,-91.24,-7.16,-140.75,-0.12,-0.98,-0.02
4:23:57:56:914953,-91.18,-7.19,-140.79,-0.12,-1.01,-0.01
4:23:57:56:915050,-91.22,-7.15,-140.73,-0.12,-0.99,-0.03
4:23:57:56:915641,-91.17,-7.22,-140.73,-0.12,-0.98,-0.03
4:23:57:57:915768,-91.15,-7.25,-140.75,-0.11,-1.01,-0.03
4:23:57:57:915864,-91.15,-7.24,-140.74,-0.12,-0.97,-0.03
4:23:57:57:915961,-91.15,-7.23,-140.74,-0.13,-0.98,-0.01
4:23:57:57:916056,-91.16,-7.21,-140.73,-0.12,-0.98,-0.03
4:23:57:57:916152,-91.17,-7.23,-140.72,-0.12,-0.98,-0.03
4:23:57:57:916264,-91.21,-7.19,-140.68,-0.13,-0.99,-0.02
4:23:57:57:916568,-91.21,-7.17,-140.63,-0.12,-0.98,-0.03
4:23:57:57:916648,-91.2,-7.18,-140.62,-0.12,-1.02,-0.03
4:23:57:58:916760,-91.18,-7.17,-140.63,-0.12,-1.0,-0.03
4:23:57:58:916856,-91.17,-7.22,-140.63,-0.11,-0.99,-0.03
4:23:57:58:916952,-91.17,-7.2,-140.63,-0.13,-0.99,-0.02
4:23:57:58:917064,-91.15,-7.21,-140.62,-0.12,-0.98,-0.02
4:23:57:58:917639,-93.8,6.23,-169.14,0.13,-0.88,0.04
4:23:57:59:917735,-91.02,7.2,-174.22,0.13,-1.26,0.12
4:23:57:59:917863,-91.88,11.32,177.23,0.25,-1.1,-0.05
4:23:57:59:917959,-88.33,17.4,173.06,0.19,-0.96,-0.09
4:23:57:59:918055,-88.88,25.42,168.12,0.29,-0.88,0.0
4:23:57:59:918151,-92.68,34.4,161.76,0.52,-0.73,-0.1
4:23:57:59:918247,-97.93,42.87,157.83,0.68,-0.64,0.0
4:23:57:59:918550,-137.25,53.85,114.89,0.68,-0.24,-0.42
4:23:57:59:918662,-152.37,44.15,105.88,0.65,-0.16,-0.64
4:23:58:0:918758,-146.69,43.7,120.91,0.75,-0.42,-0.56
4:23:58:0:918838,-127.4,41.79,147.12,0.72,-0.72,-0.27
4:23:58:0:918935,-121.12,38.67,160.71,0.66,-0.86,-0.24
4:23:58:0:919062,-111.5,35.3,172.41,0.57,-0.79,-0.24
4:23:58:0:919654,-111.25,34.18,168.97,0.53,-0.6,-0.3
