sysTime,roll,pitch,yaw,ax,ay,az,sqrt,average
6:10:11:41:73514,-18.5,-29.33,-145.45,-0.53,-0.23,0.9,1.08,1.12
6:10:11:41:73625,-18.47,-29.06,-143.75,-0.53,-0.27,0.94,1.11,1.09
6:10:11:41:73737,-18.63,-29.18,-142.12,-0.55,-0.3,0.86,1.07,1.09
6:10:11:41:74116,-18.79,-32.61,-141.55,-0.56,-0.26,0.78,0.99,1.04
6:10:11:42:74212,-19.38,-32.65,-140.8,-0.53,-0.26,0.77,0.97,0.99
6:10:11:42:74324,-19.9,-31.93,-140.04,-0.57,-0.26,0.81,1.03,0.99
6:10:11:42:74420,-20.06,-31.83,-139.65,-0.6,-0.28,0.82,1.05,1.04
6:10:11:42:74499,-20.53,-32.42,-138.99,-0.57,-0.26,0.8,1.01,1.04
6:10:11:42:74627,-20.56,-33.31,-138.84,-0.56,-0.27,0.8,1.01,1.01
6:10:11:42:74729,-20.29,-34.01,-139.23,-0.57,-0.25,0.81,1.02,1.02
6:10:11:42:75118,-14.93,-29.15,-142.33,-0.46,-0.28,0.75,0.92,0.99
6:10:11:43:75230,-14.05,-27.27,-141.91,-0.39,-0.28,0.67,0.82,0.89
6:10:11:43:75310,-15.4,-25.85,-140.97,-0.4,-0.22,0.72,0.85,0.83
6:10:11:43:75420,-17.13,-24.98,-140.83,-0.41,-0.21,0.81,0.94,0.88
6:10:11:43:75517,-17.84,-24.55,-142.21,-0.45,-0.16,0.84,0.96,0.94
6:10:11:43:75613,-16.54,-24.61,-143.95,-0.41,-0.23,0.91,1.03,0.99
6:10:11:43:76110,-12.98,-23.52,-140.22,-0.41,-0.2,0.84,0.96,1.0
6:10:11:44:76222,-11.99,-23.76,-139.14,-0.44,-0.19,0.84,0.97,0.96
6:10:11:44:76318,-11.9,-23.26,-138.14,-0.39,-0.2,0.86,0.97,0.97
6:10:11:44:76414,-12.77,-22.18,-136.79,-0.37,-0.16,0.88,0.97,0.97
6:10:11:44:76525,-14.0,-21.42,-135.49,-0.35,-0.28,0.89,1.0,0.98
6:10:11:44:76622,-16.08,-21.31,-133.87,-0.36,-0.23,0.89,0.99,0.99
6:10:11:44:77127,-19.63,-14.22,-130.59,-0.21,-0.35,0.91,1.0,0.99
6:10:11:45:77223,-19.03,-12.85,-130.95,-0.22,-0.3,0.92,0.99,1.0
6:10:11:45:77336,-18.2,-10.75,-131.5,-0.17,-0.33,0.9,0.97,0.98
6:10:11:45:77415,-17.71,-8.73,-131.93,-0.16,-0.3,0.88,0.94,0.96
6:10:11:45:77527,-16.92,-7.55,-132.35,-0.13,-0.31,0.93,0.99,0.96
6:10:11:45:77623,-15.83,-8.1,-132.99,-0.23,-0.29,0.89,0.97,0.98
6:10:11:45:78113,-21.87,-11.61,-129.33,-0.23,-0.39,0.9,1.01,0.98
6:10:11:46:78209,-21.37,-13.26,-129.74,-0.18,-0.42,0.91,1.02,1.01
6:10:11:46:78305,-22.03,-14.82,-130.55,-0.26,-0.36,0.85,0.95,1.0
6:10:11:46:78401,-24.02,-17.08,-131.3,-0.28,-0.41,0.85,0.98,0.96
6:10:11:46:78513,-26.07,-18.93,-131.7,-0.3,-0.37,0.83,0.96,0.98
6:10:11:46:78624,-27.54,-19.8,-131.01,-0.34,-0.38,0.78,0.94,0.95
6:10:11:46:79134,-29.69,-14.68,-115.01,-0.22,-0.48,0.83,0.99,0.95
6:10:11:47:79214,-28.27,-13.68,-113.16,-0.2,-0.51,0.82,0.99,0.99
6:10:11:47:79326,-27.96,-12.78,-112.68,-0.18,-0.55,0.82,1.0,0.99
6:10:11:47:79422,-27.86,-12.26,-113.66,-0.19,-0.5,0.85,1.0,1.0
6:10:11:47:79518,-27.67,-12.72,-115.01,-0.25,-0.47,0.87,1.02,1.01
6:10:11:47:79613,-27.76,-14.29,-115.75,-0.17,-0.41,0.76,0.88,0.97
6:10:11:47:80110,-22.46,-12.9,-120.33,-0.22,-0.4,0.88,0.99,0.92
6:10:11:48:80205,-21.77,-13.17,-120.99,-0.18,-0.37,0.88,0.97,0.98
6:10:11:48:80318,-20.92,-13.08,-121.67,-0.21,-0.35,0.87,0.96,0.97
6:10:11:48:80413,-20.65,-12.87,-121.88,-0.19,-0.33,0.87,0.95,0.96
6:10:11:48:80525,-21.4,-12.79,-122.05,-0.2,-0.39,0.88,0.98,0.96
6:10:11:48:80621,-22.67,-12.88,-121.59,-0.18,-0.38,0.89,0.98,0.98
6:10:11:48:81108,-23.69,-11.2,-121.19,-0.19,-0.41,0.87,0.98,0.98
6:10:11:49:81251,-24.57,-11.09,-121.33,-0.16,-0.41,0.87,0.98,0.98
6:10:11:49:81300,-25.0,-10.85,-121.76,-0.16,-0.4,0.88,0.98,0.98
6:10:11:49:81411,-24.9,-10.43,-122.41,-0.17,-0.4,0.88,0.98,0.98
6:10:11:49:81539,-24.4,-10.1,-122.91,-0.17,-0.4,0.88,0.98,0.98
6:10:11:49:81603,-24.0,-9.82,-123.15,-0.17,-0.41,0.87,0.98,0.98
6:10:11:49:82113,-25.12,-10.11,-123.75,-0.16,-0.42,0.86,0.97,0.97
6:10:11:50:82209,-25.56,-10.48,-123.61,-0.14,-0.42,0.86,0.97,0.97
6:10:11:50:82305,-25.8,-10.35,-123.69,-0.17,-0.42,0.87,0.98,0.97
6:10:11:50:82417,-25.74,-10.59,-123.97,-0.17,-0.42,0.86,0.97,0.98
6:10:11:50:82513,-25.74,-10.79,-123.86,-0.16,-0.45,0.86,0.98,0.98
6:10:11:50:82625,-25.96,-10.73,-123.92,-0.19,-0.42,0.85,0.97,0.98
6:10:11:50:83109,-26.39,-11.5,-124.21,-0.19,-0.42,0.85,0.97,0.97
6:10:11:51:83221,-26.33,-11.41,-124.37,-0.18,-0.42,0.85,0.97,0.97
6:10:11:51:83317,-26.28,-11.19,-124.44,-0.18,-0.42,0.85,0.97,0.97
6:10:11:51:83413,-26.23,-10.96,-124.38,-0.17,-0.45,0.87,1.0,0.98
6:10:11:51:83509,-26.24,-11.01,-124.49,-0.19,-0.44,0.86,0.99,0.99
6:10:11:51:83637,-26.31,-10.99,-124.36,-0.18,-0.43,0.85,0.97,0.98
6:10:11:51:84101,-26.31,-10.56,-125.0,-0.16,-0.45,0.88,1.0,0.98
6:10:11:52:84230,-26.27,-10.54,-125.14,-0.19,-0.42,0.86,0.98,0.99
6:10:11:52:84310,-26.12,-10.56,-125.19,-0.17,-0.41,0.85,0.96,0.97
6:10:11:52:84407,-26.22,-10.49,-125.24,-0.18,-0.42,0.86,0.97,0.96
6:10:11:52:84503,-26.48,-10.54,-125.12,-0.17,-0.44,0.87,0.99,0.98
6:10:11:52:84630,-26.57,-10.63,-125.17,-0.18,-0.44,0.86,0.98,0.99
6:10:11:52:85111,-26.07,-9.93,-125.29,-0.17,-0.42,0.86,0.97,0.98
6:10:11:53:85207,-26.18,-10.24,-125.15,-0.15,-0.44,0.87,0.98,0.98
6:10:11:53:85319,-26.32,-10.41,-125.16,-0.18,-0.42,0.86,0.97,0.98
6:10:11:53:85415,-26.42,-10.52,-125.09,-0.16,-0.43,0.85,0.97,0.97
6:10:11:53:85511,-26.45,-10.47,-125.39,-0.18,-0.43,0.85,0.97,0.97
6:10:11:53:85623,-26.12,-10.35,-125.6,-0.16,-0.43,0.87,0.99,0.97
6:10:11:53:85719,-25.86,-10.16,-125.71,-0.17,-0.43,0.86,0.98,0.98
6:10:11:53:86120,-26.15,-9.84,-125.78,-0.17,-0.42,0.86,0.97,0.98
6:10:11:54:86216,-26.04,-9.66,-125.7,-0.17,-0.43,0.86,0.98,0.97
6:10:11:54:86328,-26.1,-9.5,-125.65,-0.16,-0.44,0.85,0.96,0.97
6:10:11:54:86440,-26.25,-9.33,-125.62,-0.16,-0.42,0.86,0.97,0.97
6:10:11:54:86504,-26.23,-9.19,-125.56,-0.14,-0.43,0.88,0.99,0.98
6:10:11:54:86599,-26.16,-9.11,-125.71,-0.16,-0.44,0.86,0.98,0.98
6:10:11:54:87109,-27.42,-9.69,-125.66,-0.16,-0.45,0.85,0.97,0.98
6:10:11:55:87223,-27.75,-9.54,-125.53,-0.16,-0.45,0.86,0.98,0.97
6:10:11:55:87318,-28.08,-9.49,-125.54,-0.16,-0.46,0.84,0.97,0.98
6:10:11:55:87446,-28.18,-9.48,-125.6,-0.15,-0.46,0.84,0.97,0.97
6:10:11:55:87526,-28.23,-9.41,-125.64,-0.16,-0.46,0.84,0.97,0.97
6:10:11:55:87622,-28.39,-9.44,-125.65,-0.15,-0.46,0.85,0.98,0.97
6:10:11:55:88120,-29.73,-10.19,-124.5,-0.18,-0.49,0.83,0.98,0.98
6:10:11:56:88217,-29.9,-10.41,-124.27,-0.18,-0.48,0.82,0.97,0.98
6:10:11:56:88313,-30.02,-10.69,-124.21,-0.17,-0.48,0.84,0.98,0.97
6:10:11:56:88424,-30.24,-11.05,-124.04,-0.17,-0.5,0.82,0.98,0.98
6:10:11:56:88521,-30.67,-11.07,-123.82,-0.19,-0.49,0.81,0.97,0.97
6:10:11:56:88633,-30.89,-11.33,-123.74,-0.17,-0.47,0.82,0.96,0.97
6:10:11:56:89099,-31.41,-11.32,-123.84,-0.19,-0.5,0.81,0.97,0.96
6:10:11:57:89210,-31.67,-11.35,-123.94,-0.19,-0.49,0.81,0.97,0.97
6:10:11:57:89307,-31.65,-11.39,-124.03,-0.16,-0.53,0.82,0.99,0.97
6:10:11:57:89419,-31.64,-11.16,-124.06,-0.17,-0.53,0.82,0.99,0.99
6:10:11:57:89515,-31.74,-10.99,-124.09,-0.19,-0.5,0.81,0.97,0.98
6:10:11:57:89611,-31.67,-10.95,-124.26,-0.18,-0.5,0.82,0.98,0.97
6:10:11:57:90119,-31.77,-10.87,-124.23,-0.18,-0.51,0.81,0.97,0.98
6:10:11:58:90215,-31.91,-10.97,-124.15,-0.18,-0.51,0.8,0.97,0.97
6:10:11:58:90310,-32.07,-11.05,-124.13,-0.17,-0.51,0.81,0.97,0.97
6:10:11:58:90422,-32.05,-10.98,-124.27,-0.18,-0.51,0.82,0.98,0.98
6:10:11:58:90518,-31.85,-10.97,-124.3,-0.19,-0.51,0.82,0.98,0.98
6:10:11:58:90614,-32.03,-10.92,-124.18,-0.18,-0.51,0.81,0.98,0.98
6:10:11:58:91110,-31.92,-10.52,-124.45,-0.21,-0.49,0.82,0.98,0.98
6:10:11:59:91221,-31.55,-10.81,-124.5,-0.16,-0.52,0.82,0.98,0.98
6:10:11:59:91318,-31.47,-10.9,-124.6,-0.21,-0.5,0.8,0.97,0.98
6:10:11:59:91413,-31.33,-11.1,-124.23,-0.19,-0.48,0.82,0.97,0.97
6:10:11:59:91542,-30.94,-10.95,-123.72,-0.16,-0.51,0.83,0.98,0.97
6:10:11:59:91621,-30.14,-10.55,-123.87,-0.15,-0.52,0.83,0.99,0.99
6:10:11:59:92101,-28.15,-8.14,-125.69,-0.15,-0.44,0.84,0.96,0.98
6:10:12:0:92213,-27.52,-7.65,-125.97,-0.12,-0.48,0.85,0.98,0.97
6:10:12:0:92325,-27.51,-7.41,-125.96,-0.1,-0.47,0.84,0.96,0.97
6:10:12:0:92405,-27.73,-6.99,-125.94,-0.1,-0.44,0.86,0.97,0.97
6:10:12:0:92517,-27.81,-6.63,-125.96,-0.12,-0.45,0.86,0.97,0.97
6:10:12:0:92628,-27.59,-6.33,-125.88,-0.11,-0.44,0.86,0.97,0.97
6:10:12:0:93109,-24.69,-4.55,-126.33,-0.07,-0.39,0.89,0.97,0.97
6:10:12:1:93237,-23.54,-4.1,-126.25,-0.09,-0.35,0.88,0.95,0.97
6:10:12:1:93317,-21.97,-3.76,-126.13,-0.1,-0.34,0.9,0.97,0.96
6:10:12:1:93413,-19.94,-3.71,-126.02,-0.07,-0.33,0.93,0.99,0.97
6:10:12:1:93509,-17.63,-4.06,-126.1,-0.05,-0.31,0.88,0.94,0.97
6:10:12:1:93620,-15.4,-3.96,-126.15,-0.08,-0.3,0.96,1.01,0.96
6:10:12:1:94118,-12.03,-1.79,-128.65,-0.02,-0.23,0.95,0.98,1.0
6:10:12:2:94214,-10.81,-1.91,-128.66,-0.01,-0.2,0.93,0.96,0.97
6:10:12:2:94327,-9.7,-1.61,-129.08,0.02,-0.18,0.94,0.96,0.96
6:10:12:2:94438,-9.14,-1.27,-129.69,-0.04,-0.18,0.92,0.94,0.96
6:10:12:2:94518,-9.68,-1.1,-129.84,-0.02,-0.18,0.96,0.97,0.95
6:10:12:2:94614,-10.69,-1.37,-129.83,0.03,-0.23,0.96,0.99,0.98
6:10:12:2:95128,-12.45,-1.19,-129.76,-0.05,-0.21,0.91,0.94,0.97
6:10:12:3:95240,-12.48,-1.14,-129.64,-0.04,-0.21,0.96,0.98,0.95
6:10:12:3:95304,-12.21,-1.16,-129.74,0.0,-0.22,0.99,1.01,0.99
6:10:12:3:95416,-11.48,-0.54,-129.52,-0.02,-0.17,1.01,1.02,1.01
6:10:12:3:95513,-10.61,0.49,-129.82,-0.02,-0.14,1.0,1.01,1.02
6:10:12:3:95640,-9.82,0.92,-129.73,-0.03,-0.21,0.97,0.99,1.0
6:10:12:3:96115,-7.63,0.54,-130.85,0.03,-0.15,0.96,0.98,0.99
6:10:12:4:96210,-6.81,1.04,-130.97,-0.04,-0.1,0.9,0.91,0.95
6:10:12:4:96322,-6.18,1.16,-130.5,0.01,-0.13,0.99,1.0,0.94
6:10:12:4:96435,-5.84,1.31,-130.29,0.06,-0.11,0.9,0.91,0.97
6:10:12:4:96515,-5.68,1.58,-130.56,0.09,-0.06,0.94,0.95,0.92
6:10:12:4:96627,-5.26,1.74,-130.71,-0.12,-0.03,0.98,0.99,0.96
6:10:12:4:97111,-3.07,1.65,-129.49,-0.13,0.11,0.98,0.99,0.99
6:10:12:5:97208,-1.94,1.86,-129.46,0.05,-0.14,0.87,0.88,0.96
6:10:12:5:97319,-0.77,1.9,-129.53,-0.13,0.03,1.0,1.01,0.92
6:10:12:5:97416,0.27,1.62,-130.18,-0.08,0.09,0.97,0.97,1.0
6:10:12:5:97527,0.93,1.44,-131.49,-0.01,0.0,0.93,0.94,0.96
6:10:12:5:97624,1.95,0.34,-132.03,0.16,-0.12,0.93,0.95,0.94
6:10:12:5:98142,0.89,-0.65,-131.85,-0.11,-0.02,1.15,1.16,1.02
6:10:12:6:98221,0.66,-0.91,-131.48,-0.03,-0.01,1.02,1.02,1.11
6:10:12:6:98317,1.13,-2.25,-131.06,0.06,0.06,1.28,1.28,1.11
6:10:12:6:98445,2.12,-2.94,-130.18,-0.05,-0.13,1.13,1.13,1.23
6:10:12:6:98525,1.99,-2.81,-129.4,0.04,-0.09,1.4,1.4,1.22
6:10:12:6:98636,1.37,-2.17,-128.48,-0.03,0.14,1.42,1.43,1.41
6:10:12:6:99132,-0.36,-1.42,-125.29,0.06,0.08,1.22,1.22,1.36
6:10:12:7:99228,-0.39,-1.2,-124.68,-0.01,0.1,1.22,1.22,1.22
6:10:12:7:99308,-0.4,-0.93,-124.92,0.04,-0.37,1.29,1.34,1.26
6:10:12:7:99420,-0.5,-0.77,-124.83,0.11,0.19,1.34,1.36,1.35
6:10:12:7:99500,-0.56,-0.54,-124.71,-0.16,-0.06,1.12,1.13,1.28
6:10:12:7:99611,-0.53,-0.59,-125.26,0.0,-0.29,1.16,1.2,1.15
6:10:12:7:99724,-0.42,-0.21,-125.12,-0.02,0.27,1.35,1.37,1.26
6:10:12:7:100128,-0.4,-0.69,-127.67,-0.09,-0.41,1.2,1.27,1.34
6:10:12:8:100223,-1.18,-2.8,-127.61,0.06,0.2,1.25,1.27,1.27
6:10:12:8:100320,-2.2,-5.28,-126.98,-0.09,-0.09,0.77,0.78,1.11
6:10:12:8:100416,-2.83,-6.89,-127.25,0.13,-0.18,0.9,0.93,0.83
6:10:12:8:100511,-3.24,-6.38,-126.42,0.14,0.11,0.91,0.92,0.93
6:10:12:8:100623,-2.28,-4.73,-126.2,-0.01,-0.31,0.9,0.95,0.93
6:10:12:8:100704,-1.19,-2.73,-126.24,0.17,0.07,0.83,0.85,0.92
6:10:12:8:101108,2.76,1.27,-125.77,-0.02,-0.06,0.7,0.7,0.8
6:10:12:9:101204,3.11,1.64,-126.16,0.06,-0.08,0.75,0.76,0.72
6:10:12:9:101316,3.27,1.73,-125.94,-0.02,0.12,0.71,0.72,0.74
6:10:12:9:101427,3.36,1.55,-126.05,-0.15,-0.04,0.75,0.77,0.74
6:10:12:9:101525,3.3,1.48,-126.29,0.05,0.19,0.8,0.83,0.79
6:10:12:9:101620,3.39,1.39,-126.32,-0.11,0.09,0.72,0.73,0.8
6:10:12:9:102120,3.88,1.79,-139.67,-0.13,0.05,0.91,0.92,0.79
6:10:12:10:102216,3.35,0.34,-143.37,-0.01,-0.19,0.9,0.92,0.92
6:10:12:10:102328,2.54,-1.1,-146.39,0.06,0.15,1.05,1.06,0.97
6:10:12:10:102408,2.32,-1.83,-148.62,-0.08,-0.08,1.03,1.04,1.05
6:10:12:10:102519,2.48,-2.48,-150.63,0.07,-0.08,1.06,1.06,1.04
6:10:12:10:102616,2.37,-3.05,-151.29,0.07,0.12,1.0,1.01,1.04
6:10:12:10:103121,1.46,-1.29,-155.03,-0.04,0.24,1.09,1.11,1.05
6:10:12:11:103218,0.93,-1.01,-156.15,-0.14,-0.17,1.06,1.08,1.1
6:10:12:11:103314,0.08,-1.08,-158.36,0.15,-0.06,1.03,1.04,1.07
6:10:12:11:103410,-0.85,-1.28,-159.5,-0.15,0.22,1.09,1.12,1.07
6:10:12:11:103506,-0.94,-1.7,-160.51,-0.14,-0.14,1.06,1.08,1.11
6:10:12:11:103617,-0.79,-2.4,-160.29,-0.04,0.33,1.1,1.14,1.1
6:10:12:11:103713,-0.66,-2.65,-158.49,0.04,-0.08,0.95,0.95,1.08
6:10:12:11:104124,-2.12,-0.97,-154.08,0.17,-0.11,1.0,1.02,0.98
6:10:12:12:104220,-2.92,-0.73,-152.25,-0.12,0.19,1.02,1.05,1.03
6:10:12:12:104332,-3.76,-2.01,-151.25,-0.07,-0.51,1.12,1.23,1.11
6:10:12:12:104396,-4.36,-3.15,-150.28,0.08,0.26,1.08,1.12,1.19
6:10:12:12:104523,-3.97,-2.61,-149.1,-0.21,0.03,0.88,0.91,1.05
6:10:12:12:104603,-4.06,-2.72,-149.39,0.04,-0.22,1.04,1.06,0.96
6:10:12:12:104731,-4.96,-2.67,-148.97,0.03,0.32,1.21,1.25,1.12
6:10:12:12:105121,-4.12,0.57,-148.58,-0.1,-0.33,1.01,1.07,1.19
6:10:12:13:105217,-3.32,0.8,-148.34,0.04,0.25,0.99,1.02,1.05
6:10:12:13:105313,-2.68,1.1,-147.97,0.01,-0.08,0.89,0.89,0.98
6:10:12:13:105424,-2.35,1.59,-148.42,0.05,-0.22,1.01,1.04,0.94
6:10:12:13:105521,-2.67,1.91,-147.94,-0.04,0.28,1.08,1.12,1.06
6:10:12:13:105617,-2.62,1.75,-147.27,0.02,-0.23,0.81,0.84,1.03
6:10:12:13:106097,2.86,2.03,-145.05,-0.2,-0.04,0.94,0.96,0.88
6:10:12:14:106225,2.69,2.23,-145.39,0.05,-0.14,0.96,0.97,0.96
6:10:12:14:106321,0.98,1.91,-145.04,-0.08,0.3,1.05,1.09,1.01
6:10:12:14:106417,-0.23,1.58,-145.2,-0.04,-0.12,0.91,0.92,1.03
6:10:12:14:106513,-1.34,0.43,-145.5,-0.05,0.32,1.03,1.08,0.97
6:10:12:14:106641,-2.06,-1.09,-145.13,-0.18,0.16,0.93,0.96,1.04
6:10:12:14:106705,-1.82,-1.19,-145.67,0.02,-0.08,1.03,1.03,0.99
6:10:12:14:107126,0.31,1.28,-145.55,-0.02,0.08,1.0,1.0,1.02
6:10:12:15:107254,0.49,1.12,-146.04,-0.14,-0.21,1.01,1.05,1.02
6:10:12:15:107318,-0.17,0.62,-146.64,-0.06,0.47,1.09,1.19,1.09
6:10:12:15:107414,0.02,0.49,-146.88,0.03,-0.08,0.86,0.86,1.08
6:10:12:15:107541,0.99,0.66,-147.33,0.0,-0.04,0.94,0.94,0.89
6:10:12:15:107637,1.37,0.41,-147.1,-0.1,0.24,1.01,1.05,0.97
6:10:12:15:108112,3.28,-1.14,-147.82,0.1,0.19,1.01,1.03,1.04
6:10:12:16:108209,3.14,-0.21,-147.26,0.03,-0.06,0.98,0.98,1.02
6:10:12:16:108320,3.47,0.21,-147.24,0.08,-0.03,0.94,0.94,0.97
6:10:12:16:108448,3.13,-0.23,-147.03,-0.01,0.08,0.95,0.95,0.95
6:10:12:16:108528,3.11,-0.55,-146.95,0.03,-0.15,0.91,0.92,0.94
6:10:12:16:108624,2.88,-0.67,-146.97,0.18,0.03,1.02,1.03,0.96
6:10:12:16:108720,2.18,-0.52,-146.65,0.06,0.03,1.0,1.0,1.02
6:10:12:16:109124,3.14,-1.12,-146.81,0.14,-0.04,0.97,0.98,1.0
6:10:12:17:109221,3.01,-1.22,-147.22,0.06,-0.01,1.06,1.06,1.0
6:10:12:17:109316,2.42,-0.58,-147.74,0.03,-0.12,0.93,0.94,1.02
6:10:12:17:109412,1.69,-0.41,-148.02,-0.03,0.05,0.95,0.96,0.95
6:10:12:17:109508,1.18,-0.48,-147.89,0.08,-0.0,1.0,1.0,0.97
6:10:12:17:109619,0.98,-0.62,-147.81,0.05,-0.05,0.99,0.99,1.0
6:10:12:17:109748,0.96,-0.56,-147.71,0.01,0.15,1.0,1.02,1.0
6:10:12:17:110106,3.43,-1.16,-148.06,0.08,-0.14,0.87,0.88,0.97
6:10:12:18:110233,4.13,-1.71,-148.2,-0.13,0.04,0.99,1.0,0.92
6:10:12:18:110329,4.32,-2.65,-148.27,0.06,-0.04,0.98,0.98,1.0
6:10:12:18:110425,4.7,-3.41,-148.47,-0.17,0.11,0.89,0.91,0.96
6:10:12:18:110521,5.06,-3.58,-148.84,0.01,0.09,1.03,1.03,0.95
6:10:12:18:110618,5.27,-3.53,-148.96,0.05,0.03,1.11,1.11,1.06
6:10:12:18:110714,5.12,-3.27,-149.23,-0.01,-0.14,0.97,0.98,1.07
6:10:12:18:111129,1.28,-2.01,-149.66,-0.03,0.25,1.07,1.1,1.02
6:10:12:19:111242,0.99,-1.75,-149.42,0.14,-0.31,0.92,0.99,1.06
6:10:12:19:111321,0.71,-1.46,-149.4,0.08,0.16,1.04,1.05,1.01
6:10:12:19:111418,0.36,-1.08,-148.84,0.01,0.05,1.1,1.1,1.07
6:10:12:19:111513,0.5,-0.85,-149.15,0.0,-0.29,1.0,1.04,1.08
6:10:12:19:111625,0.05,-0.99,-148.7,-0.06,0.33,1.08,1.13,1.07
6:10:12:19:111721,-0.18,-0.87,-148.54,-0.01,0.03,0.93,0.93,1.06
6:10:12:19:112118,0.48,-0.4,-148.83,0.01,0.39,1.01,1.08,0.98
6:10:12:20:112214,1.04,-0.31,-148.29,-0.07,0.02,0.88,0.89,1.02
6:10:12:20:112310,1.88,-0.52,-148.66,0.06,-0.13,1.0,1.01,0.93
6:10:12:20:112406,2.06,-1.18,-148.17,-0.03,0.23,1.05,1.07,1.03
6:10:12:20:112502,2.61,-1.36,-148.26,0.07,-0.2,0.93,0.95,1.03
6:10:12:20:112599,2.57,-1.36,-148.49,-0.07,0.37,0.98,1.05,0.98
6:10:12:20:112710,2.13,-1.2,-148.06,-0.09,0.14,1.02,1.03,1.05
6:10:12:20:113126,1.32,0.15,-147.66,0.06,-0.02,0.9,0.9,0.99
6:10:12:21:113222,1.49,-0.23,-146.82,0.03,0.13,1.03,1.04,0.94
6:10:12:21:113318,1.77,-0.67,-147.04,-0.07,-0.23,0.99,1.02,1.03
6:10:12:21:113414,1.96,-1.4,-146.87,-0.0,0.36,1.02,1.08,1.04
6:10:12:21:113510,1.92,-1.72,-146.69,-0.01,-0.09,0.95,0.95,1.04
6:10:12:21:113606,2.09,-1.8,-147.27,-0.1,-0.0,0.97,0.98,0.96
6:10:12:21:113750,2.07,-1.88,-146.97,-0.06,0.3,1.02,1.06,1.01
6:10:12:21:114108,2.33,-1.37,-147.0,0.05,-0.25,0.9,0.94,1.02
6:10:12:22:114220,2.16,-1.46,-146.76,-0.02,0.3,1.03,1.07,0.98
6:10:12:22:114315,2.0,-1.41,-146.69,-0.12,-0.04,0.89,0.89,1.01
6:10:12:22:114411,2.1,-1.3,-147.06,0.07,0.07,0.93,0.94,0.91
6:10:12:22:114507,1.69,-1.18,-146.59,0.02,0.08,1.04,1.05,0.98
6:10:12:22:114603,1.9,-1.22,-146.85,-0.1,-0.05,1.05,1.06,1.05
6:10:12:22:114715,1.86,-1.36,-146.74,-0.01,0.29,1.05,1.08,1.07
6:10:12:22:115121,1.64,-0.88,-147.14,-0.1,-0.16,1.1,1.12,1.1
6:10:12:23:115202,1.51,-0.52,-147.19,0.09,0.25,1.02,1.05,1.1
6:10:12:23:115314,1.43,-0.34,-146.9,-0.15,0.09,1.13,1.14,1.08
6:10:12:23:115410,1.53,-0.27,-147.35,-0.03,-0.09,0.99,1.0,1.09
6:10:12:23:115506,1.35,-0.47,-146.9,-0.07,0.33,1.08,1.13,1.04
6:10:12:23:115617,2.0,-0.54,-146.85,-0.04,-0.14,0.92,0.93,1.06
6:10:12:23:115713,2.6,-0.45,-146.92,0.09,0.19,0.98,1.01,0.95
6:10:12:23:116106,2.05,-0.82,-146.47,-0.12,0.05,0.89,0.9,0.97
6:10:12:24:116234,2.26,-1.08,-146.91,0.08,0.1,0.93,0.94,0.91
6:10:12:24:116314,2.25,-1.17,-146.49,-0.12,0.19,0.95,0.97,0.95
6:10:12:24:116410,2.39,-0.93,-146.91,0.04,-0.21,0.99,1.02,0.99
6:10:12:24:116506,2.13,-0.94,-146.85,-0.02,0.35,1.03,1.09,1.04
6:10:12:24:116618,2.21,-0.85,-146.84,-0.04,-0.07,0.96,0.97,1.05
6:10:12:24:116714,2.42,-0.74,-147.27,0.02,0.0,0.98,0.98,0.97
6:10:12:24:117105,2.95,-1.12,-147.32,0.05,-0.07,0.9,0.91,0.96
6:10:12:25:117200,3.43,-1.17,-147.83,-0.07,0.12,1.05,1.06,0.96
6:10:12:25:117329,2.95,-1.07,-147.53,0.04,0.17,0.95,0.97,1.03
6:10:12:25:117409,3.35,-0.7,-147.68,-0.03,-0.1,0.9,0.91,0.95
6:10:12:25:117536,3.61,-0.64,-147.76,0.06,0.2,0.98,1.0,0.94
6:10:12:25:117616,3.37,-0.6,-147.47,-0.21,0.26,0.94,1.0,1.0
6:10:12:25:117713,3.44,-0.33,-147.93,0.08,-0.18,0.9,0.92,0.97
6:10:12:25:118122,2.99,0.27,-147.58,-0.17,0.19,0.98,1.01,0.95
6:10:12:26:118217,3.12,0.18,-147.96,0.07,-0.25,0.96,1.0,1.01
6:10:12:26:118313,2.76,-0.23,-147.78,-0.04,0.34,1.11,1.16,1.05
6:10:12:26:118410,2.74,-0.65,-147.77,-0.1,-0.02,0.94,0.94,1.09
6:10:12:26:118505,2.92,-0.97,-148.15,0.02,0.09,0.96,0.97,0.95
6:10:12:26:118602,2.72,-1.37,-147.86,-0.03,0.17,1.02,1.03,0.99
6:10:12:26:119115,2.85,-1.03,-147.83,0.01,0.19,1.11,1.13,1.06
6:10:12:27:119211,3.11,-0.78,-148.04,-0.03,-0.15,0.95,0.96,1.07
6:10:12:27:119307,3.42,-0.72,-148.13,-0.03,0.31,0.97,1.02,0.98
6:10:12:27:119403,3.31,-0.9,-147.53,-0.03,-0.0,0.93,0.94,0.99
6:10:12:27:119515,3.58,-0.95,-147.82,-0.07,0.05,1.03,1.04,0.97
6:10:12:27:119611,2.83,-1.09,-147.36,0.06,0.22,1.0,1.02,1.03
6:10:12:28:120209,3.18,-0.45,-147.2,-0.12,-0.02,0.93,0.94,0.99
