sysTime,serialLOG
4:8:57:5:69086,"%,1,6,-131.28,67.80,136.54,0.95,-0.31,-0.29
"
4:8:57:6:69214,"%,1,6,-125.41,70.49,142.14,0.94,-0.28,-0.18
"
4:8:57:6:69438,"%,3,2,2,1
"
4:8:57:6:69438,"%,4,1,3
"
4:8:57:6:69578,"%,2,6,37.2894973,127.0655899,6.73,12,0.04,216.25
"
4:8:57:6:69579,"%,5,2,59.46,311.33
"
4:8:57:6:69579,"%,8,1,0
"
4:8:57:6:69579,"Distance=59.46
"
4:8:57:6:69580,"velocity_air=0.04
"
4:8:57:6:69580,"velocity_fall=0.60
"
4:8:57:6:69580,"height=-1.20
"
4:8:57:6:69580,"estimate_landing_point=-0.08
"
4:8:57:6:69581,"distance_delta=-59.54
"
4:8:57:6:69594,"%,1,6,-121.80,72.38,145.03,0.94,-0.25,-0.16
"
4:8:57:6:69674,"%,1,6,-118.94,72.41,148.05,0.95,-0.27,-0.14
"
4:8:57:6:69785,"%,1,6,-115.35,72.46,151.53,0.95,-0.28,-0.14
"
4:8:57:6:69882,"%,1,6,-110.81,72.29,155.59,0.94,-0.26,-0.12
"
4:8:57:6:69978,"%,1,6,-107.34,71.96,158.92,0.92,-0.29,-0.10
"
4:8:57:6:70106,"%,1,6,-106.82,71.65,159.46,0.93,-0.32,-0.10
"
4:8:57:6:70169,"%,1,6,-107.11,71.50,159.13,0.92,-0.30,-0.09
"
4:8:57:7:70457,"%,3,2,2,1
"
4:8:57:7:70457,"%,4,1,3
"
4:8:57:7:70457,"%,7,1,50
"
4:8:57:7:70581,"%,2,6,37.2894973,127.0655899,6.73,12,0.03,216.25
"
4:8:57:7:70581,"%,5,2,59.46,311.33
"
4:8:57:7:70581,"%,8,1,0
"
4:8:57:7:70581,"Distance=59.46
"
4:8:57:7:70581,"velocity_air=0.03
"
4:8:57:7:70581,"velocity_fall=0.60
"
4:8:57:7:70583,"height=-1.20
"
4:8:57:7:70583,"estimate_landing_point=-0.06
"
4:8:57:7:70583,"distance_delta=-59.52
"
4:8:57:7:70583,"%,1,6,-110.22,71.16,155.69,0.93,-0.29,-0.11
"
4:8:57:7:70677,"%,1,6,-110.59,71.19,155.25,0.94,-0.30,-0.12
"
4:8:57:7:70788,"%,1,6,-111.05,71.29,154.72,0.93,-0.29,-0.12
"
4:8:57:7:70884,"%,1,6,-111.10,71.39,154.69,0.94,-0.29,-0.11
"
4:8:57:7:70996,"%,1,6,-110.54,71.52,155.10,0.98,-0.32,-0.11
"
4:8:57:7:71108,"%,1,6,-106.19,72.33,159.27,0.92,-0.32,-0.03
"
4:8:57:8:71204,"%,1,6,-106.48,72.78,158.34,0.84,-0.25,-0.17
"
4:8:57:8:71428,"%,3,2,2,1
"
4:8:57:8:71428,"%,4,1,3
"
4:8:57:8:71556,"%,2,6,37.2894973,127.0655899,6.73,12,0.04,216.25
"
4:8:57:8:71556,"%,5,2,59.46,311.33
"
4:8:57:8:71582,"%,8,1,0
"
4:8:57:8:71583,"Distance=59.46
"
4:8:57:8:71583,"velocity_air=0.04
"
4:8:57:8:71583,"velocity_fall=0.60
"
4:8:57:8:71583,"height=-1.20
"
4:8:57:8:71583,"estimate_landing_point=-0.08
"
4:8:57:8:71583,"distance_delta=-59.54
"
4:8:57:8:71598,"%,1,6,-123.09,69.19,138.65,0.81,-0.32,-0.14
"
4:8:57:8:71694,"%,1,6,-121.89,68.97,140.59,0.90,-0.30,-0.10
"
4:8:57:8:71774,"%,1,6,-118.96,70.70,143.00,0.91,-0.27,-0.10
"
4:8:57:8:71870,"%,1,6,-115.09,72.23,147.00,0.94,-0.28,-0.12
"
4:8:57:8:71966,"%,1,6,-109.73,73.73,152.94,0.92,-0.20,-0.10
"
4:8:57:8:72062,"%,1,6,-103.51,74.23,158.74,0.90,-0.24,-0.04
"
4:8:57:9:72190,"%,1,6,-106.26,74.66,156.07,1.00,-0.25,-0.06
"
4:8:57:9:72430,"%,3,2,2,1
"
4:8:57:9:72430,"%,4,1,3
"
4:8:57:9:72569,"%,2,6,37.2894973,127.0655899,6.73,12,0.01,216.25
"
4:8:57:9:72569,"%,5,2,59.46,311.33
"
4:8:57:9:72569,"%,8,1,0
"
4:8:57:9:72569,"Distance=59.46
"
4:8:57:9:72569,"velocity_air=0.01
"
4:8:57:9:72570,"velocity_fall=0.80
"
4:8:57:9:72570,"height=-1.20
"
4:8:57:9:72570,"estimate_landing_point=-0.01
"
4:8:57:9:72570,"distance_delta=-59.47
"
4:8:57:9:72585,"%,1,6,-95.56,71.12,165.84,0.92,-0.33,-0.03
"
4:8:57:9:72665,"%,1,6,-102.95,63.88,157.75,0.94,-0.38,-0.10
"
4:8:57:9:72761,"%,1,6,-105.63,46.86,151.95,0.61,-0.80,-0.22
"
4:8:57:9:72889,"%,1,6,-104.06,35.26,148.47,0.46,-0.84,-0.12
"
4:8:57:9:73000,"%,1,6,-108.08,45.03,145.30,0.77,-0.54,-0.22
"
4:8:57:9:73081,"%,1,6,-115.35,49.38,141.99,0.75,-0.52,-0.46
"
4:8:57:9:73177,"%,1,6,-121.36,46.52,143.56,0.74,-0.68,-0.39
"
4:8:57:10:73433,"%,3,2,2,1
"
4:8:57:10:73433,"%,4,1,3
"
4:8:57:10:73592,"%,2,6,37.2894973,127.0655899,6.73,12,0.12,216.25
"
4:8:57:10:73592,"%,5,2,59.46,311.33
"
4:8:57:10:73592,"%,8,1,0
"
4:8:57:10:73593,"Distance=59.46
"
4:8:57:10:73593,"velocity_air=0.12
"
4:8:57:10:73593,"velocity_fall=1.00
"
4:8:57:10:73593,"height=-1.20
"
4:8:57:10:73593,"estimate_landing_point=-0.14
"
4:8:57:10:73594,"distance_delta=-59.60
"
4:8:57:10:73595,"%,1,6,-119.28,56.05,141.48,0.87,-0.53,-0.22
"
4:8:57:10:73704,"%,1,6,-114.48,54.93,145.25,0.79,-0.52,-0.26
"
4:8:57:10:73800,"%,1,6,-114.94,54.62,145.75,0.86,-0.44,-0.27
"
4:8:57:10:73896,"%,1,6,-116.17,53.65,146.39,0.71,-0.55,-0.23
"
4:8:57:10:73977,"%,1,6,-118.96,55.82,144.87,0.81,-0.40,-0.63
"
4:8:57:10:74072,"%,1,6,-121.59,58.93,142.39,0.72,-0.15,-0.25
"
4:8:57:11:74183,"%,1,6,-123.07,57.26,139.43,0.88,-0.63,0.07
"
4:8:57:11:74408,"%,3,2,2,1
"
4:8:57:11:74408,"%,4,1,3
"
4:8:57:11:74584,"%,2,6,37.2895011,127.0655899,6.74,12,0.29,216.25
"
4:8:57:11:74584,"%,5,2,59.33,311.19
"
4:8:57:11:74584,"%,8,1,0
"
4:8:57:11:74584,"Distance=59.33
"
4:8:57:11:74584,"velocity_air=0.29
"
4:8:57:11:74585,"velocity_fall=1.00
"
4:8:57:11:74585,"height=-1.10
"
4:8:57:11:74585,"estimate_landing_point=-0.32
"
4:8:57:11:74585,"distance_delta=-59.65
"
4:8:57:11:74600,"%,1,6,-120.81,58.79,142.99,0.87,-0.42,-0.26
"
4:8:57:11:74695,"%,1,6,-119.53,58.75,143.85,0.85,-0.47,-0.22
"
4:8:57:11:74791,"%,1,6,-119.59,60.12,143.68,0.88,-0.38,-0.23
"
4:8:57:11:74888,"%,1,6,-120.00,58.50,144.25,0.82,-0.43,-0.24
"
4:8:57:11:74983,"%,1,6,-121.29,56.49,144.23,0.80,-0.49,-0.24
"
4:8:57:11:75095,"%,1,6,-122.52,54.56,143.89,0.86,-0.52,-0.32
"
4:8:57:11:75175,"%,1,6,-122.03,54.93,143.90,0.88,-0.48,-0.36
"
4:8:57:12:75415,"%,3,2,2,1
"
4:8:57:12:75415,"%,4,1,3
"
4:8:57:12:75415,"%,7,1,45
"
4:8:57:12:75553,"%,2,6,37.2894973,127.0655899,6.70,12,0.11,216.25
"
4:8:57:12:75585,"%,5,2,59.46,311.33
"
4:8:57:12:75586,"%,8,1,0
"
4:8:57:12:75586,"Distance=59.46
"
4:8:57:12:75586,"velocity_air=0.11
"
4:8:57:12:75586,"velocity_fall=1.00
"
4:8:57:12:75586,"height=-1.50
"
4:8:57:12:75586,"estimate_landing_point=-0.16
"
4:8:57:12:75586,"distance_delta=-59.62
"
4:8:57:12:75601,"%,1,6,-114.74,62.48,147.20,0.92,-0.28,-0.26
"
4:8:57:12:75681,"%,1,6,-111.49,62.76,150.08,0.93,-0.47,-0.13
"
4:8:57:12:75778,"%,1,6,-105.77,64.54,155.62,0.77,-0.47,-0.13
"
4:8:57:12:75889,"%,1,6,-100.70,68.16,161.50,0.93,-0.35,-0.07
"
4:8:57:12:75985,"%,1,6,-96.39,68.92,164.25,0.86,-0.31,0.03
"
4:8:57:12:76129,"%,1,6,-92.71,67.97,168.62,0.90,-0.34,-0.04
"
4:8:57:13:76193,"%,1,6,-92.50,65.24,168.11,0.85,-0.43,-0.03
"
4:8:57:13:76401,"%,3,2,2,1
"
4:8:57:13:76401,"%,4,1,3
"
4:8:57:13:76545,"%,2,6,37.2894973,127.0655899,6.71,12,0.09,216.25
"
4:8:57:13:76571,"%,5,2,59.46,311.33
"
4:8:57:13:76571,"%,8,1,0
"
4:8:57:13:76571,"Distance=59.46
"
4:8:57:13:76571,"velocity_air=0.09
"
4:8:57:13:76571,"velocity_fall=1.00
"
4:8:57:13:76571,"height=-1.40
"
4:8:57:13:76572,"estimate_landing_point=-0.13
"
4:8:57:13:76572,"distance_delta=-59.58
"
4:8:57:13:76587,"%,1,6,-88.14,63.98,173.32,0.81,-0.43,-0.02
"
4:8:57:13:76667,"%,1,6,-71.45,65.15,-167.56,0.88,-0.36,0.23
"
4:8:57:13:76779,"%,1,6,-64.35,64.83,-159.38,0.91,-0.40,0.22
"
4:8:57:13:76891,"%,1,6,-63.78,64.35,-160.97,0.81,-0.36,0.23
"
4:8:57:13:76987,"%,1,6,-62.27,64.08,-162.52,0.92,-0.40,0.21
"
4:8:57:13:77083,"%,1,6,-61.88,65.31,-165.16,0.85,-0.34,0.19
"
4:8:57:14:77195,"%,1,6,-66.39,66.19,-172.79,0.86,-0.50,0.14
"
4:8:57:14:77402,"%,3,2,2,1
"
4:8:57:14:77403,"%,4,1,3
"
4:8:57:14:77553,"%,2,6,37.2894973,127.0655746,6.70,12,0.02,216.25
"
4:8:57:14:77553,"%,5,2,58.32,312.06
"
4:8:57:14:77582,"%,8,1,0
"
4:8:57:14:77583,"Distance=58.32
"
4:8:57:14:77583,"velocity_air=0.02
"
4:8:57:14:77583,"velocity_fall=1.00
"
4:8:57:14:77583,"height=-1.50
"
4:8:57:14:77583,"estimate_landing_point=-0.03
"
4:8:57:14:77583,"distance_delta=-58.35
"
4:8:57:14:77584,"%,1,6,-44.38,57.20,-150.82,0.78,-0.31,0.46
"
4:8:57:14:77678,"%,1,6,-49.31,58.02,-156.40,0.73,-0.39,0.34
"
4:8:57:14:77775,"%,1,6,-51.52,59.49,-158.66,0.81,-0.39,0.33
"
4:8:57:14:77886,"%,1,6,-55.10,61.29,-162.38,0.84,-0.42,0.25
"
4:8:57:14:77983,"%,1,6,-55.38,62.32,-162.42,0.87,-0.37,0.26
"
4:8:57:14:78078,"%,1,6,-56.74,62.79,-163.13,0.88,-0.38,0.23
"
4:8:57:15:78191,"%,1,6,-74.42,63.53,-177.72,0.79,-0.35,0.07
"
4:8:57:15:78398,"%,3,2,2,1
"
4:8:57:15:78398,"%,4,1,3
"
4:8:57:15:78554,"%,2,6,37.2894935,127.0655746,6.68,12,0.07,216.25
"
4:8:57:15:78582,"%,5,2,58.45,312.20
"
4:8:57:15:78582,"%,8,1,0
"
4:8:57:15:78582,"Distance=58.45
"
4:8:57:15:78582,"velocity_air=0.07
"
4:8:57:15:78582,"velocity_fall=1.00
"
4:8:57:15:78583,"height=-1.70
"
4:8:57:15:78583,"estimate_landing_point=-0.12
"
4:8:57:15:78583,"distance_delta=-58.57
"
4:8:57:15:78583,"%,1,6,-85.68,62.30,171.77,0.86,-0.45,0.05
"
4:8:57:15:78679,"%,1,6,-86.85,62.45,170.87,0.95,-0.49,0.02
"
4:8:57:15:78823,"%,1,6,-85.27,62.92,172.02,0.94,-0.46,0.10
"
4:8:57:15:78870,"%,1,6,-80.25,63.37,175.74,0.88,-0.43,0.10
"
4:8:57:15:79014,"%,1,6,-75.37,63.67,178.62,0.86,-0.38,0.08
"
4:8:57:15:79111,"%,1,6,-78.80,61.83,172.58,0.84,-0.43,0.09
"
4:8:57:16:79190,"%,1,6,-87.18,56.80,162.57,0.81,-0.62,0.09
"
4:8:57:16:79398,"%,3,2,2,1
"
4:8:57:16:79398,"%,4,1,3
"
4:8:57:16:79543,"%,2,6,37.2894935,127.0655746,6.73,12,0.01,216.25
"
4:8:57:16:79558,"%,5,2,58.45,312.20
"
4:8:57:16:79558,"%,8,1,0
"
4:8:57:16:79584,"Distance=58.45
"
4:8:57:16:79585,"velocity_air=0.01
"
4:8:57:16:79585,"velocity_fall=1.00
"
4:8:57:16:79585,"height=-1.20
"
4:8:57:16:79586,"estimate_landing_point=-0.01
"
4:8:57:16:79586,"distance_delta=-58.46
"
4:8:57:16:79586,"%,1,6,-79.30,66.19,173.24,0.92,-0.37,0.04
"
4:8:57:16:79696,"%,1,6,-82.15,61.19,168.82,0.87,-0.46,0.07
"
4:8:57:16:79808,"%,1,6,-90.97,48.18,157.16,0.73,-0.63,0.02
"
4:8:57:16:79872,"%,1,6,-92.75,41.00,154.47,0.58,-0.75,-0.06
"
4:8:57:16:79984,"%,1,6,-91.51,42.78,155.48,0.67,-0.72,-0.01
"
4:8:57:16:80080,"%,1,6,-90.16,43.78,160.03,0.64,-0.79,-0.03
"
4:8:57:17:80207,"%,1,6,-90.06,44.80,160.07,0.63,-0.71,0.08
"
4:8:57:17:80415,"%,3,2,2,1
"
4:8:57:17:80415,"%,4,1,3
"
4:8:57:17:80416,"%,7,1,48
"
4:8:57:17:80572,"%,2,6,37.2894935,127.0655746,6.70,12,0.07,216.25
"
4:8:57:17:80572,"%,5,2,58.45,312.20
"
4:8:57:17:80572,"%,8,1,0
"
4:8:57:17:80572,"Distance=58.45
"
4:8:57:17:80573,"velocity_air=0.07
"
4:8:57:17:80573,"velocity_fall=1.00
"
4:8:57:17:80573,"height=-1.50
"
4:8:57:17:80573,"estimate_landing_point=-0.11
"
4:8:57:17:80573,"distance_delta=-58.55
"
4:8:57:17:80588,"%,1,6,-87.65,46.48,160.18,0.82,-0.76,-0.06
"
4:8:57:17:80668,"%,1,6,-91.65,45.89,158.94,0.68,-0.67,-0.02
"
4:8:57:17:80779,"%,1,6,-90.79,48.99,161.38,0.79,-0.67,-0.05
"
4:8:57:17:80891,"%,1,6,-90.38,51.38,164.00,0.76,-0.62,0.01
"
4:8:57:17:81004,"%,1,6,-90.41,52.14,166.38,0.80,-0.62,-0.00
"
4:8:57:17:81084,"%,1,6,-87.97,52.46,169.31,0.76,-0.58,0.04
"
4:8:57:18:81196,"%,1,6,-85.42,55.79,172.42,0.77,-0.59,0.01
"
4:8:57:18:81387,"%,3,2,2,1
"
4:8:57:18:81387,"%,4,1,3
"
4:8:57:18:81559,"%,2,6,37.2894935,127.0655899,6.62,12,0.03,216.25
"
4:8:57:18:81585,"%,5,2,59.58,311.46
"
4:8:57:18:81585,"%,8,1,0
"
4:8:57:18:81585,"Distance=59.58
"
4:8:57:18:81585,"velocity_air=0.03
"
4:8:57:18:81585,"velocity_fall=1.20
"
4:8:57:18:81585,"height=-2.30
"
4:8:57:18:81585,"estimate_landing_point=-0.06
"
4:8:57:18:81586,"distance_delta=-59.64
"
4:8:57:18:81586,"%,1,6,-71.24,56.06,-172.33,0.84,-0.55,0.26
"
4:8:57:18:81713,"%,1,6,-70.04,54.04,-172.96,0.81,-0.52,0.26
"
4:8:57:18:81793,"%,1,6,-67.89,53.50,-172.42,0.77,-0.46,0.31
"
4:8:57:18:81889,"%,1,6,-69.62,53.16,-173.11,0.78,-0.60,0.20
"
4:8:57:18:81985,"%,1,6,-68.03,53.80,-170.81,0.82,-0.48,0.19
"
4:8:57:18:82097,"%,1,6,-65.67,55.15,-167.80,0.86,-0.49,0.24
"
4:8:57:18:82178,"%,1,6,-63.76,54.74,-165.99,0.76,-0.45,0.28
"
4:8:57:19:82401,"%,3,2,2,1
"
4:8:57:19:82401,"%,4,1,3
"
4:8:57:19:82545,"%,2,6,37.2894935,127.0655899,6.57,12,0.04,216.25
"
4:8:57:19:82573,"%,5,2,59.58,311.46
"
4:8:57:19:82573,"%,8,1,0
"
4:8:57:19:82573,"Distance=59.58
"
4:8:57:19:82574,"velocity_air=0.04
"
4:8:57:19:82574,"velocity_fall=1.40
"
4:8:57:19:82574,"height=-2.80
"
4:8:57:19:82574,"estimate_landing_point=-0.08
"
4:8:57:19:82574,"distance_delta=-59.66
"
4:8:57:19:82590,"%,1,6,-72.28,49.62,-171.96,0.54,-0.60,0.13
"
4:8:57:19:82670,"%,1,6,-68.88,58.93,-165.65,0.79,-0.40,0.18
"
4:8:57:19:82781,"%,1,6,-69.57,63.90,-166.52,1.11,-0.33,0.11
"
4:8:57:19:82878,"%,1,6,-76.54,60.29,-175.67,0.71,-0.42,0.12
"
4:8:57:19:82974,"%,1,6,-76.43,64.87,-171.64,0.77,-0.41,0.01
"
4:8:57:19:83086,"%,1,6,-66.35,73.49,-158.65,1.04,-0.30,0.26
"
4:8:57:20:83182,"%,1,6,-74.92,76.50,-164.94,1.00,-0.23,-0.09
"
4:8:57:20:83373,"%,3,2,2,1
"
4:8:57:20:83373,"%,4,1,3
"
4:8:57:20:83542,"%,2,6,37.2894897,127.0655899,6.55,12,0.13,216.25
"
4:8:57:20:83587,"%,5,2,60.09,312.01
"
4:8:57:20:83587,"%,8,1,0
"
4:8:57:20:83587,"Distance=60.09
"
4:8:57:20:83587,"velocity_air=0.13
"
4:8:57:20:83587,"velocity_fall=1.60
"
4:8:57:20:83587,"height=-3.00
"
4:8:57:20:83587,"estimate_landing_point=-0.24
"
4:8:57:20:83587,"distance_delta=-60.33
"
4:8:57:20:83603,"%,1,6,176.19,80.50,82.93,0.94,0.03,-0.18
"
4:8:57:20:83698,"%,1,6,175.48,79.98,82.45,0.95,0.01,-0.21
"
4:8:57:20:83795,"%,1,6,-178.95,79.01,90.28,1.03,0.07,-0.13
"
4:8:57:20:83874,"%,1,6,-178.12,76.11,94.19,1.02,-0.06,-0.25
"
4:8:57:20:83970,"%,1,6,-178.21,75.34,94.37,0.96,-0.00,-0.24
"
4:8:57:20:84066,"%,1,6,-179.33,75.37,93.38,0.88,0.04,-0.25
"
4:8:57:20:84162,"%,1,6,-178.58,75.25,93.99,1.01,-0.01,-0.27
"
4:8:57:21:84370,"%,3,2,2,1
"
4:8:57:21:84370,"%,4,1,3
"
4:8:57:21:84557,"%,2,6,37.2894897,127.0655899,6.55,12,0.01,216.25
"
4:8:57:21:84557,"%,5,2,60.09,312.01
"
4:8:57:21:84558,"%,8,1,0
"
4:8:57:21:84584,"Distance=60.09
"
4:8:57:21:84584,"velocity_air=0.01
"
4:8:57:21:84584,"velocity_fall=1.80
"
4:8:57:21:84585,"height=-3.00
"
4:8:57:21:84585,"estimate_landing_point=-0.02
"
4:8:57:21:84585,"distance_delta=-60.11
"
4:8:57:21:84586,"%,1,6,-160.21,78.94,108.66,1.02,-0.12,-0.15
"
4:8:57:21:84664,"%,1,6,-115.35,73.61,149.85,1.02,-0.39,-0.10
"
4:8:57:21:84760,"%,1,6,-115.24,72.69,149.58,0.93,-0.25,-0.12
"
4:8:57:21:84872,"%,1,6,-109.98,73.75,153.62,0.89,-0.27,-0.10
"
4:8:57:21:84968,"%,1,6,-104.66,74.98,159.76,0.95,-0.23,-0.00
"
4:8:57:21:85064,"%,1,6,-96.66,76.21,167.40,0.98,-0.19,0.01
"
4:8:57:21:85176,"%,1,6,-97.31,76.41,165.65,0.92,-0.21,-0.00
"
4:8:57:22:85368,"%,3,2,3,1
"
4:8:57:22:85368,"%,4,1,3
"
4:8:57:22:85384,"%,7,1,52
"
4:8:57:22:85580,"%,2,6,37.2894897,127.0655899,6.60,12,0.06,216.25
"
4:8:57:22:85581,"%,5,2,60.09,312.01
"
4:8:57:22:85581,"%,8,1,0
"
4:8:57:22:85581,"Distance=60.09
"
4:8:57:22:85581,"velocity_air=0.06
"
4:8:57:22:85581,"velocity_fall=2.00
"
4:8:57:22:85581,"height=-2.50
"
4:8:57:22:85582,"estimate_landing_point=-0.07
"
4:8:57:22:85582,"distance_delta=-60.16
"
4:8:57:22:85582,"%,1,6,-88.01,78.91,173.28,0.97,-0.20,-0.01
"
4:8:57:22:85659,"%,1,6,-92.16,78.88,168.52,0.90,-0.27,-0.01
"
4:8:57:22:85787,"%,1,6,-104.02,79.47,155.80,0.95,-0.18,-0.01
"
4:8:57:22:85883,"%,1,6,-111.94,80.56,146.90,1.03,-0.21,-0.06
"
4:8:57:22:85964,"%,1,6,-119.49,81.85,138.83,1.06,-0.11,-0.23
"
4:8:57:22:86092,"%,1,6,-110.06,83.24,147.47,0.90,-0.16,-0.01
"
4:8:57:23:86187,"%,1,6,-110.77,83.94,147.09,0.96,-0.09,-0.02
"
4:8:57:23:86363,"%,3,2,3,1
"
4:8:57:23:86363,"%,4,1,3
"
4:8:57:23:86561,"%,2,6,37.2894897,127.0655899,6.60,12,0.05,216.25
"
4:8:57:23:86561,"%,5,2,60.09,312.01
"
4:8:57:23:86561,"%,8,1,0
"
4:8:57:23:86561,"Distance=60.09
"
4:8:57:23:86561,"velocity_air=0.05
"
4:8:57:23:86586,"velocity_fall=2.00
"
4:8:57:23:86586,"height=-2.50
"
4:8:57:23:86586,"estimate_landing_point=-0.06
"
4:8:57:23:86587,"distance_delta=-60.15
"
4:8:57:23:86587,"%,1,6,-136.60,85.65,121.59,0.95,-0.06,0.01
"
4:8:57:23:86666,"%,1,6,-136.05,85.99,121.53,1.03,0.01,-0.12
"
4:8:57:23:86778,"%,1,6,-149.26,85.65,108.99,0.95,-0.01,-0.02
"
4:8:57:23:86874,"%,1,6,-163.90,83.08,94.94,0.91,0.00,-0.15
"
4:8:57:23:86986,"%,1,6,-163.45,83.53,93.60,0.95,-0.10,-0.14
"
4:8:57:23:87082,"%,1,6,-163.83,85.32,92.79,1.02,0.00,-0.11
"
4:8:57:23:87178,"%,1,6,-168.03,87.33,88.37,1.00,0.00,-0.01
"
4:8:57:24:87370,"%,3,2,3,1
"
4:8:57:24:87370,"%,4,1,3
"
4:8:57:24:87561,"%,2,6,37.2894897,127.0655899,6.61,12,0.01,216.25
"
4:8:57:24:87624,"%,5,2,60.09,312.01
"
4:8:57:24:87624,"%,8,1,0
"
4:8:57:24:87624,"Distance=60.09
"
4:8:57:24:87624,"velocity_air=0.01
"
4:8:57:24:87624,"velocity_fall=2.00
"
4:8:57:24:87625,"height=-2.40
"
4:8:57:24:87625,"estimate_landing_point=-0.01
"
4:8:57:24:87625,"distance_delta=-60.10
"
4:8:57:24:87625,"%,1,6,39.04,88.80,-67.03,0.95,-0.00,-0.02
"
4:8:57:24:87704,"%,1,6,66.78,89.51,-39.45,0.91,0.03,-0.09
"
4:8:57:24:87784,"%,1,6,6.77,89.60,-99.94,0.99,0.00,-0.03
"
4:8:57:24:87880,"%,1,6,-60.50,89.60,-167.12,0.97,0.02,-0.09
"
4:8:57:24:88007,"%,1,6,-97.55,89.28,156.06,0.96,-0.12,0.04
"
4:8:57:24:88071,"%,1,6,-44.14,89.58,-150.25,1.00,0.01,0.01
"
4:8:57:24:88168,"%,1,6,-45.78,89.60,-151.81,1.01,0.01,0.04
"
4:8:57:25:88359,"%,3,2,2,1
"
4:8:57:25:88359,"%,4,1,3
"
4:8:57:25:88549,"%,2,6,37.2894897,127.0655899,6.62,11,0.04,216.25
"
4:8:57:25:88550,"%,5,2,60.09,312.01
"
4:8:57:25:88550,"%,8,1,0
"
4:8:57:25:88571,"Distance=60.09
"
4:8:57:25:88571,"velocity_air=0.04
"
4:8:57:25:88571,"velocity_fall=2.00
"
4:8:57:25:88571,"height=-2.30
"
4:8:57:25:88571,"estimate_landing_point=-0.05
"
4:8:57:25:88571,"distance_delta=-60.13
"
4:8:57:25:88586,"%,1,6,-114.69,89.03,138.79,0.98,-0.05,-0.01
"
4:8:57:25:88666,"%,1,6,-116.22,89.10,137.13,1.03,0.02,0.01
"
4:8:57:25:88794,"%,1,6,-127.98,87.99,125.56,0.98,-0.00,-0.01
"
4:8:57:25:88890,"%,1,6,-130.44,87.23,122.96,0.97,-0.02,-0.03
"
4:8:57:25:88986,"%,1,6,-133.83,86.94,119.55,0.98,-0.04,-0.05
"
4:8:57:25:89083,"%,1,6,-137.55,86.86,115.80,0.98,-0.03,-0.04
"
4:8:57:25:89178,"%,1,6,-141.48,86.63,111.87,0.99,-0.02,-0.05
"
4:8:57:26:89354,"%,3,2,2,1
"
4:8:57:26:89354,"%,4,1,3
"
4:8:57:26:89546,"%,2,6,37.2894897,127.0655899,6.63,12,0.02,216.25
"
4:8:57:26:89562,"%,5,2,60.09,312.01
"
4:8:57:26:89562,"%,8,1,0
"
4:8:57:26:89588,"Distance=60.09
"
4:8:57:26:89588,"velocity_air=0.02
"
4:8:57:26:89588,"velocity_fall=2.00
"
4:8:57:26:89588,"height=-2.20
"
4:8:57:26:89588,"estimate_landing_point=-0.02
"
4:8:57:26:89589,"distance_delta=-60.11
"
4:8:57:26:89589,"%,1,6,-149.83,86.28,103.98,0.98,0.00,-0.05
"
4:8:57:26:89684,"%,1,6,-147.90,86.15,105.91,0.97,-0.05,-0.02
"
4:8:57:26:89780,"%,1,6,-145.22,85.83,108.82,0.98,-0.07,-0.07
"
4:8:57:26:89876,"%,1,6,-145.60,85.78,108.44,0.96,-0.05,-0.07
"
4:8:57:26:89988,"%,1,6,-148.01,86.48,106.06,0.99,-0.04,-0.04
"
4:8:57:26:90068,"%,1,6,-151.23,86.81,103.01,0.98,0.00,-0.05
"
4:8:57:27:90180,"%,1,6,-151.60,86.72,102.62,0.98,-0.04,-0.05
"
4:8:57:27:90355,"%,3,2,2,1
"
4:8:57:27:90355,"%,4,1,3
"
4:8:57:27:90355,"%,7,1,54
"
4:8:57:27:90603,"%,2,6,37.2894897,127.0656051,6.65,12,0.02,216.25
"
4:8:57:27:90603,"%,5,2,60.98,311.02
"
4:8:57:27:90603,"%,8,1,0
"
4:8:57:27:90603,"Distance=60.98
"
4:8:57:27:90603,"velocity_air=0.02
"
4:8:57:27:90603,"velocity_fall=1.80
"
4:8:57:27:90603,"height=-2.00
"
4:8:57:27:90604,"estimate_landing_point=-0.02
"
4:8:57:27:90604,"distance_delta=-61.00
"
4:8:57:27:90604,"%,1,6,-147.63,87.71,106.84,0.99,-0.02,-0.02
"
4:8:57:27:90667,"%,1,6,-152.74,87.69,101.65,0.98,-0.01,-0.01
"
4:8:57:27:90778,"%,1,6,-146.40,87.40,108.16,0.96,-0.01,-0.04
"
4:8:57:27:90907,"%,1,6,-152.40,87.63,102.22,0.96,-0.01,-0.07
"
4:8:57:27:90986,"%,1,6,-160.46,87.97,94.05,1.01,-0.01,-0.02
"
4:8:57:27:91067,"%,1,6,-167.12,87.10,87.49,0.95,-0.03,-0.04
"
4:8:57:27:91179,"%,1,6,-160.25,86.69,94.46,0.93,-0.00,-0.05
"
4:8:57:28:91338,"%,3,2,2,1
"
4:8:57:28:91338,"%,4,1,3
"
4:8:57:28:91547,"%,2,6,37.2894897,127.0656051,6.67,12,0.01,216.25
"
4:8:57:28:91574,"%,5,2,60.98,311.02
"
4:8:57:28:91574,"%,8,1,0
"
4:8:57:28:91575,"Distance=60.98
"
4:8:57:28:91575,"velocity_air=0.01
"
4:8:57:28:91575,"velocity_fall=1.60
"
4:8:57:28:91575,"height=-1.80
"
4:8:57:28:91575,"estimate_landing_point=-0.01
"
