sysTime,serialLOG
6:8:56:40:86175,"%,1,6,-5.04,-15.17,165.47,-0.25,0.12,0.99,1.03,0.99
"
6:8:56:40:86271,"%,1,6,-5.41,-11.01,167.88,-0.37,0.03,1.01,1.07,1.02
"
6:8:56:40:86381,"%,1,6,-5.05,-11.30,170.83,-0.27,0.14,0.95,1.00,1.03
"
6:8:56:40:86494,"%,1,6,-4.48,-13.01,171.85,-0.15,0.15,0.87,0.89,0.99
"
6:8:56:40:86591,"%,1,6,-4.57,-13.41,173.14,-0.17,0.14,0.92,0.95,0.95
"
6:8:56:41:86845,"%,3,2,3,1
"
6:8:56:41:86845,"%,4,1,3
"
6:8:56:41:86925,"%,2,6,37.2894821,127.0655364,70.50,12,0.10,236.06
"
6:8:56:41:86927,"%,5,2,42.37,315.37
"
6:8:56:41:86928,"%,6,2,79.31,0.40
"
6:8:56:41:86990,"%,1,6,-8.95,-10.88,-178.62,-0.22,0.09,0.95,0.98,0.94
"
6:8:56:41:87086,"%,1,6,-8.79,-11.70,-175.84,-0.21,0.10,0.94,0.97,0.96
"
6:8:56:41:87195,"%,1,6,-8.30,-11.32,-173.42,-0.17,0.06,0.95,0.96,0.97
"
6:8:56:41:87294,"%,1,6,-6.97,-10.07,-171.13,-0.20,0.09,0.98,1.00,0.98
"
6:8:56:41:87390,"%,1,6,-5.27,-8.67,-169.15,-0.17,0.10,0.94,0.96,0.97
"
6:8:56:41:87533,"%,1,6,-4.88,-7.47,-166.71,-0.31,0.04,1.00,1.05,1.00
"
6:8:56:41:87612,"%,1,6,-5.62,-6.41,-163.25,-0.18,0.09,0.94,0.96,0.99
"
6:8:56:42:87835,"%,3,2,3,1
"
6:8:56:42:87835,"%,4,1,3
"
6:8:56:42:87969,"%,2,6,37.2894821,127.0655364,70.40,12,0.04,236.06
"
6:8:56:42:87971,"%,5,2,42.37,315.37
"
6:8:56:42:87972,"%,6,2,79.31,0.30
"
6:8:56:42:87987,"%,1,6,-3.25,-6.30,-149.64,-0.18,0.10,0.94,0.96,0.99
"
6:8:56:42:88113,"%,1,6,-2.64,-6.20,-145.96,-0.18,0.05,0.97,0.99,0.97
"
6:8:56:42:88194,"%,1,6,-1.15,-6.25,-143.48,-0.21,0.10,0.96,0.99,0.98
"
6:8:56:42:88305,"%,1,6,0.38,-6.21,-141.16,-0.15,0.10,0.96,0.97,0.98
"
6:8:56:42:88385,"%,1,6,1.48,-6.74,-139.52,-0.20,0.16,0.95,0.98,0.98
"
6:8:56:42:88482,"%,1,6,1.88,-7.10,-137.64,-0.16,0.08,0.91,0.93,0.96
"
6:8:56:42:88592,"%,1,6,3.08,-6.49,-135.21,-0.19,0.09,0.95,0.97,0.96
"
6:8:56:43:88816,"%,3,2,3,1
"
6:8:56:43:88817,"%,4,1,3
"
6:8:56:43:88938,"%,2,6,37.2894821,127.0655364,70.40,12,0.02,236.06
"
6:8:56:43:88940,"%,5,2,42.37,315.37
"
6:8:56:43:88941,"%,6,2,79.31,0.30
"
6:8:56:43:89081,"%,1,6,6.52,-4.87,-128.99,-0.12,0.19,0.97,1.00,0.97
"
6:8:56:43:89098,"%,1,6,6.21,-5.07,-127.52,-0.13,0.11,0.96,0.98,0.98
"
6:8:56:43:89194,"%,1,6,6.71,-5.41,-126.59,-0.13,0.14,0.97,0.99,0.99
"
6:8:56:43:89338,"%,1,6,8.47,-5.57,-125.63,-0.13,0.16,0.97,0.99,0.99
"
6:8:56:43:89434,"%,1,6,9.55,-5.31,-124.87,-0.11,0.17,0.96,0.98,0.99
"
6:8:56:43:89483,"%,1,6,11.48,-5.31,-124.30,-0.12,0.26,0.92,0.96,0.98
"
6:8:56:43:89592,"%,1,6,11.77,-5.44,-123.64,-0.07,0.22,0.94,0.97,0.97
"
6:8:56:44:89864,"%,3,2,3,1
"
6:8:56:44:89864,"%,4,1,3
"
6:8:56:44:89864,"%,7,1,0
"
6:8:56:44:89955,"%,2,6,37.2894821,127.0655364,70.40,12,0.01,236.06
"
6:8:56:44:89957,"%,5,2,42.37,315.37
"
6:8:56:44:89958,"%,6,2,79.31,0.30
"
6:8:56:44:90002,"%,1,6,6.88,-6.47,-121.35,-0.12,0.11,0.95,0.96,0.97
"
6:8:56:44:90068,"%,1,6,6.59,-6.11,-120.87,-0.09,0.12,0.95,0.96,0.97
"
6:8:56:44:90179,"%,1,6,6.96,-6.36,-120.30,-0.12,0.11,0.96,0.97,0.97
"
6:8:56:44:90276,"%,1,6,7.19,-6.32,-119.89,-0.10,0.11,0.95,0.96,0.97
"
6:8:56:44:90388,"%,1,6,6.93,-6.34,-119.51,-0.11,0.13,0.97,0.99,0.98
"
6:8:56:44:90515,"%,1,6,6.56,-6.23,-119.10,-0.11,0.11,0.97,0.98,0.98
"
6:8:56:44:90596,"%,1,6,6.35,-6.12,-118.71,-0.10,0.12,0.96,0.98,0.98
"
6:8:56:45:90882,"%,3,2,3,1
"
6:8:56:45:90882,"%,4,1,3
"
6:8:56:45:90915,"%,2,6,37.2894821,127.0655364,70.30,12,0.02,236.06
"
6:8:56:45:90930,"%,5,2,42.37,315.37
"
6:8:56:45:90931,"%,6,2,79.31,0.20
"
6:8:56:45:90996,"%,1,6,7.54,-6.73,-117.90,-0.12,0.13,0.96,0.98,0.98
"
6:8:56:45:91108,"%,1,6,7.79,-6.51,-117.47,-0.10,0.15,0.96,0.98,0.98
"
6:8:56:45:91172,"%,1,6,7.78,-6.55,-117.45,-0.12,0.13,0.96,0.98,0.98
"
6:8:56:45:91315,"%,1,6,7.88,-7.03,-117.51,-0.11,0.13,0.95,0.97,0.97
"
6:8:56:45:91395,"%,1,6,7.82,-7.15,-117.53,-0.11,0.13,0.95,0.96,0.97
"
6:8:56:45:91488,"%,1,6,8.11,-7.30,-117.45,-0.07,0.11,0.96,0.97,0.97
"
6:8:56:45:91602,"%,1,6,8.57,-8.06,-118.05,-0.09,0.14,0.97,0.98,0.97
"
6:8:56:46:91825,"%,3,2,3,1
"
6:8:56:46:91826,"%,4,1,3
"
6:8:56:46:91907,"%,2,6,37.2894821,127.0655364,70.30,12,0.02,236.06
"
6:8:56:46:91922,"%,5,2,42.37,315.37
"
6:8:56:46:91923,"%,6,2,79.31,0.20
"
6:8:56:46:91987,"%,1,6,5.57,-8.13,-123.28,-0.16,0.08,1.03,1.05,1.00
"
6:8:56:46:92083,"%,1,6,6.03,-6.89,-123.54,-0.17,0.11,0.98,1.00,1.01
"
6:8:56:46:92179,"%,1,6,6.19,-5.97,-123.00,-0.08,-0.00,0.99,1.00,1.02
"
6:8:56:46:92274,"%,1,6,5.51,-5.25,-121.82,-0.13,0.07,1.02,1.03,1.01
"
6:8:56:46:92370,"%,1,6,4.83,-5.27,-119.99,-0.13,0.10,1.04,1.05,1.02
"
6:8:56:46:92482,"%,1,6,4.93,-5.18,-118.15,-0.12,0.12,1.00,1.01,1.03
"
6:8:56:46:92578,"%,1,6,5.82,-4.99,-116.42,-0.07,0.09,0.96,0.96,1.01
"
6:8:56:47:92816,"%,3,2,3,1
"
6:8:56:47:92817,"%,4,1,3
"
6:8:56:47:92927,"%,2,6,37.2894821,127.0655364,70.40,12,0.36,236.06
"
6:8:56:47:92928,"%,5,2,42.37,315.37
"
6:8:56:47:92929,"%,6,2,79.31,0.30
"
6:8:56:47:92976,"%,1,6,10.09,-5.61,-111.51,-0.10,0.26,0.88,0.92,0.97
"
6:8:56:47:93071,"%,1,6,9.68,-5.16,-110.68,-0.07,0.21,0.90,0.93,0.94
"
6:8:56:47:93182,"%,1,6,9.26,-4.65,-110.49,-0.06,0.25,0.90,0.94,0.93
"
6:8:56:47:93278,"%,1,6,9.63,-4.23,-110.73,-0.03,0.23,0.91,0.93,0.93
"
6:8:56:47:93375,"%,1,6,10.92,-4.24,-111.66,-0.05,0.21,0.93,0.96,0.94
"
6:8:56:47:93488,"%,1,6,12.62,-4.34,-113.02,-0.08,0.21,0.95,0.98,0.96
"
6:8:56:47:93598,"%,1,6,13.66,-4.34,-114.22,-0.07,0.22,0.94,0.97,0.97
"
6:8:56:48:93805,"%,3,2,3,1
"
6:8:56:48:93806,"%,4,1,3
"
6:8:56:48:93923,"%,2,6,37.2894859,127.0655364,70.50,12,0.00,236.06
"
6:8:56:48:93925,"%,5,2,42.11,315.01
"
6:8:56:48:93925,"%,6,2,78.95,0.40
"
6:8:56:48:94051,"%,1,6,12.25,-5.12,-115.72,-0.09,0.22,0.96,0.99,0.98
"
6:8:56:48:94067,"%,1,6,12.00,-5.32,-116.18,-0.04,0.24,0.95,0.98,0.98
"
6:8:56:48:94212,"%,1,6,11.94,-5.20,-116.62,-0.07,0.23,0.94,0.97,0.98
"
6:8:56:48:94276,"%,1,6,12.04,-4.92,-116.91,-0.06,0.21,1.03,1.05,1.00
"
6:8:56:48:94404,"%,1,6,12.23,-4.89,-117.12,-0.09,0.20,0.87,0.89,0.97
"
6:8:56:48:94501,"%,1,6,12.04,-4.94,-117.38,-0.09,0.14,0.90,0.91,0.95
"
6:8:56:48:94580,"%,1,6,11.38,-5.30,-117.48,-0.09,0.11,0.91,0.92,0.91
"
6:8:56:49:94802,"%,3,2,3,1
"
6:8:56:49:94802,"%,4,1,3
"
6:8:56:49:94803,"%,7,1,0
"
6:8:56:49:94915,"%,2,6,37.2894859,127.0655364,70.40,12,0.05,236.06
"
6:8:56:49:94916,"%,5,2,42.11,315.01
"
6:8:56:49:94930,"%,6,2,78.95,0.30
"
6:8:56:49:94981,"%,1,6,11.01,-6.27,-118.62,-0.06,0.16,0.92,0.93,0.92
"
6:8:56:49:95122,"%,1,6,11.90,-5.56,-119.07,-0.08,0.19,0.94,0.96,0.94
"
6:8:56:49:95187,"%,1,6,12.87,-4.89,-119.11,-0.10,0.20,0.93,0.96,0.95
"
6:8:56:49:95315,"%,1,6,13.75,-4.88,-119.15,-0.08,0.23,0.93,0.96,0.96
"
6:8:56:49:95380,"%,1,6,14.16,-4.45,-119.28,-0.07,0.19,1.01,1.03,0.98
"
6:8:56:49:95491,"%,1,6,14.34,-4.14,-119.22,-0.14,0.26,0.94,0.99,0.99
"
6:8:56:49:95603,"%,1,6,14.67,-4.07,-119.22,-0.05,0.22,0.91,0.94,0.99
"
6:8:56:50:95794,"%,3,2,3,1
"
6:8:56:50:95794,"%,4,1,3
"
6:8:56:50:95954,"%,2,6,37.2894859,127.0655517,70.40,12,0.06,236.06
"
6:8:56:50:95956,"%,5,2,43.07,313.74
"
6:8:56:50:95957,"%,6,2,77.68,0.30
"
6:8:56:50:96001,"%,1,6,14.73,-3.32,-119.66,-0.05,0.21,0.94,0.97,0.96
"
6:8:56:50:96081,"%,1,6,14.64,-2.99,-119.91,-0.04,0.29,0.94,0.98,0.96
"
6:8:56:50:96210,"%,1,6,14.76,-2.82,-120.02,-0.04,0.23,0.95,0.98,0.98
"
6:8:56:50:96307,"%,1,6,15.02,-2.79,-120.56,-0.06,0.25,0.96,0.99,0.98
"
6:8:56:50:96386,"%,1,6,15.13,-2.63,-120.97,-0.02,0.25,0.91,0.95,0.97
"
6:8:56:50:96498,"%,1,6,15.41,-2.69,-121.01,-0.01,0.31,0.94,0.99,0.98
"
6:8:56:50:96595,"%,1,6,15.68,-2.76,-121.47,-0.06,0.25,1.01,1.04,0.99
"
6:8:56:50:96784,"%,3,2,3,1
"
6:8:56:51:96785,"%,4,1,3
"
6:8:56:51:96914,"%,2,6,37.2894859,127.0655517,70.40,12,0.01,236.06
"
6:8:56:51:96928,"%,5,2,43.07,313.74
"
6:8:56:51:96930,"%,6,2,77.68,0.30
"
6:8:56:51:96995,"%,1,6,15.39,-3.17,-122.90,-0.10,0.30,0.97,1.02,1.02
"
6:8:56:51:97074,"%,1,6,15.50,-3.09,-123.16,-0.05,0.26,0.89,0.93,1.00
"
6:8:56:51:97186,"%,1,6,15.26,-3.09,-123.33,-0.02,0.25,0.97,1.00,0.99
"
6:8:56:51:97299,"%,1,6,14.81,-3.21,-123.36,-0.10,0.25,0.98,1.01,0.98
"
6:8:56:51:97377,"%,1,6,14.88,-3.39,-123.45,-0.06,0.20,0.89,0.91,0.98
"
6:8:56:51:97487,"%,1,6,15.09,-3.41,-123.46,-0.07,0.25,0.96,0.99,0.97
"
6:8:56:51:97585,"%,1,6,15.30,-3.30,-123.57,-0.03,0.24,1.00,1.03,0.98
"
6:8:56:52:97791,"%,3,2,3,1
"
6:8:56:52:97792,"%,4,1,3
"
6:8:56:52:97967,"%,2,6,37.2894859,127.0655517,70.50,12,0.02,236.06
"
6:8:56:52:97988,"%,5,2,43.07,313.74
"
6:8:56:52:97990,"%,6,2,77.68,0.40
"
6:8:56:52:97992,"%,1,6,16.56,-2.44,-123.58,-0.05,0.29,0.95,0.99,1.01
"
6:8:56:52:98086,"%,1,6,16.30,-2.80,-123.51,-0.08,0.26,0.89,0.93,0.99
"
6:8:56:52:98199,"%,1,6,15.94,-3.29,-123.32,-0.06,0.32,0.99,1.04,0.99
"
6:8:56:52:98277,"%,1,6,16.15,-3.56,-123.06,-0.11,0.28,1.01,1.06,1.01
"
6:8:56:52:98373,"%,1,6,16.07,-3.67,-122.99,-0.10,0.22,0.89,0.93,1.01
"
6:8:56:52:98470,"%,1,6,15.26,-4.21,-123.14,-0.01,0.33,1.00,1.05,1.01
"
6:8:56:52:98583,"%,1,6,13.61,-5.40,-123.00,-0.03,0.20,0.93,0.95,0.98
"
6:8:56:53:98804,"%,3,2,3,1
"
6:8:56:53:98804,"%,4,1,3
"
6:8:56:53:98932,"%,2,6,37.2894897,127.0655517,70.30,12,0.09,236.06
"
6:8:56:53:98934,"%,5,2,42.94,313.56
"
6:8:56:53:98935,"%,6,2,77.50,0.20
"
6:8:56:53:98966,"%,1,6,9.71,-5.08,-123.94,-0.06,0.14,0.88,0.90,0.97
"
6:8:56:53:99078,"%,1,6,9.03,-4.51,-124.31,-0.05,0.16,0.92,0.93,0.93
"
6:8:56:53:99190,"%,1,6,8.40,-4.23,-124.06,-0.08,0.20,0.96,0.98,0.94
"
6:8:56:53:99286,"%,1,6,8.43,-4.13,-123.95,-0.08,0.15,0.91,0.93,0.95
"
6:8:56:53:99381,"%,1,6,8.55,-4.15,-123.95,-0.07,0.12,0.91,0.92,0.94
"
6:8:56:53:99477,"%,1,6,8.59,-4.55,-124.08,-0.08,0.13,1.04,1.05,0.97
"
6:8:56:53:99588,"%,1,6,8.82,-4.48,-124.35,-0.06,0.13,0.99,1.00,0.99
"
6:8:56:53:99780,"%,3,2,3,1
"
6:8:56:53:99780,"%,4,1,3
"
6:8:56:54:99796,"%,7,1,0
"
6:8:56:54:99917,"%,2,6,37.2894897,127.0655517,70.10,12,0.02,236.06
"
6:8:56:54:99946,"%,5,2,42.94,313.56
"
6:8:56:54:99947,"%,6,2,77.50,0.00
"
6:8:56:54:100011,"%,1,6,5.89,-5.06,-123.56,-0.02,0.13,0.98,0.99,1.01
"
6:8:56:54:100091,"%,1,6,6.44,-5.16,-123.93,-0.04,0.06,1.03,1.03,1.01
"
6:8:56:54:100204,"%,1,6,6.70,-5.00,-124.09,-0.10,0.06,1.03,1.04,1.02
"
6:8:56:54:100283,"%,1,6,6.62,-5.31,-124.05,-0.07,0.02,0.93,0.94,1.00
"
6:8:56:54:100379,"%,1,6,6.61,-5.73,-124.16,-0.08,0.09,1.01,1.02,1.00
"
6:8:56:54:100476,"%,1,6,6.15,-5.72,-124.08,-0.10,0.19,1.16,1.18,1.05
"
6:8:56:54:100572,"%,1,6,6.02,-6.12,-124.12,-0.18,0.04,0.88,0.90,1.03
"
6:8:56:54:100762,"%,3,2,3,1
"
6:8:56:54:100763,"%,4,1,3
"
6:8:56:55:100936,"%,2,6,37.2894897,127.0655517,70.10,12,0.04,236.06
"
6:8:56:55:100938,"%,5,2,42.94,313.56
"
6:8:56:55:100939,"%,6,2,77.50,0.00
"
6:8:56:55:100984,"%,1,6,4.91,-7.86,-123.84,-0.06,0.13,0.96,0.97,1.02
"
6:8:56:55:101095,"%,1,6,4.57,-8.10,-123.77,-0.13,0.09,0.96,0.97,0.95
"
6:8:56:55:101192,"%,1,6,4.20,-8.35,-123.81,-0.11,0.12,1.04,1.06,1.00
"
6:8:56:55:101288,"%,1,6,4.17,-8.63,-123.85,-0.26,0.16,0.93,0.98,1.01
"
6:8:56:55:101383,"%,1,6,3.91,-8.76,-123.62,-0.05,0.21,1.11,1.13,1.06
"
6:8:56:55:101481,"%,1,6,3.86,-8.81,-123.47,-0.16,0.09,1.07,1.09,1.07
"
6:8:56:55:101576,"%,1,6,3.46,-8.74,-123.24,-0.13,0.13,1.10,1.11,1.11
"
6:8:56:55:101766,"%,3,2,3,1
"
6:8:56:55:101766,"%,4,1,3
"
6:8:56:56:101925,"%,2,6,37.2894859,127.0655517,70.10,12,0.09,236.06
"
6:8:56:56:101927,"%,5,2,43.07,313.74
"
6:8:56:56:101928,"%,6,2,77.68,0.00
"
6:8:56:56:101992,"%,1,6,1.17,-7.22,-124.81,-0.20,0.20,1.06,1.09,1.10
"
6:8:56:56:102088,"%,1,6,1.74,-6.80,-125.35,-0.06,0.00,1.12,1.12,1.11
"
6:8:56:56:102198,"%,1,6,2.26,-6.29,-126.02,0.00,-0.22,1.25,1.27,1.16
"
6:8:56:56:102294,"%,1,6,2.25,-5.37,-125.86,-0.18,0.26,1.00,1.05,1.15
"
6:8:56:56:102390,"%,1,6,3.01,-4.94,-126.19,-0.01,-0.22,1.18,1.20,1.17
"
6:8:56:56:102488,"%,1,6,3.01,-4.31,-125.58,-0.33,0.24,1.13,1.20,1.15
"
6:8:56:56:102616,"%,1,6,3.33,-4.22,-125.50,0.04,-0.14,1.36,1.37,1.25
"
6:8:56:56:102763,"%,3,2,3,1
"
6:8:56:56:102764,"%,4,1,3
"
6:8:56:57:102941,"%,2,6,37.2894859,127.0655517,70.70,12,0.50,241.30
"
6:8:56:57:102942,"%,5,2,43.07,313.74
"
6:8:56:57:102943,"%,6,2,72.44,0.60
"
6:8:56:57:102987,"%,1,6,2.82,-3.03,-123.65,-0.21,0.16,1.18,1.21,1.26
"
6:8:56:57:103101,"%,1,6,2.59,-4.20,-122.81,0.08,-0.17,1.31,1.32,1.30
"
6:8:56:57:103181,"%,1,6,1.52,-5.31,-121.52,-0.30,0.37,1.04,1.14,1.22
"
6:8:56:57:103277,"%,1,6,1.83,-6.43,-121.23,0.07,-0.10,1.26,1.26,1.24
"
6:8:56:57:103373,"%,1,6,2.38,-6.33,-121.00,-0.24,0.24,1.14,1.19,1.20
"
6:8:56:57:103469,"%,1,6,3.64,-6.01,-120.94,-0.03,0.06,1.41,1.41,1.29
"
6:8:56:57:103595,"%,1,6,4.66,-5.11,-121.09,-0.17,-0.01,1.03,1.05,1.22
"
6:8:56:57:103755,"%,3,2,3,1
"
6:8:56:57:103755,"%,4,1,3
"
6:8:56:58:103945,"%,2,6,37.2894821,127.0655364,72.60,12,0.94,252.38
"
6:8:56:58:103947,"%,5,2,42.37,315.37
"
6:8:56:58:103948,"%,6,2,62.99,2.50
"
6:8:56:58:103979,"%,1,6,4.43,-4.53,-120.06,0.01,-0.11,1.11,1.12,1.19
"
6:8:56:58:104106,"%,1,6,2.75,-3.73,-119.70,-0.33,0.27,0.90,1.00,1.05
"
6:8:56:58:104186,"%,1,6,2.09,-3.82,-119.43,0.03,-0.09,1.07,1.07,1.06
"
6:8:56:58:104297,"%,1,6,1.58,-3.93,-119.06,-0.19,0.15,0.90,0.93,1.00
"
6:8:56:58:104392,"%,1,6,1.87,-4.43,-118.53,-0.06,0.03,1.07,1.07,1.03
"
6:8:56:58:104490,"%,1,6,1.63,-4.33,-118.34,-0.15,0.03,0.96,0.98,0.99
"
6:8:56:58:104585,"%,1,6,1.90,-4.60,-117.99,-0.11,-0.03,0.83,0.84,0.96
"
6:8:56:58:104759,"%,3,2,3,1
"
6:8:56:58:104759,"%,4,1,3
"
6:8:56:58:104760,"%,7,1,0
"
6:8:56:59:104945,"%,2,6,37.2894744,127.0655364,76.10,12,1.02,241.99
"
6:8:56:59:104946,"%,5,2,43.06,316.26
"
6:8:56:59:104948,"%,6,2,74.27,6.00
"
6:8:56:59:104978,"%,1,6,3.27,-5.79,-118.26,-0.34,0.29,0.93,1.03,0.95
"
6:8:56:59:105073,"%,1,6,4.56,-6.55,-118.62,0.00,-0.11,1.26,1.27,1.05
"
6:8:56:59:105169,"%,1,6,4.92,-6.79,-118.50,-0.17,0.09,1.03,1.05,1.12
"
6:8:56:59:105296,"%,1,6,5.31,-7.54,-118.32,-0.03,-0.01,1.18,1.18,1.17
"
6:8:56:59:105409,"%,1,6,4.91,-7.88,-118.31,0.03,0.00,0.97,0.97,1.07
"
6:8:56:59:105490,"%,1,6,4.59,-7.53,-117.92,-0.07,0.12,1.02,1.03,1.06
"
6:8:56:59:105601,"%,1,6,4.63,-6.98,-118.21,0.02,-0.14,0.89,0.90,0.97
"
6:8:56:59:105743,"%,3,2,3,1
"
6:8:56:59:105744,"%,4,1,3
"
6:8:57:0:105972,"%,2,6,37.2894706,127.0655364,80.40,12,1.03,253.97
"
6:8:57:0:105973,"%,5,2,43.06,316.26
"
6:8:57:0:105974,"%,6,2,62.29,10.30
"
6:8:57:0:105988,"%,1,6,5.44,-6.12,-117.90,0.10,-0.19,1.16,1.18,1.04
"
6:8:57:0:106100,"%,1,6,5.54,-5.75,-117.69,-0.18,0.23,0.93,0.97,1.02
"
6:8:57:0:106197,"%,1,6,5.80,-5.64,-117.82,-0.04,-0.00,1.17,1.17,1.11
"
6:8:57:0:106294,"%,1,6,5.52,-5.41,-117.74,-0.07,0.07,0.96,0.97,1.04
"
6:8:57:0:106373,"%,1,6,5.52,-5.33,-117.48,0.02,0.01,1.11,1.11,1.08
"
6:8:57:0:106517,"%,1,6,4.84,-4.90,-117.40,-0.05,-0.07,0.87,0.87,0.98
"
6:8:57:0:106613,"%,1,6,4.31,-4.91,-117.04,-0.11,0.14,0.70,0.72,0.90
"
6:8:57:0:106739,"%,3,2,3,1
"
6:8:57:0:106740,"%,4,1,3
"
6:8:57:1:106933,"%,2,6,37.2894706,127.0655364,85.20,12,0.74,254.91
"
6:8:57:1:106946,"%,5,2,43.06,316.26
"
6:8:57:1:106947,"%,6,2,61.35,15.10
"
6:8:57:1:106994,"%,1,6,2.99,-5.14,-116.59,-0.27,0.30,0.79,0.89,0.82
"
6:8:57:1:107093,"%,1,6,3.41,-5.43,-116.52,0.05,-0.02,1.23,1.23,0.94
"
6:8:57:1:107205,"%,1,6,2.96,-4.90,-116.37,-0.08,0.07,1.04,1.04,1.05
"
6:8:57:1:107268,"%,1,6,3.38,-5.48,-116.10,-0.04,0.03,1.06,1.06,1.11
"
6:8:57:1:107395,"%,1,6,3.03,-5.01,-116.38,0.05,-0.04,1.00,1.00,1.03
"
6:8:57:1:107476,"%,1,6,3.08,-4.20,-116.43,-0.12,0.14,0.79,0.82,0.96
"
6:8:57:1:107588,"%,1,6,2.99,-3.40,-116.98,0.09,-0.23,1.02,1.05,0.95
"
6:8:57:1:107746,"%,3,2,3,1
"
6:8:57:1:107747,"%,4,1,3
"
6:8:57:2:107938,"%,2,6,37.2894668,127.0655364,89.80,12,1.08,253.15
"
6:8:57:2:107939,"%,5,2,44.02,317.46
"
6:8:57:2:107940,"%,6,2,64.31,19.70
"
6:8:57:2:107983,"%,1,6,2.49,-2.67,-117.49,-0.03,0.05,1.13,1.13,1.00
"
6:8:57:2:108095,"%,1,6,2.59,-2.73,-117.56,0.07,-0.03,1.08,1.08,1.09
"
6:8:57:2:108177,"%,1,6,3.09,-2.72,-117.69,-0.13,0.13,0.88,0.90,1.04
"
6:8:57:2:108287,"%,1,6,3.71,-2.64,-117.81,0.06,-0.16,0.92,0.94,0.97
"
6:8:57:2:108385,"%,1,6,3.73,-2.38,-117.88,-0.17,0.17,0.89,0.92,0.92
"
6:8:57:2:108481,"%,1,6,4.07,-2.58,-117.85,-0.05,-0.10,1.04,1.05,0.97
"
6:8:57:2:108578,"%,1,6,4.03,-2.83,-117.87,-0.12,0.07,1.02,1.03,1.00
"
6:8:57:2:108751,"%,3,2,3,1
"
6:8:57:2:108751,"%,4,1,3
"
6:8:57:3:108950,"%,2,6,37.2894668,127.0655364,94.80,12,1.13,271.37
"
6:8:57:3:108951,"%,5,2,44.02,317.46
"
6:8:57:3:108952,"%,6,2,46.09,24.70
"
6:8:57:3:108998,"%,1,6,2.68,-4.18,-117.13,0.04,-0.12,1.05,1.05,1.05
"
6:8:57:3:109079,"%,1,6,2.42,-4.29,-117.19,-0.15,0.13,0.95,0.97,1.02
"
6:8:57:3:109205,"%,1,6,2.42,-4.80,-117.15,0.06,-0.04,1.08,1.08,1.04
"
6:8:57:3:109270,"%,1,6,2.62,-5.06,-117.37,0.03,-0.03,1.04,1.04,1.03
"
6:8:57:3:109383,"%,1,6,3.41,-5.51,-117.40,-0.15,0.07,0.78,0.79,0.97
"
6:8:57:3:109494,"%,1,6,4.33,-5.74,-117.63,0.09,-0.10,0.99,1.00,0.95
"
6:8:57:3:109574,"%,1,6,4.87,-5.49,-117.86,-0.15,0.15,0.80,0.82,0.87
"
6:8:57:3:109748,"%,3,2,3,1
"
6:8:57:3:109749,"%,4,1,3
"
6:8:57:3:109749,"%,7,1,0
"
6:8:57:4:109976,"%,2,6,37.2894668,127.0655364,100.50,12,0.92,271.27
"
6:8:57:4:109977,"%,5,2,44.02,317.46
"
6:8:57:4:109979,"%,6,2,46.19,30.40
"
6:8:57:4:109989,"%,1,6,6.81,-4.63,-119.23,0.08,-0.08,1.01,1.01,0.95
"
6:8:57:4:110071,"%,1,6,6.46,-3.83,-119.43,-0.14,0.26,0.88,0.93,0.92
"
6:8:57:4:110199,"%,1,6,5.93,-3.56,-120.04,0.03,-0.10,1.00,1.00,0.98
"
6:8:57:4:110279,"%,1,6,4.68,-3.17,-120.10,-0.23,0.26,0.97,1.03,0.99
"
6:8:57:4:110374,"%,1,6,4.20,-3.19,-120.23,0.05,-0.08,1.25,1.25,1.10
"
6:8:57:4:110487,"%,1,6,3.73,-3.25,-120.24,-0.21,0.15,1.02,1.06,1.11
"
6:8:57:4:110583,"%,1,6,4.79,-4.30,-120.11,-0.02,0.03,1.19,1.19,1.17
"
6:8:57:4:110725,"%,3,2,3,1
"
6:8:57:4:110725,"%,4,1,3
"
6:8:57:5:110933,"%,2,6,37.2894668,127.0655364,106.10,12,1.45,274.03
"
6:8:57:5:110934,"%,5,2,44.02,317.46
"
6:8:57:5:110949,"%,6,2,43.43,36.00
"
6:8:57:5:110981,"%,1,6,5.36,-4.18,-120.36,-0.22,0.33,0.95,1.03,1.09
"
6:8:57:5:111079,"%,1,6,5.42,-4.25,-120.43,0.04,-0.13,1.21,1.22,1.15
"
6:8:57:5:111191,"%,1,6,5.49,-4.10,-120.30,-0.11,0.22,0.85,0.88,1.04
"
6:8:57:5:111270,"%,1,6,5.94,-4.22,-120.10,0.02,-0.03,1.08,1.08,1.06
"
6:8:57:5:111397,"%,1,6,5.59,-3.72,-120.20,-0.09,0.23,1.02,1.06,1.01
"
6:8:57:5:111511,"%,1,6,5.28,-3.46,-120.09,-0.07,0.03,1.08,1.08,1.07
"
6:8:57:5:111590,"%,1,6,4.88,-2.88,-120.00,0.01,-0.06,1.04,1.04,1.06
"
6:8:57:5:111717,"%,3,2,3,1
"
6:8:57:5:111717,"%,4,1,3
"
6:8:57:6:111938,"%,2,6,37.2894706,127.0655212,111.80,12,1.82,277.02
"
6:8:57:6:111951,"%,5,2,42.13,317.59
"
6:8:57:6:111952,"%,6,2,40.57,41.70
"
6:8:57:6:112000,"%,1,6,2.94,-1.82,-119.54,0.08,-0.01,1.03,1.04,1.05
"
6:8:57:6:112081,"%,1,6,2.37,-1.51,-119.13,-0.15,0.05,1.00,1.01,1.03
"
