sysTime,serialLOG
4:7:53:54:101496,"%,3,2,3,1
"
4:7:53:54:101511,"%,4,1,3
"
4:7:53:54:101857,"%,2,6,37.2898483,127.0651016,6.76,12,0.12,315.31
"
4:7:53:54:101858,"%,5,2,1.65,305.03
"
4:7:53:54:101858,"%,6,2,-10.28,60.36
"
4:7:53:54:101859,"%,8,1,0
"
4:7:53:54:101859,"Distance=1.65
"
4:7:53:54:101859,"velocity_air=0.12
"
4:7:53:54:101860,"velocity_fall=-59.80
"
4:7:53:54:101860,"height=60.36
"
4:7:53:54:101861,"estimate_landing_point=-0.12
"
4:7:53:54:101861,"distance_delta=-1.77
"
4:7:53:54:101954,"%,1,6,-9.71,-6.81,-149.91,-0.21,-0.17,0.96
"
4:7:53:54:102050,"%,1,6,-10.01,-7.40,-150.17,-0.15,-0.15,0.93
"
4:7:53:54:102146,"%,1,6,-11.07,-7.18,-150.88,-0.19,-0.16,1.04
"
4:7:53:54:102242,"%,1,6,-13.10,-7.66,-151.44,-0.11,-0.17,0.97
"
4:7:53:54:102338,"%,1,6,-15.89,-8.87,-151.14,-0.16,-0.23,1.10
"
4:7:53:55:102466,"%,1,6,-18.40,-11.44,-148.36,-0.13,-0.19,1.11
"
4:7:53:55:102513,"%,3,2,3,1
"
4:7:53:55:102513,"%,4,1,3
"
4:7:53:55:102838,"%,2,6,37.2898483,127.0651016,6.76,12,0.01,315.31
"
4:7:53:55:102839,"%,5,2,1.65,305.03
"
4:7:53:55:102839,"%,6,2,-10.28,60.36
"
4:7:53:55:102840,"%,8,1,0
"
4:7:53:55:102840,"Distance=1.65
"
4:7:53:55:102840,"velocity_air=0.01
"
4:7:53:55:102866,"velocity_fall=-59.80
"
4:7:53:55:102867,"height=60.36
"
4:7:53:55:102867,"estimate_landing_point=-0.01
"
4:7:53:55:102868,"distance_delta=-1.66
"
4:7:53:55:102946,"%,1,6,-12.54,-11.91,-145.28,-0.16,-0.16,0.97
"
4:7:53:55:103042,"%,1,6,-12.92,-12.15,-144.08,-0.25,-0.13,0.92
"
4:7:53:55:103186,"%,1,6,-13.39,-11.71,-143.40,-0.29,-0.17,0.94
"
4:7:53:55:103282,"%,1,6,-13.96,-13.27,-143.08,-0.25,-0.13,0.97
"
4:7:53:56:103363,"%,1,6,-12.95,-13.73,-142.75,-0.32,-0.13,0.96
"
4:7:53:56:103441,"%,1,6,-12.58,-13.53,-141.76,-0.31,-0.17,0.95
"
4:7:53:56:103538,"%,3,2,3,1
"
4:7:53:56:103538,"%,4,1,3
"
4:7:53:56:103823,"%,2,6,37.2898483,127.0651016,6.77,12,0.04,315.31
"
4:7:53:56:103823,"%,5,2,1.65,305.03
"
4:7:53:56:103823,"%,6,2,-10.28,60.46
"
4:7:53:56:103849,"%,8,1,0
"
4:7:53:56:103849,"Distance=1.65
"
4:7:53:56:103849,"velocity_air=0.04
"
4:7:53:56:103850,"velocity_fall=-59.80
"
4:7:53:56:103850,"height=60.46
"
4:7:53:56:103850,"estimate_landing_point=-0.04
"
4:7:53:56:103851,"distance_delta=-1.69
"
4:7:53:56:103962,"%,1,6,-10.73,-8.79,-135.62,-0.22,-0.19,1.01
"
4:7:53:56:104042,"%,1,6,-11.89,-9.17,-134.92,-0.16,-0.22,0.90
"
4:7:53:56:104138,"%,1,6,-11.57,-7.19,-131.72,-0.18,-0.12,0.87
"
4:7:53:56:104249,"%,1,6,-9.79,-6.01,-129.38,-0.13,-0.08,1.05
"
4:7:53:57:104361,"%,1,6,-6.30,-3.67,-131.43,-0.17,-0.11,1.02
"
4:7:53:57:104457,"%,1,6,-4.52,-1.84,-131.11,-0.09,-0.15,0.90
"
4:7:53:57:104521,"%,3,2,3,1
"
4:7:53:57:104522,"%,4,1,3
"
4:7:53:57:104522,"%,7,1,15
"
4:7:53:57:104832,"%,2,6,37.2898483,127.0651016,6.78,12,0.04,315.31
"
4:7:53:57:104861,"%,5,2,1.65,305.03
"
4:7:53:57:104862,"%,6,2,-10.28,60.56
"
4:7:53:57:104863,"%,8,1,0
"
4:7:53:57:104863,"Distance=1.65
"
4:7:53:57:104864,"velocity_air=0.04
"
4:7:53:57:104864,"velocity_fall=-59.80
"
4:7:53:57:104864,"height=60.56
"
4:7:53:57:104865,"estimate_landing_point=-0.04
"
4:7:53:57:104866,"distance_delta=-1.69
"
4:7:53:57:104959,"%,1,6,-7.10,-5.95,-135.09,-0.18,-0.09,0.88
"
4:7:53:57:105070,"%,1,6,-6.34,-4.13,-138.36,-0.18,-0.13,0.88
"
4:7:53:57:105150,"%,1,6,-7.64,-3.70,-139.90,-0.05,-0.13,1.07
"
4:7:53:57:105277,"%,1,6,-7.66,-2.97,-142.36,-0.08,-0.08,1.01
"
4:7:53:57:105342,"%,1,6,-4.66,-3.13,-143.59,-0.07,-0.12,0.97
"
4:7:53:58:105469,"%,1,6,-4.36,-3.49,-141.19,-0.05,-0.08,0.84
"
4:7:53:58:105533,"%,3,2,3,1
"
4:7:53:58:105533,"%,4,1,3
"
4:7:53:58:105861,"%,2,6,37.2898483,127.0651016,6.78,12,0.10,315.31
"
4:7:53:58:105862,"%,5,2,1.65,305.03
"
4:7:53:58:105863,"%,6,2,-10.28,60.56
"
4:7:53:58:105863,"%,8,1,0
"
4:7:53:58:105864,"Distance=1.65
"
4:7:53:58:105864,"velocity_air=0.10
"
4:7:53:58:105865,"velocity_fall=-59.80
"
4:7:53:58:105865,"height=60.56
"
4:7:53:58:105866,"estimate_landing_point=-0.10
"
4:7:53:58:105867,"distance_delta=-1.75
"
4:7:53:58:105868,"%,1,6,-5.57,-0.93,-137.47,-0.10,-0.06,1.02
"
4:7:53:58:105956,"%,1,6,-5.99,-1.84,-138.48,-0.06,-0.01,0.93
"
4:7:53:58:106052,"%,1,6,-5.37,-1.06,-139.86,-0.03,-0.06,0.94
"
4:7:53:58:106148,"%,1,6,-4.56,-3.60,-138.75,-0.12,-0.02,0.95
"
4:7:53:58:106229,"%,1,6,-4.32,-4.22,-139.14,-0.06,-0.11,0.99
"
4:7:53:58:106324,"%,1,6,-5.77,-4.80,-136.76,-0.06,-0.05,1.00
"
4:7:53:59:106452,"%,1,6,-6.35,-4.25,-134.57,-0.07,-0.03,0.99
"
4:7:53:59:106531,"%,3,2,3,1
"
4:7:53:59:106531,"%,4,1,3
"
4:7:53:59:106820,"%,2,6,37.2898483,127.0651016,6.79,12,0.06,315.31
"
4:7:53:59:106835,"%,5,2,1.65,305.03
"
4:7:53:59:106836,"%,6,2,-10.28,60.66
"
4:7:53:59:106836,"%,8,1,0
"
4:7:53:59:106856,"Distance=1.65
"
4:7:53:59:106857,"velocity_air=0.06
"
4:7:53:59:106857,"velocity_fall=-60.00
"
4:7:53:59:106858,"height=60.66
"
4:7:53:59:106858,"estimate_landing_point=-0.06
"
4:7:53:59:106859,"distance_delta=-1.71
"
4:7:53:59:106937,"%,1,6,-6.54,-4.06,-134.58,-0.09,-0.16,0.96
"
4:7:53:59:107049,"%,1,6,-8.59,-4.93,-131.89,-0.05,-0.14,1.05
"
4:7:53:59:107144,"%,1,6,-10.04,-3.77,-129.51,-0.01,-0.14,0.95
"
4:7:53:59:107257,"%,1,6,-9.45,-1.65,-129.72,-0.11,-0.17,0.92
"
4:7:53:59:107337,"%,1,6,-12.05,-2.49,-130.91,-0.08,-0.09,0.93
"
4:7:54:0:107433,"%,1,6,-11.69,-3.19,-133.64,-0.05,-0.15,0.97
"
4:7:54:0:107527,"%,3,2,3,1
"
4:7:54:0:107528,"%,4,1,3
"
4:7:54:0:107841,"%,2,6,37.2898483,127.0651016,6.81,12,0.03,315.31
"
4:7:54:0:107842,"%,5,2,1.65,305.03
"
4:7:54:0:107843,"%,6,2,-10.28,60.86
"
4:7:54:0:107843,"%,8,1,0
"
4:7:54:0:107843,"Distance=1.65
"
4:7:54:0:107844,"velocity_air=0.03
"
4:7:54:0:107844,"velocity_fall=-60.00
"
4:7:54:0:107845,"height=60.86
"
4:7:54:0:107856,"estimate_landing_point=-0.03
"
4:7:54:0:107873,"distance_delta=-1.68
"
4:7:54:0:107953,"%,1,6,-11.24,0.36,-139.39,0.03,-0.18,0.99
"
4:7:54:0:108049,"%,1,6,-10.98,1.06,-139.88,-0.03,-0.17,0.94
"
4:7:54:0:108145,"%,1,6,-10.89,1.37,-139.48,-0.04,-0.19,0.96
"
4:7:54:0:108257,"%,1,6,-10.81,0.70,-138.83,0.00,-0.18,0.96
"
4:7:54:1:108353,"%,1,6,-11.00,0.33,-138.08,0.04,-0.15,0.99
"
4:7:54:1:108449,"%,1,6,-10.41,0.74,-138.01,-0.03,-0.22,0.96
"
4:7:54:1:108512,"%,3,2,3,1
"
4:7:54:1:108512,"%,4,1,3
"
4:7:54:1:108816,"%,2,6,37.2898483,127.0651016,6.81,12,0.01,315.31
"
4:7:54:1:108846,"%,5,2,1.65,305.03
"
4:7:54:1:108846,"%,6,2,-10.28,60.86
"
4:7:54:1:108847,"%,8,1,0
"
4:7:54:1:108847,"Distance=1.65
"
4:7:54:1:108847,"velocity_air=0.01
"
4:7:54:1:108848,"velocity_fall=-60.00
"
4:7:54:1:108848,"height=60.86
"
4:7:54:1:108849,"estimate_landing_point=-0.01
"
4:7:54:1:108850,"distance_delta=-1.66
"
4:7:54:1:108927,"%,1,6,-8.89,-0.36,-132.77,-0.04,-0.14,0.96
"
4:7:54:1:109037,"%,1,6,-8.89,-0.67,-132.55,-0.00,-0.15,0.96
"
4:7:54:1:109134,"%,1,6,-8.83,-0.43,-132.24,-0.01,-0.17,0.99
"
4:7:54:1:109246,"%,1,6,-9.38,-0.23,-131.84,-0.01,-0.13,0.99
"
4:7:54:1:109342,"%,1,6,-9.26,-0.12,-131.66,-0.03,-0.16,0.95
"
4:7:54:2:109454,"%,1,6,-8.63,0.22,-132.38,-0.05,-0.15,0.94
"
4:7:54:2:109517,"%,3,2,3,1
"
4:7:54:2:109518,"%,4,1,3
"
4:7:54:2:109518,"%,7,1,14
"
4:7:54:2:109844,"%,2,6,37.2898483,127.0651016,6.82,12,0.03,315.31
"
4:7:54:2:109845,"%,5,2,1.65,305.03
"
4:7:54:2:109845,"%,6,2,-10.28,60.96
"
4:7:54:2:109845,"%,8,1,0
"
4:7:54:2:109847,"Distance=1.65
"
4:7:54:2:109847,"velocity_air=0.03
"
4:7:54:2:109847,"velocity_fall=-60.00
"
4:7:54:2:109847,"height=60.96
"
4:7:54:2:109849,"estimate_landing_point=-0.03
"
4:7:54:2:109849,"distance_delta=-1.68
"
4:7:54:2:109956,"%,1,6,-3.91,-0.52,-128.52,0.00,-0.10,1.00
"
4:7:54:2:110036,"%,1,6,-4.64,-0.69,-128.99,-0.01,-0.06,0.96
"
4:7:54:2:110132,"%,1,6,-4.36,-0.94,-129.42,-0.00,-0.10,0.99
"
4:7:54:2:110228,"%,1,6,-4.28,-0.88,-129.68,-0.02,-0.08,0.98
"
4:7:54:2:110323,"%,1,6,-4.30,-0.66,-128.95,-0.02,-0.09,0.97
"
4:7:54:3:110451,"%,1,6,-4.26,-0.79,-128.50,-0.00,-0.06,0.99
"
4:7:54:3:110515,"%,3,2,3,1
"
4:7:54:3:110515,"%,4,1,3
"
4:7:54:3:110845,"%,2,6,37.2898483,127.0651016,6.82,12,0.02,315.31
"
4:7:54:3:110846,"%,5,2,1.65,305.03
"
4:7:54:3:110847,"%,6,2,-10.28,60.96
"
4:7:54:3:110847,"%,8,1,0
"
4:7:54:3:110847,"Distance=1.65
"
4:7:54:3:110848,"velocity_air=0.02
"
4:7:54:3:110848,"velocity_fall=-60.00
"
4:7:54:3:110848,"height=60.96
"
4:7:54:3:110849,"estimate_landing_point=-0.02
"
4:7:54:3:110850,"distance_delta=-1.67
"
4:7:54:3:110941,"%,1,6,-3.58,-0.43,-129.30,-0.02,-0.05,1.00
"
4:7:54:3:111037,"%,1,6,-3.62,-0.16,-129.86,-0.01,-0.09,0.98
"
4:7:54:3:111133,"%,1,6,-3.85,-0.37,-130.42,-0.02,-0.06,0.99
"
4:7:54:3:111244,"%,1,6,-3.23,-0.64,-130.54,0.01,-0.05,0.98
"
4:7:54:3:111341,"%,1,6,-2.98,-0.45,-131.15,-0.01,-0.09,0.99
"
4:7:54:4:111437,"%,1,6,-3.71,-0.35,-131.84,0.01,-0.07,0.99
"
4:7:54:4:111516,"%,3,2,3,1
"
4:7:54:4:111516,"%,4,1,3
"
4:7:54:4:111858,"%,2,6,37.2898483,127.0651016,6.84,12,0.03,315.31
"
4:7:54:4:111859,"%,5,2,1.65,305.03
"
4:7:54:4:111859,"%,6,2,-10.28,61.16
"
4:7:54:4:111859,"%,8,1,0
"
4:7:54:4:111859,"Distance=1.65
"
4:7:54:4:111860,"velocity_air=0.03
"
4:7:54:4:111860,"velocity_fall=-60.00
"
4:7:54:4:111861,"height=61.16
"
4:7:54:4:111861,"estimate_landing_point=-0.03
"
4:7:54:4:111862,"distance_delta=-1.68
"
4:7:54:4:111937,"%,1,6,-3.79,-1.37,-130.53,-0.02,-0.23,0.89
"
4:7:54:4:112034,"%,1,6,-2.93,-1.92,-129.86,-0.03,-0.09,0.99
"
4:7:54:4:112146,"%,1,6,-3.06,-0.85,-129.33,-0.07,-0.05,1.02
"
4:7:54:4:112258,"%,1,6,-1.17,-1.59,-126.29,-0.05,-0.02,0.98
"
4:7:54:5:112353,"%,1,6,0.98,-3.20,-124.68,0.01,-0.02,0.95
"
4:7:54:5:112449,"%,1,6,1.13,-2.97,-124.48,-0.07,0.01,1.00
"
4:7:54:5:112529,"%,3,2,3,1
"
4:7:54:5:112529,"%,4,1,3
"
4:7:54:5:112849,"%,2,6,37.2898483,127.0651016,6.85,12,0.01,315.31
"
4:7:54:5:112850,"%,5,2,1.65,305.03
"
4:7:54:5:112850,"%,6,2,-10.28,61.26
"
4:7:54:5:112850,"%,8,1,0
"
4:7:54:5:112851,"Distance=1.65
"
4:7:54:5:112851,"velocity_air=0.01
"
4:7:54:5:112852,"velocity_fall=-60.20
"
4:7:54:5:112852,"height=61.26
"
4:7:54:5:112852,"estimate_landing_point=-0.01
"
4:7:54:5:112852,"distance_delta=-1.66
"
4:7:54:5:113009,"%,1,6,-2.73,-5.64,-117.14,-0.02,-0.03,1.02
"
4:7:54:5:113041,"%,1,6,-1.87,-8.10,-116.51,-0.09,0.01,1.04
"
4:7:54:5:113153,"%,1,6,2.23,-9.05,-114.88,-0.07,-0.07,0.91
"
4:7:54:5:113266,"%,1,6,2.02,-8.35,-113.54,-0.15,-0.01,0.93
"
4:7:54:6:113346,"%,1,6,1.30,-8.10,-116.15,-0.13,0.04,1.03
"
4:7:54:6:113442,"%,1,6,1.91,-7.17,-119.62,-0.11,0.04,0.97
"
4:7:54:6:113537,"%,3,2,3,1
"
4:7:54:6:113537,"%,4,1,3
"
4:7:54:6:113821,"%,2,6,37.2898483,127.0651016,6.85,12,0.03,315.31
"
4:7:54:6:113855,"%,5,2,1.65,305.03
"
4:7:54:6:113856,"%,6,2,-10.28,61.26
"
4:7:54:6:113856,"%,8,1,0
"
4:7:54:6:113856,"Distance=1.65
"
4:7:54:6:113857,"velocity_air=0.03
"
4:7:54:6:113858,"velocity_fall=-60.20
"
4:7:54:6:113858,"height=61.26
"
4:7:54:6:113859,"estimate_landing_point=-0.03
"
4:7:54:6:113872,"distance_delta=-1.68
"
4:7:54:6:113952,"%,1,6,4.82,-7.34,-120.03,-0.03,0.00,0.95
"
4:7:54:6:114064,"%,1,6,3.88,-8.58,-116.69,-0.13,0.03,0.93
"
4:7:54:6:114159,"%,1,6,3.05,-12.15,-113.11,-0.15,0.12,0.95
"
4:7:54:6:114254,"%,1,6,4.48,-12.29,-113.05,-0.15,0.10,0.96
"
4:7:54:7:114352,"%,1,6,5.89,-11.22,-113.28,-0.16,0.05,0.95
"
4:7:54:7:114447,"%,1,6,5.91,-11.16,-112.89,-0.19,0.03,1.01
"
4:7:54:7:114527,"%,3,2,3,1
"
4:7:54:7:114527,"%,4,1,3
"
4:7:54:7:114527,"%,7,1,14
"
4:7:54:7:114852,"%,2,6,37.2898483,127.0651016,6.86,12,0.04,315.31
"
4:7:54:7:114852,"%,5,2,1.65,305.03
"
4:7:54:7:114853,"%,6,2,-10.28,61.36
"
4:7:54:7:114853,"%,8,1,0
"
4:7:54:7:114853,"Distance=1.65
"
4:7:54:7:114854,"velocity_air=0.04
"
4:7:54:7:114854,"velocity_fall=-60.40
"
4:7:54:7:114854,"height=61.36
"
4:7:54:7:114855,"estimate_landing_point=-0.04
"
4:7:54:7:114856,"distance_delta=-1.69
"
4:7:54:7:114947,"%,1,6,3.60,-9.10,-110.46,-0.18,0.10,1.00
"
4:7:54:7:115059,"%,1,6,0.26,-7.65,-110.24,-0.05,0.16,1.12
"
4:7:54:7:115155,"%,1,6,3.11,-7.58,-111.60,0.14,-0.02,1.13
"
4:7:54:7:115235,"%,1,6,6.45,-4.78,-115.61,-0.00,-0.03,0.93
"
4:7:54:8:115347,"%,1,6,8.44,-4.61,-120.26,0.08,-0.06,0.78
"
4:7:54:8:115443,"%,1,6,7.60,-4.81,-120.52,-0.06,-0.02,0.77
"
4:7:54:8:115507,"%,3,2,3,1
"
4:7:54:8:115507,"%,4,1,3
"
4:7:54:8:115853,"%,2,6,37.2898483,127.0651016,6.86,12,0.03,315.31
"
4:7:54:8:115854,"%,5,2,1.65,305.03
"
4:7:54:8:115854,"%,6,2,-10.28,61.36
"
4:7:54:8:115854,"%,8,1,0
"
4:7:54:8:115855,"Distance=1.65
"
4:7:54:8:115855,"velocity_air=0.03
"
4:7:54:8:115856,"velocity_fall=-60.40
"
4:7:54:8:115856,"height=61.36
"
4:7:54:8:115857,"estimate_landing_point=-0.03
"
4:7:54:8:115857,"distance_delta=-1.68
"
4:7:54:8:115933,"%,1,6,1.20,-12.91,-126.43,-0.17,-0.11,0.92
"
4:7:54:8:116029,"%,1,6,0.47,-12.14,-129.80,-0.09,-0.11,0.92
"
4:7:54:8:116141,"%,1,6,-0.73,-11.08,-131.82,-0.00,-0.08,1.01
"
4:7:54:8:116252,"%,1,6,0.78,-6.97,-134.96,-0.03,-0.09,1.02
"
4:7:54:9:116349,"%,1,6,2.29,-3.28,-138.23,-0.06,-0.06,1.03
"
4:7:54:9:116444,"%,1,6,0.59,-1.69,-140.22,-0.01,-0.07,0.99
"
4:7:54:9:116556,"%,3,2,3,1
"
4:7:54:9:116556,"%,4,1,3
"
4:7:54:9:116812,"%,2,6,37.2898445,127.0651016,6.88,12,0.06,315.31
"
4:7:54:9:116850,"%,5,2,2.33,324.50
"
4:7:54:9:116851,"%,6,2,9.19,61.56
"
4:7:54:9:116851,"%,8,1,0
"
4:7:54:9:116852,"Distance=2.33
"
4:7:54:9:116852,"velocity_air=0.06
"
4:7:54:9:116852,"velocity_fall=-60.60
"
4:7:54:9:116853,"height=61.56
"
4:7:54:9:116853,"estimate_landing_point=-0.06
"
4:7:54:9:116854,"distance_delta=-2.39
"
4:7:54:9:116855,"%,1,6,-5.06,-2.96,-137.77,-0.04,-0.11,0.97
"
4:7:54:9:116947,"%,1,6,-3.35,-3.01,-137.79,-0.09,-0.04,1.01
"
4:7:54:9:117043,"%,1,6,-1.61,-3.49,-138.24,-0.09,-0.04,0.95
"
4:7:54:9:117155,"%,1,6,-1.89,-2.96,-138.50,-0.07,-0.06,0.98
"
4:7:54:9:117235,"%,1,6,-2.10,-2.66,-138.09,-0.08,-0.02,0.96
"
4:7:54:10:117363,"%,1,6,-1.56,-2.99,-137.40,-0.11,-0.01,0.94
"
4:7:54:10:117459,"%,1,6,-1.46,-4.71,-137.20,-0.03,-0.05,0.97
"
4:7:54:10:117506,"%,3,2,3,1
"
4:7:54:10:117506,"%,4,1,3
"
4:7:54:10:117868,"%,2,6,37.2898445,127.0651016,6.89,12,0.06,315.31
"
4:7:54:10:117868,"%,5,2,2.33,324.50
"
4:7:54:10:117870,"%,6,2,9.19,61.66
"
4:7:54:10:117870,"%,8,1,0
"
4:7:54:10:117870,"Distance=2.33
"
4:7:54:10:117871,"velocity_air=0.06
"
4:7:54:10:117871,"velocity_fall=-60.60
"
4:7:54:10:117872,"height=61.66
"
4:7:54:10:117872,"estimate_landing_point=-0.06
"
4:7:54:10:117872,"distance_delta=-2.39
"
4:7:54:10:117947,"%,1,6,2.51,-5.22,-133.51,-0.10,0.06,0.98
"
4:7:54:10:118059,"%,1,6,2.75,-5.18,-131.57,-0.15,0.06,0.97
"
4:7:54:10:118155,"%,1,6,2.64,-5.80,-130.05,-0.16,0.04,0.94
"
4:7:54:10:118251,"%,1,6,2.35,-6.83,-129.29,-0.14,0.03,0.98
"
4:7:54:11:118363,"%,1,6,1.52,-7.53,-128.94,-0.12,0.01,1.00
"
4:7:54:11:118443,"%,1,6,1.44,-8.98,-127.80,-0.15,0.05,1.00
"
4:7:54:11:118523,"%,3,2,3,1
"
4:7:54:11:118523,"%,4,1,3
"
4:7:54:11:118823,"%,2,6,37.2898483,127.0651016,6.90,12,0.06,315.31
"
4:7:54:11:118824,"%,5,2,1.65,305.03
"
4:7:54:11:118825,"%,6,2,-10.28,61.76
"
4:7:54:11:118856,"%,8,1,0
"
4:7:54:11:118856,"Distance=1.65
"
4:7:54:11:118856,"velocity_air=0.06
"
4:7:54:11:118857,"velocity_fall=-60.80
"
4:7:54:11:118857,"height=61.76
"
4:7:54:11:118858,"estimate_landing_point=-0.06
"
4:7:54:11:118858,"distance_delta=-1.71
"
4:7:54:11:118968,"%,1,6,2.28,-15.21,-124.57,-0.20,0.05,0.99
"
4:7:54:11:119064,"%,1,6,3.38,-14.29,-126.42,-0.20,0.07,0.95
"
4:7:54:11:119144,"%,1,6,4.68,-13.08,-127.99,-0.22,0.06,0.93
"
4:7:54:11:119272,"%,1,6,5.31,-12.07,-128.36,-0.22,0.06,0.97
"
4:7:54:11:119336,"%,1,6,5.70,-10.98,-128.00,-0.23,0.05,1.00
"
4:7:54:12:119432,"%,1,6,5.79,-10.34,-128.36,-0.22,0.05,0.94
"
4:7:54:12:119527,"%,3,2,3,1
"
4:7:54:12:119527,"%,4,1,3
"
4:7:54:12:119528,"%,7,1,15
"
4:7:54:12:119840,"%,2,6,37.2898483,127.0651016,6.89,12,0.08,315.31
"
4:7:54:12:119884,"%,5,2,1.65,305.03
"
4:7:54:12:119884,"%,6,2,-10.28,61.66
"
4:7:54:12:119884,"%,8,1,0
"
4:7:54:12:119885,"Distance=1.65
"
4:7:54:12:119885,"velocity_air=0.08
"
4:7:54:12:119886,"velocity_fall=-60.80
"
4:7:54:12:119886,"height=61.66
"
4:7:54:12:119887,"estimate_landing_point=-0.08
"
4:7:54:12:119887,"distance_delta=-1.73
"
4:7:54:12:119948,"%,1,6,-0.31,-13.87,-134.11,-0.19,-0.00,0.98
"
4:7:54:12:120028,"%,1,6,-1.29,-13.63,-135.48,-0.16,0.02,0.95
"
4:7:54:12:120157,"%,1,6,-1.05,-12.66,-135.42,-0.20,0.00,0.96
"
4:7:54:12:120237,"%,1,6,-0.89,-12.41,-133.61,-0.20,-0.01,0.97
"
4:7:54:13:120348,"%,1,6,-0.79,-11.51,-132.66,-0.20,0.01,0.98
"
4:7:54:13:120428,"%,1,6,0.15,-10.59,-132.95,-0.20,0.01,0.96
"
4:7:54:13:120524,"%,3,2,3,1
"
4:7:54:13:120524,"%,4,1,3
"
4:7:54:13:120852,"%,2,6,37.2898445,127.0651016,6.88,12,0.01,315.31
"
4:7:54:13:120853,"%,5,2,2.33,324.50
"
4:7:54:13:120853,"%,6,2,9.19,61.56
"
4:7:54:13:120853,"%,8,1,0
"
4:7:54:13:120854,"Distance=2.33
"
4:7:54:13:120854,"velocity_air=0.01
"
4:7:54:13:120854,"velocity_fall=-61.00
"
4:7:54:13:120854,"height=61.56
"
4:7:54:13:120855,"estimate_landing_point=-0.01
"
4:7:54:13:120855,"distance_delta=-2.34
"
4:7:54:13:120948,"%,1,6,-1.52,-6.62,-131.77,-0.12,-0.01,0.99
"
4:7:54:13:121044,"%,1,6,-2.00,-5.73,-131.77,-0.11,-0.02,0.96
"
4:7:54:13:121140,"%,1,6,-2.30,-5.31,-132.41,-0.07,-0.02,0.93
"
4:7:54:13:121237,"%,1,6,-3.04,-4.18,-132.76,-0.11,-0.04,1.00
"
4:7:54:14:121364,"%,1,6,-3.34,-4.41,-131.76,-0.09,-0.04,1.00
"
4:7:54:14:121477,"%,1,6,-3.38,-5.17,-132.55,-0.07,-0.03,0.99
"
4:7:54:14:121572,"%,3,2,3,1
"
4:7:54:14:121572,"%,4,1,3
"
4:7:54:14:121818,"%,2,6,37.2898483,127.0651016,6.88,12,0.07,315.31
"
4:7:54:14:121850,"%,5,2,1.65,305.03
"
4:7:54:14:121851,"%,6,2,-10.28,61.56
"
4:7:54:14:121851,"%,8,1,0
"
4:7:54:14:121852,"Distance=1.65
"
4:7:54:14:121852,"velocity_air=0.07
"
4:7:54:14:121853,"velocity_fall=-61.00
"
4:7:54:14:121853,"height=61.56
"
4:7:54:14:121854,"estimate_landing_point=-0.07
"
4:7:54:14:121854,"distance_delta=-1.72
"
4:7:54:14:121947,"%,1,6,-4.11,-3.83,-131.16,-0.06,-0.10,0.96
"
4:7:54:14:122060,"%,1,6,-4.35,-3.47,-131.26,-0.08,-0.06,0.97
"
4:7:54:14:122139,"%,1,6,-4.02,-3.74,-130.59,-0.08,-0.06,0.97
"
4:7:54:14:122235,"%,1,6,-3.82,-4.15,-129.59,-0.09,-0.07,1.00
"
4:7:54:15:122363,"%,1,6,-3.92,-4.89,-128.85,-0.07,-0.10,1.00
"
4:7:54:15:122427,"%,1,6,-4.61,-4.45,-127.29,-0.08,-0.03,0.95
"
4:7:54:15:122506,"%,3,2,3,1
"
4:7:54:15:122506,"%,4,1,3
"
4:7:54:15:122824,"%,2,6,37.2898445,127.0651016,6.88,12,0.01,315.31
"
4:7:54:15:122825,"%,5,2,2.33,324.50
"
4:7:54:15:122825,"%,6,2,9.19,61.56
"
4:7:54:15:122849,"%,8,1,0
"
4:7:54:15:122849,"Distance=2.33
"
4:7:54:15:122850,"velocity_air=0.01
"
4:7:54:15:122850,"velocity_fall=-61.00
"
4:7:54:15:122850,"height=61.56
"
4:7:54:15:122851,"estimate_landing_point=-0.01
"
4:7:54:15:122852,"distance_delta=-2.34
"
4:7:54:15:122946,"%,1,6,0.17,-11.68,-118.13,-0.11,-0.13,1.08
"
4:7:54:15:123041,"%,1,6,0.08,-9.00,-113.72,-0.25,0.03,0.97
"
4:7:54:15:123137,"%,1,6,0.07,-8.20,-114.27,-0.12,-0.03,1.05
"
4:7:54:15:123233,"%,1,6,1.80,-8.37,-116.35,-0.09,-0.00,0.96
"
4:7:54:15:123329,"%,1,6,1.50,-7.38,-116.32,-0.09,-0.01,0.85
"
4:7:54:16:123441,"%,1,6,0.57,-7.85,-116.32,-0.09,-0.07,0.97
"
4:7:54:16:123521,"%,3,2,3,1
"
4:7:54:16:123521,"%,4,1,3
"
4:7:54:16:123845,"%,2,6,37.2898445,127.0651016,6.87,12,0.03,315.31
"
4:7:54:16:123846,"%,5,2,2.33,324.50
"
4:7:54:16:123846,"%,6,2,9.19,61.46
"
4:7:54:16:123847,"%,8,1,0
"
4:7:54:16:123847,"Distance=2.33
"
4:7:54:16:123848,"velocity_air=0.03
"
4:7:54:16:123848,"velocity_fall=-61.00
"
4:7:54:16:123849,"height=61.46
"
4:7:54:16:123849,"estimate_landing_point=-0.03
"
4:7:54:16:123850,"distance_delta=-2.36
"
4:7:54:16:123957,"%,1,6,2.72,-9.06,-129.88,-0.00,0.07,0.86
"
4:7:54:16:124052,"%,1,6,4.48,-8.58,-130.55,-0.02,0.08,0.85
"
4:7:54:16:124149,"%,1,6,5.94,-9.58,-129.53,0.04,0.06,0.85
"
