sysTime,roll,pitch,yaw,ax,ay,az
11:15:17:49:65235,-8.77,-3.81,-77.84,-0.07,-0.15,0.97
11:15:17:49:65331,-8.78,-3.81,-77.83,-0.07,-0.15,0.97
11:15:17:49:65426,-8.77,-3.81,-77.79,-0.06,-0.15,0.97
11:15:17:49:65522,-8.77,-3.82,-77.8,-0.07,-0.16,0.97
11:15:17:50:65634,-8.78,-3.82,-77.78,-0.07,-0.15,0.97
11:15:17:50:65827,-8.79,-3.82,-77.75,-0.06,-0.16,0.98
11:15:17:50:65922,-8.79,-3.82,-77.73,-0.07,-0.15,0.96
11:15:17:50:66033,-8.84,-3.87,-77.82,-0.07,-0.17,0.98
11:15:17:50:66130,-8.82,-3.93,-78.02,-0.06,-0.16,0.97
11:15:17:50:66226,-8.82,-3.98,-78.21,-0.07,-0.15,0.98
11:15:17:50:66321,-8.83,-3.99,-78.34,-0.06,-0.15,0.96
11:15:17:50:66529,-8.83,-3.98,-78.46,-0.06,-0.16,0.97
11:15:17:51:66624,-8.82,-3.96,-78.46,-0.07,-0.15,0.98
11:15:17:51:66722,-8.81,-3.94,-78.46,-0.06,-0.15,0.98
11:15:17:51:66831,-8.8,-3.94,-78.48,-0.07,-0.15,0.97
11:15:17:51:66929,-8.8,-3.91,-78.48,-0.06,-0.15,0.97
11:15:17:51:67025,-8.8,-3.9,-78.48,-0.06,-0.15,0.97
11:15:17:51:67424,-8.79,-3.88,-78.55,-0.07,-0.15,0.97
11:15:17:51:67534,-8.78,-3.87,-78.56,-0.07,-0.15,0.97
11:15:17:52:67632,-8.78,-3.86,-78.56,-0.07,-0.15,0.97
11:15:17:52:67727,-8.79,-3.86,-78.56,-0.07,-0.15,0.98
11:15:17:52:67823,-8.79,-3.88,-78.61,-0.06,-0.15,0.97
11:15:17:52:67933,-8.79,-3.87,-78.61,-0.07,-0.15,0.97
11:15:17:52:68030,-8.79,-3.86,-78.58,-0.07,-0.15,0.97
11:15:17:52:68333,-8.79,-3.85,-78.6,-0.06,-0.15,0.97
11:15:17:52:68429,-8.79,-3.86,-78.6,-0.07,-0.15,0.97
11:15:17:52:68530,-8.79,-3.86,-78.57,-0.06,-0.15,0.97
11:15:17:53:68621,-8.79,-3.86,-78.56,-0.07,-0.15,0.96
11:15:17:53:68733,-8.79,-3.86,-78.59,-0.06,-0.15,0.97
11:15:17:53:68829,-8.79,-3.86,-78.6,-0.06,-0.15,0.97
11:15:17:53:69421,-8.82,-3.87,-78.58,-0.06,-0.23,0.98
11:15:17:53:69533,-8.77,-3.85,-78.51,-0.03,-0.1,0.96
11:15:17:54:69629,-8.8,-3.9,-78.66,-0.06,-0.14,0.97
11:15:17:54:69724,-8.81,-3.88,-78.65,-0.07,-0.17,0.97
11:15:17:54:69835,-8.81,-3.86,-78.58,-0.07,-0.16,0.97
11:15:17:54:69932,-8.8,-3.83,-78.52,-0.07,-0.16,0.97
11:15:17:54:70028,-8.79,-3.82,-78.47,-0.06,-0.15,0.97
11:15:17:54:70330,-8.78,-3.8,-78.35,-0.07,-0.15,0.98
11:15:17:54:70427,-8.77,-3.79,-78.31,-0.06,-0.15,0.97
11:15:17:54:70523,-8.77,-3.79,-78.27,-0.07,-0.15,0.97
11:15:17:55:70634,-8.77,-3.79,-78.23,-0.06,-0.16,0.97
11:15:17:55:70729,-8.77,-3.79,-78.2,-0.07,-0.16,0.97
11:15:17:55:70826,-8.77,-3.79,-78.19,-0.07,-0.15,0.97
11:15:17:55:71432,-8.78,-3.8,-78.04,-0.07,-0.15,0.97
11:15:17:55:71528,-8.78,-3.81,-78.02,-0.07,-0.16,0.97
11:15:17:56:71623,-8.78,-3.82,-78.02,-0.07,-0.15,0.97
11:15:17:56:71735,-8.77,-3.82,-78.01,-0.06,-0.15,0.97
11:15:17:56:71831,-8.77,-3.83,-78.0,-0.07,-0.15,0.97
11:15:17:56:71927,-8.79,-3.82,-78.0,-0.07,-0.16,0.97
11:15:17:56:72024,-8.78,-3.82,-77.97,-0.07,-0.15,0.97
11:15:17:56:72326,-8.8,-3.83,-77.96,-0.07,-0.15,0.97
11:15:17:56:72422,-8.79,-3.84,-77.96,-0.06,-0.15,0.98
11:15:17:56:72534,-8.79,-3.85,-77.96,-0.07,-0.15,0.98
11:15:17:57:72629,-8.78,-3.85,-77.94,-0.06,-0.15,0.96
11:15:17:57:72725,-8.79,-3.84,-77.92,-0.07,-0.15,0.97
11:15:17:57:72822,-8.79,-3.85,-77.92,-0.07,-0.15,0.97
11:15:17:57:73428,-8.79,-3.92,-78.18,-0.07,-0.15,0.97
11:15:17:57:73525,-8.8,-3.9,-78.2,-0.06,-0.16,0.97
11:15:17:58:73620,-8.79,-3.91,-78.26,-0.07,-0.18,0.98
11:15:17:58:73733,-8.77,-3.9,-78.22,-0.06,-0.15,0.97
11:15:17:58:73829,-8.77,-3.88,-78.16,-0.07,-0.15,0.97
11:15:17:58:73924,-8.78,-3.88,-78.18,-0.06,-0.15,0.98
11:15:17:58:74036,-8.78,-3.89,-78.22,-0.06,-0.15,0.96
11:15:17:58:74324,-8.79,-3.9,-78.32,-0.07,-0.15,0.97
11:15:17:58:74434,-8.79,-3.9,-78.33,-0.07,-0.15,0.97
11:15:17:58:74530,-8.79,-3.9,-78.35,-0.07,-0.16,0.97
11:15:17:59:74626,-8.78,-3.91,-78.39,-0.06,-0.16,0.97
11:15:17:59:74724,-8.79,-3.91,-78.42,-0.06,-0.15,0.96
11:15:17:59:74833,-8.78,-3.9,-78.41,-0.07,-0.16,0.96
11:15:17:59:75425,-8.78,-3.89,-78.45,-0.07,-0.15,0.97
11:15:17:59:75523,-8.77,-3.88,-78.43,-0.07,-0.15,0.97
11:15:18:0:75632,-8.78,-3.88,-78.45,-0.07,-0.16,0.97
11:15:18:0:75728,-8.77,-3.88,-78.45,-0.06,-0.16,0.98
11:15:18:0:75824,-8.78,-3.89,-78.49,-0.07,-0.15,0.98
11:15:18:0:75935,-8.77,-3.88,-78.48,-0.06,-0.16,0.97
11:15:18:0:76032,-8.78,-3.87,-78.48,-0.06,-0.15,0.97
11:15:18:0:76334,-8.78,-3.86,-78.48,-0.07,-0.15,0.97
11:15:18:0:76430,-8.78,-3.86,-78.48,-0.06,-0.15,0.97
11:15:18:0:76526,-8.78,-3.86,-78.48,-0.07,-0.15,0.97
11:15:18:1:76624,-8.78,-3.87,-78.49,-0.06,-0.15,0.97
11:15:18:1:76735,-8.78,-3.88,-78.5,-0.07,-0.15,0.97
11:15:18:1:76829,-8.79,-3.89,-78.53,-0.07,-0.17,0.97
11:15:18:1:77422,-8.77,-3.85,-78.39,-0.07,-0.15,0.97
11:15:18:1:77533,-8.77,-3.84,-78.36,-0.06,-0.15,0.97
11:15:18:2:77629,-8.77,-3.84,-78.36,-0.07,-0.16,0.96
11:15:18:2:77725,-8.78,-3.84,-78.34,-0.06,-0.16,0.97
11:15:18:2:77823,-8.78,-3.84,-78.31,-0.07,-0.15,0.97
11:15:18:2:77933,-8.77,-3.85,-78.32,-0.06,-0.15,0.97
