gpsTime,sysTime,Lat,Lng,Alt,speed,course,bearing,dist,ctlangle,isWindCheck,isCheckWind
not defined yet,6:8:59:42:267951,37.289764,127.065155,93.9,3.12,340.29,65.84,3.71,86.34,,0
not defined yet,6:8:59:43:268959,37.289783,127.065155,92.5,1.53,348.06,103.15,4.17,122.86,,0
not defined yet,6:8:59:44:269954,37.289795,127.06516,90.4,2.74,47.06,130.07,5.3,142.01,,0
not defined yet,6:8:59:45:270930,37.289806,127.06519,89.8,2.17,59.78,140.97,5.37,93.91,,0
not defined yet,6:8:59:46:271932,37.289803,127.06521,88.7,0.81,76.34,172.99,5.54,113.21,,0
not defined yet,6:8:59:47:272943,37.289783,127.06521,86.8,2.62,169.72,187.01,5.54,110.67,,0
not defined yet,6:8:59:49:274939,37.28975,127.06518,84.3,2.03,227.36,191.21,3.48,21.49,,0
not defined yet,6:8:59:50:275957,37.289734,127.065155,82.2,2.43,234.7,69.5,2.17,-157.86,,0
not defined yet,6:8:59:51:276953,37.28971,127.065125,80.6,3.88,220.47,53.22,5.07,178.52,,0
not defined yet,6:8:59:52:277951,37.289696,127.06512,79.3,1.78,215.27,54.97,8.26,-165.5,,0
not defined yet,6:8:59:54:279958,37.28965,127.0651,76.1,3.32,183.69,46.68,10.23,-168.59,,0
not defined yet,6:8:59:55:280943,37.289635,127.06512,74.8,1.24,159.78,37.24,14.53,-146.45,,0
not defined yet,6:8:59:56:281948,37.289646,127.065125,73.2,2.48,75.89,28.92,15.39,-130.86,,0
not defined yet,6:8:59:57:282934,37.28966,127.065155,72.0,3.24,47.02,29.13,13.9,-46.76,,0
not defined yet,6:8:59:58:283961,37.28969,127.06516,70.9,3.17,20.13,20.58,11.55,-26.44,,0
not defined yet,6:8:59:59:285030,37.2897,127.06516,70.2,0.52,19.64,25.14,7.96,5.01,,0
not defined yet,6:9:0:0:286087,37.2897,127.06516,69.8,0.09,19.64,27.68,7.28,8.04,,0
not defined yet,6:9:0:1:287110,37.2897,127.06516,69.5,0.09,19.64,27.68,7.28,8.04,,0
not defined yet,6:9:0:2:288003,37.2897,127.06516,69.5,0.06,19.64,27.68,7.28,8.04,,0
not defined yet,6:9:0:3:288987,37.2897,127.06516,69.4,0.03,19.64,27.68,7.28,8.04,,0
not defined yet,6:9:0:5:291173,37.2897,127.06516,69.6,0.02,19.64,27.68,7.28,8.04,,0
not defined yet,6:9:0:6:292544,37.2897,127.06516,69.9,0.03,19.64,27.68,7.28,8.04,,0
not defined yet,6:9:0:6:292558,37.2897,127.06516,70.2,0.02,19.64,27.68,7.28,8.04,,0
not defined yet,6:9:0:7:292939,37.289696,127.06516,71.0,0.13,19.64,27.68,7.28,8.04,,0
not defined yet,6:9:0:8:293935,37.2897,127.06516,71.3,0.27,19.64,25.73,7.79,6.09,,0
